year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,tong_lnk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2015,853725.0,706350.0,160175.0,599575.0,153275.0,514150.0,33.0,300.0,33.0,120.0,297825.0,185100.0
2016,808450.0,702025.0,139025.0,628500.0,179800.0,522525.0,33.0,300.0,33.0,120.0,309675.0,172500.0
2017,764375.0,703050.0,121150.0,650450.0,199250.0,532175.0,33.0,300.0,33.0,120.0,319600.0,162925.0
2018,748150.0,703375.0,106100.0,667950.0,213925.0,544300.0,33.0,300.0,33.0,120.0,329725.0,157175.0
2019,723150.0,701625.0,94300.0,681225.0,225400.0,556250.0,33.0,300.0,33.0,120.0,333850.0,149000.0
2020,702550.0,701425.0,84375.0,692750.0,234700.0,568250.0,33.0,300.0,33.0,120.0,339875.0,144550.0
2021,682050.0,691050.0,75175.0,700650.0,242175.0,580450.0,33.0,300.0,33.0,120.0,343875.0,138425.0
2022,663825.0,697825.0,67550.0,709150.0,250125.0,591825.0,33.0,300.0,33.0,120.0,351575.0,134775.0
2023,647250.0,685025.0,61125.0,713150.0,256550.0,604175.0,33.0,300.0,33.0,120.0,351000.0,128525.0
2024,633250.0,695450.0,55250.0,723250.0,262700.0,613450.0,33.0,300.0,33.0,120.0,321825.0,119825.0
2025,616875.0,692225.0,50525.0,705525.0,268650.0,623525.0,33.0,300.0,33.0,120.0,357050.0,122325.0
2026,603850.0,691100.0,46325.0,732325.0,273775.0,634650.0,33.0,300.0,33.0,120.0,360000.0,118975.0
2027,590150.0,689800.0,42625.0,737600.0,278050.0,645825.0,33.0,300.0,33.0,120.0,364825.0,114850.0
2028,579450.0,687400.0,39025.0,740400.0,281475.0,656150.0,33.0,300.0,33.0,120.0,74475.0,62275.0
2029,567725.0,683575.0,35575.0,743150.0,284400.0,664950.0,33.0,300.0,33.0,120.0,368350.0,108800.0
2030,558400.0,680800.0,32725.0,747050.0,287500.0,676125.0,33.0,300.0,33.0,120.0,366400.0,105700.0
2031,548125.0,678375.0,29675.0,749000.0,290100.0,684525.0,33.0,300.0,33.0,120.0,367300.0,102950.0
2032,536475.0,675225.0,27300.0,752800.0,293100.0,693450.0,33.0,300.0,33.0,120.0,367725.0,100675.0
2033,530000.0,671925.0,25175.0,753950.0,295525.0,703250.0,33.0,300.0,33.0,120.0,371950.0,99925.0
2034,522025.0,670675.0,23075.0,758025.0,295200.0,712350.0,33.0,300.0,33.0,120.0,369825.0,96325.0
2035,512600.0,667725.0,21275.0,759425.0,300800.0,721325.0,33.0,300.0,33.0,120.0,371900.0,92325.0
2036,505225.0,663100.0,19675.0,761675.0,302850.0,726625.0,33.0,300.0,33.0,120.0,377050.0,89850.0
2037,497450.0,662100.0,18175.0,764375.0,305025.0,736650.0,33.0,300.0,33.0,120.0,370600.0,88475.0
2038,490300.0,655700.0,17275.0,765450.0,307075.0,738200.0,33.0,300.0,33.0,120.0,374675.0,86650.0
2039,483600.0,654475.0,16550.0,765150.0,308650.0,752275.0,33.0,300.0,33.0,120.0,374525.0,86700.0
2040,477300.0,653725.0,15775.0,767200.0,308475.0,759025.0,33.0,300.0,33.0,120.0,377325.0,84875.0
2041,471225.0,650625.0,15100.0,752250.0,312050.0,768325.0,33.0,300.0,33.0,120.0,379575.0,83075.0
2042,464325.0,646625.0,14500.0,768075.0,313500.0,775450.0,33.0,300.0,33.0,120.0,379675.0,79475.0
2043,459375.0,644750.0,13950.0,763700.0,315300.0,780525.0,33.0,300.0,33.0,120.0,374525.0,80650.0
2044,454175.0,641200.0,13425.0,767275.0,316375.0,784100.0,33.0,300.0,33.0,120.0,379650.0,78275.0
2045,448775.0,640225.0,13000.0,749375.0,317800.0,789200.0,33.0,300.0,33.0,120.0,379575.0,75075.0
2046,443400.0,636325.0,12725.0,767325.0,319125.0,799700.0,33.0,300.0,33.0,120.0,378775.0,76400.0
2047,439325.0,633075.0,12550.0,768675.0,319850.0,805725.0,33.0,300.0,33.0,120.0,366600.0,71950.0
2048,435025.0,632300.0,12500.0,769800.0,321475.0,811425.0,33.0,300.0,33.0,120.0,378300.0,72975.0
2049,430575.0,630675.0,12475.0,769450.0,322575.0,816200.0,33.0,300.0,33.0,120.0,375900.0,72325.0
2050,423700.0,627225.0,12500.0,767525.0,323800.0,822050.0,33.0,300.0,33.0,120.0,0.0,0.0
2051,423825.0,625500.0,12500.0,770900.0,324625.0,827400.0,33.0,300.0,33.0,120.0,0.0,0.0
