year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,tong_lnk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2025,697450.0,700100.0,75600.0,721725.0,212950.0,530925.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,634425.0,709900.0,69800.0,730950.0,214250.0,533925.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,641175.0,719575.0,64375.0,738225.0,216150.0,468275.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,678650.0,719325.0,59900.0,742075.0,217600.0,537975.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,675100.0,721400.0,55850.0,749000.0,219025.0,538175.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,861275.0,704925.0,122200.0,566775.0,139425.0,519375.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,823350.0,697425.0,154750.0,604650.0,156575.0,515550.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,796550.0,551025.0,142650.0,629750.0,169450.0,515225.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,775575.0,706550.0,131300.0,570100.0,171575.0,505650.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,757900.0,708275.0,120925.0,661100.0,189800.0,516625.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,746500.0,711675.0,111475.0,597500.0,195525.0,520300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,736350.0,538600.0,75500.0,687950.0,199875.0,520550.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,703450.0,714075.0,94875.0,696575.0,204050.0,522725.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,715975.0,645650.0,87800.0,705275.0,207750.0,523950.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,707900.0,717025.0,81600.0,715525.0,211000.0,360300.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,593575.0,717650.0,75675.0,721625.0,198875.0,459625.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,692800.0,696300.0,69775.0,662325.0,214675.0,518750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,689100.0,719125.0,64225.0,734600.0,215900.0,532050.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,683125.0,545125.0,59800.0,743300.0,217250.0,533825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,677650.0,688350.0,55750.0,746050.0,218125.0,534825.0,30.0,400.0,28.0,180.0,0.0,0.0
