year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,tong_lnk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2024,554375.0,891850.0,182675.0,590475.0,225600.0,529025.0,30.0,400.0,28.0,180.0,44700.0,0.0
2025,543650.0,895500.0,171575.0,599650.0,228000.0,538575.0,30.0,400.0,28.0,180.0,21575.0,0.0
2026,533450.0,900700.0,167350.0,604725.0,229700.0,543025.0,30.0,400.0,28.0,180.0,21175.0,0.0
2027,523425.0,903800.0,168775.0,605050.0,230325.0,547325.0,30.0,400.0,28.0,180.0,21125.0,0.0
2028,516000.0,909150.0,167000.0,607700.0,230925.0,550425.0,30.0,400.0,28.0,180.0,20625.0,0.0
2029,507675.0,903675.0,166000.0,606575.0,231550.0,547100.0,30.0,400.0,28.0,180.0,20500.0,0.0
2015,811600.0,765225.0,196500.0,559800.0,145450.0,504350.0,30.0,400.0,28.0,180.0,27125.0,5500.0
2016,711600.0,814050.0,192550.0,571475.0,171625.0,502150.0,30.0,400.0,28.0,180.0,28100.0,1075.0
2017,683300.0,818000.0,190400.0,575800.0,190325.0,505125.0,30.0,400.0,28.0,180.0,29025.0,100.0
2018,658800.0,839700.0,188150.0,584425.0,201975.0,508950.0,30.0,400.0,28.0,180.0,28025.0,0.0
2019,640925.0,845750.0,185750.0,587525.0,209075.0,512700.0,30.0,400.0,28.0,180.0,30275.0,0.0
2020,615250.0,862750.0,190850.0,582325.0,213475.0,517400.0,30.0,400.0,28.0,180.0,44775.0,925.0
2021,590675.0,862475.0,182925.0,585250.0,217325.0,521175.0,30.0,400.0,28.0,180.0,47125.0,300.0
2022,575700.0,884700.0,187150.0,587300.0,220600.0,525075.0,30.0,400.0,28.0,180.0,45025.0,0.0
2023,563775.0,888100.0,185100.0,589625.0,223300.0,529600.0,30.0,400.0,28.0,180.0,44450.0,0.0
2024,552675.0,892575.0,183750.0,591225.0,225450.0,534000.0,30.0,400.0,28.0,180.0,45300.0,0.0
2025,542200.0,896675.0,172250.0,602475.0,227625.0,537750.0,30.0,400.0,28.0,180.0,20150.0,0.0
2026,531600.0,901050.0,170400.0,603350.0,229550.0,542350.0,30.0,400.0,28.0,180.0,21500.0,0.0
2027,522650.0,904600.0,170100.0,602800.0,230675.0,546225.0,30.0,400.0,28.0,180.0,20175.0,0.0
2028,513175.0,909025.0,168475.0,606925.0,231475.0,550325.0,30.0,400.0,28.0,180.0,20675.0,0.0
2029,506875.0,911925.0,166400.0,608950.0,231775.0,554775.0,30.0,400.0,28.0,180.0,20725.0,0.0
2015,845825.0,735150.0,207800.0,548075.0,145600.0,503600.0,30.0,400.0,28.0,180.0,16225.0,35525.0
2016,784150.0,755550.0,207150.0,558700.0,171625.0,500850.0,30.0,400.0,28.0,180.0,15725.0,29500.0
2017,729075.0,788675.0,205950.0,564150.0,189950.0,494500.0,30.0,400.0,28.0,180.0,15025.0,18350.0
2018,682525.0,816975.0,204975.0,549450.0,201750.0,508125.0,30.0,400.0,28.0,180.0,15225.0,8025.0
2019,651125.0,835600.0,205075.0,564800.0,208725.0,511300.0,30.0,400.0,28.0,180.0,14200.0,2275.0
2020,626750.0,848725.0,218450.0,553200.0,212900.0,516825.0,30.0,400.0,28.0,180.0,23475.0,9250.0
2021,607700.0,862875.0,219825.0,554750.0,217275.0,522200.0,30.0,400.0,28.0,180.0,22775.0,7125.0
2022,587150.0,874525.0,218350.0,554250.0,220175.0,526600.0,30.0,400.0,28.0,180.0,22600.0,3250.0
2023,569225.0,884925.0,218700.0,555575.0,223575.0,531150.0,30.0,400.0,28.0,180.0,21925.0,1325.0
2024,555950.0,890375.0,217625.0,555400.0,225675.0,534325.0,30.0,400.0,28.0,180.0,22800.0,475.0
2025,544300.0,895900.0,200400.0,571500.0,228150.0,538600.0,30.0,400.0,28.0,180.0,9650.0,25.0
2026,534975.0,881100.0,199450.0,574325.0,229700.0,541425.0,30.0,400.0,28.0,180.0,8875.0,0.0
2027,525850.0,903400.0,197650.0,575650.0,230475.0,545400.0,30.0,400.0,28.0,180.0,8625.0,25.0
2028,517600.0,909000.0,196900.0,574050.0,230750.0,548725.0,30.0,400.0,28.0,180.0,7925.0,25.0
2029,509875.0,910175.0,195725.0,577350.0,231100.0,553500.0,30.0,400.0,28.0,180.0,8900.0,0.0
2015,828925.0,727275.0,207875.0,546575.0,145275.0,504100.0,30.0,400.0,28.0,180.0,15050.0,21825.0
2016,746050.0,791400.0,206925.0,555925.0,170875.0,502325.0,30.0,400.0,28.0,180.0,15400.0,9975.0
2017,692775.0,824550.0,207150.0,562050.0,189275.0,505650.0,30.0,400.0,28.0,180.0,14625.0,2700.0
2018,661500.0,838375.0,205350.0,559475.0,200950.0,509275.0,30.0,400.0,28.0,180.0,16325.0,425.0
2019,642350.0,839625.0,204800.0,567450.0,208475.0,501750.0,30.0,400.0,28.0,180.0,14150.0,25.0
2020,618900.0,845000.0,217200.0,554525.0,212700.0,518150.0,30.0,400.0,28.0,180.0,23450.0,5275.0
2021,596425.0,871925.0,216600.0,555975.0,216650.0,522525.0,30.0,400.0,28.0,180.0,22400.0,2175.0
2022,577275.0,882225.0,219375.0,554975.0,220225.0,525725.0,30.0,400.0,28.0,180.0,21800.0,525.0
2023,563225.0,886050.0,216525.0,555125.0,223075.0,531175.0,30.0,400.0,28.0,180.0,22875.0,25.0
2024,552825.0,889450.0,219675.0,555325.0,225425.0,536225.0,30.0,400.0,28.0,180.0,20375.0,0.0
2025,542300.0,895675.0,200475.0,573700.0,227500.0,539650.0,30.0,400.0,28.0,180.0,9125.0,0.0
2026,531900.0,883000.0,198375.0,573250.0,229375.0,537000.0,30.0,400.0,28.0,180.0,9175.0,0.0
2027,523050.0,903675.0,196750.0,578200.0,230525.0,547675.0,30.0,400.0,28.0,180.0,9500.0,0.0
2028,514550.0,909300.0,195850.0,577875.0,230925.0,551675.0,30.0,400.0,28.0,180.0,8625.0,25.0
2029,498175.0,912200.0,195050.0,579100.0,231325.0,553825.0,30.0,400.0,28.0,180.0,8050.0,25.0
2015,805050.0,765050.0,208850.0,548125.0,145500.0,503625.0,30.0,400.0,28.0,180.0,15875.0,4900.0
2016,729375.0,812950.0,206450.0,558450.0,171375.0,501475.0,30.0,400.0,28.0,180.0,15775.0,1300.0
2017,674125.0,832500.0,206350.0,560200.0,189575.0,504900.0,30.0,400.0,28.0,180.0,15575.0,25.0
2018,658925.0,839100.0,205175.0,563475.0,201825.0,508225.0,30.0,400.0,28.0,180.0,16050.0,75.0
2019,642100.0,846050.0,205275.0,566900.0,208500.0,512675.0,30.0,400.0,28.0,180.0,14575.0,0.0
2020,601625.0,862800.0,213250.0,538575.0,213600.0,517200.0,30.0,400.0,28.0,180.0,24300.0,1125.0
2021,590300.0,877400.0,218200.0,550625.0,217125.0,521350.0,30.0,400.0,28.0,180.0,22900.0,275.0
2022,574750.0,884275.0,216050.0,554775.0,221225.0,526500.0,30.0,400.0,28.0,180.0,22950.0,0.0
2023,562575.0,888300.0,216550.0,552075.0,223900.0,529750.0,30.0,400.0,28.0,180.0,21975.0,0.0
2024,553075.0,893300.0,218550.0,555250.0,226175.0,534775.0,30.0,400.0,28.0,180.0,22100.0,0.0
2025,540975.0,897875.0,200400.0,573625.0,228175.0,539450.0,30.0,400.0,28.0,180.0,9500.0,0.0
2026,531375.0,900575.0,198275.0,571875.0,229825.0,543150.0,30.0,400.0,28.0,180.0,9075.0,0.0
2027,522800.0,906575.0,196475.0,578350.0,230700.0,547225.0,30.0,400.0,28.0,180.0,9275.0,0.0
2028,514100.0,909650.0,196825.0,578475.0,231375.0,550950.0,30.0,400.0,28.0,180.0,8125.0,0.0
2029,505950.0,914425.0,195475.0,578800.0,232000.0,553600.0,30.0,400.0,28.0,180.0,8125.0,0.0
2015,844775.0,729675.0,220075.0,536250.0,145625.0,502325.0,30.0,400.0,28.0,180.0,3950.0,38200.0
2016,784250.0,758775.0,221875.0,543825.0,171100.0,502500.0,30.0,400.0,28.0,180.0,3600.0,28950.0
2017,727875.0,788600.0,221800.0,548000.0,189300.0,505250.0,30.0,400.0,28.0,180.0,2775.0,18050.0
2018,681225.0,818275.0,222250.0,549100.0,201550.0,509250.0,30.0,400.0,28.0,180.0,3350.0,8100.0
2019,634575.0,828425.0,222425.0,550000.0,208525.0,512850.0,30.0,400.0,28.0,180.0,2875.0,2400.0
2020,623925.0,852400.0,241675.0,532350.0,212275.0,517450.0,30.0,400.0,28.0,180.0,4975.0,8850.0
2021,606525.0,860825.0,241975.0,528575.0,216750.0,521325.0,30.0,400.0,28.0,180.0,5000.0,6625.0
2022,588325.0,872575.0,242800.0,525800.0,220150.0,525525.0,30.0,400.0,28.0,180.0,4900.0,4075.0
2023,570275.0,878775.0,242650.0,530125.0,222925.0,530325.0,30.0,400.0,28.0,180.0,4925.0,1700.0
2024,555650.0,889525.0,242975.0,528100.0,225225.0,535500.0,30.0,400.0,28.0,180.0,4250.0,400.0
2025,544925.0,895575.0,218575.0,556075.0,227350.0,539100.0,30.0,400.0,28.0,180.0,1675.0,75.0
2026,534325.0,898650.0,215100.0,557900.0,229250.0,542550.0,30.0,400.0,28.0,180.0,2125.0,75.0
2027,525825.0,902900.0,212525.0,562200.0,230275.0,545825.0,30.0,400.0,28.0,180.0,2600.0,50.0
2028,517600.0,906525.0,209900.0,563200.0,230950.0,548900.0,30.0,400.0,28.0,180.0,1775.0,75.0
2029,509775.0,912300.0,207025.0,566375.0,231250.0,552700.0,30.0,400.0,28.0,180.0,1800.0,50.0
2015,829125.0,749600.0,220600.0,536325.0,145450.0,503250.0,30.0,400.0,28.0,180.0,3950.0,21450.0
2016,746700.0,783350.0,221200.0,543875.0,171425.0,501975.0,30.0,400.0,28.0,180.0,3600.0,9550.0
2017,692050.0,826000.0,221300.0,547000.0,190150.0,504625.0,30.0,400.0,28.0,180.0,3675.0,1875.0
2018,661275.0,831300.0,223625.0,544750.0,202825.0,507625.0,30.0,400.0,28.0,180.0,3300.0,275.0
2019,641475.0,843200.0,220825.0,550200.0,209775.0,513300.0,30.0,400.0,28.0,180.0,3200.0,50.0
2020,618750.0,857550.0,240650.0,531625.0,214225.0,517825.0,30.0,400.0,28.0,180.0,5575.0,4800.0
2021,595900.0,869925.0,242925.0,519100.0,215800.0,522150.0,30.0,400.0,28.0,180.0,4300.0,2525.0
2022,574325.0,882675.0,243900.0,530325.0,221350.0,527450.0,30.0,400.0,28.0,180.0,4625.0,650.0
2023,564150.0,887700.0,242900.0,531250.0,222925.0,531250.0,30.0,400.0,28.0,180.0,4500.0,50.0
2024,553100.0,883925.0,241425.0,514675.0,226025.0,535650.0,30.0,400.0,28.0,180.0,4600.0,0.0
2025,541600.0,896950.0,217625.0,556800.0,227750.0,539275.0,30.0,400.0,28.0,180.0,2050.0,0.0
2026,532050.0,897825.0,214200.0,558975.0,229275.0,542000.0,30.0,400.0,28.0,180.0,2025.0,0.0
2027,522375.0,903875.0,212400.0,556575.0,230225.0,549150.0,30.0,400.0,28.0,180.0,1525.0,0.0
2028,514000.0,908675.0,209200.0,561700.0,230575.0,550675.0,30.0,400.0,28.0,180.0,2075.0,0.0
2029,507975.0,911050.0,208425.0,565775.0,231175.0,554625.0,30.0,400.0,28.0,180.0,1875.0,0.0
2015,812875.0,764625.0,219800.0,537250.0,145175.0,503125.0,30.0,400.0,28.0,180.0,3525.0,5300.0
2016,726850.0,813875.0,221125.0,541850.0,171100.0,502350.0,30.0,400.0,28.0,180.0,3600.0,1050.0
2017,683775.0,812875.0,221475.0,547425.0,189250.0,505100.0,30.0,400.0,28.0,180.0,3500.0,75.0
2018,658925.0,840125.0,222450.0,545700.0,201375.0,509475.0,30.0,400.0,28.0,180.0,3500.0,0.0
2019,641250.0,843625.0,223125.0,548350.0,208450.0,512775.0,30.0,400.0,28.0,180.0,2325.0,0.0
2020,614400.0,863125.0,241275.0,531325.0,213150.0,518025.0,30.0,400.0,28.0,180.0,5650.0,1025.0
2021,590200.0,876450.0,241600.0,530625.0,216850.0,522125.0,30.0,400.0,28.0,180.0,5450.0,450.0
2022,573475.0,885475.0,242325.0,528450.0,217825.0,526175.0,30.0,400.0,28.0,180.0,4875.0,0.0
2023,563500.0,889550.0,241975.0,529750.0,223175.0,531275.0,30.0,400.0,28.0,180.0,4525.0,0.0
2024,534950.0,893225.0,242250.0,530275.0,225775.0,535100.0,30.0,400.0,28.0,180.0,4750.0,0.0
2025,541275.0,875400.0,218950.0,554075.0,227975.0,539075.0,30.0,400.0,28.0,180.0,2025.0,0.0
2026,530250.0,898175.0,214600.0,557725.0,229700.0,543550.0,30.0,400.0,28.0,180.0,1825.0,0.0
2027,522475.0,907150.0,213200.0,560750.0,230450.0,545200.0,30.0,400.0,28.0,180.0,1500.0,0.0
2028,514200.0,911225.0,212175.0,558350.0,231475.0,549950.0,30.0,400.0,28.0,180.0,1750.0,0.0
2029,507250.0,914900.0,209250.0,563700.0,231725.0,552200.0,30.0,400.0,28.0,180.0,1925.0,0.0
2015,822425.0,739700.0,187725.0,572550.0,152125.0,516450.0,30.0,400.0,28.0,180.0,18225.0,22125.0
2016,741725.0,769300.0,174125.0,593175.0,179225.0,524025.0,30.0,400.0,28.0,180.0,19575.0,10675.0
2017,684675.0,795475.0,161150.0,611825.0,198775.0,534150.0,30.0,400.0,28.0,180.0,20650.0,3650.0
2018,647225.0,805625.0,152500.0,620725.0,212350.0,546625.0,30.0,400.0,28.0,180.0,21625.0,1175.0
2019,620075.0,803975.0,143675.0,631525.0,224125.0,557625.0,30.0,400.0,28.0,180.0,23225.0,325.0
2020,590925.0,813825.0,152025.0,608500.0,233875.0,564200.0,30.0,400.0,28.0,180.0,32375.0,5525.0
2021,564375.0,816300.0,144975.0,632550.0,242350.0,583075.0,30.0,400.0,28.0,180.0,34475.0,2850.0
2022,538925.0,823825.0,142550.0,633975.0,248150.0,594725.0,30.0,400.0,28.0,180.0,35575.0,1050.0
2023,519925.0,822175.0,135350.0,642025.0,255400.0,603425.0,30.0,400.0,28.0,180.0,35650.0,325.0
2024,505450.0,822575.0,132550.0,641450.0,261150.0,617625.0,30.0,400.0,28.0,180.0,37000.0,125.0
2025,490150.0,820450.0,100150.0,677550.0,266475.0,622525.0,30.0,400.0,28.0,180.0,15025.0,0.0
2026,477550.0,817850.0,93000.0,683925.0,270675.0,639375.0,30.0,400.0,28.0,180.0,15500.0,0.0
2027,464675.0,813925.0,88500.0,687100.0,275025.0,650750.0,30.0,400.0,28.0,180.0,15125.0,25.0
2028,453250.0,804025.0,83550.0,694250.0,275175.0,660175.0,30.0,400.0,28.0,180.0,14850.0,0.0
2029,442050.0,808425.0,78975.0,699875.0,282250.0,670700.0,30.0,400.0,28.0,180.0,14200.0,0.0
2030,416175.0,821825.0,112250.0,666925.0,285100.0,680375.0,30.0,400.0,28.0,180.0,39675.0,10900.0
