year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868900.0,795900.0,172200.0,579825.0,110550.0,470875.0,37.0,400.0,36.0,200.0,0.0,700.0
2016,848925.0,813675.0,151725.0,602025.0,111375.0,470525.0,37.0,400.0,36.0,200.0,0.0,1150.0
2017,839225.0,821925.0,135775.0,618675.0,111850.0,470800.0,37.0,400.0,36.0,200.0,225.0,47950.0
2018,833575.0,826425.0,121775.0,632875.0,112625.0,470975.0,37.0,400.0,36.0,200.0,0.0,42350.0
2019,829925.0,829100.0,110900.0,643825.0,113300.0,471200.0,37.0,400.0,36.0,200.0,127375.0,67425.0
2020,793600.0,864125.0,102600.0,652650.0,123250.0,462025.0,37.0,400.0,36.0,200.0,156300.0,68875.0
2021,789775.0,867750.0,95375.0,659975.0,126750.0,458625.0,37.0,400.0,36.0,200.0,145050.0,69425.0
2022,786850.0,870325.0,89000.0,666425.0,128250.0,457400.0,37.0,400.0,36.0,200.0,100.0,56250.0
2023,784625.0,872300.0,83775.0,671675.0,128975.0,456900.0,37.0,400.0,36.0,200.0,100.0,34100.0
2024,782925.0,873675.0,79400.0,676075.0,129300.0,456875.0,37.0,400.0,36.0,200.0,550.0,51900.0
2025,781175.0,875150.0,75600.0,679875.0,129500.0,456950.0,37.0,400.0,36.0,200.0,200.0,24025.0
2026,779550.0,876600.0,72650.0,682825.0,129525.0,457100.0,37.0,400.0,36.0,200.0,0.0,22425.0
2027,778025.0,877825.0,70225.0,685250.0,129600.0,457325.0,37.0,400.0,36.0,200.0,4875.0,64525.0
2028,776425.0,879250.0,67900.0,687575.0,129800.0,457300.0,37.0,400.0,36.0,200.0,148425.0,66550.0
2029,774725.0,880725.0,65650.0,689825.0,129875.0,457450.0,37.0,400.0,36.0,200.0,425.0,51275.0
2030,773825.0,883050.0,63700.0,693425.0,128450.0,455800.0,37.0,400.0,36.0,200.0,325.0,56300.0
2031,772100.0,884500.0,61575.0,695700.0,128500.0,455875.0,37.0,400.0,36.0,200.0,2150.0,20650.0
2032,770425.0,885925.0,59600.0,697700.0,128525.0,456075.0,37.0,400.0,36.0,200.0,131475.0,58350.0
2033,768950.0,887125.0,57825.0,699500.0,128625.0,456225.0,37.0,400.0,36.0,200.0,0.0,48575.0
2034,767775.0,888150.0,56100.0,701250.0,128750.0,456225.0,37.0,400.0,36.0,200.0,350.0,15225.0
2035,766925.0,888825.0,54400.0,702950.0,128825.0,456325.0,37.0,400.0,36.0,200.0,150.0,56950.0
2036,766125.0,889475.0,52800.0,704550.0,128850.0,456450.0,37.0,400.0,36.0,200.0,4150.0,44275.0
2037,765550.0,890000.0,51625.0,705725.0,128850.0,456500.0,37.0,400.0,36.0,200.0,4225.0,64825.0
2038,764875.0,890625.0,50575.0,706775.0,128925.0,456475.0,37.0,400.0,36.0,200.0,125.0,60850.0
2039,764175.0,891250.0,49525.0,707825.0,128925.0,456550.0,37.0,400.0,36.0,200.0,172100.0,62150.0
2040,758625.0,916325.0,48700.0,722425.0,114050.0,438125.0,37.0,400.0,36.0,200.0,3875.0,62775.0
2041,751750.0,923425.0,47350.0,724150.0,113800.0,437775.0,37.0,400.0,36.0,200.0,149025.0,60350.0
2042,747400.0,927875.0,46275.0,725375.0,113775.0,437550.0,37.0,400.0,36.0,200.0,6500.0,59325.0
2043,744275.0,930975.0,45225.0,726525.0,113750.0,437500.0,37.0,400.0,36.0,200.0,177700.0,56325.0
2044,741750.0,933350.0,44400.0,727350.0,113850.0,437550.0,37.0,400.0,36.0,200.0,149075.0,58475.0
2045,739450.0,935400.0,43550.0,728200.0,114025.0,437625.0,37.0,400.0,36.0,200.0,4525.0,55900.0
2046,737475.0,937175.0,42825.0,728925.0,114225.0,437625.0,37.0,400.0,36.0,200.0,102150.0,55000.0
2047,735675.0,938750.0,42175.0,729575.0,114400.0,437675.0,37.0,400.0,36.0,200.0,177350.0,55300.0
2048,734350.0,940050.0,41550.0,730200.0,114475.0,437625.0,37.0,400.0,36.0,200.0,169125.0,56275.0
2049,733075.0,941275.0,40925.0,730825.0,114550.0,437600.0,37.0,400.0,36.0,200.0,39275.0,54950.0
2050,706325.0,983475.0,40250.0,735850.0,104050.0,428300.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,683525.0,1007100.0,39500.0,736725.0,103900.0,427500.0,37.0,400.0,36.0,200.0,0.0,0.0
