'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2039,'B2',0.1,6228.288656821479,62066.615055254646,7462.8919375357855,1423.825259765554,101766.84324008742,447.2347311213556,6916.163508924851,27951.318833264068,12691.823304327725,30945.541084153916,2222.7261507195585,0.0,0.0,15568.61860619449,185961.5194705194,57386.77021208848,260123.27176176908,2667.9671496496094,42258.324300514636,12765375.499998774
2040,'B2',0.1,6560.378046459803,62358.32750154588,7513.831902908036,1475.7448398565255,101766.84324008742,447.2347311213556,7221.803301158353,28684.070642849514,12835.507558153871,32423.263013916978,2344.198375838058,0.0,0.0,16422.842640898398,186905.64820316332,59067.49224480503,263631.2031536978,2653.776272951638,854.155118967938,12762349.84999878
2041,'B2',0.1,7124.854809643116,72627.8546260212,10919.562682689651,1616.3320588639515,118259.28474871257,604.0759360325255,7591.650692995113,30936.623511921684,14186.367871259483,36488.12894257778,2474.30425210192,0.0,0.0,17771.19613060871,218329.65593787454,65158.15469607994,302829.0401326915,2639.6878455190576,36558.149133420084,12738452.09999878
2042,'B2',0.1,7482.49938338425,72905.91345670301,10962.794444350668,1679.214621279946,118259.28474871257,634.0012392927755,7925.714305830238,32181.382843201467,15627.992838886681,37116.95456673918,2595.0499891631603,0.0,0.0,18855.453949774277,219969.15857123298,66964.57944299334,307370.80243747943,2701.002563774624,1840.7597409509963,12721803.299998779
2043,'B2',0.1,8096.311597801215,83196.17373030614,14348.183261131056,1829.8229812238417,136414.90122199108,767.8407197048899,8289.434603478334,40777.54425245314,16842.273236591514,41237.27925708923,2720.2767443468583,0.0,0.0,20447.746561303196,258731.47798941587,73258.76330727247,354520.041606291,2621.425946274868,44527.813222334866,12706402.64999878
2044,'B2',0.1,8738.052872299744,93908.0443485889,16015.595665250477,1985.5132819215205,150152.51415870365,896.8874680426492,8677.867036608604,47768.99838760348,18248.23557643527,45167.5226132462,2834.6678449001774,0.0,0.0,22068.411029202704,290464.6154052643,79555.9201420917,394393.8992537747,2667.3337971704154,37206.52385029373,12692048.449998781
2045,'B2',0.1,9076.801992531373,94202.56509704007,16049.772134353965,2049.8454590575266,150152.51415870365,896.8874680426492,8996.51235148524,48485.69904851027,19534.486151444147,45790.7405792521,2947.249154888188,0.0,0.0,23035.44980091889,291409.59610188205,81427.15302088279,398183.073595484,2622.5414085598873,1166.6329331465,12679227.39999878
2046,'B2',0.1,9561.3377719753,97164.37794587623,19382.070639299818,2169.6667836338656,164004.9668628214,1011.5454539798199,9310.354606780542,49216.67129266482,20912.14579345327,49694.177816868796,3094.128128428597,0.0,0.0,24288.06286778041,315014.48690304096,83555.128018814,425521.4430960186,2606.1190982503495,24732.250402233414,12669503.849998781
2047,'B2',0.1,10193.093538118876,108140.8447834008,22832.640206707525,2336.1896941412588,183726.23074365538,1150.512693335857,9732.355545417451,57877.70791814757,22304.156743011332,53805.70588805047,3237.3737018711618,0.0,0.0,25912.087863088545,355949.6660617318,90376.26434519509,475336.8114561091,2651.0957333652586,47164.272626660386,12659915.299998783
2048,'B2',0.1,10843.010628181502,118722.96955482055,26589.595189724787,2474.72424621681,203303.63630148998,1303.1273297389832,10101.59778893624,64899.61103658288,23653.22298456961,57893.55899669727,3358.6071084178325,0.0,0.0,27426.07437938673,395339.8267941799,96863.8549949783,523143.66116572486,2687.8586032658613,45118.991106213136,12652201.749998782
2049,'B2',0.1,11305.277483071337,119211.23377970302,26633.45905843228,2583.9859816953367,208738.3607067914,1495.4076229742213,10432.362913656605,71799.51684504088,25087.002650584338,58518.66866764408,3483.210208657082,0.0,0.0,28797.12643522568,407726.84588105633,99182.75166029207,539288.4859186163,2727.6561018759216,13417.168651014379,12644844.249998782
2050,'B2',0.1,11305.277483071337,119211.23377970302,26633.45905843228,2583.9859816953367,208738.3607067914,1495.4076229742213,10432.362913656605,71799.51684504088,25087.002650584338,58518.66866764408,3483.210208657082,0.0,0.0,28797.12643522568,407726.84588105633,99182.75166029207,539288.4859186163,0.0,0.0,12638023.199998783
2051,'B2',0.1,11305.277483071337,119211.23377970302,26633.45905843228,2583.9859816953367,208738.3607067914,1495.4076229742213,10432.362913656605,71799.51684504088,25087.002650584338,58518.66866764408,3483.210208657082,0.0,0.0,28797.12643522568,407726.84588105633,99182.75166029207,539288.4859186163,0.0,0.0,12622007.149998782
