year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868650.0,796175.0,172200.0,579775.0,110675.0,470775.0,37.0,400.0,36.0,200.0,0.0,850.0
2016,848750.0,813975.0,151725.0,601975.0,111475.0,470350.0,37.0,400.0,36.0,200.0,0.0,900.0
2017,838950.0,822425.0,135775.0,618600.0,111950.0,470550.0,37.0,400.0,36.0,200.0,100.0,47275.0
2018,833325.0,826900.0,121775.0,632850.0,112775.0,470625.0,37.0,400.0,36.0,200.0,0.0,40375.0
2019,829750.0,829375.0,110900.0,643800.0,113500.0,470925.0,37.0,400.0,36.0,200.0,127525.0,67725.0
2020,793450.0,864000.0,102600.0,652625.0,124225.0,461350.0,37.0,400.0,36.0,200.0,153900.0,70425.0
2021,789675.0,868200.0,95375.0,659950.0,127000.0,458050.0,37.0,400.0,36.0,200.0,147475.0,69325.0
2022,786675.0,871100.0,89000.0,666400.0,128125.0,456950.0,37.0,400.0,36.0,200.0,75.0,57850.0
2023,784225.0,873075.0,83775.0,671650.0,128675.0,456850.0,37.0,400.0,36.0,200.0,175.0,35975.0
2024,782275.0,874775.0,79400.0,676050.0,128950.0,456800.0,37.0,400.0,36.0,200.0,525.0,51900.0
2025,780350.0,876325.0,75600.0,679850.0,129150.0,456975.0,37.0,400.0,36.0,200.0,150.0,24375.0
2026,778600.0,877650.0,72650.0,682800.0,129350.0,457200.0,37.0,400.0,36.0,200.0,0.0,22275.0
2027,777425.0,878600.0,70225.0,685225.0,129450.0,457325.0,37.0,400.0,36.0,200.0,5375.0,65050.0
2028,775975.0,879825.0,67900.0,687550.0,129550.0,457450.0,37.0,400.0,36.0,200.0,148575.0,65650.0
2029,774625.0,880850.0,65650.0,689800.0,129700.0,457625.0,37.0,400.0,36.0,200.0,475.0,51300.0
2030,773700.0,881700.0,63650.0,691800.0,129725.0,457675.0,37.0,400.0,36.0,200.0,350.0,56500.0
2031,771850.0,883375.0,61575.0,693950.0,129825.0,457675.0,37.0,400.0,36.0,200.0,1925.0,21525.0
2032,770175.0,884825.0,59675.0,695875.0,129900.0,457800.0,37.0,400.0,36.0,200.0,130500.0,57400.0
2033,768650.0,886150.0,58000.0,697550.0,130050.0,457850.0,37.0,400.0,36.0,200.0,0.0,47625.0
2034,767300.0,887500.0,56300.0,699250.0,130075.0,457825.0,37.0,400.0,36.0,200.0,400.0,14900.0
2035,766200.0,888550.0,54625.0,700925.0,130125.0,457825.0,37.0,400.0,36.0,200.0,175.0,55625.0
2036,765225.0,889425.0,53075.0,702475.0,130200.0,457850.0,37.0,400.0,36.0,200.0,4350.0,45050.0
2037,764525.0,890025.0,52000.0,703550.0,130225.0,457925.0,37.0,400.0,36.0,200.0,4025.0,63150.0
2038,763800.0,890575.0,51075.0,704475.0,130275.0,458050.0,37.0,400.0,36.0,200.0,150.0,61275.0
2039,763275.0,891025.0,50175.0,705375.0,130325.0,458075.0,37.0,400.0,36.0,200.0,169275.0,60325.0
2040,762725.0,891975.0,49275.0,707350.0,129925.0,457000.0,37.0,400.0,36.0,200.0,3900.0,62700.0
2041,759800.0,894825.0,48325.0,708400.0,129925.0,456975.0,37.0,400.0,36.0,200.0,149550.0,61075.0
2042,757450.0,897175.0,47625.0,709125.0,130000.0,456875.0,37.0,400.0,36.0,200.0,6025.0,60600.0
2043,755275.0,899350.0,47000.0,709775.0,130050.0,456800.0,37.0,400.0,36.0,200.0,179225.0,58825.0
2044,753400.0,901125.0,46425.0,710375.0,130175.0,456750.0,37.0,400.0,36.0,200.0,149175.0,59650.0
2045,751500.0,902850.0,45675.0,711125.0,130325.0,456775.0,37.0,400.0,36.0,200.0,4275.0,57975.0
2046,749800.0,904350.0,45000.0,711800.0,130500.0,456800.0,37.0,400.0,36.0,200.0,104000.0,57775.0
2047,748275.0,905725.0,44350.0,712450.0,130600.0,456850.0,37.0,400.0,36.0,200.0,178600.0,59775.0
2048,747125.0,906825.0,43625.0,713175.0,130725.0,456775.0,37.0,400.0,36.0,200.0,173125.0,57000.0
2049,745975.0,907875.0,42875.0,713925.0,130750.0,456850.0,37.0,400.0,36.0,200.0,40100.0,56875.0
2050,744800.0,913325.0,42275.0,718675.0,128025.0,451150.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,742775.0,915475.0,41325.0,719825.0,127775.0,451075.0,37.0,400.0,36.0,200.0,0.0,0.0
