['2030',1469200.0,425250.0,6550.0,671875.0,80450.0,0.2,0.2,20850.0,45225.0]
['2030',1477400.0,422525.0,7325.0,669350.0,78225.0,0.30000000000000004,0.2,17700.0,36025.0]
['2030',1471750.0,418700.0,6925.0,670900.0,78300.0,0.4,0.2,17200.0,34825.0]
['2030',1465125.0,419850.0,6550.0,669375.0,79950.0,0.5,0.2,18550.0,30775.0]
['2030',1475625.0,420450.0,7075.0,668725.0,79600.0,0.6,0.2,18050.0,25400.0]
['2030',1473450.0,420575.0,6075.0,674075.0,78550.0,0.7,0.2,16800.0,20625.0]
['2030',1486025.0,417825.0,6925.0,672875.0,79900.0,0.7999999999999999,0.2,16625.0,15125.0]
['2030',1469025.0,422700.0,7350.0,671525.0,78925.0,0.8999999999999999,0.2,12875.0,7850.0]
['2030',1475550.0,423700.0,7075.0,673100.0,77625.0,0.2,0.30000000000000004,17125.0,44650.0]
['2030',1470600.0,421975.0,7225.0,670525.0,78575.0,0.30000000000000004,0.30000000000000004,17675.0,43625.0]
['2030',1481250.0,423200.0,5800.0,670900.0,78525.0,0.4,0.30000000000000004,16650.0,36300.0]
['2030',1471775.0,423275.0,6950.0,666725.0,79075.0,0.5,0.30000000000000004,16375.0,30500.0]
['2030',1472400.0,419500.0,7600.0,669475.0,80700.0,0.6,0.30000000000000004,15100.0,25025.0]
['2030',1474900.0,418500.0,6850.0,667675.0,76400.0,0.7,0.30000000000000004,14075.0,20025.0]
['2030',1479375.0,421275.0,6800.0,672900.0,78175.0,0.7999999999999999,0.30000000000000004,13750.0,15825.0]
['2030',1478375.0,423125.0,6125.0,673000.0,78100.0,0.8999999999999999,0.30000000000000004,12300.0,8300.0]
['2030',1478750.0,423650.0,6850.0,668875.0,77975.0,0.2,0.4,15700.0,44000.0]
['2030',1471225.0,424900.0,6700.0,673075.0,78350.0,0.30000000000000004,0.4,16675.0,42950.0]
['2030',1473925.0,420200.0,6375.0,673175.0,78725.0,0.4,0.4,13450.0,33225.0]
['2030',1465650.0,415825.0,7050.0,671400.0,77525.0,0.5,0.4,14200.0,28475.0]
['2030',1471300.0,421500.0,7675.0,669325.0,77650.0,0.6,0.4,14200.0,25550.0]
['2030',1474950.0,420425.0,6925.0,672850.0,78925.0,0.7,0.4,13725.0,20700.0]
['2030',1472275.0,419650.0,6475.0,667050.0,78875.0,0.7999999999999999,0.4,12375.0,13800.0]
['2030',1460250.0,422875.0,5675.0,672650.0,79975.0,0.8999999999999999,0.4,9925.0,8375.0]
['2030',1469850.0,417850.0,7450.0,670050.0,78425.0,0.2,0.5,12625.0,42550.0]
['2030',1472525.0,425125.0,7425.0,671450.0,80050.0,0.30000000000000004,0.5,12375.0,40375.0]
['2030',1465300.0,420400.0,6500.0,669225.0,79575.0,0.4,0.5,12950.0,31425.0]
['2030',1476200.0,418925.0,6825.0,671825.0,79600.0,0.5,0.5,12275.0,29800.0]
['2030',1475225.0,426150.0,7250.0,673475.0,79050.0,0.6,0.5,13250.0,25650.0]
['2030',1472650.0,423750.0,6875.0,670725.0,79000.0,0.7,0.5,10775.0,17800.0]
['2030',1472225.0,420425.0,7050.0,669500.0,78925.0,0.7999999999999999,0.5,11100.0,12900.0]
['2030',1474000.0,421525.0,7025.0,667150.0,78250.0,0.8999999999999999,0.5,9600.0,8775.0]
['2030',1470825.0,421275.0,6575.0,671575.0,79125.0,0.2,0.6,9475.0,42750.0]
['2030',1468950.0,425100.0,7050.0,669250.0,79475.0,0.30000000000000004,0.6,10325.0,36950.0]
['2030',1464200.0,421050.0,6475.0,668225.0,78975.0,0.4,0.6,9950.0,36375.0]
['2030',1480450.0,424675.0,6275.0,674750.0,80425.0,0.5,0.6,9650.0,27900.0]
['2030',1473950.0,421375.0,6475.0,671675.0,77850.0,0.6,0.6,10850.0,25975.0]
['2030',1465575.0,424000.0,6475.0,672500.0,77725.0,0.7,0.6,10575.0,19600.0]
['2030',1464125.0,421725.0,7075.0,669500.0,77325.0,0.7999999999999999,0.6,9000.0,13050.0]
['2030',1467000.0,422775.0,6675.0,670600.0,79525.0,0.8999999999999999,0.6,7575.0,7225.0]
['2030',1478425.0,423250.0,6725.0,670775.0,77450.0,0.2,0.7,8175.0,40175.0]
['2030',1469525.0,421350.0,6825.0,671200.0,78550.0,0.30000000000000004,0.7,7700.0,37125.0]
['2030',1468375.0,421650.0,7075.0,671425.0,77875.0,0.4,0.7,7450.0,31175.0]
['2030',1467800.0,426975.0,6975.0,669550.0,78425.0,0.5,0.7,7425.0,24650.0]
['2030',1469050.0,420875.0,6675.0,668750.0,78225.0,0.6,0.7,8125.0,21175.0]
['2030',1463925.0,423775.0,7500.0,668950.0,79725.0,0.7,0.7,7100.0,16900.0]
['2030',1470875.0,420200.0,6275.0,670525.0,78600.0,0.7999999999999999,0.7,7200.0,12975.0]
['2030',1461450.0,422625.0,7425.0,662350.0,80025.0,0.8999999999999999,0.7,7050.0,7575.0]
['2030',1484200.0,422175.0,7575.0,672600.0,79050.0,0.2,0.7999999999999999,5775.0,41350.0]
['2030',1468850.0,425350.0,6150.0,671825.0,80100.0,0.30000000000000004,0.7999999999999999,5950.0,36475.0]
['2030',1465025.0,422225.0,6425.0,670300.0,79225.0,0.4,0.7999999999999999,5725.0,32925.0]
['2030',1471350.0,424125.0,6550.0,669025.0,79375.0,0.5,0.7999999999999999,5625.0,26500.0]
['2030',1463725.0,418500.0,6425.0,668575.0,78475.0,0.6,0.7999999999999999,5225.0,22050.0]
['2030',1469300.0,418300.0,7225.0,668575.0,78675.0,0.7,0.7999999999999999,5150.0,17825.0]
['2030',1473200.0,421750.0,6325.0,668775.0,78675.0,0.7999999999999999,0.7999999999999999,4650.0,11475.0]
['2030',1463500.0,420025.0,6975.0,670325.0,79875.0,0.8999999999999999,0.7999999999999999,4400.0,7200.0]
['2030',1483350.0,422175.0,7025.0,670475.0,77350.0,0.2,0.8999999999999999,2900.0,40325.0]
['2030',1474275.0,422925.0,6700.0,672250.0,79600.0,0.30000000000000004,0.8999999999999999,2925.0,35675.0]
['2030',1461100.0,419975.0,6975.0,670525.0,79200.0,0.4,0.8999999999999999,2900.0,29575.0]
['2030',1465800.0,426100.0,6600.0,673225.0,79375.0,0.5,0.8999999999999999,3475.0,25175.0]
['2030',1472250.0,421525.0,6925.0,671175.0,80200.0,0.6,0.8999999999999999,2725.0,21550.0]
['2030',1470025.0,423125.0,6625.0,672925.0,78950.0,0.7,0.8999999999999999,2825.0,16325.0]
['2030',1471150.0,417850.0,7375.0,671150.0,78900.0,0.7999999999999999,0.8999999999999999,2725.0,11250.0]
['2030',1475300.0,423575.0,6575.0,670800.0,76950.0,0.8999999999999999,0.8999999999999999,2375.0,7900.0]
