year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868350.0,796275.0,172325.0,579675.0,110950.0,470675.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,846850.0,815700.0,151900.0,601750.0,111475.0,470575.0,37.0,400.0,36.0,200.0,0.0,875.0
2017,836000.0,825125.0,136025.0,618300.0,111875.0,470925.0,37.0,400.0,36.0,200.0,175.0,47325.0
2015,868925.0,795675.0,172325.0,579700.0,110550.0,471075.0,37.0,400.0,36.0,200.0,0.0,875.0
2016,847475.0,815050.0,151900.0,601750.0,111175.0,470900.0,37.0,400.0,36.0,200.0,0.0,1075.0
2017,836650.0,824525.0,136025.0,618300.0,111550.0,471200.0,37.0,400.0,36.0,200.0,200.0,46900.0
2018,829550.0,830500.0,122050.0,632450.0,112275.0,471425.0,37.0,400.0,36.0,200.0,0.0,41350.0
2019,824000.0,834925.0,111250.0,643425.0,112800.0,471850.0,37.0,400.0,36.0,200.0,126225.0,64025.0
2020,818775.0,839275.0,102975.0,651825.0,113100.0,472300.0,37.0,400.0,36.0,200.0,155175.0,75700.0
2021,813300.0,844125.0,95775.0,659075.0,113450.0,472525.0,37.0,400.0,36.0,200.0,147275.0,75625.0
2022,807000.0,849525.0,89425.0,665425.0,113975.0,472900.0,37.0,400.0,36.0,200.0,75.0,61100.0
2023,801175.0,854625.0,84225.0,670650.0,114400.0,473175.0,37.0,400.0,36.0,200.0,100.0,38300.0
2024,795525.0,859200.0,79875.0,675025.0,114850.0,473775.0,37.0,400.0,36.0,200.0,550.0,55375.0
2025,791000.0,862975.0,76200.0,678700.0,115200.0,474175.0,37.0,400.0,36.0,200.0,125.0,25425.0
2026,787625.0,865875.0,73225.0,681675.0,115400.0,474450.0,37.0,400.0,36.0,200.0,0.0,25000.0
2027,784900.0,868075.0,70825.0,684100.0,115525.0,474825.0,37.0,400.0,36.0,200.0,5675.0,66275.0
2028,782150.0,870525.0,68475.0,686475.0,115525.0,475100.0,37.0,400.0,36.0,200.0,154500.0,66550.0
2029,779375.0,873100.0,66100.0,688850.0,115575.0,475250.0,37.0,400.0,36.0,200.0,475.0,51425.0
2030,776800.0,875400.0,64125.0,690825.0,115575.0,475525.0,37.0,400.0,36.0,200.0,350.0,55525.0
2031,774550.0,877475.0,62025.0,692925.0,115550.0,475725.0,37.0,400.0,36.0,200.0,2850.0,19925.0
2032,772350.0,879500.0,60125.0,694825.0,115625.0,475825.0,37.0,400.0,36.0,200.0,132975.0,59450.0
2033,770225.0,881375.0,58400.0,696550.0,115725.0,475975.0,37.0,400.0,36.0,200.0,0.0,49625.0
2034,768475.0,883025.0,56625.0,698325.0,115750.0,476050.0,37.0,400.0,36.0,200.0,425.0,14925.0
2035,766925.0,884425.0,54875.0,700075.0,115800.0,476150.0,37.0,400.0,36.0,200.0,150.0,55950.0
2036,765650.0,885525.0,53250.0,701700.0,115850.0,476275.0,37.0,400.0,36.0,200.0,4975.0,44600.0
2037,764325.0,886675.0,52150.0,702800.0,115925.0,476375.0,37.0,400.0,36.0,200.0,4750.0,61950.0
2038,763075.0,887825.0,51200.0,703750.0,115925.0,476475.0,37.0,400.0,36.0,200.0,125.0,62175.0
2039,761675.0,889150.0,50275.0,704675.0,115975.0,476500.0,37.0,400.0,36.0,200.0,184000.0,60300.0
2040,760200.0,890400.0,49350.0,705600.0,116100.0,476600.0,37.0,400.0,36.0,200.0,4050.0,61200.0
2041,758725.0,891650.0,48425.0,706525.0,116200.0,476725.0,37.0,400.0,36.0,200.0,163350.0,59850.0
2042,756625.0,893450.0,47675.0,707375.0,116350.0,476775.0,37.0,400.0,36.0,200.0,8000.0,60100.0
2043,754500.0,895400.0,47025.0,708125.0,116400.0,476800.0,37.0,400.0,36.0,200.0,192800.0,58325.0
2044,752400.0,897350.0,46450.0,708975.0,116300.0,476775.0,37.0,400.0,36.0,200.0,157675.0,57700.0
2045,750400.0,899225.0,45700.0,709825.0,116325.0,476775.0,37.0,400.0,36.0,200.0,5475.0,56550.0
2046,748700.0,900825.0,45025.0,710650.0,116325.0,476725.0,37.0,400.0,36.0,200.0,104250.0,58350.0
2047,747025.0,902375.0,44375.0,711400.0,116300.0,476775.0,37.0,400.0,36.0,200.0,195025.0,57725.0
2048,745475.0,903800.0,43650.0,712300.0,116325.0,476700.0,37.0,400.0,36.0,200.0,187950.0,55675.0
2049,744200.0,905150.0,42900.0,713125.0,116300.0,476575.0,37.0,400.0,36.0,200.0,55700.0,56600.0
2050,742925.0,906450.0,42175.0,713850.0,116275.0,476575.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,741475.0,907800.0,41425.0,714650.0,116375.0,476525.0,37.0,400.0,36.0,200.0,0.0,0.0
