year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868725.0,795725.0,172325.0,579675.0,110650.0,471150.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,847425.0,815150.0,151900.0,601750.0,111250.0,470775.0,37.0,400.0,36.0,200.0,0.0,950.0
2017,836500.0,824625.0,136025.0,618300.0,111650.0,471150.0,37.0,400.0,36.0,200.0,175.0,49375.0
2018,829425.0,830600.0,122050.0,632450.0,112275.0,471450.0,37.0,400.0,36.0,200.0,0.0,40800.0
2019,824175.0,834625.0,111250.0,643425.0,112950.0,471825.0,37.0,400.0,36.0,200.0,126750.0,66675.0
2020,787300.0,870125.0,102975.0,652150.0,123000.0,462700.0,37.0,400.0,36.0,200.0,158625.0,69575.0
2021,781175.0,877150.0,95775.0,659400.0,125900.0,458850.0,37.0,400.0,36.0,200.0,148450.0,65675.0
2022,775350.0,882950.0,89425.0,665750.0,127200.0,457575.0,37.0,400.0,36.0,200.0,150.0,54450.0
2023,770600.0,887400.0,84225.0,670975.0,127825.0,457225.0,37.0,400.0,36.0,200.0,150.0,32425.0
2024,766250.0,891350.0,79875.0,675350.0,127975.0,457450.0,37.0,400.0,36.0,200.0,550.0,49425.0
2025,762600.0,894600.0,76200.0,679025.0,128300.0,457525.0,37.0,400.0,36.0,200.0,175.0,21525.0
2026,759200.0,897675.0,73225.0,682000.0,128375.0,457775.0,37.0,400.0,36.0,200.0,0.0,19725.0
2027,756100.0,900300.0,70825.0,684400.0,128525.0,458100.0,37.0,400.0,36.0,200.0,5950.0,61550.0
2028,753375.0,902600.0,68475.0,686750.0,128650.0,458400.0,37.0,400.0,36.0,200.0,156725.0,60150.0
2029,750525.0,905100.0,66100.0,689125.0,128775.0,458625.0,37.0,400.0,36.0,200.0,500.0,45950.0
2030,747650.0,907475.0,64125.0,691100.0,129000.0,458900.0,37.0,400.0,36.0,200.0,425.0,50425.0
2031,744950.0,910025.0,62025.0,693200.0,129075.0,458975.0,37.0,400.0,36.0,200.0,2375.0,21375.0
2032,742625.0,912100.0,60125.0,695100.0,129150.0,459150.0,37.0,400.0,36.0,200.0,132800.0,52650.0
2033,740275.0,914225.0,58400.0,696825.0,129275.0,459250.0,37.0,400.0,36.0,200.0,0.0,44425.0
2034,738075.0,916225.0,56625.0,698600.0,129275.0,459450.0,37.0,400.0,36.0,200.0,350.0,15650.0
2035,736175.0,917975.0,54875.0,700350.0,129300.0,459575.0,37.0,400.0,36.0,200.0,250.0,50300.0
2036,734250.0,919775.0,53250.0,701975.0,129300.0,459700.0,37.0,400.0,36.0,200.0,5350.0,38350.0
2037,732575.0,921325.0,52150.0,703075.0,129275.0,459850.0,37.0,400.0,36.0,200.0,4975.0,54875.0
2038,730925.0,922925.0,51200.0,704025.0,129350.0,459825.0,37.0,400.0,36.0,200.0,175.0,54925.0
2039,729500.0,924175.0,50275.0,704950.0,129425.0,459925.0,37.0,400.0,36.0,200.0,183375.0,54050.0
2040,727950.0,925625.0,49350.0,705875.0,129475.0,459975.0,37.0,400.0,36.0,200.0,4100.0,54350.0
2041,726525.0,926975.0,48425.0,706800.0,129475.0,460050.0,37.0,400.0,36.0,200.0,159200.0,53650.0
2042,725050.0,928325.0,47675.0,707550.0,129525.0,460125.0,37.0,400.0,36.0,200.0,8125.0,54900.0
2043,723475.0,929775.0,47025.0,708200.0,129600.0,460175.0,37.0,400.0,36.0,200.0,195800.0,51550.0
2044,722275.0,930975.0,46450.0,708775.0,129625.0,460150.0,37.0,400.0,36.0,200.0,155875.0,53350.0
2045,721075.0,932150.0,45700.0,709525.0,129650.0,460150.0,37.0,400.0,36.0,200.0,5350.0,51925.0
2046,719925.0,933200.0,45025.0,710200.0,129650.0,460250.0,37.0,400.0,36.0,200.0,103800.0,51550.0
2047,718850.0,934175.0,44375.0,710850.0,129650.0,460350.0,37.0,400.0,36.0,200.0,193025.0,50275.0
2048,717850.0,935075.0,43650.0,711575.0,129650.0,460450.0,37.0,400.0,36.0,200.0,186525.0,51525.0
2049,716925.0,935875.0,42900.0,712325.0,129725.0,460500.0,37.0,400.0,36.0,200.0,56025.0,50450.0
2050,716075.0,936675.0,42175.0,713050.0,129775.0,460500.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,715400.0,937275.0,41425.0,713800.0,129800.0,460550.0,37.0,400.0,36.0,200.0,0.0,0.0
