year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868950.0,795850.0,172325.0,579700.0,110675.0,470750.0,37.0,400.0,36.0,200.0,0.0,1000.0
2016,847625.0,815200.0,151900.0,601750.0,111250.0,470525.0,37.0,400.0,36.0,200.0,0.0,1025.0
2017,836475.0,824825.0,136025.0,618300.0,111625.0,471000.0,37.0,400.0,36.0,200.0,150.0,48175.0
2018,829075.0,830925.0,122050.0,632450.0,112475.0,471275.0,37.0,400.0,36.0,200.0,0.0,40800.0
2019,823925.0,835050.0,111250.0,643425.0,113100.0,471500.0,37.0,400.0,36.0,200.0,127425.0,65575.0
2020,787150.0,870500.0,102975.0,652150.0,123025.0,462450.0,37.0,400.0,36.0,200.0,159175.0,68125.0
2021,781300.0,877175.0,95775.0,659400.0,125775.0,458825.0,37.0,400.0,36.0,200.0,148625.0,67475.0
2022,775400.0,882775.0,89425.0,665750.0,126900.0,458000.0,37.0,400.0,36.0,200.0,125.0,54025.0
2023,769975.0,887775.0,84225.0,670975.0,127800.0,457500.0,37.0,400.0,36.0,200.0,125.0,32075.0
2024,764750.0,892625.0,79875.0,675350.0,128200.0,457450.0,37.0,400.0,36.0,200.0,675.0,48375.0
2025,760600.0,896300.0,76200.0,679025.0,128375.0,457750.0,37.0,400.0,36.0,200.0,150.0,21875.0
2026,757300.0,899450.0,73225.0,682000.0,128550.0,457725.0,37.0,400.0,36.0,200.0,0.0,19625.0
2027,754450.0,901950.0,70825.0,684400.0,128625.0,458000.0,37.0,400.0,36.0,200.0,5425.0,60825.0
2028,751875.0,904350.0,68475.0,686750.0,128625.0,458175.0,37.0,400.0,36.0,200.0,156675.0,59025.0
2029,749225.0,906750.0,66100.0,689125.0,128650.0,458400.0,37.0,400.0,36.0,200.0,300.0,46600.0
2030,746675.0,924450.0,64525.0,704125.0,114700.0,443775.0,37.0,400.0,36.0,200.0,275.0,48575.0
2031,743325.0,926850.0,62100.0,707000.0,115125.0,443850.0,37.0,400.0,36.0,200.0,2650.0,20375.0
2032,736900.0,932500.0,59825.0,709650.0,115300.0,444075.0,37.0,400.0,36.0,200.0,138150.0,50600.0
2033,730350.0,938575.0,57675.0,712100.0,115425.0,444125.0,37.0,400.0,36.0,200.0,0.0,40600.0
2034,724650.0,944100.0,55550.0,714375.0,115325.0,444250.0,37.0,400.0,36.0,200.0,425.0,13100.0
2035,719525.0,948900.0,53475.0,716500.0,115450.0,444400.0,37.0,400.0,36.0,200.0,300.0,46800.0
2036,714700.0,953275.0,51450.0,718650.0,115625.0,444550.0,37.0,400.0,36.0,200.0,5450.0,35575.0
2037,709450.0,957550.0,49950.0,720375.0,116200.0,444725.0,37.0,400.0,36.0,200.0,5450.0,48475.0
2038,704100.0,962400.0,48575.0,721875.0,116375.0,444925.0,37.0,400.0,36.0,200.0,200.0,47475.0
2039,698900.0,966975.0,47225.0,723300.0,116650.0,445200.0,37.0,400.0,36.0,200.0,191625.0,45700.0
2040,657975.0,1033200.0,45900.0,732125.0,98925.0,430125.0,37.0,400.0,36.0,200.0,6075.0,40725.0
2041,626075.0,1065750.0,44550.0,733650.0,99250.0,428975.0,37.0,400.0,36.0,200.0,167325.0,36400.0
2042,610900.0,1081075.0,43475.0,734800.0,99650.0,428350.0,37.0,400.0,36.0,200.0,7950.0,32150.0
2043,602200.0,1090000.0,42800.0,735525.0,99800.0,427925.0,37.0,400.0,36.0,200.0,198400.0,32475.0
2044,592225.0,1100400.0,42175.0,736250.0,99900.0,427300.0,37.0,400.0,36.0,200.0,159025.0,30075.0
2045,582750.0,1110175.0,41475.0,737050.0,99950.0,426850.0,37.0,400.0,36.0,200.0,5700.0,26700.0
2046,574950.0,1118025.0,40825.0,737775.0,100000.0,426675.0,37.0,400.0,36.0,200.0,107500.0,24675.0
2047,568250.0,1124875.0,40250.0,738375.0,100300.0,426200.0,37.0,400.0,36.0,200.0,205475.0,22325.0
2048,562150.0,1131000.0,39625.0,739025.0,100300.0,426150.0,37.0,400.0,36.0,200.0,193375.0,21275.0
2049,557275.0,1135625.0,39000.0,739650.0,100325.0,426375.0,37.0,400.0,36.0,200.0,59025.0,19275.0
2050,553075.0,1139550.0,38325.0,740325.0,100325.0,426650.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,549925.0,1142625.0,37650.0,741025.0,100300.0,426725.0,37.0,400.0,36.0,200.0,0.0,0.0
