'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2025,'M1',0.5,14611.978749998125,42758.11174999724,34518.768749997354,9041.803749999799,77810.5729999944,14359.135749998204,12620.564999999264,50480.81274999506,26552.746999997533,25621.7064999981,23228.957499999033,25702.638499998426,13652.604749999806,46857.501249993235,185113.17999999013,135834.91699998558,370960.40375005436
2025,'M1',0.1,14612.008999998128,42712.49599999725,34575.70574999735,9069.87374999978,77789.0582499944,14352.2852499982,12628.093999999257,50490.53549999506,26552.30174999754,25648.66474999813,23230.42899999903,25741.585749998416,13612.02999999981,46818.97674999326,185175.66574999018,135865.6207499856,371015.06875005504
2025,'M1',0.2,14571.10224999813,42789.344999997236,34576.91724999734,9078.301249999773,77827.8347499944,14337.665249998203,12597.532249999258,50512.993499995086,26679.176749997485,25606.346499998104,23185.64724999905,25818.49174999842,13568.805749999805,46819.43824999326,185131.25524999015,136044.66049998553,371150.1595000546
2025,'M1',1.0,14565.454249998127,42705.61299999725,34579.618499997356,9053.566749999778,77760.0934999944,14356.222749998202,12615.482249999262,50574.10599999507,26586.514499997524,25631.136249998097,23201.857749999035,25694.642499998427,13652.952499999812,46817.072749993255,185081.08874999016,135924.29349998556,370977.2605000544
2026,'M1',0.1,14662.220749998118,42757.70499999728,34593.42999999736,9079.073749999781,77898.65899999441,14355.8354999982,12629.455999999273,50724.545999994945,26639.405249997515,25849.61349999803,23225.959999999042,25746.26649999842,13612.02999999981,46871.56049999326,185604.53824999023,136143.29699998556,371774.2012500511
2026,'M1',1.0,14625.239249998136,42732.93749999729,34596.62049999736,9060.287749999778,77869.6942499944,14362.910999998205,12618.83199999928,50819.58149999495,26645.000749997515,25864.659499997982,23196.21749999905,25707.543499998428,13655.350749999812,46885.50574999325,185514.7264999902,136199.83799998555,371754.8757500499
2026,'M1',0.5,14663.011499998123,42786.640749997285,34514.42299999737,9054.185249999795,77923.3117499944,14361.625499998205,12648.526499999265,50722.674749994934,26633.09524999752,25817.152249998,23245.353999999035,25714.398249998427,13656.144249999807,46920.33799999323,185549.95574999021,136115.44374998554,371740.54300005006
2026,'M1',0.2,14621.859999998127,42831.887499997276,34578.797249997355,9078.621999999774,77940.5734999944,14339.137999998204,12642.819749999255,50759.49899999496,26699.93574999749,25823.370999997987,23202.006499999046,25830.25149999842,13574.743499999806,46866.529749993264,185571.57049999025,136330.59949998552,371923.5052500505
2027,'M1',0.1,14286.81899999826,42765.810499997315,34621.04924999736,9020.746249999804,77998.7292499944,14195.1252499982,12444.87249999934,50142.48349999509,25333.567499997647,25683.328249998132,23195.228499999055,25762.70699999842,13612.02999999981,45692.106249993696,185048.8042499903,135166.78074998604,369062.4967500533
2027,'M1',1.0,14246.913499998265,42728.20349999734,34615.607499997364,8992.415749999804,77972.90249999441,14212.843499998198,12464.210749999325,50278.1929999951,25155.736749997664,25701.010249998093,23213.942499999037,25723.983999998432,13655.350749999812,45646.23924999371,184816.58474999035,135350.615499986,368961.31425005104
2027,'M1',0.2,14185.853999998271,42794.90649999733,34608.68399999735,9010.0474999998,78040.6437499944,14154.416749998196,12446.269749999314,50202.630999995126,25387.981749997638,25651.883749998102,23169.444499999066,25846.691999998417,13581.822499999807,45542.51599999375,184990.2789999903,135393.67724998598,369081.2777500514
2027,'M1',0.5,14223.210499998273,42766.37024999734,34519.56924999736,8996.918249999819,78023.3819999944,14202.296499998203,12433.814749999341,50155.20174999508,25269.977999997645,25671.67549999809,23206.87399999906,25736.776499998425,13663.223249999808,45641.41174999371,184938.77574999028,135141.22824998604,368869.29050005146
2028,'M1',0.1,14310.887499998253,31030.111249998303,34635.361499997365,9021.394999999813,56327.14824999627,14351.071249998198,12430.849749999348,44906.43199999527,25302.83874999765,22864.046249998304,23242.530749999034,25770.927249998418,13615.56949999981,45853.16549999367,148350.94024999137,130623.52649998647,327809.169000045
2028,'M1',0.5,14286.632249998263,31613.21899999825,34575.057249997364,8982.625749999826,55679.51824999631,14348.937499998208,12444.995249999345,45213.246749995255,25265.364999997655,22687.548999998286,23234.242249999043,25750.934499998428,13663.223249999808,45835.508749993685,148112.36549999137,130767.61974998646,327745.54600004514
2028,'M1',0.2,14256.768999998265,30684.932499998322,34633.73649999735,9019.591999999797,56239.54399999628,14335.224999998205,12448.359749999325,45238.54349999527,25293.065499997647,22893.95449999828,23194.68124999906,25856.908999998413,13585.361999999808,45822.824999993696,147997.53074999136,130823.33599998645,327680.6745000464
2028,'M1',1.0,14249.054249998266,31207.631249998256,34639.65599999736,9001.257749999802,56171.802749996285,14364.337749998205,12436.062749999335,45519.37574999525,25316.605499997655,22786.80849999829,23221.25249999904,25735.342249998434,13655.350749999812,45794.11749999369,148555.3579999913,130980.45624998643,328304.5377500451
2029,'M1',0.5,14449.403749998211,43051.04574999731,34641.944999997344,8984.746749999826,78237.81824999438,14380.193249998207,12476.594999999339,50817.899499994805,26572.768499997568,25697.63799999809,23362.759499998963,25769.371749998427,13663.223249999808,46316.85749999346,186553.79624999026,136086.87974998582,372105.40825005114
2029,'M1',0.1,14439.142499998203,42991.09799999733,34685.97024999735,9041.902499999807,78213.16549999439,14367.4857499982,12459.636499999342,50809.49724999482,26609.801499997568,25740.202249998118,23362.52049999896,25779.14749999842,13622.64849999981,46323.899499993466,186605.2407499903,136052.13424998583,372122.218500051
2029,'M1',0.2,14415.987999998211,43071.69599999731,34687.731749997336,9021.990249999797,78250.31474999437,14342.969499998202,12462.265249999331,50844.74249999483,26666.079249997543,25695.547249998093,23329.351749998976,25865.129249998412,13588.901499999809,46276.54374999346,186570.64574999028,136247.64274998583,372242.7070000515
2029,'M1',1.0,14386.500249998215,43000.00899999732,34684.28349999735,8999.413999999804,78182.5734999944,14373.740749998204,12495.377999999324,50877.770999994835,26584.711749997554,25687.37624999812,23343.005249998958,25743.562499998432,13665.969249999815,46229.33049999348,186518.5669999903,136128.52274998583,372024.295000051
