year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868525.0,795900.0,172325.0,579675.0,110550.0,471275.0,37.0,400.0,36.0,200.0,0.0,675.0
2016,847175.0,815275.0,151900.0,601725.0,111150.0,471025.0,37.0,400.0,36.0,200.0,0.0,1225.0
2017,836175.0,824875.0,136025.0,618275.0,111625.0,471275.0,37.0,400.0,36.0,200.0,250.0,47500.0
2018,828725.0,831075.0,122050.0,632425.0,112450.0,471525.0,37.0,400.0,36.0,200.0,0.0,40375.0
2019,823800.0,835075.0,111250.0,643400.0,113025.0,471700.0,37.0,400.0,36.0,200.0,129475.0,64550.0
2020,787200.0,870625.0,102975.0,652125.0,123650.0,461675.0,37.0,400.0,36.0,200.0,158325.0,68350.0
2021,780925.0,877025.0,95775.0,659375.0,126525.0,458625.0,37.0,400.0,36.0,200.0,150000.0,66150.0
2022,775025.0,882575.0,89425.0,665725.0,127525.0,457975.0,37.0,400.0,36.0,200.0,75.0,55225.0
2023,770025.0,887175.0,84225.0,670950.0,128275.0,457600.0,37.0,400.0,36.0,200.0,100.0,31950.0
2024,764925.0,891625.0,79875.0,675325.0,128575.0,457925.0,37.0,400.0,36.0,200.0,825.0,48750.0
2025,760450.0,895625.0,76200.0,679000.0,128700.0,458275.0,37.0,400.0,36.0,200.0,100.0,22250.0
2026,756725.0,899000.0,73225.0,681975.0,128775.0,458550.0,37.0,400.0,36.0,200.0,0.0,18925.0
2027,753600.0,901825.0,70825.0,684375.0,128825.0,458800.0,37.0,400.0,36.0,200.0,6000.0,63275.0
2028,750775.0,904425.0,68475.0,686725.0,128925.0,458925.0,37.0,400.0,36.0,200.0,155750.0,59225.0
2029,748150.0,906900.0,66100.0,689100.0,129100.0,458900.0,37.0,400.0,36.0,200.0,475.0,45100.0
2030,745775.0,910550.0,64175.0,692675.0,127800.0,457275.0,37.0,400.0,36.0,200.0,325.0,48875.0
2031,743275.0,912650.0,62025.0,694900.0,127900.0,457500.0,37.0,400.0,36.0,200.0,2700.0,19875.0
2032,740425.0,915200.0,60050.0,696975.0,127975.0,457625.0,37.0,400.0,36.0,200.0,133900.0,51100.0
2033,737375.0,917875.0,58225.0,698900.0,128000.0,457875.0,37.0,400.0,36.0,200.0,0.0,44625.0
2034,734750.0,920225.0,56425.0,700800.0,128050.0,458000.0,37.0,400.0,36.0,200.0,575.0,14425.0
2035,732350.0,922450.0,54650.0,702625.0,128075.0,458100.0,37.0,400.0,36.0,200.0,125.0,47275.0
2036,729975.0,924725.0,52975.0,704350.0,128000.0,458225.0,37.0,400.0,36.0,200.0,5325.0,36400.0
2037,727825.0,926775.0,51775.0,705600.0,128000.0,458275.0,37.0,400.0,36.0,200.0,5725.0,51450.0
2038,725825.0,928700.0,50700.0,706675.0,127975.0,458375.0,37.0,400.0,36.0,200.0,100.0,53125.0
2039,723525.0,930925.0,49625.0,707775.0,127975.0,458425.0,37.0,400.0,36.0,200.0,182350.0,52725.0
2040,715675.0,958000.0,48800.0,722475.0,113100.0,440200.0,37.0,400.0,36.0,200.0,6050.0,51325.0
2041,708350.0,964850.0,47425.0,724200.0,113550.0,439875.0,37.0,400.0,36.0,200.0,164350.0,50175.0
2042,699950.0,972900.0,46300.0,725600.0,113825.0,439675.0,37.0,400.0,36.0,200.0,8450.0,45225.0
2043,692500.0,980250.0,45250.0,726850.0,113650.0,439750.0,37.0,400.0,36.0,200.0,198850.0,45575.0
2044,685450.0,987325.0,44425.0,727725.0,113525.0,439800.0,37.0,400.0,36.0,200.0,159050.0,42725.0
2045,678550.0,994050.0,43575.0,728575.0,113575.0,439925.0,37.0,400.0,36.0,200.0,5050.0,43050.0
2046,672725.0,999700.0,42850.0,729400.0,113725.0,439850.0,37.0,400.0,36.0,200.0,106950.0,39700.0
2047,666525.0,1005025.0,42250.0,730175.0,114425.0,439850.0,37.0,400.0,36.0,200.0,195700.0,37800.0
2048,660925.0,1010475.0,41625.0,730900.0,114650.0,439675.0,37.0,400.0,36.0,200.0,191525.0,37425.0
2049,655650.0,1015100.0,41000.0,731600.0,114950.0,439950.0,37.0,400.0,36.0,200.0,57125.0,38150.0
2050,626175.0,1058975.0,40325.0,736675.0,104775.0,431325.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,603100.0,1082475.0,39575.0,737525.0,104600.0,430975.0,37.0,400.0,36.0,200.0,0.0,0.0
