'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2015,'M1',0.5,15189.135749998053,39051.21699999766,33511.933749997384,8987.885999999808,73281.13899999463,14460.605999998097,12672.753249999192,43121.24724999701,26545.35574999731,25233.627499997598,22620.169249998773,24119.264999998355,13544.250999999793,48125.22799999286,169740.6337499895,131317.91924998548,352338.58650005277
2015,'M1',1.0,15200.525749998043,39034.04174999766,33563.13649999736,9001.545749999803,73318.03074999462,14479.788999998096,12737.316249999187,42977.22624999699,26483.489499997326,25279.998249997603,22620.68799999878,24088.15799999835,13553.90499999981,48135.55049999283,169853.16824998948,131194.3264999855,352337.8507500528
2015,'M1',0.2,15204.11124999804,39039.42774999766,33539.62774999737,9011.631499999796,73313.24174999462,14455.308999998097,12728.4019999992,43048.310749997014,26515.651499997315,25196.404749997626,22614.604999998777,24108.522249998357,13541.64149999981,48104.43974999285,169775.08174998953,131282.55974998552,352316.8867500527
2015,'M1',0.1,15168.447999998049,39054.620749997666,33521.397749997384,9028.209249999798,73285.57399999462,14519.872999998099,12629.870999999186,43066.075999997,26441.206999997343,25258.590249997604,22656.065999998784,24135.234499998347,13528.061749999806,48080.03424999285,169717.8759999895,131340.51349998548,352293.2292500527
2016,'M1',0.1,15205.449749998053,39451.24149999764,33668.847999997364,9064.597749999783,74386.73399999457,14595.016749998133,12629.194499999187,44761.728749997,26633.10899999735,25371.405749997608,22830.18149999883,24715.712999998363,13545.82249999981,48204.81774999287,173130.2309999894,132369.18849998544,356859.0427500514
2016,'M1',0.5,15224.932999998056,39449.042249997634,33666.57874999737,9017.596999999792,74374.39574999458,14538.486249998132,12668.53724999919,44828.64374999699,26737.685749997316,25346.8444999976,22799.22524999885,24706.822499998372,13557.732499999795,48257.25824999287,173162.1809999894,132342.27974998546,356916.5245000515
2016,'M1',1.0,15233.586499998048,39421.53349999763,33718.52124999734,9030.855249999786,74419.15449999456,14552.523749998129,12727.965499999185,44677.19924999695,26679.784249997334,25402.745749997608,22798.807749998847,24661.557499998362,13563.39299999981,48258.95274999285,173284.0469999894,132189.82249998546,356887.6277500514
2016,'M1',0.2,15234.836999998044,39422.957249997635,33697.812249997354,9053.556249999783,74400.10599999457,14529.24824999813,12724.185999999198,44769.86724999696,26720.79899999732,25315.189999997627,22790.717249998852,24692.13874999837,13557.806999999813,48234.25924999287,173168.7772499894,132351.38024998546,356909.2222500515
2017,'M1',0.5,15180.845999998066,39480.26099999772,33767.44074999735,8991.297999999802,75198.02224999455,14576.785749998158,12314.330249999322,46000.00574999682,26727.157499997367,24698.838999998068,22747.87874999895,25024.378499998387,13564.811499999796,48259.70924999289,175587.15399998944,131270.3862499861,358272.05500005593
2017,'M1',1.0,15186.806499998072,39478.741499997705,33819.38324999733,9002.0099999998,75242.78099999453,14592.944249998158,12359.670999999324,45846.7982499968,26687.906499997378,24779.253499998067,22746.07999999895,24982.65299999839,13566.932499999812,48272.94224999288,175725.37924998943,131138.8342499861,358291.96125005593
