year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868975.0,795725.0,172325.0,579700.0,110625.0,470900.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,847350.0,815050.0,151900.0,601750.0,111250.0,470950.0,37.0,400.0,36.0,200.0,0.0,1275.0
2017,836500.0,824575.0,136025.0,618300.0,111550.0,471300.0,37.0,400.0,36.0,200.0,175.0,49200.0
2018,829100.0,830775.0,122050.0,632450.0,112375.0,471500.0,37.0,400.0,36.0,200.0,0.0,39250.0
2019,823675.0,835125.0,111250.0,643425.0,113050.0,471725.0,37.0,400.0,36.0,200.0,127350.0,64350.0
2020,818375.0,839450.0,102975.0,651825.0,113500.0,472125.0,37.0,400.0,36.0,200.0,157000.0,75225.0
2021,812750.0,844250.0,95775.0,659075.0,114025.0,472375.0,37.0,400.0,36.0,200.0,150325.0,74500.0
2022,806900.0,849350.0,89425.0,665425.0,114450.0,472700.0,37.0,400.0,36.0,200.0,100.0,59675.0
2023,801125.0,854375.0,84225.0,670650.0,114800.0,473075.0,37.0,400.0,36.0,200.0,175.0,38550.0
2024,795950.0,858925.0,79875.0,675025.0,115075.0,473400.0,37.0,400.0,36.0,200.0,600.0,52975.0
2025,791275.0,862850.0,76200.0,678700.0,115375.0,473850.0,37.0,400.0,36.0,200.0,200.0,26725.0
2026,787575.0,866025.0,73225.0,681675.0,115525.0,474225.0,37.0,400.0,36.0,200.0,0.0,24300.0
2027,784325.0,868725.0,70825.0,684100.0,115700.0,474575.0,37.0,400.0,36.0,200.0,5600.0,68250.0
2028,781175.0,871575.0,68475.0,686475.0,115850.0,474700.0,37.0,400.0,36.0,200.0,157775.0,66475.0
2029,778075.0,874325.0,66100.0,688850.0,116000.0,474900.0,37.0,400.0,36.0,200.0,300.0,52000.0
2030,775550.0,876425.0,64125.0,690825.0,116100.0,475225.0,37.0,400.0,36.0,200.0,300.0,55575.0
2031,773250.0,878475.0,62025.0,692925.0,116200.0,475375.0,37.0,400.0,36.0,200.0,2700.0,20250.0
2032,771000.0,880475.0,60125.0,694825.0,116300.0,475525.0,37.0,400.0,36.0,200.0,135250.0,58700.0
2033,768925.0,882225.0,58400.0,696550.0,116425.0,475725.0,37.0,400.0,36.0,200.0,0.0,49025.0
2034,766925.0,884100.0,56625.0,698325.0,116375.0,475900.0,37.0,400.0,36.0,200.0,325.0,16025.0
2035,765400.0,885500.0,54875.0,700075.0,116375.0,476025.0,37.0,400.0,36.0,200.0,250.0,56925.0
2036,764100.0,886725.0,53250.0,701700.0,116375.0,476100.0,37.0,400.0,36.0,200.0,5775.0,43575.0
2037,762775.0,888025.0,52150.0,702800.0,116325.0,476175.0,37.0,400.0,36.0,200.0,5275.0,59675.0
2038,761225.0,889350.0,51200.0,703750.0,116375.0,476350.0,37.0,400.0,36.0,200.0,75.0,60975.0
2039,759800.0,890700.0,50275.0,704675.0,116425.0,476375.0,37.0,400.0,36.0,200.0,186250.0,59800.0
2040,758325.0,892150.0,49350.0,705600.0,116425.0,476400.0,37.0,400.0,36.0,200.0,4600.0,60575.0
2041,756725.0,893575.0,48425.0,706525.0,116425.0,476575.0,37.0,400.0,36.0,200.0,158350.0,58825.0
2042,755400.0,894900.0,47675.0,707275.0,116425.0,476575.0,37.0,400.0,36.0,200.0,7925.0,57550.0
2043,754150.0,896050.0,47025.0,707925.0,116450.0,476650.0,37.0,400.0,36.0,200.0,191625.0,58475.0
2044,753000.0,897125.0,46450.0,708500.0,116400.0,476775.0,37.0,400.0,36.0,200.0,159175.0,58700.0
2045,752050.0,898075.0,45700.0,709250.0,116375.0,476800.0,37.0,400.0,36.0,200.0,5275.0,59300.0
2046,751075.0,899050.0,45025.0,709925.0,116375.0,476800.0,37.0,400.0,36.0,200.0,105525.0,57375.0
2047,750125.0,899950.0,44375.0,710575.0,116400.0,476825.0,37.0,400.0,36.0,200.0,192900.0,58950.0
2048,749200.0,900800.0,43650.0,711300.0,116450.0,476850.0,37.0,400.0,36.0,200.0,185975.0,58775.0
2049,748200.0,901700.0,42900.0,712050.0,116500.0,476900.0,37.0,400.0,36.0,200.0,55200.0,58100.0
2050,747275.0,902500.0,42175.0,712775.0,116550.0,476975.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,746400.0,903275.0,41425.0,713525.0,116600.0,477025.0,37.0,400.0,36.0,200.0,0.0,0.0
