2015,'B2',0.2,16333.755499998128,39134.47274999751,33787.22849999735,10028.02750000077,72648.31224999466,16259.699499999673,12769.701249999956,41797.358249996636,22874.695749996292,24932.30724999787,23081.856249998888,25383.445249998695,14468.529500000372,47800.50349999203,167937.83049999067,134737.94199998537,353499.38950005244,50772.335999987656,157785.4544999902
2016,'B2',0.2,16321.193749998123,39532.198499997474,33932.449249997335,10005.057250000762,73759.93599999462,16185.485249999674,12762.622249999955,43491.11074999652,22981.86374999631,25045.408249997865,23010.373749998867,25951.952749998716,14468.518750000372,47662.30674999203,171350.19599999176,135412.55399998534,357448.17025005235,100350.21799997186,321725.4149999792
2017,'B2',0.2,16235.767499998152,39457.61749999754,34024.89049999732,9933.186000000753,74602.47724999463,16141.189249999663,12216.048249999987,44595.79299999644,22880.838999996373,24136.29499999775,22795.048499998953,26264.415749998723,14474.794750000374,47496.49324999201,173677.91799999238,133560.837499986,357758.3622500518,146623.97999995714,490218.8782499679
2018,'B2',0.2,16322.431499998129,39892.72774999749,34118.53624999732,9889.535500000757,75303.60799999457,16120.50549999965,12238.672249999985,45686.303499996226,23177.28574999632,24129.660249997727,23005.297999998864,26470.64824999872,14477.932750000375,47570.46374999202,175830.72274999323,134408.84524998584,360833.14525005134,192894.8179999424,662711.3842511189
2019,'B2',0.2,15994.550999998224,29598.287749998304,33941.57874999741,9852.734500000763,56109.04899999619,16099.443999999645,12220.552749999992,45143.323249996145,22972.473749996403,20391.87424999797,22795.023499998973,26621.614999998706,14477.932750000375,46668.360249992285,146271.69274999067,130414.68099998633,326218.44025004737,237485.8179999282,802996.6950022876
2020,'B2',0.2,15022.144499998387,29248.72899999831,30309.183249997903,9735.21300000073,55569.82074999629,15745.482749999723,12211.930499999984,44397.43724999591,21598.945499996502,20482.075999997734,22868.460999998864,26730.516999998716,14485.867250000374,44587.09924999262,141235.1379999909,129941.64824998654,318405.80775003944,279867.7359999147,937723.5442534101
2021,'B2',0.2,15152.065999998373,30128.551999998217,34154.78999999741,9799.128250000753,55437.41249999632,15844.227499999666,12241.972249999983,42414.15274999558,21609.718999996476,21543.48374999767,22847.34324999887,26804.257749998716,14491.403500000375,44710.18049999261,144161.19699999073,130726.49399998647,322468.5085000414,321993.8039999013,1077558.356254575
2022,'B2',0.2,15331.712249998309,41747.20749999727,34205.41274999741,9916.088250000748,76735.91124999449,15812.000999999656,12311.192749999977,47150.948249995614,22643.318249996413,24409.7004999975,22852.501749998868,26855.30199999872,14491.403500000375,45004.59624999255,180494.85974999436,135940.130499986,364462.70000004914,364719.2919998877,1259324.2057560894
2023,'B2',0.2,15569.58474999823,41891.3997499973,34311.6589999974,9911.70225000075,76932.39149999448,15789.397999999652,12509.898249999982,48465.4722499952,22687.165749996406,24374.993999997485,22859.69424999887,26891.64899999872,14491.403500000375,45766.46374999228,181186.9259999948,136709.90899998578,366686.4122500501,408609.9939998737,1442545.512757616
2024,'B2',0.2,15226.28924999834,42110.858749997285,34456.926499997375,9837.140250000755,77081.21924999448,15772.996749999651,12271.465749999988,48093.93199999524,22617.410999996435,24427.606999997493,23046.686249998773,26907.42424999872,14494.541500000376,44921.72824999255,181788.45249999518,136631.99649998586,366344.49850004876,451360.3359998601,1626861.8782591515
2025,'B2',0.2,15566.273999998233,42683.20874999716,34491.350249997384,9914.84025000075,77227.71624999447,15777.24124999965,12568.445999999956,49109.53124999489,22751.410249996443,24430.364749997483,22863.792249998856,26908.90374999872,14494.541500000376,45749.0367499923,182338.76999999525,137676.70024998562,368787.6205000496,495638.467999846,1812328.7482606967
2026,'B2',0.2,15639.524749998202,42664.84524999721,34405.04599999741,9925.074250000747,77337.31699999447,15772.433999999648,12556.204499999987,49337.37124999478,22851.99874999641,24730.309999997513,22865.367749998855,26909.643499998718,14500.077750000375,45849.52099999231,182767.64249999548,137854.93774998566,369495.21475005057,539915.138000454,1998668.892762249
2027,'B2',0.2,15097.969749998376,42525.41549999729,34425.09574999741,9828.58225000076,77437.38724999447,15593.364999999718,12279.29749999998,48436.124749994924,21723.916999996516,24515.229749997492,22869.329999998856,26917.398999998717,14505.614000000374,44233.959999992694,182359.61974999582,136538.0342499861,366154.72750004765,581640.618002102,2184329.823760867
2028,'B2',0.2,15025.135749998404,30472.543749998153,34443.15224999741,9828.582250000762,56770.76499999625,15734.441749999663,12267.75224999998,44625.205749995,21701.591499996517,21584.229499997673,22865.880249998867,26921.276749998713,14505.614000000374,44301.285249992696,147745.74599999055,131814.64099998647,326746.17075004143,623154.1080037416,2330922.117007164
2029,'B2',0.2,15255.363749998332,42795.54349999727,34524.50649999739,9829.197750000756,77651.82349999445,15762.343999999648,12279.474749999972,49186.419499994685,22801.558249996444,24449.47924999748,23040.539499998773,26925.154499998713,14511.150250000375,44952.00174999255,183763.5797499962,137273.85999998593,369012.5550000502,665461.4640054125,2519085.0487524103
2030,'B2',0.2,15277.060499998332,36520.45925000173,34477.376749997406,9829.19775000076,72705.45799999751,15760.336499999648,12312.29774999997,48613.54334999501,22757.056999996596,24314.47509999748,22853.215999998873,26925.89424999871,14513.548500000375,44766.363749992626,174395.81669999403,134674.6267499882,356859.9207002057,707178.4644070407,2696653.6360502667
2031,'B2',0.2,15293.371749998321,36701.602100001706,34548.237249997386,9887.062250000756,72816.65239999755,15757.669999999649,12785.182749999956,49311.5737999948,22265.37949999665,25094.57999999752,22895.024999998845,26925.89424999871,14519.084750000377,45048.824749992535,174222.3487999938,136507.0287499879,358801.3158002137,750849.5740087437,2874309.5507981284
2032,'B2',0.2,15301.95399999832,25824.261600000253,34488.946749997405,9766.004000000747,55244.71409999768,15737.53674999965,12225.703749999984,48173.48749999476,22751.691749996615,20870.324149997712,22853.499999998865,26929.433749998712,14528.498750000377,44712.73174999265,146825.05029999907,130211.39954998739,324696.05685013736,792296.6892103652,3020153.323046112
2033,'B2',0.2,15415.282999998277,36431.18125000176,34573.922749997386,9817.822500000759,73025.91259999757,15757.525999999649,12291.28424999997,49428.10149999471,22902.475249996583,24381.144999997476,23048.88224999877,26935.709749998714,14528.498750000377,45215.48499999253,175391.03069999354,134908.1156499878,358537.7448502085,834240.8844120072,3199406.082593944
2034,'B2',0.2,15296.89599999832,36753.48765000172,34579.83974999739,9817.82250000075,73116.38329999757,15757.124499999649,12535.776499999964,50325.98094999442,22832.370999996605,25086.453099997514,23051.806249998768,26941.985749998712,14528.498750000377,45387.97549999243,175690.21934999368,136536.9791499878,360624.4260002168,877999.1292137154,3379024.785741771
2035,'B2',0.2,15106.77274999837,36466.26625000174,34588.16574999739,9825.346500000755,73204.74424999759,15757.124499999649,12295.286249999976,49587.54764999455,22908.107249996585,24351.77149999747,23058.082249998766,26945.12374999871,14528.498750000377,44653.67824999264,175982.53299999336,134970.44339998774,358622.8374002085,919343.3196153344,3559146.6613395903
2036,'B2',0.2,15342.074499998305,36483.606250001736,34563.6909999974,9839.966500000755,73300.04924999761,15743.262999999648,12279.418249999977,50452.2203999943,21816.26399999667,24339.323999997476,22913.344249998838,26945.12374999871,14528.498750000377,45363.33724999243,175473.57724999357,134700.67739998782,358546.84390020755,961383.1296169809,3738579.6203874317
2037,'B2',0.2,15080.945749998382,36475.783950001714,34568.3097499974,9809.264500000752,73366.76274999761,15757.124499999649,12301.348249999974,49690.97339999444,21778.218999996694,24348.095999997477,22889.952249998845,26945.12374999871,14531.636750000378,44376.92849999269,175653.35974999337,134504.00034998782,357543.5406002039,1002197.4912185798,3918303.6709352685
2038,'B2',0.2,15140.413999998362,36482.9255500017,34581.1434999974,9838.504500000758,73428.71099999762,15757.124499999649,12288.618249999965,49876.32534999436,22925.942499996592,24410.96199999748,22879.93224999886,26945.12374999871,14531.636750000378,44595.27524999264,176667.77594999305,134801.19919998775,359087.36390020896,1043204.2520201863,4099440.2083330727
2039,'B2',0.2,14795.71399999842,26075.993850000406,30632.836499997906,9760.804250000743,54226.0200999976,15551.60024999973,12245.950999999975,45570.276049994405,21589.857749996714,20218.528749997742,22886.917999998852,26948.26174999871,14531.636750000378,43896.48074999272,138648.10915000018,129896.4020999874,315034.399000084,1084099.0236217252,4236685.692132417
2040,'B2',0.2,15099.58299999838,34480.104150002706,30779.422399999905,8326.629300000508,68962.08875000125,15759.522749999649,10174.549050000722,45785.61345000026,21480.40349999822,20721.395150000913,21549.46224999945,21649.10439999977,12823.129999999974,44167.116899992936,163876.49334998897,116579.73040000243,327591.0081498638,1121384.9944215699,4408388.092629722
2041,'B2',0.2,14844.299249998412,25142.631250001006,27116.27365000013,8142.261500000542,52537.92154999997,15609.444499999707,10093.77840000073,45030.82009999984,20452.557349998307,18029.83480000074,21531.386399999465,21664.828999999776,12825.640399999975,43538.89939999289,134708.66740000204,112205.65505000176,293021.67814972106,1158463.3612214315,4545654.368677689
2042,'B2',0.2,15104.03899999838,34529.164750002754,30807.07159999991,8295.679400000512,69103.11115000126,15715.539999999668,10181.440650000728,45504.4906499995,20399.482849998367,21629.419950001127,21531.331849999464,21670.80139999978,12825.640399999975,43918.91879999281,163991.95974998898,116428.37065000251,327297.21364985924,1195379.7384213023,4717322.115424939
2043,'B2',0.2,14833.446999998412,24864.48115000099,26978.380850000147,8194.569300000545,50826.38174999991,15590.78649999972,10097.025950000732,39703.94749999795,20501.240899998305,18399.19720000091,21520.39104999948,21673.311799999778,12825.640399999975,43389.96599999288,127945.17350000478,112156.49310000171,286008.8013496919,1232301.3788211793,4847675.661422766
2044,'B2',0.2,14789.190999998427,25140.001150001044,29281.27564999993,8194.551500000545,54771.36810000018,15565.461749999726,10113.015300000723,40533.789849998095,20400.234499998307,18111.0360500008,21531.978649999477,21675.822199999777,12825.640399999975,43228.92244999288,134693.39515000244,112251.30350000174,292933.3660997176,1268995.239621069,4985144.315370479
2045,'B2',0.2,15136.198999998363,34512.949350002826,30804.802599999915,8292.564300000517,69251.78695000127,15756.13149999965,10133.782250000722,46345.27599999978,20398.002549998295,21698.74935000116,21548.26664999945,21675.822199999777,12825.640399999975,44012.46234999279,164879.76774998827,116502.05555000235,328379.97309986217,1305696.410420955,5158018.012617732
2046,'B2',0.2,15012.70199999839,32049.494800002358,26901.025400000162,8240.54445000053,55199.34680000019,15627.838499999702,10118.96555000073,46407.06674999973,20404.193499998328,18335.397700000813,21519.937299999463,21675.822199999777,12828.150799999976,43770.35174999279,141748.1388499974,116172.54825000236,304320.4857497851,1342344.9492208436,5306860.027315092
2047,'B2',0.2,14882.309999998402,24759.552800000998,27022.69265000017,8203.323950000544,51320.555149999884,15575.931999999719,10060.564800000726,40234.48934999809,20379.053649998343,18235.300850000753,21493.286049999482,21675.822199999777,12828.150799999976,43341.325599992866,128531.72660000458,112275.26870000167,286671.0342496906,1378900.797220743,5438115.956962949
2048,'B2',0.2,14849.429749998413,24961.396900001044,27021.469650000177,8183.105500000546,51086.29809999986,15589.793499999727,10068.808100000722,42441.42839999831,20487.22419999836,18246.30895000083,21497.281799999488,21675.822199999777,12828.150799999976,43572.191699992836,130784.66150000473,112133.1895500017,288936.5178496964,1415335.591620644,5571762.995360866
2049,'B2',0.2,15132.616499998356,34390.0109500029,30793.725049999928,8265.77655000052,65260.03040000063,15630.908999999701,10142.78765000072,42733.57089999833,20421.89854999837,21675.127350001138,21551.56084999946,21678.33259999978,12828.150799999976,43820.55974999281,157623.73894999354,116136.88775000237,320504.4971498217,1451775.9416205466,5736978.213858291
2050,'B2',0.2,15404.05729999858,34743.90535000281,28505.78020000106,7792.616600000545,65688.25185000378,15121.715149999654,10204.709700001424,44332.039500003135,19971.069150000818,20774.9728500019,19472.065400000258,21633.975799999764,11637.690200000123,42896.89494999654,156669.93979998186,112769.1390500044,315282.8490497684,1488315.4152197125,5904023.15035159
2051,'B2',0.2,15353.785449998806,34742.620550002815,28513.28400000107,7721.547000000537,65722.5036500038,15124.263249999667,10194.870900001422,44188.892200003604,19961.638050000834,20769.5124500019,19464.73700000026,21636.486199999767,11637.690200000123,42554.37599999638,156796.56839998168,112734.01125000439,315031.83089977404,1523787.0440189631,6071262.147844877
