year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868800.0,795925.0,172325.0,579675.0,110625.0,470900.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,848800.0,813725.0,151900.0,601825.0,111425.0,470575.0,37.0,400.0,36.0,200.0,0.0,1075.0
2017,839000.0,822150.0,136000.0,618400.0,112000.0,470700.0,37.0,400.0,36.0,200.0,225.0,50550.0
2018,833200.0,826700.0,122025.0,632625.0,112925.0,470775.0,37.0,400.0,36.0,200.0,0.0,41050.0
2019,829725.0,829225.0,111225.0,643500.0,113675.0,470900.0,37.0,400.0,36.0,200.0,124525.0,66300.0
2020,826925.0,831050.0,102950.0,651875.0,114425.0,471025.0,37.0,400.0,36.0,200.0,155000.0,75750.0
2021,823675.0,833200.0,95725.0,659200.0,115150.0,471300.0,37.0,400.0,36.0,200.0,152200.0,75700.0
2022,820700.0,835275.0,89400.0,665600.0,115675.0,471600.0,37.0,400.0,36.0,200.0,100.0,61275.0
2023,817800.0,837275.0,84225.0,670800.0,116175.0,471975.0,37.0,400.0,36.0,200.0,150.0,41625.0
2024,815450.0,839050.0,79875.0,675175.0,116550.0,472150.0,37.0,400.0,36.0,200.0,600.0,54450.0
2025,813225.0,840825.0,76200.0,678850.0,116800.0,472350.0,37.0,400.0,36.0,200.0,175.0,28075.0
2026,811225.0,842425.0,73225.0,681825.0,117000.0,472550.0,37.0,400.0,36.0,200.0,0.0,26550.0
2027,809150.0,843950.0,70825.0,684225.0,117200.0,472900.0,37.0,400.0,36.0,200.0,5800.0,73525.0
2028,807050.0,845675.0,68475.0,686575.0,117325.0,473150.0,37.0,400.0,36.0,200.0,155450.0,73400.0
2029,805350.0,847075.0,66100.0,688950.0,117525.0,473250.0,37.0,400.0,36.0,200.0,350.0,57400.0
2030,803800.0,848250.0,64125.0,690925.0,117800.0,473350.0,37.0,400.0,36.0,200.0,200.0,60775.0
2031,801900.0,849750.0,62025.0,693075.0,117975.0,473525.0,37.0,400.0,36.0,200.0,2750.0,20825.0
2032,800300.0,851025.0,60125.0,695025.0,118150.0,473625.0,37.0,400.0,36.0,200.0,133475.0,65375.0
2033,799025.0,852150.0,58400.0,696800.0,118275.0,473600.0,37.0,400.0,36.0,200.0,0.0,55675.0
2034,797450.0,853425.0,56625.0,698800.0,118300.0,473650.0,37.0,400.0,36.0,200.0,325.0,14725.0
2035,796200.0,854525.0,54875.0,700600.0,118350.0,473700.0,37.0,400.0,36.0,200.0,175.0,61050.0
2036,795225.0,855375.0,53250.0,702450.0,118350.0,473600.0,37.0,400.0,36.0,200.0,5000.0,52450.0
2037,794300.0,856200.0,52150.0,703675.0,118375.0,473550.0,37.0,400.0,36.0,200.0,4650.0,68900.0
2038,793125.0,857325.0,51200.0,704700.0,118400.0,473500.0,37.0,400.0,36.0,200.0,100.0,68625.0
2039,791875.0,858450.0,50275.0,705775.0,118475.0,473400.0,37.0,400.0,36.0,200.0,186325.0,67925.0
2040,790700.0,859425.0,49350.0,706850.0,118550.0,473375.0,37.0,400.0,36.0,200.0,4050.0,65850.0
2041,787375.0,862600.0,48425.0,707925.0,118625.0,473300.0,37.0,400.0,36.0,200.0,159300.0,66500.0
2042,784325.0,865100.0,47675.0,708950.0,118550.0,473650.0,37.0,400.0,36.0,200.0,8125.0,63700.0
2043,781350.0,867200.0,47025.0,709825.0,119075.0,473775.0,37.0,400.0,36.0,200.0,195525.0,63800.0
2044,775050.0,873000.0,46500.0,710950.0,119050.0,473700.0,37.0,400.0,36.0,200.0,155050.0,61375.0
2045,768900.0,878700.0,45800.0,712025.0,119000.0,473825.0,37.0,400.0,36.0,200.0,5450.0,59350.0
2046,763325.0,883850.0,45125.0,713050.0,118950.0,473950.0,37.0,400.0,36.0,200.0,105850.0,61075.0
2047,757975.0,888750.0,44550.0,713925.0,118950.0,474100.0,37.0,400.0,36.0,200.0,196950.0,59900.0
2048,752050.0,894000.0,43925.0,715350.0,118750.0,474175.0,37.0,400.0,36.0,200.0,187650.0,58100.0
2049,745900.0,899475.0,43200.0,716875.0,118550.0,474250.0,37.0,400.0,36.0,200.0,57725.0,54325.0
2050,739575.0,905200.0,42475.0,718450.0,118425.0,474125.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,732700.0,911825.0,41650.0,720100.0,118225.0,473750.0,37.0,400.0,36.0,200.0,0.0,0.0
