'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2015,'B2',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540205785530002,0.0,0.0,0.0,0.0,10.810577937760002,0.0,4.729627847770001,15.540205785530002,15.540205785530002,0.0,13241359.549998693
2016,'B2',0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46572524,34.93738150553,0.6465725240000001,0.0,0.0,0.0,29.561181133759998,0.0,12.488498135769998,42.049679269529996,26.509473483999994,0.0,13090245.299998738
2017,'B2',0.1,43.303025993337506,213.18412796719932,0.0,37.97342279415752,0.0,1.332400799795,233.83634036402154,124.38319602185793,153.08702268100512,488.3052652489656,107.25826438349779,0.0,0.0,94.776481989335,147.23028837734788,1160.6562958871564,1402.663066253837,1337.0642025942836,23.549184390030003,13022652.59999876
2018,'B2',0.1,43.303025993337506,452.0355990980067,0.0,74.88683196891748,0.0,1.332400799795,503.8108819755109,256.11340131217776,175.5245851205651,1021.0164251043058,107.25826438349779,0.0,0.0,110.69991339805499,307.1883948013077,2217.3931075567234,2635.2814157562516,1232.6183495022601,0.0,12991524.499998767
2019,'B2',0.1,213.12139310729899,8168.40454048347,134.27498795057457,132.4603265550546,12740.878532249715,2.9121065403900004,836.4426736764248,1274.7605713635705,381.1975313148903,4151.61330049339,209.14928465187455,0.0,0.0,605.9735997947448,21338.756900652916,6188.804293310157,28245.215248384215,2068.624667309059,23541.30916532017,12976832.449998766
2020,'B2',0.1,745.3112165011014,16214.01724828444,3019.7033076846506,260.2823590919023,27422.392237883712,145.21403341525007,1167.5919789838988,3042.1490426480063,1378.7413034424244,7504.942003290186,336.48689661622785,0.0,0.0,1859.1861459075321,48074.62565452952,10910.028571671923,61236.83162781472,2537.2970673719333,30454.319312082844,12970388.799998768
2021,'B2',0.1,1100.4624252125009,24782.693716955266,3176.8729134957666,304.56771763537466,43439.82049665478,146.95071414244507,1469.7744255158475,7063.2329057686975,2368.8360667313923,10122.006647908282,465.8696107922549,0.0,0.0,2708.234446729969,75504.80718504178,15758.318431393462,94441.08764076355,2663.199895153503,30541.056117824155,12966032.89999877
2022,'B2',0.1,1323.8064043686477,24954.354791843874,3353.1485334082627,311.0280806688173,43439.82049665478,148.79653215200005,1754.9533079920845,7712.037936127256,2514.97732265689,10772.657496276395,605.2288705136551,0.0,0.0,3358.584657181026,75761.37588837,17301.121649464327,96890.8097726041,2417.098683512208,32.623448337869995,12964315.799998773
2023,'B2',0.1,1374.8042396531246,25267.341506433346,3510.1418694800836,320.0276986601946,43439.82049665478,149.79648970659755,1974.9439700035534,7712.037936127256,2689.101264023623,11498.626680913912,757.2224188124709,0.0,0.0,3447.363721868242,76031.36442811116,18745.40884284157,98693.86457040634,1755.9254658732516,47.129331932839996,12963477.399998773
2024,'B2',0.1,1660.978012963497,25617.2294405941,3510.1418694800836,399.94037498083526,43439.82049665478,158.31843858339758,2325.9118051955197,8291.944789967763,3005.820484954168,12236.199085333032,759.3822208751909,0.0,0.0,4213.79080934083,76267.86275397893,20447.94373180026,101405.68701952863,2546.40663194674,165.41581716608007,12962994.649998775
2025,'B2',0.1,1725.6826141915506,25617.2294405941,3510.1418694800836,409.0217225216152,43439.82049665478,159.45360702599507,2513.2145982241336,8291.944789967763,3185.5727043273105,13050.114858675228,906.9541184128719,0.0,0.0,4317.856524559859,76497.16677938357,21518.037791669543,102809.15082003022,1363.3372995595948,40.126500933630005,12962343.349998776
2026,'B2',0.1,1725.6826141915506,25756.343246743498,3714.1754518322145,409.0217225216152,43439.82049665478,159.45360702599507,2699.858954807617,8308.174734018501,3310.7751298615726,13645.985661680883,1076.2092492277295,0.0,0.0,4332.927186892689,76825.24350555206,22611.240451658596,104245.50086851374,1436.3500484904912,0.0,12962972.949998774
2027,'B2',0.1,2225.503298439812,26134.588456490244,3950.7427880910313,508.8042011663549,43439.82049665478,324.6678628060651,3102.4696535253065,9257.268542522654,4775.075340614167,14503.41882119747,1255.923777886676,0.0,0.0,5771.630891534374,78145.38695136648,25078.340088931316,109478.28323932413,3722.1185057246466,1510.6638651044148,12962838.349998772
2028,'B2',0.1,2689.4697330703393,37959.351534419926,4178.109423967186,602.2899753083359,65123.58888964694,356.482648563755,3488.983027971726,15260.37702680443,6123.642233806306,17882.177486543464,1433.6621632924002,0.0,0.0,7023.5551549530355,115483.6220443736,31992.439268151815,155098.1341432656,3598.6252317861063,42021.225672210785,12962471.24999877
2029,'B2',0.1,2987.3818117281057,38340.08087046473,4178.109423967186,671.3043564645889,65123.58888964694,356.482648563755,3913.421472082598,15882.656696896767,6409.479764264155,18697.697423872058,1438.2631220361504,0.0,0.0,7803.719789590679,115743.57621339575,33852.6528010851,157998.46647983807,2744.471890646831,155.86044594687496,12961657.299998771
2030,'B2',0.1,3267.707079167561,38483.662105007,4346.76039787385,755.6298434179209,65123.58888964694,356.482648563755,4296.304764195025,16668.934886056843,6632.6068056064005,19545.510427835965,1598.9373606904724,0.0,0.0,8663.201521843825,116046.69215298495,35754.28692299634,161076.12520787533,3003.8105893106067,73.84813876269502,12961904.399998771
2031,'B2',0.1,3587.2378378947233,38483.662105007,4346.76039787385,790.3858206829842,65123.58888964694,358.72496967763004,4296.304764195025,17066.946883769462,7403.246405749817,19545.510427835965,1758.1421597755848,0.0,0.0,9380.769783561449,116620.46894773189,36147.327320579425,162760.51066192528,1037.0735151672031,647.3119388802506,12962668.599998772
2032,'B2',0.1,3896.09101356363,49682.86654894453,4538.007560031741,881.1355296276585,84096.46201023644,372.77485793443753,4697.9865456396665,18882.668487449333,7670.885357187208,23951.837740291583,1917.514794907227,0.0,0.0,10298.586345422642,147030.20114850323,42505.03990866146,200588.23044557706,3139.091351282533,34688.62843240783,12963497.149998771
2033,'B2',0.1,4081.427896919315,50001.818394720234,4538.007560031741,974.8815113250306,84096.46201023644,372.77485793443753,5083.745872624174,19427.90373732083,7808.810479684462,24708.270833986822,1920.7474149657571,0.0,0.0,10801.7975345339,147238.16637226884,44220.48361972094,203014.8505694865,2426.620123936489,0.0,12965322.799998771
2034,'B2',0.1,4358.574321255772,50001.818394720234,4538.007560031741,1053.1595090383696,84096.46201023644,372.77485793443753,5278.38305612764,19427.90373732083,8017.477053070881,24710.38645554664,1924.9786580853968,0.0,0.0,11185.577190297892,147238.16637226884,44595.54700363511,203779.92561311348,665.3629805634007,99.71206305568005,12965135.299998771
2035,'B2',0.1,4783.414602927114,50350.83143785366,4538.007560031741,1116.521996035807,84096.46201023644,374.85231652451756,5607.660242655306,20138.39457512816,8195.461758987036,25455.155360090288,1928.0948459705166,0.0,0.0,12120.908341103295,147479.15156871837,46224.16174945264,206584.85670620512,2768.2135712815116,36.71752179071999,12965348.849998772
2036,'B2',0.1,5036.273965890599,50676.08198940808,4737.8480243093345,1177.6976483656551,84096.46201023644,400.91892166273266,5956.361460935596,20324.980314733948,9542.52385568315,26206.596289540917,2081.832148898275,0.0,0.0,12563.813943677476,148672.22648296627,48234.894301672306,210237.576629403,2409.301107590542,1243.4188156336368,12965892.399998771
2037,'B2',0.1,5431.242587432767,51012.90802199226,4929.317584498558,1255.8894059298407,84096.46201023644,401.92138009304267,6284.16536764699,21106.897890375803,10878.758399648092,26910.322107618587,2233.988129526045,0.0,0.0,13630.58417376344,149831.21560639594,50313.43120349006,214541.87288471535,3093.58671593679,1210.7095393968993,12966552.399998771
2038,'B2',0.1,5860.700185577369,51354.29712650719,5098.527836302076,1325.1567604692607,84096.46201023644,403.90044736559764,6645.345144888417,21879.72366030954,11054.03581113726,27636.63979664722,2384.3972422402144,0.0,0.0,14659.376814578489,150134.01289909723,52179.15440665503,217739.1860214117,3150.675097907427,46.638038773160005,12967095.94999877
2039,'B2',0.1,6531.946292062348,61670.16006111451,8676.588762019834,1457.4716233507613,103072.77608604376,619.0101244677412,7050.294538613811,28135.379773336022,12349.560754677314,31814.40647724965,2543.105596433062,0.0,0.0,16198.034356087972,188052.5749498728,58452.045253552846,263920.70008914475,3060.893092160529,43120.62097550449,12967568.44999877
2040,'B2',0.1,6939.466015040351,62039.81620513862,8876.430164634046,1526.0446536595916,103072.77608604376,622.928583342531,7422.548131718717,28866.172353484075,12485.195350872329,33431.04324243843,2679.272042332025,0.0,0.0,17173.517876028785,189190.92470720373,60356.11944213261,267961.6928284905,3088.7252080533617,952.2675312818224,12968138.049998771
2041,'B2',0.1,7636.797674898296,72399.51086192185,12288.314584272299,1714.9854858364367,119928.89411376005,762.451858773161,7815.698884911557,31199.94551386236,13849.879812543977,37462.76283314577,2841.6062305864357,0.0,0.0,18720.716988136788,220897.7473760301,66700.66674061959,307900.84785436606,3092.373734394248,36846.781291428924,12968138.049998771
2042,'B2',0.1,8027.848609922942,72704.09827362277,12471.067031293867,1776.8855082146813,119928.89411376005,799.148254715661,8141.902177444679,32545.6311098839,15096.44569516965,38190.82500112014,2980.1443759091735,0.0,0.0,19758.773073728356,222566.70385872098,68726.75370566128,312662.8901509813,2984.956634684349,1777.0856618614964,12968138.049998771
2043,'B2',0.1,8630.237110128659,82973.59382240252,16135.812865969983,1900.3737817993472,138451.11438121053,996.9979214118301,8545.024281570304,41062.921496825125,16377.033484234342,42283.10418984856,3142.690233971211,0.0,0.0,21407.924815266822,261578.53400041076,75436.25661323068,360498.90356954216,3110.3505293215253,44725.6628890311,12969128.049998771
