year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,881850.0,746975.0,144925.0,636000.0,97375.0,491125.0,37.0,400.0,36.0,200.0,0.0,625.0
2016,845350.0,768375.0,109725.0,680350.0,96200.0,498250.0,37.0,400.0,36.0,200.0,0.0,1150.0
2017,821250.0,778850.0,80650.0,713950.0,96200.0,507350.0,37.0,400.0,36.0,200.0,200.0,48325.0
2015,882450.0,746675.0,144925.0,636000.0,97700.0,490500.0,37.0,400.0,36.0,200.0,0.0,1150.0
2016,846100.0,768025.0,109725.0,680350.0,97300.0,496750.0,37.0,400.0,36.0,200.0,0.0,1100.0
2017,821950.0,779325.0,80650.0,713950.0,96900.0,505475.0,37.0,400.0,36.0,200.0,250.0,46725.0
2018,805950.0,781975.0,58500.0,737975.0,96825.0,517025.0,37.0,400.0,36.0,200.0,0.0,40600.0
2019,793750.0,780875.0,42300.0,755375.0,96200.0,529750.0,37.0,400.0,36.0,200.0,146125.0,64325.0
2020,782425.0,779100.0,29475.0,768750.0,95325.0,543175.0,37.0,400.0,36.0,200.0,181575.0,74150.0
2021,772675.0,775900.0,20050.0,778475.0,94025.0,557125.0,37.0,400.0,36.0,200.0,175650.0,75375.0
2022,763700.0,773250.0,14125.0,784600.0,92450.0,570125.0,37.0,400.0,36.0,200.0,150.0,62375.0
2023,756375.0,769400.0,10650.0,788200.0,91250.0,582375.0,37.0,400.0,36.0,200.0,175.0,37425.0
2024,749350.0,765375.0,8300.0,790750.0,89900.0,594575.0,37.0,400.0,36.0,200.0,500.0,56025.0
2025,741700.0,761950.0,6675.0,792525.0,88800.0,606600.0,37.0,400.0,36.0,200.0,125.0,26900.0
2026,734625.0,757900.0,5350.0,793950.0,87725.0,618700.0,37.0,400.0,36.0,200.0,0.0,26875.0
2027,728125.0,754000.0,4275.0,795075.0,86525.0,630250.0,37.0,400.0,36.0,200.0,6850.0,71500.0
2028,722025.0,750175.0,3300.0,796100.0,85675.0,640975.0,37.0,400.0,36.0,200.0,178100.0,71125.0
2029,716400.0,746550.0,2375.0,797050.0,84625.0,651250.0,37.0,400.0,36.0,200.0,425.0,54925.0
2030,710500.0,743100.0,1700.0,797750.0,83675.0,661525.0,37.0,400.0,36.0,200.0,325.0,59600.0
2031,705675.0,739650.0,1300.0,798175.0,83000.0,670450.0,37.0,400.0,36.0,200.0,3275.0,19425.0
2032,700200.0,736075.0,975.0,798500.0,81950.0,680550.0,37.0,400.0,36.0,200.0,151350.0,66075.0
2033,695250.0,733050.0,675.0,798800.0,80925.0,689550.0,37.0,400.0,36.0,200.0,0.0,53950.0
2034,690175.0,730275.0,400.0,799075.0,80125.0,698200.0,37.0,400.0,36.0,200.0,300.0,13625.0
2035,685775.0,727325.0,200.0,799275.0,79350.0,706325.0,37.0,400.0,36.0,200.0,275.0,61100.0
2036,681675.0,724450.0,50.0,799425.0,78100.0,714550.0,37.0,400.0,36.0,200.0,5275.0,50900.0
2037,676475.0,721550.0,0.0,799475.0,77250.0,723500.0,37.0,400.0,36.0,200.0,5200.0,69525.0
2038,672600.0,718725.0,0.0,799475.0,76725.0,730725.0,37.0,400.0,36.0,200.0,150.0,66475.0
2039,668475.0,715800.0,0.0,799475.0,75900.0,738600.0,37.0,400.0,36.0,200.0,211225.0,68200.0
2040,664725.0,712475.0,0.0,799475.0,75250.0,746325.0,37.0,400.0,36.0,200.0,12125.0,69025.0
2041,661000.0,709650.0,0.0,799475.0,74875.0,753250.0,37.0,400.0,36.0,200.0,178475.0,67250.0
2042,657650.0,706900.0,0.0,799475.0,74050.0,760175.0,37.0,400.0,36.0,200.0,12000.0,68500.0
2043,654600.0,704325.0,0.0,799475.0,73550.0,766300.0,37.0,400.0,36.0,200.0,219075.0,67125.0
2044,651475.0,701450.0,0.0,799475.0,73000.0,772850.0,37.0,400.0,36.0,200.0,177150.0,67050.0
2045,648650.0,698750.0,0.0,799475.0,72275.0,779100.0,37.0,400.0,36.0,200.0,5500.0,66950.0
2046,645950.0,696050.0,0.0,799475.0,71750.0,785025.0,37.0,400.0,36.0,200.0,115425.0,67425.0
2047,643350.0,693575.0,0.0,799475.0,71375.0,790475.0,37.0,400.0,36.0,200.0,223050.0,65500.0
2048,640800.0,691375.0,0.0,799475.0,70750.0,795850.0,37.0,400.0,36.0,200.0,209325.0,63875.0
2049,638125.0,689200.0,0.0,799475.0,70275.0,801175.0,37.0,400.0,36.0,200.0,65950.0,65650.0
2050,635500.0,686750.0,0.0,799475.0,69775.0,806750.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,632925.0,684200.0,0.0,799475.0,69350.0,812300.0,37.0,400.0,36.0,200.0,0.0,0.0
