year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,869225.0,795625.0,172325.0,579700.0,110500.0,470875.0,37.0,400.0,36.0,200.0,0.0,975.0
2016,847750.0,815000.0,151900.0,601750.0,111150.0,470700.0,37.0,400.0,36.0,200.0,0.0,975.0
2017,836600.0,824550.0,136025.0,618300.0,111650.0,471125.0,37.0,400.0,36.0,200.0,225.0,48750.0
2015,868950.0,795875.0,172325.0,579725.0,110725.0,470650.0,37.0,400.0,36.0,200.0,0.0,825.0
2016,847625.0,815325.0,151900.0,601775.0,111475.0,470150.0,37.0,400.0,36.0,200.0,0.0,1025.0
2017,836725.0,824825.0,136025.0,618325.0,111800.0,470550.0,37.0,400.0,36.0,200.0,175.0,48275.0
2018,829300.0,831075.0,122050.0,632475.0,112575.0,470775.0,37.0,400.0,36.0,200.0,0.0,40825.0
2019,823650.0,835550.0,111250.0,643450.0,113250.0,471100.0,37.0,400.0,36.0,200.0,125775.0,65000.0
2020,818075.0,840175.0,102975.0,651850.0,113650.0,471525.0,37.0,400.0,36.0,200.0,155825.0,77325.0
2021,812375.0,844850.0,95775.0,659100.0,114100.0,472050.0,37.0,400.0,36.0,200.0,148000.0,73425.0
2022,806500.0,849875.0,89425.0,665450.0,114600.0,472400.0,37.0,400.0,36.0,200.0,100.0,59125.0
2023,801175.0,854500.0,84225.0,670675.0,115050.0,472625.0,37.0,400.0,36.0,200.0,125.0,38250.0
2024,795550.0,859250.0,79875.0,675050.0,115425.0,473100.0,37.0,400.0,36.0,200.0,650.0,54725.0
2025,790725.0,863375.0,76200.0,678725.0,115675.0,473550.0,37.0,400.0,36.0,200.0,125.0,26050.0
2026,786650.0,867075.0,73225.0,681700.0,115775.0,473825.0,37.0,400.0,36.0,200.0,0.0,24900.0
2027,784000.0,869525.0,70825.0,684125.0,115775.0,474000.0,37.0,400.0,36.0,200.0,6075.0,65900.0
2028,781350.0,871875.0,68475.0,686500.0,115850.0,474200.0,37.0,400.0,36.0,200.0,157975.0,65875.0
2029,778525.0,874425.0,66100.0,688875.0,115950.0,474375.0,37.0,400.0,36.0,200.0,300.0,51275.0
2030,776025.0,876550.0,64125.0,690850.0,116050.0,474650.0,37.0,400.0,36.0,200.0,300.0,56000.0
2031,773175.0,878600.0,62025.0,693050.0,117050.0,474350.0,37.0,400.0,36.0,200.0,2875.0,21450.0
2032,765175.0,885925.0,60150.0,695350.0,117300.0,474350.0,37.0,400.0,36.0,200.0,138275.0,56850.0
2033,757350.0,893800.0,58425.0,697400.0,117250.0,474025.0,37.0,400.0,36.0,200.0,0.0,46675.0
2034,750000.0,901225.0,56675.0,700050.0,116450.0,473850.0,37.0,400.0,36.0,200.0,475.0,13950.0
2035,742600.0,908475.0,54925.0,702300.0,116150.0,473800.0,37.0,400.0,36.0,200.0,275.0,50300.0
2036,735400.0,915125.0,53300.0,704500.0,116100.0,473825.0,37.0,400.0,36.0,200.0,5575.0,39175.0
2037,727275.0,922275.0,52300.0,706000.0,116650.0,473750.0,37.0,400.0,36.0,200.0,5175.0,53000.0
2038,719975.0,929425.0,51400.0,707850.0,116100.0,473500.0,37.0,400.0,36.0,200.0,150.0,50625.0
2039,713100.0,935800.0,50475.0,709775.0,115700.0,473400.0,37.0,400.0,36.0,200.0,189100.0,48625.0
2040,706725.0,941850.0,49500.0,711800.0,114850.0,473525.0,37.0,400.0,36.0,200.0,5025.0,48100.0
2041,699700.0,948250.0,48475.0,713400.0,114975.0,473450.0,37.0,400.0,36.0,200.0,160250.0,45175.0
2042,692150.0,955750.0,47600.0,714675.0,115350.0,472725.0,37.0,400.0,36.0,200.0,8250.0,43275.0
2043,683375.0,964200.0,46775.0,715925.0,115575.0,472400.0,37.0,400.0,36.0,200.0,196500.0,40825.0
2044,671325.0,976600.0,46025.0,717300.0,115600.0,471400.0,37.0,400.0,36.0,200.0,156325.0,38250.0
2045,659700.0,988525.0,45150.0,718525.0,115700.0,470650.0,37.0,400.0,36.0,200.0,5150.0,33450.0
2046,649650.0,998725.0,44500.0,719500.0,115675.0,470200.0,37.0,400.0,36.0,200.0,108175.0,32425.0
2047,640125.0,1008550.0,43950.0,720250.0,115775.0,469600.0,37.0,400.0,36.0,200.0,197200.0,30425.0
2048,631700.0,1017125.0,43325.0,721350.0,115750.0,469000.0,37.0,400.0,36.0,200.0,186975.0,28625.0
2049,623575.0,1025300.0,42650.0,722350.0,115800.0,468575.0,37.0,400.0,36.0,200.0,56825.0,25775.0
2050,616525.0,1031700.0,41975.0,723200.0,116050.0,468800.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,611350.0,1036475.0,41175.0,724525.0,116225.0,468500.0,37.0,400.0,36.0,200.0,0.0,0.0
