year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868875.0,795775.0,172325.0,579675.0,110875.0,470725.0,37.0,400.0,36.0,200.0,0.0,725.0
2016,848925.0,813550.0,151900.0,601825.0,111675.0,470375.0,37.0,400.0,36.0,200.0,0.0,1025.0
2017,839175.0,821825.0,136000.0,618400.0,112250.0,470600.0,37.0,400.0,36.0,200.0,100.0,48675.0
2018,834225.0,825675.0,122025.0,632625.0,112775.0,470925.0,37.0,400.0,36.0,200.0,0.0,42550.0
2019,831550.0,827550.0,111225.0,643500.0,113225.0,471200.0,37.0,400.0,36.0,200.0,127650.0,66325.0
2020,830125.0,828375.0,102950.0,651875.0,113525.0,471400.0,37.0,400.0,36.0,200.0,153450.0,79275.0
2021,829200.0,828875.0,95725.0,659200.0,113675.0,471575.0,37.0,400.0,36.0,200.0,150225.0,77650.0
2022,828475.0,829275.0,89400.0,665600.0,113775.0,471725.0,37.0,400.0,36.0,200.0,200.0,66150.0
2023,828025.0,829475.0,84225.0,670800.0,113975.0,471750.0,37.0,400.0,36.0,200.0,75.0,44225.0
2024,827675.0,829575.0,79875.0,675175.0,114100.0,471850.0,37.0,400.0,36.0,200.0,725.0,59025.0
2025,827275.0,829700.0,76200.0,678850.0,114175.0,472050.0,37.0,400.0,36.0,200.0,75.0,29850.0
2026,827075.0,829700.0,73225.0,681825.0,114200.0,472225.0,37.0,400.0,36.0,200.0,0.0,31150.0
2027,826875.0,829775.0,70825.0,684225.0,114225.0,472325.0,37.0,400.0,36.0,200.0,5825.0,77075.0
2028,826600.0,829900.0,68475.0,686575.0,114250.0,472450.0,37.0,400.0,36.0,200.0,153650.0,78825.0
2029,826350.0,830050.0,66100.0,688950.0,114250.0,472550.0,37.0,400.0,36.0,200.0,375.0,59925.0
2030,826175.0,830125.0,64125.0,690925.0,114250.0,472650.0,37.0,400.0,36.0,200.0,225.0,66000.0
2031,826000.0,830175.0,62025.0,693025.0,114225.0,472800.0,37.0,400.0,36.0,200.0,2925.0,22700.0
2032,825925.0,830150.0,60125.0,694925.0,114200.0,472925.0,37.0,400.0,36.0,200.0,134050.0,74075.0
2033,825800.0,830175.0,58400.0,696650.0,114150.0,473075.0,37.0,400.0,36.0,200.0,0.0,57500.0
2034,825775.0,830200.0,56625.0,698425.0,114100.0,473125.0,37.0,400.0,36.0,200.0,350.0,16150.0
2035,825750.0,830175.0,54875.0,700175.0,114100.0,473175.0,37.0,400.0,36.0,200.0,225.0,67325.0
2036,825750.0,830150.0,53250.0,701800.0,114075.0,473225.0,37.0,400.0,36.0,200.0,5400.0,57150.0
2037,825750.0,830125.0,52150.0,702900.0,114050.0,473275.0,37.0,400.0,36.0,200.0,5525.0,76675.0
2038,825750.0,830125.0,51200.0,703850.0,114050.0,473275.0,37.0,400.0,36.0,200.0,175.0,76850.0
2039,825700.0,830125.0,50275.0,704775.0,114025.0,473350.0,37.0,400.0,36.0,200.0,185900.0,75300.0
2040,825700.0,830100.0,49350.0,705700.0,114025.0,473375.0,37.0,400.0,36.0,200.0,3925.0,76775.0
2041,825675.0,830100.0,48425.0,706625.0,114025.0,473400.0,37.0,400.0,36.0,200.0,158875.0,77350.0
2042,825600.0,830100.0,47675.0,707375.0,113975.0,473525.0,37.0,400.0,36.0,200.0,8075.0,78125.0
2043,825600.0,830100.0,47025.0,708025.0,113975.0,473525.0,37.0,400.0,36.0,200.0,194125.0,77325.0
2044,825600.0,830075.0,46450.0,708600.0,113975.0,473550.0,37.0,400.0,36.0,200.0,158325.0,77050.0
2045,825600.0,830075.0,45700.0,709350.0,113975.0,473550.0,37.0,400.0,36.0,200.0,5475.0,77350.0
2046,825600.0,830025.0,45025.0,710025.0,113950.0,473625.0,37.0,400.0,36.0,200.0,106200.0,77800.0
2047,825600.0,830025.0,44375.0,710675.0,113950.0,473625.0,37.0,400.0,36.0,200.0,193400.0,78650.0
2048,825600.0,830025.0,43650.0,711400.0,113950.0,473625.0,37.0,400.0,36.0,200.0,187100.0,76775.0
2049,825600.0,830025.0,42900.0,712150.0,113950.0,473625.0,37.0,400.0,36.0,200.0,54900.0,78075.0
