'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2025,'B2',0.5,1158.1774931863497,24334.247040134876,3121.743199995439,275.93191746764154,43166.05548185436,143.1527080428651,1584.3104085382192,7355.276774691608,2602.6869655012542,10757.517184992104,586.9131535913896,0.0,0.0,2990.596325501599,74939.59817246064,16624.95278831654,95086.01232793822,230815.4999998395
2026,'B2',0.5,1158.1774931863497,24418.639026023004,3170.720691805454,275.93191746764154,43166.05548185436,143.1527080428651,1710.144887496219,7359.797773935609,2693.8604502552816,11082.27563068581,679.5936380933895,0.0,0.0,2998.8848241155993,75086.5306478907,17242.06918512233,95858.34969878939,230040.79999983936
2027,'B2',0.5,1453.799050578346,24641.109330693336,3247.884394987566,327.9673446616409,43166.05548185436,280.61850666926495,1948.452061312216,7917.10474054977,4182.634834375387,11534.757606285395,789.0401557954283,0.0,0.0,3967.5737638225696,76210.97896633147,18773.17015279099,99489.42350769983,229419.59999983895
2028,'B2',0.5,1732.1089257118158,36242.60496346321,3283.892141635573,377.47799630263927,64557.44317842173,288.1682191374099,2210.3545830650264,13459.391952139265,5722.507002319973,14824.114243705766,882.8103293579323,0.0,0.0,4783.211003396592,113581.80195259758,24562.567586095232,143580.87353516303,228812.39999983815
2029,'B2',0.5,1901.071681336796,36463.90131596365,3283.892141635573,437.28782130264136,64557.44317842173,288.1682191374099,2444.36052337757,13792.084103701625,5926.771187816821,15273.435554018077,883.5579521704324,0.0,0.0,5259.370213565406,113720.11217291009,25605.645216980596,145251.9736787578,228192.99999983766
2030,'B2',0.5,2080.3124101137964,36549.81835950978,3316.481365049581,474.32102972764227,64557.44317842173,288.1682191374099,2693.2236839936336,14237.963933138191,6108.851274468034,15666.728227491194,971.6969882219278,0.0,0.0,5797.519806690223,113828.24914151093,26645.680178486502,146945.0086691355,227676.99999983728
2031,'B2',0.5,2245.0036301388163,36549.81835950978,3316.481365049581,488.1667517651418,64557.44317842173,288.89694134990987,2693.2236839936336,14473.341207775573,6922.19056698287,15666.728227491194,1068.6170424844313,0.0,0.0,6183.836027222303,114518.10731243793,26887.802848850995,148269.91095481435,227127.09999983705
2032,'B2',0.5,2412.8870512163635,47704.192466980065,3345.057266509589,562.6473175175598,83413.7593992943,308.3230913027249,2965.6381728457263,16056.118366260418,7209.992338303368,19488.74244075011,1167.9183000579276,0.0,0.0,6816.508586715772,144639.19979560212,32441.124612408094,184635.2762108214,226631.79999983683
2033,'B2',0.5,2536.152191280395,47872.98166445367,3345.057266509589,603.969154243557,83413.7593992943,308.3230913027249,3177.1499472737805,16374.0863980165,7283.531200273387,19876.7474839052,1169.3190402859275,0.0,0.0,7144.281800067854,144734.45013110625,33343.90168935312,185961.07683663408,226185.3999998366
2034,'B2',0.5,2704.601126410347,47872.98166445367,3345.057266509589,647.284594705559,83413.7593992943,308.3230913027249,3281.657041721751,16375.4614913645,7458.829313594113,19876.7474839052,1171.3816803079276,0.0,0.0,7397.739814849714,144734.45013110625,33572.986983420094,186456.0841533573,225719.69999983607
