'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit','total_benefit_5','total_benefit_34'
2035,'B1',1.0,15120.604249998374,24639.962611069826,34589.857999997395,9824.249500000746,62502.52194961228,15806.558499999659,12443.626999999982,49542.101184490064,22872.958516076404,24379.969499997456,22997.59024999879,26981.1097499987,14427.346500000374,44640.84424999262,157317.90498139244,131153.52552984137,336128.45751119143,918187.2136180226,3483248.832029342
2036,'B1',0.2,15288.322499998323,23375.80847265593,34558.0844999974,9791.226500000746,61520.85694630291,15785.922999999671,12370.839499999971,50301.779682080094,21507.802987619016,24496.72724999747,22841.98299999887,26978.795249998704,14506.550250000373,45317.00649999242,154714.1212340237,130277.38935461474,333324.69983874535,960168.2664712553,3638874.6405189633
2036,'B1',0.5,15316.631499998308,23345.43353775989,34555.7212499974,9850.34175000075,61523.597906494935,15815.018249999659,12374.40024999997,50286.25693208009,21539.887872940595,24449.40424999746,22817.639999998883,26952.57174999872,14489.992000000382,45347.55074999241,154705.07797012944,130248.08577912673,333316.8972493637,960534.5809619959,3640084.699700563
2036,'B1',1.0,15337.870749998308,23321.797336255888,34555.12699999741,9822.787500000744,61501.59807027094,15785.766249999659,12421.910999999976,50272.90674759051,21590.5094893182,24370.79599999748,22830.92224999887,26981.1097499987,14427.346500000374,45246.77749999243,154646.42972214543,130317.98942127069,333220.448643524,959868.1699418367,3637677.9432910024
2036,'B1',0.1,15347.0987499983,23348.2408657951,34515.565749997426,9813.95450000075,61691.65064716999,15766.443749999677,12297.600499999971,50063.291366569945,21141.099575090993,25296.744749997375,22914.044249998846,26914.936249998715,14507.833250000378,45233.73824999241,155072.9248937996,130302.58906080673,333618.5042047081,958971.6171226535,3666997.018056252
2037,'B1',0.2,15114.654499998373,22318.674158286936,34586.097749997396,9791.226500000743,60659.27313581594,15801.713749999662,12345.985499999962,49564.45384566315,21437.3715400945,24510.099249997467,22851.348249998864,26978.795249998704,14506.550250000373,44454.05449999265,153200.94201599943,129788.133663852,330466.2436798612,1000890.3957897581,3791648.4725545514
2037,'B1',0.5,15086.944999998374,22323.50878673687,34581.890749997394,9842.185250000752,60677.945853410194,15825.01949999966,12348.084249999982,49593.80809566314,21412.392911453833,24418.113249997456,22822.40524999888,26952.57174999872,14489.992000000382,44422.96999999265,153201.1630674267,129727.61607982832,330374.8626472649,1001204.0976752719,3792790.921327332
2037,'B1',0.1,15139.95774999836,22314.871492633843,34534.082249997424,9806.64450000075,60886.37774650952,15796.564999999653,12348.770499999975,49393.78574325505,21231.173223174133,25306.17574999738,22886.48024999886,26914.936249998715,14507.833250000378,44382.356499992624,153735.6171069222,129940.4280986411,331067.6537055662,999616.0151582552,3824226.15955483
2037,'B1',1.0,15137.129499998373,22274.694025533696,34558.02874999741,9827.17350000074,60655.313484431,15806.558499999659,12443.840999999984,49586.66569807147,21457.25369835175,24389.80199999746,22825.074249998877,26987.7872499987,14427.346500000374,44438.328499992625,153090.08161283535,129832.07529354352,330376.66815638903,1000531.8289577249,3790378.396954669
2038,'B1',0.2,15140.924749998367,21500.831569759463,34569.0439999974,9789.764500000745,59974.15526016166,15803.175749999662,12379.611499999977,49646.61247652944,22874.283632074825,24445.771249997473,22878.74699999885,26978.795249998704,14506.550250000373,44560.06874999261,153156.48891431466,129748.59602420965,330488.26718853315,1041576.5164395582,3944548.5822846973
2038,'B1',0.1,15185.855749998349,21489.401266191984,34555.37624999742,9816.878500000752,60254.20569871656,15792.704749999653,12320.99249999997,49502.445644603016,22607.184444174247,25294.078249997376,22902.39699999885,26914.936249998715,14507.833250000378,44514.23624999258,153782.85361657123,129824.0861871134,331144.2895536867,1040226.5042606891,3981658.979784861
2038,'B1',0.5,15114.018249998368,21491.688297749857,34572.4152499974,9851.171250000749,59987.97892959069,15825.01949999966,12337.85024999997,49599.28372652945,22895.109014780075,24459.04924999748,22829.335999998875,26952.57174999872,14489.992000000382,44497.15599999264,153227.0206243283,129658.19334432072,330405.48346865777,1041803.1948145706,3945676.0752539188
2038,'B1',1.0,15153.02399999837,21447.302636199056,34564.10949999741,9824.249500000746,59967.67213440733,15806.558499999659,12446.978999999976,49686.68305845609,22969.59526478005,24356.175999997464,22827.99824999888,26990.925249998698,14430.484500000375,44542.79224999259,153118.20243113692,129787.64941270449,330471.75759384996,1041176.9445865273,3943277.4123812555
2039,'B1',0.2,14832.99699999843,14997.296848444606,30582.13149999788,9639.453500000725,42851.59227976826,15655.174999999717,12294.601249999969,43110.72007193837,21592.183705659285,20625.955249997714,22851.72749999886,26978.795249998704,14506.550250000373,44005.42374999269,117988.61684004465,125904.00881575615,290519.17940586165,1082233.6433976092,4057582.594485757
2039,'B1',1.0,14875.465249998419,15230.209390777844,30620.24349999788,9706.426750000717,43175.54870405296,15563.982249999748,12377.237249999982,43547.6512866357,21426.62381182351,20562.565999997714,22835.161749998868,26990.925249998698,14430.484500000375,43816.91524999273,118818.11755694113,126197.25488633904,291342.5256933407,1081678.6191318769,4057279.7289472427
2039,'B1',0.1,14831.678999998421,14874.821603785877,30331.68049999795,9730.02700000073,42875.51540813264,15621.834249999722,12265.381249999977,42928.1261383239,21160.50330533882,21011.500999997636,22901.693499998848,26918.074249998717,14507.833250000378,43911.111999992674,117589.02391839841,125885.91978717304,289958.6704556183,1080649.9173702933,4098194.049304017
2039,'B1',0.5,14813.70749999841,15141.071029358794,30555.614249997845,9722.499000000722,42568.8315716928,15582.443249999751,12283.86624999998,43439.51150555305,21341.90006182352,20702.796749997713,22783.6897499989,26955.709749998718,14489.992000000382,43788.509249992734,118042.52986359298,125977.9788048255,290381.6326684786,1082382.7771325794,4058638.27598096
2040,'B1',0.5,15068.925499998379,16706.06517044267,32039.60889999895,9418.741250000663,54602.99481647813,15826.48149999966,10628.981500000356,46689.425204981264,22056.959283919805,20637.89270000022,21975.60199999926,21904.144849999815,13286.66940000007,44494.069599992625,139386.40105558006,113987.42317025828,300842.49207558605,1120628.6079680102,4196739.679414921
2040,'B1',0.1,14691.405249998275,16712.47792958035,31986.044849998976,9223.040900000653,54703.911667179,15172.144249999272,10576.235300000353,46309.518292548535,21465.022344271503,20975.053150000236,21904.63599999923,21871.526049999826,13305.21155000006,42530.96499999238,139259.20063461649,114124.53289898034,298896.2275333384,1115105.2020843169,4241747.603811489
2040,'B1',1.0,15160.920749998362,16679.342963456475,32033.63724999895,9398.135250000669,54577.50943455201,15806.558499999659,10682.10915000034,46735.63511741435,22114.435849459267,20825.263150000213,21977.81219999926,21932.317249999833,13236.478000000057,44531.05689999262,139488.2084444683,114159.36052043032,301160.1548646472,1119998.6783369924,4195620.936331128
2040,'B1',0.2,15111.665499998378,16748.21409464443,32042.324599998952,9378.967200000667,54534.726926504074,15803.175749999662,10646.956050000359,46442.78615498161,21953.728268271654,20920.336400000255,22007.532199999267,21887.839649999816,13306.862300000057,44576.32539999261,139129.28725517195,114132.62718924641,300785.1150941659,1120594.1457328827,4197964.63779413
2041,'B1',0.5,14803.950499998418,9876.351359356973,26104.337209998197,8956.544430000646,38172.766902747164,15640.287499999737,9220.944389999928,43226.75801355676,20129.853087134612,15921.398579999119,21241.860789999224,17867.76173000021,12324.01132000055,43738.85317999274,107664.72036200458,99480.14222078904,253486.8258127369,1156935.5522379912,4299239.4573647175
2041,'B1',1.0,14810.31674999842,9634.978858072986,26031.577419998208,8909.517210000638,38297.003091895676,15622.967749999718,9240.781179999925,43161.2241710166,20217.914552052825,16084.38581999913,21279.98309999921,17890.1250900002,12284.017120000562,43871.00053999272,107546.57553002362,99439.67031301267,253464.79211297873,1156311.0896858538,4298068.944306789
2041,'B1',0.2,14831.220499998426,9948.843584017042,26091.6750699982,8922.254430000645,38072.157778989924,15643.768499999735,9261.605409999936,42804.79791863697,19932.937017102686,15804.746569999128,21312.033229999208,17864.52341000021,12349.85626000055,43938.14926999272,106543.99525260049,99718.01628614441,252840.41967869265,1156970.3408416181,4301743.924959353
2041,'B1',0.1,14293.346499998304,9652.639023241703,25693.86652999825,8703.363460000613,37858.591879579326,14720.613499999079,9200.67251999992,42596.21968090932,19500.337595415942,16038.444719999137,21183.967179999203,17839.066090000222,12343.114190000553,41301.53909999246,106217.67773128989,99448.41059785458,249624.2428691098,1145426.6073674422,4347807.05499436
2042,'B1',1.0,15141.689999998367,10830.533889713657,28370.30041999951,8797.45165000065,47538.400169140834,15763.511999999671,8199.500709999522,41781.51063313957,19689.42544965378,17684.898801999334,20746.322615999554,14688.132097999502,11521.329808000497,44396.54733199264,121351.80723948016,92053.3981901738,260753.00824544477,1191209.904665799,4417019.115361014
2042,'B1',0.1,14603.993999998247,10835.915480133242,28315.74047199953,8497.997640000613,47691.76974299476,14672.10949999888,8145.637827999514,41038.14035322525,19030.031828322833,18132.168139999394,20667.803863999525,14634.24803399949,11578.393470000492,41423.71137999244,121561.6671461377,91928.10859254611,257843.95035249798,1173094.2938249963,4471332.74153015
2042,'B1',0.2,15170.767249998358,10903.441191674106,28389.12361799951,8777.890320000653,47631.25992096284,15787.852249999669,8191.463781999525,41541.08483918218,19398.66228569369,18094.03851599939,20781.488615999555,14662.373785999494,11586.085524000491,44478.20632199265,121595.59687330366,91897.40397021633,260915.531899312,1191893.7009468605,4422478.951769068
2042,'B1',0.5,15132.271999998366,10831.405228984851,28367.733877999497,8822.276578000665,47575.14971957353,15803.234249999663,8150.453891999517,41775.832313182415,19505.46952570852,17709.425521999325,20735.30593599956,14669.228553999503,11555.910568000494,44355.08569399266,121508.63413059161,91818.72265686381,260633.6979652465,1191787.475244131,4418171.553022944
2043,'B1',0.5,14817.819999998426,6467.112512466187,23052.189893598254,8507.609118000593,32262.86118817769,15667.074249999723,7280.63211559972,33185.595955790894,19283.02668295719,13154.481315999938,20283.106257999407,12131.864136400618,10946.729148800465,43702.637155192744,88109.0417961828,82763.19668720796,217040.10257579817,1225450.283576469,4500896.725843711
2043,'B1',0.2,14732.225749998439,6403.987779337921,23012.262340798257,8444.353408000585,32495.18146020265,15659.707499999722,7286.817679199723,33093.93078185086,19072.847691353873,13210.072466399972,20319.422128399405,12099.893131600616,10971.653084000465,43649.68320759277,87803.8528939166,82819.9623328277,216802.3552011514,1225483.794220394,4506343.407654143
2043,'B1',1.0,14819.171499998416,6384.666729498294,23243.618921598227,8517.673390400592,32496.83742643121,15647.151249999708,7293.236606399706,33246.54000505076,19233.445501215527,13133.542832799936,20304.4874167994,12135.824877200625,10916.479140800475,43755.79966559273,88187.6729222468,82932.16115834787,217372.6755982005,1224859.3247297339,4500046.249510672
2043,'B1',0.1,14270.412999998302,6297.712350443097,23011.174213598206,8207.886376800547,32060.540769543113,14486.709999998879,7278.640139999713,32878.902489451066,18687.298789057048,13458.433282399932,20203.898170799388,12080.47369480062,10962.822290800466,40711.1534039925,87880.47402228737,82781.12170980629,213884.9055677152,1199357.7082608806,4557977.444853212
2044,'B1',0.5,14922.133499998397,5258.5885396113945,24216.33148327831,8326.607630720539,33193.574249251484,15686.404499999713,6584.957717519533,32681.398403794323,18859.601292286712,12120.433307439802,19947.546401919517,10080.56609319988,10452.059119040823,43782.06797415273,88822.057347312,76982.81712130821,212330.20223798967,1258152.7429021648,4584755.196681936
2044,'B1',0.1,14218.714999998327,5279.828748421598,24062.722764478312,8019.491510400422,32733.05859410622,14447.639749998876,6601.364138079533,31767.71503350205,18376.37664284489,12070.943435679805,19878.486139839486,10043.024003599881,10472.403714480826,40580.66752319254,87576.43696717547,77064.47443977669,207971.76947535935,1224555.926055209,4644290.813045591
2044,'B1',1.0,14829.759999998429,5240.43228502917,24090.493198638316,8330.46363048054,32967.73193485582,15612.497499999727,6558.779661439536,32377.80085080691,18944.82709185689,12182.337400799797,19936.742247359514,10089.89414823987,10428.232243200833,43618.12203247277,88361.97070703778,76892.0915897471,211589.99219263426,1257410.423460351,4583272.619495931
2044,'B1',0.2,14889.357249998413,5190.188824069666,24300.530402158292,8280.889030880526,33044.253901498996,15615.052499999738,6609.581169679533,32559.49555507479,18872.43409732235,12515.985656639767,20007.6215663995,10055.35862119988,10478.944567200826,43707.91211607272,89010.9579424138,76939.15965202876,212419.6931420382,1258185.626434857,4591329.500179412
2045,'B1',0.5,15132.108249998364,5782.407019567293,25170.134465598916,8292.139254576754,41507.8584432521,15812.619999999659,6076.623570143662,38573.77581485688,18619.567688739608,14459.706273360325,19649.52298239988,8423.278705295972,10062.916586176792,44320.310233848664,107184.64483730118,73090.84333299194,227562.6590540168,1290029.5100876566,4688589.63228189
2045,'B1',0.2,15162.270249998357,5813.873136131352,25193.697016094906,8234.550606592746,41623.12400909945,15796.244999999664,6073.812192271655,38640.240338329175,18693.532778624132,14579.069805408322,19679.89108972785,8404.850767823962,10091.371244704786,44448.96214285663,107549.5732098449,73021.13223227963,227986.5282348636,1290064.842043361,4696383.49410459
2045,'B1',1.0,15180.411749998359,5775.685261092427,25179.699412334914,8283.232808912751,41456.82674343053,15799.627749999658,6092.023502895652,38697.308181714965,18711.80283642776,14414.50785019235,19679.65987052786,8430.635898511977,10037.972940032789,44432.451875976636,107142.72083816022,73197.36144211065,227739.3948061226,1289333.9301871178,4687180.133600885
2045,'B1',0.1,14598.661499998248,5782.399078657603,25141.733251614878,7976.370917376706,41474.2926267798,14640.094749998829,6004.485385567654,38025.560162366804,18094.85738741026,14590.869098016328,19600.885054431867,8399.73327374396,10076.86792158479,41343.759018552446,107007.22934276765,73095.89214640361,224406.81040762662,1248887.4345974068,4751532.270633753
2046,'B1',0.1,14473.077249998287,4411.835644321566,20292.66024591918,7787.310919411694,30542.385054179642,14487.216749998874,5596.006272076371,37314.528347702966,17979.592424120703,10843.136596866765,19354.402631810903,7110.9820044578755,9760.439287268238,41120.44251484048,87151.83927185042,69073.34980521696,199953.57342831724,1272664.1156582595,4837820.799891364
2046,'B1',0.2,15043.737749998383,4495.0468704198975,20409.029058370506,8051.510388896538,30490.56109764931,15642.306499999731,5609.478106725969,37862.90939314138,18453.3034431124,10772.391521452393,19445.56087438371,7112.244399721868,9788.212681274636,44123.51856428389,87515.6245763233,68943.06860831275,203176.2920852988,1321269.0202748263,4780239.604792506
2046,'B1',0.5,14944.33749999841,4497.325336265771,20269.40642639292,8112.208196416548,30779.460575595356,15702.66424999971,5583.109968869969,37870.22731820088,18343.22191739027,10818.254857961196,19445.21355489892,7115.02510463068,9754.974121255433,44118.69398345506,87650.55496823817,68920.61508995516,203235.42912801166,1321281.5462680832,4771843.259576207
2046,'B1',1.0,15089.73149999837,4454.055967417517,20591.848915743274,8105.919202640548,30584.581295164313,15640.220499999723,5631.547829119567,37957.64765956572,18609.848510542393,10884.816535641201,19468.607816847707,7108.8720700706845,9729.215544781844,44218.85725077988,88003.72721261848,69081.8330479069,203856.91334766537,1320636.1160026735,4770953.417297264
2047,'B1',1.0,14883.615999998407,2879.229473963638,20114.25761913909,7965.753299010765,28660.1910840939,15610.363249999735,5243.7225513752255,30289.622814600476,18297.5804421993,10385.422035253083,19266.09335217194,6063.012401196614,9478.712127675879,43704.789084826654,77514.06279062263,65396.85870624825,189137.57645067826,1351438.6684376753,4843007.026773004
2047,'B1',0.5,14848.601749998412,2891.8334918821834,20049.855341578106,8046.443371623268,28490.61220196161,15617.096999999734,5214.158679772667,30217.583004153807,18346.690945135644,10349.033438335317,19240.549319974183,6078.238980150872,9512.393965412184,43655.47268676266,77328.51085985938,65390.31132437534,188903.09148997854,1352111.6604964563,4843689.207226646
2047,'B1',0.2,14755.911999998438,2872.2595830641335,19917.70227660212,7940.176476913484,28542.24167030153,15680.820499999712,5208.112775567868,30063.064688926435,18142.259641210036,10296.159410127295,19288.292838936086,6081.243623870551,9549.241721074262,43579.36075142573,77044.67812383984,65260.889962345864,188337.48720658556,1351967.4699977124,4852129.415734871
2047,'B1',0.1,14335.305749998306,2901.932519189847,19582.56025773031,7693.922668427684,27987.534939849644,14438.701499998877,5247.793516759543,29331.160809705165,17748.345651118732,10080.429116377562,19153.339376713382,6062.936012693586,9507.296379814106,40762.7971118709,75457.56684651277,65349.82092101254,184071.25849838174,1295975.1860362235,4911061.44259785
2048,'B1',0.1,14245.814999998307,2356.5417122138642,19297.248326379427,7619.46114995056,27123.847783140278,14473.355249998876,4928.995219410023,31301.8300424374,17622.766811791582,10159.01071459621,19035.547384987352,5247.644475057687,9322.002347130832,40859.03293949523,76296.4876949826,63040.07349646857,182734.06621725886,1318869.9544022942,4985231.690544348
2048,'B1',0.5,14854.463749998411,2425.3747538748516,19689.57514891175,7961.148989388697,27732.28585246001,15677.544499999716,4936.36452870269,31932.02713959416,18230.911793397347,9800.067298953109,19112.07470917936,5274.337479406627,9321.711978045012,44014.65474940864,77479.30108930782,62969.97576753024,186947.8879220683,1382581.5032745611,4915905.676622925
2048,'B1',1.0,14870.165499998415,2345.8140815240386,19532.540813240077,7923.248080599434,27660.144240074595,15566.38049999974,4979.128257931231,31956.69726011348,18257.62517537222,9779.999746690204,19136.428573128276,5250.338296645157,9287.572249503835,43890.57854417818,77140.0464569031,63012.56966711077,186546.08277497694,1381869.327570036,4914820.89790841
2048,'B1',0.2,14880.10874999841,2376.5604473254393,19366.109972992195,7862.9204315308825,27535.531486641277,15616.045499999735,4956.9326580871375,32193.302959347526,18109.38560132539,9871.86283408103,19161.21101328724,5260.471251563542,9344.399962976586,43958.56250113905,77178.78842089916,63010.5661314522,186534.8428693143,1382373.887440919,4924374.340332617
2049,'B1',0.1,14462.758749998271,2642.4570417083523,23181.332408281643,7594.312520957828,36223.18297310501,14555.53124999885,4731.056877754534,31130.898608490796,17506.207816357797,12435.239397707488,18925.73352166186,4586.7047854202665,9160.069846649745,41068.38860159465,91659.93987962342,61535.26504711444,197135.48579824463,1341362.6002807121,5075682.704808195
2049,'B1',0.2,15099.01299999836,2669.7957835335756,23244.389613154333,7911.8426194434405,36319.65135050796,15701.612749999716,4764.633282475624,31964.240931242108,18081.76874486386,12427.21558095424,19038.167647813614,4603.69806346095,9198.200754001575,44259.402750909765,92292.3293536409,61586.74424713775,201024.23012158388,1412500.5407012838,5012826.910978343
2049,'B1',1.0,15094.890999998368,2651.4123663071805,23208.209409121657,7955.980747096926,36370.75742247063,15634.225999999726,4765.209949928349,31996.541757172447,18181.049192518596,12572.69885933596,19025.973723737276,4600.608729891724,9142.968593069081,44193.890854286365,92549.92026632708,61584.82436027368,201200.52775078264,1411980.6588070593,5003188.026152931
2049,'B1',0.5,15080.861999998373,2658.5141424816843,23205.2797122769,7939.893360456334,36481.87308503174,15676.403249999723,4726.733637150552,31572.28672403563,18219.982368241635,12585.079910774237,18988.670210513406,4621.333064994808,9162.614439271767,44248.02554952541,92379.29636566405,61420.311720276804,200919.5259053612,1412674.3170203678,5004071.659354289
2050,'B1',0.1,14717.294499998283,2208.8975794662615,19845.447404656654,6224.138365203477,34395.43475248622,13947.584299998296,4187.0516855086025,33404.9268071442,17876.669104384597,10163.042528693313,16969.694122992212,3801.266761222319,7723.20222732017,40885.88543127523,88352.1378058276,53298.15353616659,185464.65013882186,1361450.111176201,5164565.308221441
2050,'B1',1.0,15608.577599998314,2217.4687495337516,19854.42706717848,6501.3984703334,34061.15189877797,15511.846849999558,4216.91948262261,34334.87468381622,18378.243566057048,10377.889687017343,17180.770936333272,3824.85421822713,7706.970839611895,44904.91389643869,88562.43003120071,53379.57675606213,189775.3940492139,1441716.1850649249,5089124.471199546
2050,'B1',0.2,15576.626299998401,2231.3147853411033,19801.362266171014,6395.286559148195,33682.02086011041,15509.95584999956,4216.278242453323,34038.26711670391,18156.88779614387,10146.431875290722,17170.20502106313,3814.826895067474,7754.291753201639,44456.47275072789,87770.09901665332,53338.71018750536,188493.75532040556,1441319.3325626212,5099751.851578237
2050,'B1',0.5,15581.987249998314,2225.378540133227,19854.073292230416,6513.862916979787,34224.83575112622,15529.943349999558,4212.7160702296915,34287.700706763164,18375.189164330655,10393.289567386153,17156.984175631493,3825.5457219408804,7730.938987689158,44919.11630262996,88734.4449330922,53330.41089291131,189912.44549414585,1442479.2442730735,5090125.136347788
2051,'B1',1.0,15544.676529998345,1855.3173696993829,17166.472194953305,5277.45199626632,31152.58896159125,15275.815689999901,3503.2994955962777,31884.586726639944,17564.23068841439,8573.181946530562,15617.546809066569,3194.5747365065045,6558.1977538138235,44172.57886927221,80008.43711791461,46079.72186924707,173167.94089921922,1469524.8525202575,5167225.981296409
2051,'B1',0.2,15516.417849998317,1864.8983340952393,17120.052691948895,5163.563567318182,30775.031641871898,15277.995989999907,3510.8896962650874,31535.88372960014,17354.043044449427,8301.810070102276,15603.036776850453,3175.81428160376,6601.4354325606055,43684.78710057978,79190.0278669745,46018.85509646689,171800.8731068038,1467845.2258847728,5178466.730917981
2051,'B1',0.5,15522.692949998342,1860.9869502730035,17158.87968456859,5286.919053583424,31249.120117533676,15292.450989999903,3498.6876717041296,31843.677754997512,17546.379557440254,8598.548796934156,15589.388490505135,3181.0674788524466,6585.712404400646,44183.79530463219,80113.05940326543,46010.454150250844,173214.5119009341,1470346.1702966276,5168287.004402169
2051,'B1',0.1,14549.535849998096,1848.4604336454,17149.950663367425,5040.381369054555,31498.1181659068,13472.406249998334,3481.9126960522794,31025.314099926334,17084.35598777478,8310.01382483068,15403.831898393706,3156.403846027591,6580.867196105451,39945.924595018354,79788.21619642153,45960.20844700009,168601.55228117516,1378668.2231242121,5245246.91516195
