'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2027,'B2',0.5,1279.7677356872196,24689.706143680527,3389.4791476585674,315.35110928321023,46600.158494540454,277.93215056626,1683.8756850600644,8770.904340336123,4078.8272468359764,11839.561600632134,592.7502702959057,0.0,0.0,3447.0641750292707,82601.53663780674,17014.971803971872,103518.31392451495,236933.19999976864
2028,'B2',0.5,1515.318411676194,36351.74377194502,3429.237701249075,352.10901731970904,69188.26718112557,291.53125272554996,1880.5141660133345,15961.097109056389,5514.840453085567,14863.995654803963,664.0637007865535,0.0,0.0,4147.368955106853,122766.56164650116,22548.85279529634,150012.71841968014,236540.9999997653
2029,'B2',0.5,1661.104860113677,36547.62094882041,3429.237701249075,387.24728950721027,69188.26718112557,291.53125272554996,2040.5054478883158,16253.417628743766,5601.996121676183,15139.120849803847,664.0637007865535,0.0,0.0,4524.458467500663,122868.23834900116,23254.704601928388,151204.11298231344,236206.39999976134
2030,'B2',0.5,1813.681678824669,36620.94670150202,3464.048917168584,422.79916959521114,69188.26718112557,291.53125272554996,2221.9681691708597,16610.417757960975,5689.869389996641,15407.241278800586,718.8728492555506,0.0,0.0,4932.659403631752,122943.78609418802,24009.773817136585,152449.6443459895,236024.3999997583
2031,'B2',0.5,1945.580399287185,36620.94670150202,3464.048917168584,434.45872499521073,69188.26718112557,291.53125272554996,2221.9681691708597,16820.289755161393,6395.030727386134,15407.241278800586,778.6280706805485,0.0,0.0,5287.734016933786,123566.86330424127,24149.968825658332,153567.99117785838,235821.49999975605
2032,'B2',0.5,2077.0295460031894,48188.985138273594,3491.910421092092,490.9877413569191,88478.43408427783,304.48201936076,2460.320603716459,18979.165491756306,6552.445703150823,19099.55577884041,830.7790908450465,0.0,0.0,5772.828434506335,154838.75146375073,29707.861472747485,190954.09561845462,235650.79999975293
2033,'B2',0.5,2198.8939458392206,48352.87174494921,3491.910421092092,528.8077275129183,88478.43408427783,304.48201936076,2622.1061000505006,19274.721679863615,6569.954956000827,19324.374585433885,832.1798310730464,0.0,0.0,6084.493135236413,154915.79217629085,30343.797536258833,191978.73709524487,235473.4999997505
2034,'B2',0.5,2330.902907247183,48352.87174494921,3491.910421092092,566.62279458292,88478.43408427783,304.48201936076,2699.7988742124785,19275.409226537613,6664.078477914545,19324.374585433885,832.8673777470465,0.0,0.0,6297.429980127243,154915.79217629085,30473.87610926981,192321.75251314178,235328.99999974866
2035,'B2',0.5,2534.1213283031348,48523.68324171671,3491.910421092092,594.3037090789181,88478.43408427783,304.48201936076,2834.1525811564466,19570.447266410338,6722.487193219504,19522.866996698373,833.5425220030464,0.0,0.0,6731.045747123628,154978.58059209894,31060.031189461864,193410.43136311095,235256.19999974608
2036,'B2',0.5,2656.7221226556753,48688.69728384606,3514.4424589730993,629.4271798934177,88478.43408427783,310.488873542565,2974.646464414493,19643.345036025312,7941.1309027027155,19701.79788575331,886.644064149656,0.0,0.0,7000.376887398791,155925.8707354846,31858.754898716856,195425.77635601658,235214.8999997434
2037,'B2',0.5,2846.3287697496485,48852.24116158095,3544.414643737095,659.3993646574187,88478.43408427783,310.488873542565,3113.4307112564734,19960.007683749267,9115.0183483061,19867.296471189286,929.6476335936574,0.0,0.0,7498.067315061073,156842.12885579257,32695.73774015197,197676.70774542895,235187.0999997415
2038,'B2',0.5,3028.9886204836835,49009.817441264146,3564.352866880599,682.553430243419,88478.43408427783,310.488873542565,3232.416881628996,20249.433503573913,9166.158566498756,20025.515919360092,975.312596277158,0.0,0.0,7920.150797317729,156901.3003567343,33261.24779534376,198723.47278380135,235201.19999974006
2039,'B2',0.5,3458.528185014966,59496.56541563554,7343.288636389433,800.008691791096,108131.85360286327,507.25455776849594,3387.8122939953946,27899.973895704854,10480.456408885564,24259.424025382417,1063.7089149611695,0.0,0.0,8926.857333327764,198069.34230008128,38850.45482597221,246828.87462819545,235228.29999973802
2040,'B2',0.5,3643.177413199978,59658.3334957489,7356.023065919425,825.4775508510977,108131.85360286327,507.25455776849594,3502.4221597654023,28163.576586976436,10523.998419784994,26185.509488131258,1101.912203551172,0.0,0.0,9322.979741876328,199876.03424606152,39389.44779575482,249599.53854437187,235300.79999973587
2041,'B2',0.5,4096.080586326752,69880.66367106738,10933.028718966778,956.1335683623399,126142.50026261492,686.2064957340758,3688.199820255349,30502.084483584385,11672.076706572729,30247.83337836373,1163.2148342318953,0.0,0.0,10279.817167758247,233798.94311786737,44629.96182376625,289968.0225259793,235376.39999973448
2042,'B2',0.5,4290.860555576628,70025.63105801852,10945.80117596677,982.3171052123419,126142.50026261492,726.7263642455757,3817.8402588053586,32466.188217445197,12988.632648274379,30368.533097014,1200.254959531898,0.0,0.0,10891.773757165496,236400.23017068848,45375.03859493435,293955.2857026041,235418.29999973337
2043,'B2',0.5,4702.057998308451,80550.04291857629,14651.165395478412,1101.7445788329212,146003.11533418528,854.7467368136852,4000.7016348129223,42586.25006623077,14423.9851410386,34633.07472082559,1269.1952809904276,0.0,0.0,11973.93786149731,280444.68697371404,50656.05513403783,344776.07980625215,235462.49999973166
2044,'B2',0.5,5123.1895096397675,91073.55860869725,16374.280452909628,1216.2637752181217,160151.33156106432,977.9277238633645,4155.700256085548,50604.0898506946,15767.202982856785,38774.80810212752,1310.6952851505887,0.0,0.0,13044.110967731169,314598.7415863312,55991.225594927404,385529.0481085023,235531.29999972956
2045,'B2',0.5,5300.245963989874,91223.17457934671,16386.040660209626,1232.5973964681202,160151.33156106432,989.7717130323645,4276.569053335621,50893.52161924357,17080.537199981234,38884.57003692713,1358.4313501350848,0.0,0.0,13551.291045170867,315587.4214454012,56743.108683844446,387776.79113392613,235579.4999997287
2046,'B2',0.5,5603.188614038675,94069.91119706597,20005.240220260384,1338.0677682179771,174416.4868716519,1163.2264316937428,4425.3374082341925,51175.28883606642,18335.2265484839,43206.19209521189,1436.5929317316215,0.0,0.0,14348.574655515495,340730.71622358006,57871.53223853737,415174.75892296206,235653.39999972755
2047,'B2',0.5,6075.810232241361,104491.42838376219,23800.23117005995,1452.0292407911552,195666.39038540592,1326.3618865899607,4565.492354853419,61740.16570080069,19666.47817441927,47695.42087887232,1516.2591120114844,0.0,0.0,15558.873451828713,386270.7103546039,63489.3938670059,467996.0675201603,235719.7999997266
2048,'B2',0.5,6570.117243585493,115164.57482608044,27780.334522365174,1578.7058267702826,216837.09274729254,1485.081108449212,4774.792201251839,70306.4096924295,21073.90027539016,52047.2130233035,1583.9103110668614,0.0,0.0,16588.371835247388,430430.3057772674,69103.46167903213,519202.1317784403,235837.5999997255
2049,'B2',0.5,6808.030700733331,115500.13360184377,27815.898977360706,1636.81653527156,223042.91879920312,1602.2885587339308,4921.927342986422,79120.49154277968,22330.93337549293,52145.89641918306,1626.8738188926181,0.0,0.0,17293.805987228137,445825.316273257,70279.0691675527,536552.2096729161,235973.09999972355
2050,'B2',0.5,6808.030700733331,115500.13360184377,27815.898977360706,1636.81653527156,223042.91879920312,1602.2885587339308,4921.927342986422,79120.49154277968,22330.93337549293,52145.89641918306,1626.8738188926181,0.0,0.0,17293.805987228137,445825.316273257,70279.0691675527,536552.2096729161,236051.69999972256
2051,'B2',0.5,6808.030700733331,115500.13360184377,27815.898977360706,1636.81653527156,223042.91879920312,1602.2885587339308,4921.927342986422,79120.49154277968,22330.93337549293,52145.89641918306,1626.8738188926181,0.0,0.0,17293.805987228137,445825.316273257,70279.0691675527,536552.2096729161,236182.29999972208
