'An Giang';'Bạc Liêu';'Bến Tre';'Cần Thơ';'Cà Mau';'Đồng Tháp';'Hậu Giang';'Kiên Giang';'Long An';'Sóc Trăng';'Tiền Giang';'Trà Vinh';'Vĩnh Long';'Up stream zone';'Coastal zone';'Midle zone';'total_debt'
135.94388599992004;63.25441801213017;29.026598696802438;15.249920661502896;166.08500133192044;95.56337522575863;2.1591359608357865;180.76328101143577;129.95580376166834;58.19136818379927;8.138880356842492;24.53667055112691;2.5573179921984863;425.89055431926704;443.91310642199693;38.250571307252685;904.5158973510673
476.1062428199658;221.01184616533445;100.3975507999299;53.104845646900365;580.0992475706566;335.10240195711305;7.284370242233442;626.2656603133448;452.4945786279728;200.24397276450364;28.401288917002606;85.23541787859318;8.755021261786057;1486.2992035779798;1547.1085231295622;131.30131966203544;3144.303547576827
802.0143289869487;372.9176736245596;169.1124443821857;89.70975914715916;978.6809412796881;564.8269569441434;12.204360546385512;1056.3856640722738;761.3989825694225;338.94567804306695;48.185289630959595;144.67722101592662;14.82835975802859;2503.1112736921564;2612.3040728263168;221.47718335492743;5301.971474901408
1086.2987436288556;505.6701621753116;229.0835933316261;121.45520201735306;1329.2891080977136;766.3022959606343;16.56669019916459;1431.780726635763;1032.522580543159;459.5031484679863;65.14302734396819;196.1663363960384;20.10156282555755;3392.643692941886;3543.544035178444;300.79550513888785;7193.494894856974
