year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,647675.0,839275.0,87800.0,704375.0,169350.0,549775.0,37.0,400.0,36.5,180.0,164750.0,61800.0
2030,434500.0,862150.0,41100.0,758475.0,254000.0,648025.0,37.0,400.0,36.5,180.0,125.0,625.0
2040,309725.0,896975.0,23650.0,814500.0,283300.0,670100.0,37.0,400.0,36.5,180.0,12575.0,19150.0
2050,222700.0,936200.0,15450.0,843175.0,297225.0,683500.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,808475.0,803350.0,164525.0,610475.0,111675.0,499750.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768900.0,814150.0,142600.0,640825.0,118750.0,513025.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,736575.0,820400.0,124300.0,662650.0,125400.0,528925.0,37.0,400.0,36.5,180.0,75.0,30375.0
2018,706975.0,824775.0,109225.0,680075.0,130325.0,546875.0,37.0,400.0,36.5,180.0,0.0,7250.0
2019,680925.0,828150.0,97450.0,693375.0,133725.0,564625.0,37.0,400.0,36.5,180.0,135600.0,37500.0
2020,647800.0,836275.0,87800.0,704375.0,167975.0,554025.0,37.0,400.0,36.5,180.0,168075.0,62750.0
2021,617750.0,840075.0,79250.0,713550.0,189425.0,558200.0,37.0,400.0,36.5,180.0,160475.0,47350.0
2022,591025.0,843025.0,72325.0,720925.0,202625.0,568325.0,37.0,400.0,36.5,180.0,125.0,1575.0
2023,566475.0,845400.0,66675.0,726950.0,211850.0,580900.0,37.0,400.0,36.5,180.0,150.0,1350.0
2024,544300.0,847700.0,61725.0,732175.0,219250.0,593100.0,37.0,400.0,36.5,180.0,600.0,425.0
2025,523750.0,849775.0,57375.0,736775.0,225650.0,604925.0,37.0,400.0,36.5,180.0,50.0,1075.0
2026,503775.0,851150.0,53450.0,740825.0,231800.0,617250.0,37.0,400.0,36.5,180.0,0.0,350.0
2027,484850.0,852900.0,49975.0,744400.0,237375.0,628750.0,37.0,400.0,36.5,180.0,6575.0,26350.0
2028,468125.0,854200.0,46550.0,747900.0,242700.0,638775.0,37.0,400.0,36.5,180.0,167350.0,37150.0
2029,450850.0,855325.0,43525.0,751050.0,247925.0,649575.0,37.0,400.0,36.5,180.0,425.0,50.0
2030,433350.0,861150.0,41100.0,758375.0,252575.0,651700.0,37.0,400.0,36.5,180.0,350.0,825.0
2031,417425.0,862800.0,38675.0,760825.0,257750.0,660775.0,37.0,400.0,36.5,180.0,2925.0,775.0
2032,402300.0,863575.0,36300.0,763200.0,262950.0,669925.0,37.0,400.0,36.5,180.0,141550.0,34350.0
2033,388275.0,864950.0,34125.0,765375.0,267525.0,678000.0,37.0,400.0,36.5,180.0,0.0,2025.0
2034,375900.0,865525.0,31975.0,767525.0,271775.0,685550.0,37.0,400.0,36.5,180.0,225.0,125.0
2035,363650.0,866350.0,30175.0,769350.0,275425.0,693300.0,37.0,400.0,36.5,180.0,250.0,24975.0
2036,351900.0,866975.0,28575.0,771050.0,278575.0,701175.0,37.0,400.0,36.5,180.0,5950.0,5750.0
2037,340475.0,867750.0,27075.0,772575.0,281875.0,708500.0,37.0,400.0,36.5,180.0,5450.0,14950.0
2038,329825.0,868500.0,25800.0,773850.0,284950.0,715325.0,37.0,400.0,36.5,180.0,150.0,19675.0
2039,319400.0,869500.0,24700.0,774950.0,287950.0,721750.0,37.0,400.0,36.5,180.0,203975.0,34525.0
2040,304600.0,897300.0,23650.0,814925.0,284300.0,673475.0,37.0,400.0,36.5,180.0,11725.0,18200.0
2041,292750.0,901125.0,22675.0,816825.0,286550.0,678325.0,37.0,400.0,36.5,180.0,181250.0,30975.0
2042,282475.0,902400.0,21625.0,818175.0,288700.0,684875.0,37.0,400.0,36.5,180.0,14100.0,29000.0
2043,274000.0,903850.0,20675.0,819250.0,291000.0,689475.0,37.0,400.0,36.5,180.0,226625.0,29025.0
2044,266125.0,904700.0,19750.0,820250.0,293550.0,693875.0,37.0,400.0,36.5,180.0,181475.0,27875.0
2045,258175.0,905950.0,18750.0,821250.0,295700.0,698425.0,37.0,400.0,36.5,180.0,6925.0,14900.0
2046,251050.0,906950.0,17925.0,822075.0,298125.0,702125.0,37.0,400.0,36.5,180.0,119250.0,26625.0
2047,243850.0,907700.0,17200.0,822800.0,300600.0,706100.0,37.0,400.0,36.5,180.0,225000.0,26850.0
2048,237025.0,908350.0,16600.0,823400.0,303050.0,709825.0,37.0,400.0,36.5,180.0,218600.0,24650.0
2049,231100.0,908750.0,16025.0,823975.0,305300.0,713100.0,37.0,400.0,36.5,180.0,70675.0,24625.0
2050,214175.0,933100.0,15450.0,844450.0,300000.0,691075.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,198700.0,945300.0,15000.0,845000.0,300700.0,693550.0,37.0,400.0,36.5,180.0,0.0,0.0
