year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,647650.0,838325.0,87800.0,704375.0,166525.0,553575.0,37.0,400.0,36.5,180.0,166325.0,62600.0
2030,436675.0,860350.0,41100.0,753525.0,250225.0,656375.0,37.0,400.0,36.5,180.0,325.0,650.0
2040,316525.0,865400.0,23650.0,771175.0,284900.0,736600.0,37.0,400.0,36.5,180.0,7750.0,20450.0
2050,239475.0,861675.0,16275.0,778575.0,313200.0,789050.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,808750.0,804550.0,164525.0,610475.0,111425.0,498525.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,770400.0,814925.0,142600.0,640825.0,118350.0,511150.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,735675.0,821900.0,124300.0,662650.0,124900.0,528825.0,37.0,400.0,36.5,180.0,150.0,29150.0
2018,706425.0,826800.0,109225.0,680050.0,130200.0,545550.0,37.0,400.0,36.5,180.0,0.0,7750.0
2019,680450.0,830075.0,97450.0,693350.0,133900.0,563025.0,37.0,400.0,36.5,180.0,137275.0,37100.0
2020,647200.0,838900.0,87800.0,704375.0,168775.0,551200.0,37.0,400.0,36.5,180.0,168275.0,61825.0
2021,617075.0,842275.0,79250.0,713525.0,189950.0,556175.0,37.0,400.0,36.5,180.0,155975.0,46850.0
2022,590600.0,844850.0,72325.0,720900.0,202975.0,566600.0,37.0,400.0,36.5,180.0,125.0,1350.0
2023,567700.0,847625.0,66675.0,726925.0,211725.0,577600.0,37.0,400.0,36.5,180.0,100.0,1175.0
2024,544675.0,849750.0,61725.0,732150.0,219600.0,590350.0,37.0,400.0,36.5,180.0,525.0,475.0
2025,524025.0,851500.0,57375.0,736750.0,226725.0,601875.0,37.0,400.0,36.5,180.0,150.0,925.0
2026,503875.0,852550.0,53450.0,740800.0,233500.0,614075.0,37.0,400.0,36.5,180.0,0.0,500.0
2027,485200.0,854250.0,49975.0,744375.0,239700.0,624750.0,37.0,400.0,36.5,180.0,6400.0,26675.0
2028,467000.0,855400.0,46550.0,747875.0,245500.0,635925.0,37.0,400.0,36.5,180.0,167225.0,36375.0
2029,449625.0,857000.0,43525.0,751025.0,251350.0,645725.0,37.0,400.0,36.5,180.0,350.0,75.0
2030,432650.0,858175.0,41100.0,753525.0,256575.0,656225.0,37.0,400.0,36.5,180.0,250.0,575.0
2031,417175.0,859100.0,38675.0,755975.0,262100.0,665225.0,37.0,400.0,36.5,180.0,2975.0,650.0
2032,402675.0,860075.0,36300.0,758350.0,266875.0,673975.0,37.0,400.0,36.5,180.0,139775.0,35300.0
2033,389125.0,861075.0,34125.0,760525.0,271100.0,682300.0,37.0,400.0,36.5,180.0,0.0,2050.0
2034,375600.0,861575.0,31975.0,762675.0,275675.0,690750.0,37.0,400.0,36.5,180.0,325.0,200.0
2035,362475.0,861975.0,30175.0,764500.0,279850.0,699275.0,37.0,400.0,36.5,180.0,175.0,25450.0
2036,350275.0,861875.0,28575.0,766200.0,283700.0,707625.0,37.0,400.0,36.5,180.0,5725.0,6050.0
2037,338575.0,862500.0,27075.0,767725.0,287625.0,714750.0,37.0,400.0,36.5,180.0,5025.0,13600.0
2038,327400.0,863075.0,25800.0,769000.0,291625.0,721350.0,37.0,400.0,36.5,180.0,150.0,21825.0
2039,316525.0,863325.0,24700.0,770100.0,295300.0,728300.0,37.0,400.0,36.5,180.0,199975.0,34350.0
2040,306450.0,862875.0,23650.0,771175.0,298975.0,735125.0,37.0,400.0,36.5,180.0,7350.0,19750.0
2041,297750.0,862400.0,22700.0,772150.0,302250.0,741000.0,37.0,400.0,36.5,180.0,170100.0,33900.0
2042,289325.0,862125.0,21700.0,773150.0,305250.0,746700.0,37.0,400.0,36.5,180.0,12500.0,29400.0
2043,281200.0,862000.0,20825.0,774025.0,308125.0,752075.0,37.0,400.0,36.5,180.0,212950.0,30625.0
2044,273250.0,861800.0,20000.0,774850.0,310800.0,757550.0,37.0,400.0,36.5,180.0,170025.0,30800.0
2045,266150.0,861700.0,19150.0,775700.0,313375.0,762175.0,37.0,400.0,36.5,180.0,5575.0,16825.0
2046,259325.0,861475.0,18425.0,776425.0,316000.0,766600.0,37.0,400.0,36.5,180.0,110000.0,28450.0
2047,252450.0,860600.0,17775.0,777075.0,318475.0,771875.0,37.0,400.0,36.5,180.0,209400.0,28550.0
2048,245425.0,860325.0,17250.0,777600.0,320975.0,776675.0,37.0,400.0,36.5,180.0,204150.0,29625.0
2049,239075.0,859300.0,16775.0,778075.0,323350.0,781675.0,37.0,400.0,36.5,180.0,65900.0,26300.0
2050,233175.0,858750.0,16275.0,778575.0,325675.0,785800.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,808625.0,803825.0,164525.0,610475.0,111425.0,499375.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769225.0,815100.0,142600.0,640825.0,118375.0,512125.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,734825.0,823000.0,124300.0,662650.0,124800.0,528675.0,37.0,400.0,36.5,180.0,200.0,28575.0
2018,705475.0,828000.0,109225.0,680050.0,130000.0,545500.0,37.0,400.0,36.5,180.0,0.0,7550.0
2019,678650.0,831775.0,97450.0,693350.0,134475.0,562550.0,37.0,400.0,36.5,180.0,135225.0,37200.0
2020,645600.0,840075.0,87800.0,704375.0,167250.0,553150.0,37.0,400.0,36.5,180.0,170900.0,62200.0
2021,616025.0,843325.0,79250.0,713550.0,188025.0,558075.0,37.0,400.0,36.5,180.0,159000.0,47850.0
2022,589600.0,845850.0,72325.0,720925.0,201050.0,568500.0,37.0,400.0,36.5,180.0,150.0,1600.0
2023,565925.0,848050.0,66675.0,726950.0,209725.0,580925.0,37.0,400.0,36.5,180.0,175.0,1175.0
2024,544250.0,850000.0,61725.0,732175.0,216900.0,593200.0,37.0,400.0,36.5,180.0,600.0,475.0
2025,524975.0,852100.0,57375.0,736775.0,223425.0,603600.0,37.0,400.0,36.5,180.0,175.0,1125.0
2026,505875.0,853800.0,53450.0,740825.0,229500.0,614800.0,37.0,400.0,36.5,180.0,0.0,475.0
2027,487650.0,854850.0,49975.0,744400.0,235300.0,626075.0,37.0,400.0,36.5,180.0,6025.0,27800.0
2028,470025.0,856475.0,46550.0,747900.0,240700.0,636600.0,37.0,400.0,36.5,180.0,164725.0,38325.0
2029,453150.0,857950.0,43525.0,751050.0,245450.0,647125.0,37.0,400.0,36.5,180.0,250.0,100.0
2030,436600.0,859150.0,41100.0,753550.0,250450.0,657400.0,37.0,400.0,36.5,180.0,275.0,575.0
2031,420300.0,859925.0,38675.0,756000.0,255650.0,667700.0,37.0,400.0,36.5,180.0,2700.0,500.0
2032,404625.0,860800.0,36300.0,758375.0,260575.0,677575.0,37.0,400.0,36.5,180.0,139100.0,35975.0
2033,390875.0,861500.0,34125.0,760550.0,265375.0,685825.0,37.0,400.0,36.5,180.0,0.0,2075.0
2034,377675.0,861375.0,31975.0,762700.0,269850.0,694675.0,37.0,400.0,36.5,180.0,550.0,225.0
2035,365325.0,861900.0,30175.0,764525.0,274275.0,702050.0,37.0,400.0,36.5,180.0,175.0,24525.0
2036,353200.0,862700.0,28575.0,766225.0,278050.0,709500.0,37.0,400.0,36.5,180.0,6200.0,6800.0
2037,341925.0,863150.0,27075.0,767750.0,281775.0,716575.0,37.0,400.0,36.5,180.0,5350.0,15700.0
2038,330550.0,863575.0,25800.0,769025.0,285300.0,724000.0,37.0,400.0,36.5,180.0,100.0,20650.0
2039,319250.0,864250.0,24700.0,770125.0,288625.0,731300.0,37.0,400.0,36.5,180.0,200400.0,36700.0
2040,309975.0,864200.0,23650.0,771200.0,291875.0,737350.0,37.0,400.0,36.5,180.0,6975.0,21375.0
2041,300325.0,863975.0,22700.0,772175.0,295125.0,743950.0,37.0,400.0,36.5,180.0,170525.0,33475.0
2042,291350.0,863775.0,21700.0,773175.0,297950.0,750300.0,37.0,400.0,36.5,180.0,12600.0,28625.0
2043,283425.0,863400.0,20825.0,774050.0,300550.0,756000.0,37.0,400.0,36.5,180.0,211200.0,31850.0
2044,275825.0,863075.0,20000.0,774875.0,303300.0,761175.0,37.0,400.0,36.5,180.0,172900.0,32000.0
2045,268625.0,863175.0,19150.0,775725.0,305900.0,765675.0,37.0,400.0,36.5,180.0,5800.0,16900.0
2046,261900.0,863450.0,18425.0,776450.0,308300.0,769725.0,37.0,400.0,36.5,180.0,109400.0,29575.0
2047,254800.0,863350.0,17775.0,777100.0,310700.0,774525.0,37.0,400.0,36.5,180.0,211900.0,29575.0
2048,248200.0,863150.0,17250.0,777625.0,312725.0,779300.0,37.0,400.0,36.5,180.0,203750.0,28675.0
2049,242650.0,862800.0,16775.0,778100.0,314775.0,783150.0,37.0,400.0,36.5,180.0,66775.0,25950.0
2050,236575.0,862450.0,16275.0,778600.0,316900.0,787450.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,231675.0,862350.0,15925.0,778950.0,318875.0,790475.0,37.0,400.0,36.5,180.0,0.0,0.0
