'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2021,'M1',0.1,1053.8062470715256,24438.105564431506,2876.6291810337957,327.7082408666572,43439.02287681259,172.15948680784754,1402.9611815277092,7002.9710972059,2308.981560525747,10029.354185383172,427.30949079796227,0.0,0.0,2722.1799961119236,74394.93599014501,15885.662586214818,93479.00911241736,9296.123618402667,84182.88549403138,12552427.849998789
2022,'M1',0.1,1259.6149551369006,24574.69609713857,2982.7637165832043,336.0144219096549,43439.02287681259,172.15948680784754,1687.2171549991688,7616.705585382915,2463.3287848552222,10505.575231848345,550.9792974381479,0.0,0.0,3333.6678157233064,74394.93599014501,17383.243263051587,95588.07760885738,11367.131425123302,84220.94618375892,12523959.54999879
2022,'M1',0.2,1371.626928299936,24365.251663587132,2958.1395857287025,321.44053907413996,43770.47772899704,109.98480989954007,1783.699195898767,7505.412778940509,2320.2270746669956,10270.981908678134,568.6499921584968,0.0,0.0,3384.6771197572807,74295.68331704839,17204.717228129986,95345.89220587436,11559.985125933152,83785.90707996627,12519204.899998799
2022,'M1',1.0,1312.6506419488892,24627.07757130794,3063.868673975832,278.67762086641994,43741.550139479135,128.5514535133226,1787.7753447820048,7442.486614706484,2476.4742430455385,10445.251674454403,575.6592636806138,0.0,0.0,3240.8322154274138,74849.02426429375,17347.768796200646,95880.0232417048,11458.179634764272,84421.84360696601,12527372.799998796
2022,'M1',0.5,1346.5816989411096,24614.074424688002,3105.3840731615837,323.30961742028256,43062.13740104112,100.87215035444756,1811.854625371697,7432.651668794311,2338.2309744779145,10269.247189289821,546.4567578969932,0.0,0.0,3294.1493979894367,73909.69193084484,17325.083670652326,94950.80058138206,11416.523335038128,83534.27724636905,12517526.899998797
2023,'M1',0.1,1309.6128328667799,24847.684509544084,3091.759090034341,344.0140823464347,43439.02287681259,172.15948680784754,1872.2093025997222,7616.705585382915,2597.888739381974,11016.553542247479,686.9735248634041,0.0,0.0,3398.556477936163,74394.93599014501,18724.860564813236,96994.58357282913,12750.072723131134,84244.51084972535,12504962.099998789
2023,'M1',0.2,1420.6248484752177,24656.239311975427,3068.134916734437,325.44036929252985,43770.47772899704,109.98480989954007,2003.6898579102358,7505.412778940509,2474.8947591216797,10795.959624841627,690.6448138193884,0.0,0.0,3460.56531507071,74295.68331704839,18604.440646894265,96821.50381994915,13017.923240535769,83803.5805794411,12503946.399998795
2023,'M1',0.5,1395.5796191163913,24890.062709757312,3208.379701285135,331.30927785706234,43062.13740104112,100.87215035444756,2011.8461362912142,7432.651668794311,2495.6813739244303,10786.225245016538,664.4517493394949,0.0,0.0,3367.9290993576915,73909.69193084484,18679.700420623736,96379.19703271895,12815.463953919514,83563.73307882709,12498361.299998794
2023,'M1',1.0,1362.6485196787685,24924.064965023827,3169.864174763176,290.6771115215896,43741.550139479135,128.5514535133226,1978.7672377101437,7442.486614706484,2648.5982693030764,10979.22900860927,704.6537882236877,0.0,0.0,3317.61178945946,74849.02426429375,18762.05726293996,97371.0912824733,12902.11834360253,84468.97293889888,12507690.09999879
2024,'M1',0.2,1704.6388197228703,24945.65278838,3068.134916734437,404.2731445818105,43770.47772899704,123.78900455906007,2383.815020948919,8039.963789463883,2790.1823008986266,11319.711625051397,693.8845169134685,0.0,0.0,4229.645808766979,74295.68331704839,20258.37998944174,99244.52365620084,15250.078672357613,83994.44498386342,12494090.249998793
2024,'M1',0.1,1609.8253195848308,25165.175412764027,3091.759090034341,431.48606588659544,43439.02287681259,185.96368146736756,2227.496741917128,8171.774715502135,2843.192666204041,11540.305542457249,686.9735248634041,0.0,0.0,4152.493790528749,74394.93599014501,20369.315316826614,99392.97563744325,15027.583998270113,84365.39163919282,12489930.94999879
2024,'M1',1.0,1652.0619960832205,25245.87547236921,3169.864174763176,359.7907775286302,43741.550139479135,134.9136003274026,2349.173291466588,7965.158713884894,2923.435868758744,11554.816258324337,706.8135902864077,0.0,0.0,4039.88019402037,74849.02426429375,20472.151459118184,99803.45388322053,15181.789420804229,84621.66446243673,12495658.949998792
2024,'M1',0.5,1673.1141841758845,25184.875691318688,3208.379701285135,409.062152114983,43062.13740104112,107.23429716852756,2390.8913982985378,7990.960502007612,2758.146457874176,11351.013484418001,664.4517493394949,0.0,0.0,4089.3521216354006,73909.69193084484,20379.347384610577,98800.26701899171,15115.65315071706,83684.61386829456,12487488.299998792
2025,'M1',0.1,1666.5837417147025,25169.716086534416,3091.759090034341,438.2970765421804,43439.02287681259,185.96368146736756,2381.87965011041,8171.774715502135,3010.58129320859,12096.53807932988,834.5454224010851,0.0,0.0,4231.832321010594,74394.93599014501,21383.66286250866,100486.66171361384,16087.831323655902,84398.83038997083,12474719.39999879
2025,'M1',0.2,1756.8565680823522,24946.787956822598,3068.134916734437,413.35449212259044,43770.47772899704,123.78900455906007,2564.306803321947,8039.963789463883,2932.96700366597,11844.159445531306,856.2136042049176,0.0,0.0,4305.578833921031,74295.68331704839,21254.934621542165,100317.01131346202,16309.190829300805,84007.82048417462,12482796.849998793
2025,'M1',0.5,1725.3319325353664,25186.010859761285,3208.379701285135,419.2786680983604,43062.13740104112,107.23429716852756,2532.7874536232453,7990.960502007612,2922.1295795509322,11960.5989380927,802.9422993363955,0.0,0.0,4175.3784022728505,73909.69193084484,21410.845717431548,99917.791632457,16199.739013397391,83718.05261907256,12478270.79999879
2025,'M1',1.0,1713.3610919834819,25248.145809254405,3169.864174763176,363.19628285642267,43741.550139479135,136.0487687700001,2518.3133894136395,7965.158713884894,3106.7168539596605,12113.319132082162,856.6558247092838,0.0,0.0,4134.9878221986,74849.02426429375,21505.920128824357,100932.33018111186,16277.226967910532,84655.10321321474,12482108.04999879
2026,'M1',1.0,1713.3610919834819,25374.507516506776,3249.8546132989545,363.19628285642267,43741.550139479135,137.2080504879101,2706.1170277150327,7979.070094499812,3264.379167595398,12448.351548558105,996.9289125763876,0.0,0.0,4152.377047967249,74849.02426429375,22530.725167456723,101974.5244455079,17319.42123231294,84655.10321321474,12471422.549998792
2026,'M1',0.1,1666.5837417147025,25275.210722864376,3175.2273737238493,438.2970765421804,43439.02287681259,185.96368146736756,2572.0018518476227,8182.208250963324,3172.880733715967,12455.915411881928,949.31431247417,0.0,0.0,4251.540110215064,74394.93599014501,22389.91939365446,101512.62603395921,17113.795644007252,84398.83038997083,12463284.29999879
2026,'M1',0.5,1725.3319325353664,25298.461186398716,3276.7773226418153,419.2786680983604,43062.13740104112,108.39357888643757,2724.068937078368,8009.50900949417,3064.721230853842,12304.905608311921,926.98544315276,0.0,0.0,4189.28978288777,73909.69193084484,22399.713022808704,100920.57031844428,17202.517699390683,83718.05261907256,12469091.999998791
2026,'M1',0.2,1756.8565680823522,25077.786790946615,3168.9924261925926,413.35449212259044,43770.47772899704,124.94828627697008,2748.6325964696107,8052.715888360891,3088.310753865888,12195.421806057986,1001.1238189436611,0.0,0.0,4327.605186561321,74296.84259876629,22313.35882999392,101398.6211562668,17390.800672112262,84007.82048417462,12472376.599998793
2027,'M1',0.1,2113.1583876793616,25600.083909149926,3267.9222989135205,512.5538048359402,43439.02287681259,329.51092656778764,2957.208629871464,9070.968467728833,4656.527432389024,13049.969238231715,1117.300242159688,0.0,0.0,5573.057415518129,75283.56179314759,24774.54088258068,106114.22621427591,20204.731959238336,85909.49425507583,12454757.999998787
2027,'M1',0.2,2221.995396120432,25363.211090326062,3232.806802070036,480.64965213881027,43770.47772899704,331.17604065716006,3139.6406813914014,8882.302774767442,4447.630710181467,12759.308836538448,1163.1824565537129,0.0,0.0,5707.2879408033505,75130.78373696872,24493.495950975368,105792.38216967824,20328.5824852373,85463.79968447944,12463644.249998793
2027,'M1',1.0,2172.824598301141,25676.1754752005,3338.9427691723367,440.93379528895247,43741.550139479135,321.76879418845004,3119.170078849031,8875.952140922607,4576.102012565889,13027.32197697323,1140.8013236455586,0.0,0.0,5552.944507041845,75600.93840529595,24835.262226409355,106431.54310452202,20416.15885444198,86015.38425011924,12462708.34999879
2027,'M1',0.5,2175.261377461263,25603.609929231214,3357.8696340355878,498.1764419104802,43062.13740104112,245.10524088683738,3106.9551923430295,8917.993669712836,4435.64380096532,12894.318389143351,1061.3237928301626,0.0,0.0,5586.3764578236405,74757.3042352473,24586.00301143874,105358.39486949766,20245.883298058525,85112.51157147718,12462156.099998789
2028,'M1',0.1,2511.338536802575,37596.66902612279,3324.4754215426146,571.415218184595,64102.8586078578,343.11002872707763,3370.2673475927645,14082.872602979365,6037.159753496893,16324.933588142903,1253.4893946134248,0.0,0.0,6753.549987709606,110593.63054975029,31572.750497155863,149518.58952595296,23178.96455138712,126339.62497465294,12445151.699998789
2028,'M1',1.0,2644.8700504501103,38340.14542225946,3405.8832000394277,518.2615343940445,64425.78452376329,335.36789634774004,3547.1073651684187,13627.567263312716,5986.115507632875,16303.163574437596,1288.5319296970697,0.0,0.0,6904.026205970944,110945.00491729692,32015.776810041592,150422.79826738973,23508.114273288153,126914.68399419195,12451129.94999879
2028,'M1',0.5,2617.2990502560187,37296.64885941857,3440.9680999395628,568.5793088569097,63419.99333350224,265.5038941257724,3509.5012807473136,13563.97525745282,5710.569777641137,16194.924579127714,1215.6033078032794,0.0,0.0,6888.832474914467,109027.04167666413,31363.787717126448,147803.56674876495,23382.850385936053,124420.71636291264,12454256.24999879
2028,'M1',0.2,2652.4916153174136,37343.61191661347,3298.5930875773497,559.1315366036818,64311.921540608615,337.9755917368051,3540.00380015515,13545.925952007798,5694.454979336963,16268.142177114183,1320.0209044044238,0.0,0.0,6857.119872596915,110270.86371658025,31140.6843986319,148872.27310136743,23345.518455697882,125526.75464575565,12454633.999998793
2029,'M1',1.0,2908.274938529757,38678.315889924634,3405.8832000394277,593.0271139799852,64425.78452376329,335.36789634774004,3923.235742469923,14232.593338115987,6202.012044425098,16869.081499918215,1290.8324090689448,0.0,0.0,7589.470328600766,110945.00491729692,33765.16647536398,152864.40859645276,25868.406108828738,126996.00248772949,12439318.649998792
2029,'M1',0.1,2805.7998964025296,37880.778228548974,3324.4754215426146,641.5798390267855,64102.8586078578,343.11002872707763,3788.9545932739497,14641.889090345125,6296.1409134172445,16889.701273937553,1253.4893946134248,0.0,0.0,7484.504109826932,110593.63054975029,33285.207595540815,151968.77728756613,25513.951113837113,126454.82617383113,12436928.949998789
2029,'M1',0.2,2968.807528950177,37669.12974773334,3298.5930875773497,640.7985543052478,64311.921540608615,337.9755917368051,3941.4374505472756,14078.486926596988,5975.165796302631,16828.308904165177,1322.321383776299,0.0,0.0,7608.653412073618,110270.86371658025,32883.047728851176,151372.946512174,25724.214126213443,125648.73238606197,12444419.799998794
