'An Giang';'Bạc Liêu';'Bến Tre';'Cần Thơ';'Cà Mau';'Đồng Tháp';'Hậu Giang';'Kiên Giang';'Long An';'Sóc Trăng';'Tiền Giang';'Trà Vinh';'Vĩnh Long';'Up stream zone';'Coastal zone';'Midle zone';'total_debt'
135.99718990462202;62.793319769550415;28.68332481904491;14.98616816428706;165.37057291018607;94.7836489002869;2.0667139907423224;179.79518975615454;128.26269431228556;57.95109529018165;8.036295712357079;24.79207449773858;2.620701625065808;423.78406154726133;443.1163681308399;38.19219379503127;889.6796836027482
472.8564886862288;221.6356681606208;99.3996506372069;53.285817571075086;575.293201241051;333.0479590032251;7.283731771946345;624.2147701717207;449.0630633509616;201.776742096446;28.26744911272477;85.80204729437807;8.808894435549261;1476.469823369459;1542.566648595537;131.72368720310732;3104.385808685149
798.3263344627933;373.5878503955369;167.62702164174522;89.5157727268834;968.7176803456517;562.7134872602135;12.207330667580509;1051.2475283715273;757.8675226722;340.1906906254976;47.46445130982976;145.09544888258313;14.837707194131957;2491.186264691456;2598.9124984936625;221.15534790758414;5228.306951994228
1084.1381682842855;507.1953826488343;228.21949271777535;121.12844320800677;1313.5106800870499;764.0573551465873;16.536865702722082;1426.221401084375;1029.1594463986148;460.90204329665374;64.50657133218986;197.17056514235932;20.316562198320135;3382.7589067777953;3524.569130464032;300.4712942538759;7096.33552197232
