'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2020,'B2',0.5,14340.0,25994.0,26452.0,8281.0,49880.0,14083.0,11257.0,40796.0,21061.0,19417.0,21013.0,25180.0,13900.0,41087.0,129919.0,120648.0,291654.0
2030,'B2',0.5,17627.0,37814.0,30875.0,9025.0,71753.0,16637.0,12021.0,47527.0,24667.0,26034.0,21847.0,28175.0,16145.0,46985.0,174536.0,138626.0,360147.0
2040,'B2',0.5,19568.0,35424.0,31207.0,9505.0,70707.0,18526.0,12214.0,49349.0,26352.0,25992.0,22220.0,29832.0,17344.0,50347.0,173661.0,144232.0,368240.0
2050,'B2',0.5,21506.0,32226.0,31339.0,9887.0,68431.0,20059.0,12310.0,49167.0,27241.0,28158.0,22476.0,28330.0,17751.0,54051.0,171096.0,143734.0,368881.0
