year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868650.0,795825.0,172325.0,579675.0,110725.0,471050.0,37.0,400.0,36.0,200.0,0.0,725.0
2016,847475.0,815125.0,151900.0,601750.0,111350.0,470650.0,37.0,400.0,36.0,200.0,0.0,1025.0
2017,836425.0,824700.0,136025.0,618300.0,111650.0,471150.0,37.0,400.0,36.0,200.0,150.0,47625.0
2018,828925.0,830900.0,122050.0,632450.0,112450.0,471475.0,37.0,400.0,36.0,200.0,0.0,39325.0
2019,823525.0,835125.0,111250.0,643425.0,113125.0,471800.0,37.0,400.0,36.0,200.0,126875.0,67225.0
2020,818400.0,839250.0,102975.0,651825.0,113575.0,472225.0,37.0,400.0,36.0,200.0,156675.0,77275.0
2021,812825.0,843875.0,95775.0,659075.0,114150.0,472550.0,37.0,400.0,36.0,200.0,148800.0,73025.0
2022,806375.0,849550.0,89425.0,665425.0,114500.0,472975.0,37.0,400.0,36.0,200.0,175.0,61175.0
2023,800400.0,854775.0,84225.0,670650.0,115050.0,473150.0,37.0,400.0,36.0,200.0,100.0,38075.0
2024,795425.0,859125.0,79875.0,675025.0,115425.0,473375.0,37.0,400.0,36.0,200.0,650.0,55375.0
2025,790925.0,863100.0,76200.0,678700.0,115675.0,473650.0,37.0,400.0,36.0,200.0,150.0,26200.0
2026,787225.0,866350.0,73225.0,681675.0,115775.0,474000.0,37.0,400.0,36.0,200.0,0.0,24200.0
2027,784025.0,869075.0,70825.0,684100.0,115875.0,474350.0,37.0,400.0,36.0,200.0,5850.0,67125.0
2028,781375.0,871450.0,68475.0,686475.0,116000.0,474475.0,37.0,400.0,36.0,200.0,153675.0,66500.0
2029,778525.0,873900.0,66100.0,688850.0,116050.0,474825.0,37.0,400.0,36.0,200.0,400.0,53650.0
2030,776075.0,875950.0,64125.0,690825.0,116225.0,475050.0,37.0,400.0,36.0,200.0,275.0,56200.0
2031,773975.0,877775.0,62025.0,692925.0,116350.0,475200.0,37.0,400.0,36.0,200.0,2400.0,20275.0
2032,772175.0,879325.0,60125.0,694825.0,116475.0,475325.0,37.0,400.0,36.0,200.0,134650.0,56900.0
2033,770175.0,881025.0,58400.0,696550.0,116575.0,475525.0,37.0,400.0,36.0,200.0,0.0,48850.0
2034,768475.0,882600.0,56625.0,698325.0,116600.0,475625.0,37.0,400.0,36.0,200.0,475.0,14400.0
2035,766850.0,884025.0,54875.0,700075.0,116600.0,475825.0,37.0,400.0,36.0,200.0,250.0,55775.0
2036,765425.0,885275.0,53250.0,701700.0,116675.0,475925.0,37.0,400.0,36.0,200.0,4875.0,46200.0
2037,764025.0,886550.0,52150.0,702800.0,116675.0,476050.0,37.0,400.0,36.0,200.0,4925.0,63725.0
2038,762650.0,887925.0,51200.0,703750.0,116675.0,476050.0,37.0,400.0,36.0,200.0,75.0,61250.0
2039,760975.0,889475.0,50275.0,704675.0,116700.0,476150.0,37.0,400.0,36.0,200.0,184575.0,61875.0
2040,759225.0,891050.0,49350.0,705600.0,116700.0,476325.0,37.0,400.0,36.0,200.0,4075.0,61200.0
2041,757700.0,892625.0,48425.0,706525.0,116700.0,476275.0,37.0,400.0,36.0,200.0,159375.0,58900.0
2042,756200.0,894100.0,47675.0,707275.0,116675.0,476325.0,37.0,400.0,36.0,200.0,8450.0,57000.0
2043,754625.0,895525.0,47025.0,707925.0,116675.0,476475.0,37.0,400.0,36.0,200.0,195025.0,57500.0
2044,753300.0,896750.0,46450.0,708500.0,116700.0,476550.0,37.0,400.0,36.0,200.0,155275.0,58375.0
2045,752025.0,897900.0,45700.0,709250.0,116750.0,476625.0,37.0,400.0,36.0,200.0,5200.0,58375.0
2046,750700.0,899150.0,45025.0,709925.0,116750.0,476700.0,37.0,400.0,36.0,200.0,106550.0,57500.0
2047,749500.0,900225.0,44375.0,710575.0,116825.0,476750.0,37.0,400.0,36.0,200.0,190450.0,57600.0
2048,748525.0,901075.0,43650.0,711300.0,116875.0,476825.0,37.0,400.0,36.0,200.0,183725.0,57100.0
2049,747600.0,901900.0,42900.0,712050.0,116925.0,476875.0,37.0,400.0,36.0,200.0,56150.0,57850.0
2050,746950.0,902525.0,42175.0,712775.0,116925.0,476900.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,746475.0,903050.0,41425.0,713525.0,116900.0,476875.0,37.0,400.0,36.0,200.0,0.0,0.0
