'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit','total_benefit_5','total_benefit_34'
2017,'B2',1.0,16250.352999998142,39398.065749997535,34035.92624999731,9854.95625000075,74622.83524999462,16208.674749999676,12316.740749999979,44607.12574999641,22867.722999996382,24067.177999997744,22800.01974999895,26247.82549999873,14468.287250000367,47541.271999991994,173482.25849999237,133699.06724998588,357745.71125005203,146580.11999995715,490080.2632499679
2017,'B2',0.2,16244.191499998147,39329.81699999755,34023.62124999731,9906.074250000749,74658.74724999462,16243.641249999673,12276.733999999995,44586.80774999641,22833.55549999639,24076.886999997736,22770.60124999897,26282.78374999871,14462.542250000373,47533.962249991964,173530.92999999237,133607.99824998592,357696.00400005194,146507.01999995718,490059.4709999679
2018,'B2',0.1,16297.542999998135,39718.79499999752,34114.18099999731,9862.163500000763,75339.21399999456,16227.130499999652,12272.242749999983,45762.44124999622,23129.897499996336,24131.40274999774,22967.572249998877,26533.5542499987,14397.406750000373,47594.848999991984,175737.6799999933,134397.90199998586,360753.5445000514,192714.99199994246,662517.3232511173
2018,'B2',0.5,16342.970499998126,39817.75874999749,34086.89699999732,9829.224250000761,75394.60299999457,16177.80424999966,12331.580749999983,45688.32149999623,23178.439499996322,24096.088499997746,22965.238249998878,26498.06124999871,14440.000500000366,47571.60074999201,175705.8464999933,134546.4272499858,360846.98800005147,192846.57199994242,662441.0850011166
2018,'B2',1.0,16325.170249998124,39872.104499997484,34130.311749997316,9836.159750000757,75322.63649999458,16187.99099999966,12311.70249999998,45736.686499996234,23130.09424999634,24103.726749997728,22977.27624999888,26468.152749998728,14468.287250000367,47595.44799999201,175727.15049999332,134524.5879999858,360870.30000005144,192902.1279999424,662503.4617511171
2018,'B2',0.2,16323.377749998135,39758.15449999751,34121.14474999731,9888.95375000075,75351.57324999457,16222.957499999657,12334.980749999982,45754.52449999621,23104.831249996347,24183.949999997738,22974.797249998875,26480.341999998713,14462.542250000373,47591.468999991965,175760.2622499933,134587.2847499858,360962.12950005155,192913.8239999424,662475.7387511169
2019,'B2',0.2,15972.934249998234,29655.978749998307,33936.087499997404,9855.945500000757,57012.88774999613,16200.176499999645,12228.908749999984,45173.3074999961,22889.320499996422,20504.84999999797,22779.142749998973,26615.100749998703,14468.078500000374,46726.04449999222,147045.44724999063,130615.9364999863,327292.7190000476,237588.15799992817,803710.5622522936
2019,'B2',0.1,15984.389249998225,29629.96449999829,33942.69224999741,9831.35700000076,56637.96399999616,16205.008499999642,12221.015249999979,45243.9517499961,22917.071999996406,20697.17324999796,22769.225249998977,26668.312999998685,14400.544750000374,46674.30274999225,146886.45599999066,130682.62124998627,327148.670750048,237441.9579999282,803565.0165022924
2019,'B2',1.0,15983.455249998218,29752.039499998296,33954.6509999974,9781.747250000755,56405.30749999617,16166.27049999965,12198.765499999992,45041.60899999611,22910.908999996413,20652.916499997955,22743.101499998982,26602.91149999872,14470.685500000367,46699.15274999227,146280.40899999067,130786.4477499863,326664.36950004735,237525.2919999282,803163.033002289
2019,'B2',0.5,16035.557999998215,28916.248999998366,33892.016249997425,9799.87975000075,56653.93399999616,16156.083749999658,12295.379499999988,45180.886749996105,22982.35499999639,20523.634999997957,22782.892499998972,26635.957999998707,14440.000500000366,46775.18499999224,146214.11774999066,130407.16524998631,326294.82800004765,237561.84199992818,802650.1575022847
2020,'B2',0.2,15478.523999998339,29760.099749998284,30093.348999997907,9784.141000000738,55453.6134999963,15990.753249999727,12259.086249999993,44635.498749995895,21880.990499996526,20366.983999997967,22760.059749998985,26707.3374999987,14473.614750000375,45601.687749992416,141020.53599999106,130400.69824998645,319644.0520000439,281525.6439999142,938569.0957534171
2020,'B2',1.0,15417.115499998332,30021.113749998247,30378.542499997868,9680.757750000726,54803.508999996346,15987.8957499997,12221.320749999995,44418.1522499959,21862.648249996524,20424.546999997965,22747.165249998983,26697.546499998716,14473.823500000368,45498.79649999246,140922.58724999105,130084.69324998654,319134.1377500433,281402.8359999142,937605.7215034091
2020,'B2',0.1,15464.826499998338,29695.984499998274,30182.4009999979,9736.179250000736,54533.76024999637,16040.495249999694,12188.72799999998,44406.16824999593,21952.10924999653,20632.062999997965,22761.240249998988,26760.549749998685,14400.544750000374,45593.75449999243,140135.2604999911,130418.76649998646,318755.05000004376,281411.6079999142,937522.5525034084
2020,'B2',0.5,15459.097749998322,29788.79124999827,30217.751249997906,9697.049000000725,55594.89949999629,15929.193749999738,12304.248749999986,44204.9017499959,21974.971999996495,20353.671749997964,22756.392249998982,26729.853249998698,14440.000500000366,45463.81624999245,140739.54324999105,130577.81799998648,319450.8227500438,281439.3859999142,937425.5220034076
2021,'B2',0.2,15753.337749998309,29739.659249998273,34094.40774999741,9874.227500000756,54964.19749999636,16188.903999999633,12302.989499999981,42093.449749995576,22006.958749996513,21418.220999997917,22791.24349999898,26785.684249998692,14473.614750000375,46183.860999992336,142436.91899999097,130926.17074998641,322486.8952500437,325280.37999990024,1076899.9350045696
2021,'B2',0.1,15681.921249998328,30178.66774999822,34094.749499997415,9829.482750000754,55484.71449999632,16191.614999999629,12240.501749999981,41935.602999995455,22097.797749996476,21553.758999997917,22797.754749998985,26832.620499998688,14400.544750000374,46055.699749992375,143388.32149999094,130977.35099998645,323319.73225004325,325001.1379999003,1076886.0735045695
2021,'B2',1.0,15741.186749998296,29694.22549999826,34119.45449999742,9782.074750000753,55649.5622499963,16152.876999999637,12319.027499999978,42236.77849999551,21941.508249996506,21612.336499997902,22780.912499998984,26772.416999998713,14473.823500000368,46192.33574999237,143280.50949999093,130870.32549998643,323276.1845000432,325134.1799999003,1076782.1122545686
2021,'B2',0.5,15746.906999998304,29566.857999998276,34050.40199999742,9804.593250000753,54987.66074999636,16144.553749999646,12330.074999999977,42095.7839999956,22127.415249996466,21537.70849999791,22777.908749998984,26801.184249998696,14443.138500000367,46125.81324999236,142638.21824999095,130751.79749998645,322414.1890000438,325119.5599999003,1075804.8765045605
2022,'B2',0.5,16009.45824999822,41692.22499999728,34173.70149999741,9880.09150000075,76819.82724999449,16138.12974999964,12390.250999999971,47149.162749995616,23235.558749996377,24254.567999997707,22805.66149999898,26854.225249998697,14445.536750000367,46566.9554999923,180153.0517499946,136105.27649998592,365848.39725005144,369457.63399988617,1257328.1497560728
2022,'B2',1.0,15974.90624999823,41758.76549999726,34179.46849999742,9880.028750000745,76764.47024999448,16149.18949999963,12306.805999999971,47189.3224999956,23161.160999996417,24283.12599999771,22809.614749998975,26819.181999998716,14488.773750000371,46604.07849999229,180200.21374999464,135937.40899998596,365764.81475005095,369359.6799998862,1258305.385506081
2022,'B2',0.1,15963.415249998237,41671.428499997266,34165.10699999741,9918.878750000747,76781.04774999448,16186.25149999962,12294.352249999973,47214.45874999559,23146.402249996416,24337.506499997715,22817.91774999897,26885.66149999868,14408.479250000371,46580.27074999228,180221.54799999465,135965.97474998597,365790.90700005105,369277.8079998862,1258402.4160060817
2022,'B2',0.2,15988.789749998234,41621.51474999729,34166.455999997415,9942.94150000075,76780.33699999448,16182.479999999625,12324.587999999974,47179.172749995596,23124.112249996426,24343.570749997707,22799.014249998974,26829.311249998693,14476.752750000376,46577.995499992256,180212.10449999463,135945.827499986,365759.0410000514,369521.96199988615,1258416.2775060819
2023,'B2',0.1,16239.847249998154,41794.23624999731,34276.06249999741,9923.478750000748,76967.99749999448,16183.039499999619,12503.31824999998,48559.81074999516,23234.225999996394,24404.336999997715,22799.721499998992,26930.059499998682,14408.479250000371,47483.657249991986,180929.91799999512,136787.92524998577,368224.61400005163,414788.4059998717,1441395.0082576063
2023,'B2',1.0,16251.67599999814,41828.13824999732,34261.01574999742,9880.028750000745,76951.41999999448,16147.037999999628,12501.801999999981,48527.263999995164,23231.7712499964,24291.476499997694,22784.767499998998,26863.579999998718,14491.91175000037,47465.26074999201,180892.4994999951,136631.0159999858,368011.88975005166,414677.29399987176,1441291.0470076054
2023,'B2',0.2,16266.104999998144,41776.486499997314,34225.198499997416,9944.40350000075,76972.05199999448,16179.267999999623,12493.001999999988,48522.325499995175,23161.832749996425,24403.780749997713,22838.030249998963,26877.586999998693,14479.890750000375,47478.23624999197,180891.60574999513,136747.0069999858,368139.962500052,415012.09199987166,1441374.2160076061
2023,'B2',0.5,16267.178499998141,41780.603749997324,34215.192499997414,9889.505500000743,77011.54224999448,16134.917749999639,12564.209249999976,48485.85199999519,23280.23224999638,24289.0904999977,22838.855999998967,26901.761249998694,14445.536750000367,47437.01024999201,180832.7949999951,136811.55949998577,368104.478250052,414868.8159998717,1440306.8805075972
2024,'B2',0.2,15989.108749998228,41987.55274999731,34507.227999997354,9874.227500000752,77130.41024999447,16156.806499999624,12322.32974999998,48117.317249995234,23122.309499996434,24435.310249997718,23020.36799999888,26902.437999998692,14483.028750000376,46632.63424999222,181560.31124999552,136839.3069999858,368048.4352500518,459553.38399985747,1625434.1437591396
2024,'B2',0.5,15938.101999998249,42016.92549999731,34490.65624999736,9818.803750000754,77173.43999999447,16104.063499999662,12319.80449999998,48078.06374999526,23190.731749996405,24340.140999997704,23013.464749998882,26929.34874999869,14448.674750000368,46552.30574999226,181537.01424999547,136756.71749998585,367862.2202500517,459203.9659998576,1624332.1545091304
2024,'B2',0.1,15898.334999998262,41991.74299999731,34514.11624999736,9862.502750000758,77121.59049999448,16179.908249999618,12325.486749999976,48147.614249995226,23161.510999996426,24408.345999997713,23020.472749998888,26948.232999998683,14411.617250000372,46586.36249999225,181585.8212499955,136810.04099998582,367991.47675005137,459222.9719998576,1625475.72825914
2024,'B2',1.0,15987.418749998227,42026.04649999731,34538.29724999736,9789.384750000752,77109.77824999447,16138.43799999963,12306.721249999977,48125.76874999523,23139.725999996434,24340.619999997693,23023.99899999888,26881.753499998715,14495.049750000371,46681.40224999224,181532.58049999553,136665.90549998588,367903.00175005133,459069.4619998576,1625337.1132591388
2025,'B2',1.0,16264.332499998141,42676.306249997164,34572.14049999737,9882.952750000746,77257.50099999447,16143.699499999626,12583.126749999963,49157.83024999488,23299.114249996408,24323.42474999768,22832.047249998974,26885.63124999871,14500.586000000372,47465.670999992006,182134.2094999955,137755.69899998556,370378.6930000509,504968.951999843,1810547.5455106818
2025,'B2',0.2,16268.643249998142,42602.06549999717,34549.21749999736,9948.78950000075,77273.36774999448,16174.467499999622,12593.181499999959,49158.05849999488,23265.16724999642,24384.632999997695,22830.41299999897,26909.85524999869,14483.028750000376,47475.86049999197,182107.46699999552,137834.44724998556,370440.888250052,505523.0499998428,1810651.5067606827
2025,'B2',0.1,16239.255999998155,42607.975249997166,34539.601999997365,9936.539000000745,77274.07849999447,16179.299499999617,12583.83949999996,49191.58149999487,23274.152749996407,24431.240249997703,22823.181749998985,26963.922999998686,14411.617250000372,47460.30599999199,182139.8024999955,137833.06424998556,370456.28625005163,505172.16999984294,1810686.160510683
2025,'B2',0.5,16280.065999998138,42658.41324999717,34521.488499997366,9901.612000000741,77321.16274999447,16130.11724999964,12655.21574999997,49116.4182499949,23332.759999996393,24311.249749997685,22829.294499998974,26930.088499998692,14451.812750000368,47450.574249992016,182086.90799999548,137879.10349998556,370439.6992500518,505129.77199984295,1809521.7945106733
2026,'B2',0.1,16311.186499998143,42570.60574999722,34361.09799999743,9946.247250000744,77391.98399999447,16178.031749999618,12562.371999999983,49421.66524999475,23347.521749996406,24748.986999997727,22859.694999998977,26964.662749998683,14411.617250000372,47555.609749992,182508.47599999595,137988.47499998563,371075.67425005144,551029.262000893,1996749.075012233
2026,'B2',0.2,16343.89924999814,42559.650999997226,34422.59674999741,9959.023500000747,77391.27324999447,16174.661749999623,12612.338249999986,49385.00424999477,23333.232749996412,24724.593749997723,22860.06124999896,26931.081499998683,14483.028750000376,47555.86299999198,182489.92849999596,138111.54099998556,371180.4460000518,551511.7220009121,1996707.4905122328
2026,'B2',0.5,16356.919499998132,42602.03774999722,34357.19849999742,9908.92200000074,77439.06824999447,16126.98599999964,12638.562249999988,49338.576499994786,23402.232499996386,24635.90499999771,22827.714999998974,26930.828249998693,14457.34900000037,47527.36449999202,182453.77899999594,138018.0434999856,371022.30050005176,550893.2960008876,1995577.7782622233
2026,'B2',1.0,16333.96299999813,42613.42374999722,34406.728999997424,9891.938750000745,77367.10174999447,16142.431749999627,12579.737999999985,49384.352249994765,23359.111249996407,24657.190249997708,22832.77624999898,26889.508999998707,14500.586000000372,47548.440749992005,182480.18674999595,137907.10999998564,370958.85100005125,550760.2540008824,1996610.460012232
2027,'B2',0.1,15741.131249998314,42437.8492499973,34404.64299999742,9852.67925000076,77492.05424999447,15990.035249999688,12263.659249999977,48478.37874999491,21947.62024999656,24429.559249997696,22840.92849999898,26969.280249998683,14414.015500000372,45836.68449999241,181764.891499996,136637.14449998605,367261.83400004864,594108.5540025944,2181848.61526093
2027,'B2',0.5,15779.407249998296,42483.098249997296,34389.11699999742,9821.202000000752,77539.13849999446,15962.3042499997,12355.342499999975,48519.60349999492,22008.55824999653,24269.034249997676,22817.16824999898,26935.44574999869,14459.74725000037,45975.18499999238,181721.414249996,136633.31574998604,367339.1670000491,594016.4480025908,2180677.3185109594
2027,'B2',0.2,15718.153749998319,42442.9764999973,34396.176999997406,9858.145500000757,77491.34349999446,15985.203249999686,12352.574249999967,48522.12774999489,21914.380249996557,24412.8774999977,22817.265999998985,26938.836999998683,14483.028750000376,45867.505499992374,181860.21149999602,136589.1912499861,367333.09100004926,594756.22000262,2181730.792510933
2027,'B2',1.0,15745.034499998304,42492.363249997295,34408.49249999743,9808.818750000763,77467.17199999446,15968.296749999694,12327.560749999968,48464.50124999491,22085.04599999657,24423.103999997693,22788.804999998985,26890.988499998708,14500.586000000372,45835.17199999242,181967.24274999602,136552.1717499861,367370.76925004815,593937.5000025877,2181827.8230109303
2028,'B2',1.0,15765.375999998296,30982.432249998117,34435.52224999744,9795.135000000751,56303.70124999631,16119.10399999963,12356.484249999972,43467.79774999503,22153.61699999654,21531.36899999788,22845.457749998972,26894.866249998704,14500.586000000372,46105.26974999238,145973.23424999087,132209.2384999864,327151.4487500409,637072.3480042913,2326964.658757264
2028,'B2',0.1,15751.238749998312,31048.867499998112,34439.785499997415,9865.837250000757,55538.47799999636,16132.449749999629,12307.533249999973,43311.02849999497,21982.32899999655,21714.69274999789,22839.905999998984,26973.15799999868,14414.015500000372,46028.70274999237,144991.49849999096,132352.24324998638,326319.3197500411,637201.0040042964,2326084.453507286
2028,'B2',0.2,15785.598749998293,30456.934249998158,34437.078249997416,9881.537500000752,55814.99724999634,16157.863249999618,12354.311249999984,43220.541499994986,21993.954499996555,21505.98324999788,22847.82399999897,26942.71474999868,14486.166750000377,46064.38724999235,144815.65649999096,132120.9629999864,325885.5052500415,637845.7460043218,2325529.9935073
2028,'B2',0.5,15811.530249998283,30715.492249998137,34420.722249997416,9794.886000000748,55524.55949999636,16106.180749999654,12380.983999999979,43303.263999995055,22091.694249996515,21405.565499997876,22813.319499998986,26945.599499998687,14468.421500000371,46058.198249992376,144428.72399999097,132431.59074998635,325782.21925004176,636964.160004287,2324469.588757327
2029,'B2',0.1,15942.232749998255,42644.06124999731,34583.17674999738,9839.521250000751,77701.72524999444,16172.685749999619,12298.897999999968,49245.98124999467,23339.51399999642,24433.770749997693,23049.579249998882,26977.035749998682,14417.15350000037,46633.177249992244,183517.30499999644,137478.67049998583,370645.33550005197,681006.9100060265,2514032.532002538
2029,'B2',0.2,15953.093999998242,42650.794499997304,34583.96099999738,9865.455500000755,77701.01449999445,16167.452249999624,12355.923999999972,49238.12824999467,23295.94049999644,24409.377499997685,23028.40124999888,26946.59249999868,14486.166750000377,46691.13424999222,183506.21599999646,137468.76949998585,370682.3025000522,681676.506006053,2513457.2797525525
2029,'B2',0.5,16004.708499998223,42697.0217499973,34549.617749997386,9796.348000000753,77757.11424999445,16124.162499999637,12336.413249999974,49181.23124999469,23399.84174999641,24325.690249997675,23021.60474999888,26946.339249998688,14468.421500000371,46692.057499992254,183488.95674999643,137418.24849998584,370608.51475005224,680701.3520060144,2512410.736502579
2029,'B2',1.0,15970.98999999823,42738.59474999729,34632.928999997384,9808.293000000762,77676.84299999445,16137.085749999627,12375.244749999969,49241.046249994666,23338.236749996424,24397.988499997682,23022.116249998882,26895.605999998705,14500.586000000372,46726.61849999224,183505.37274999646,137487.38599998583,370735.56000005157,681100.4780060302,2514891.9450025163
2030,'B2',0.1,15961.941749998243,36496.96140000195,34469.59424999741,9861.665250000759,72619.80549999753,16170.678249999619,12276.378999999977,48683.19344999499,23365.79989999652,24383.86139999768,22873.192249998974,26984.452999998677,14420.29150000037,46503.86874999231,174107.23264999402,134940.53274998823,358567.81690021395,724205.7936077083,2691052.2039003903
2030,'B2',0.2,15975.851249998237,36465.728050001926,34477.42424999742,9866.917500000754,72630.35764999752,16166.906749999624,12389.824999999972,48688.29904999498,23311.30764999654,24396.423849997682,22859.468249998958,26947.33224999868,14486.166750000377,46528.32049999228,174112.9437999939,135004.56119998818,358662.0082502144,725022.466807741,2690428.436400406
2030,'B2',0.5,16004.564999998227,36525.20860000197,34454.21849999741,9829.974000000753,72667.74379999752,16120.69299999964,12416.251249999992,48602.65384999501,23330.033399996526,24237.698899997667,22836.866999998976,26953.354999998686,14468.421500000371,46463.39599999232,174058.0886999938,134923.8778499882,358447.68380021304,723866.9020076954,2689326.447150434
2030,'B2',1.0,15952.499499998237,36535.38780000196,34491.84749999743,9812.679000000757,72591.44304999753,16135.078249999628,12428.830499999984,48722.064849994975,23358.638399996526,24301.334249997668,22848.867249998966,26896.345749998705,14500.586000000372,46569.74249999231,174106.77119999385,134875.97489998824,358575.6021002136,724459.0120077188,2691904.686150369
2031,'B2',0.5,15996.663749998226,31493.681939996983,34554.246499997396,9862.13800000075,68618.02144999517,16119.48849999964,12859.494749999963,48855.99110999529,22670.641319996517,25164.814899997687,22885.326999998953,26959.630999998684,14468.421500000371,46675.05224999225,166163.45858000263,134660.79888998502,350508.561720008,768896.5020094246,2856917.2495180657
2031,'B2',1.0,15958.301749998242,31502.042959996998,34652.878499997394,9859.463000000751,68544.89709999521,16133.873749999628,12848.44199999996,48931.48540999526,22717.818069996516,25222.16164999768,22829.86124999898,26899.483749998704,14502.984250000372,46719.412999992244,166285.53518000265,134589.49325998503,350603.69344000734,769595.104089452,2859627.1727679973
2031,'B2',0.2,15997.484749998235,31443.89087999701,34602.84324999739,9903.467500000746,68592.74702999517,16165.702249999624,12838.809749999959,48881.86916999528,22715.973889996538,25239.184649997685,22886.04174999895,26950.47024999868,14486.166750000377,46706.55649999222,166362.9629300026,134625.88043998502,350704.6518700082,770086.3945694712,2858181.1410880336
2031,'B2',0.1,15955.967249998244,31445.692529997006,34593.74324999739,9908.449250000749,68576.04370999518,16169.473749999619,12789.879249999956,48924.58373999528,22710.01656999653,25262.587399997683,22869.535249998968,26984.452999998677,14420.29150000037,46733.31249999224,166280.1139600026,134581.10723998505,350610.7164500079,769222.8788894372,2858774.690518019
2032,'B2',0.2,15964.746999998239,19306.18867399946,34519.13099999742,9843.201250000757,48820.448071997474,16156.506499999621,12251.173499999977,47422.45524599411,23143.748255996594,20680.290525997876,22861.00024999896,26950.47024999868,14486.166750000377,46427.57524999228,135424.6763619838,127627.19266198705,312405.5272740874,812544.3131791009,2990623.171566652
2032,'B2',0.5,15986.64149999823,19607.438589999514,34476.85374999742,9774.852250000746,48824.00300799753,16118.68549999964,12352.405249999967,47222.72297999414,23203.844505996578,20393.057673997882,22854.09924999897,26962.768999998683,14471.559500000372,46376.779499992335,135247.12965998368,127671.21759798702,312248.932758089,811222.3844750505,2989337.3233806826
2032,'B2',1.0,15993.023249998225,19523.309957999496,34542.363999997426,9788.96275000076,48327.03382599751,16131.608749999628,12323.295999999973,47279.72845399413,23243.442005996574,20840.056173997866,22837.171249998974,26908.8977499987,14502.984250000372,46542.53424999231,135052.5537219841,127741.49969598705,312241.8784180876,812227.9948590876,2991860.8926246203
2032,'B2',0.1,15962.064249998244,19924.25584199959,34508.81574999741,9833.942250000757,48513.27549199751,16154.80924999962,12258.351249999972,47290.88199399414,23225.406505996572,20427.678893997894,22855.129249998976,26984.452999998677,14420.29150000037,46428.54774999233,134827.687897984,128135.45207998701,312359.3552280874,811667.9202030654,2991200.142642636
2033,'B2',0.5,16126.760249998204,23844.981090400568,34576.530499997396,9813.36625000075,62810.668027597145,16119.344499999637,12371.470749999975,48383.043301593185,23420.449904796358,24142.36657999769,23028.077249998878,26962.768999998683,14471.559500000372,46842.14824999224,155977.26380677143,130228.8613475869,336071.38690448314,854079.9507262849,3145371.0058627245
2033,'B2',0.1,16081.500999998227,23772.059402000563,34606.06374999739,9874.297500000757,62777.27349399715,16167.86774999962,12336.220999999965,48399.65091479317,23370.15965479638,24216.786579997683,23049.57524999888,26993.127249998677,14423.429500000371,46876.592749992225,155997.07386797143,130171.23292758697,336068.01304568246,854502.2020575012,3147240.7558746776
2033,'B2',0.2,16114.71574999821,23773.72854120057,34623.870249997395,9869.841500000754,62813.807788797145,16164.096249999624,12338.002749999969,48417.46361999315,23366.113654796383,24198.71017639769,23034.978249998872,26956.006499998683,14492.442750000379,46909.64749999219,156052.98723117143,130178.02954998698,336163.7777812829,855461.6109023386,3146656.854048694
2033,'B2',1.0,16070.864999998223,23817.762226400573,34666.656999997394,9792.425000000756,62755.18769359715,16132.267749999628,12340.61974999997,48476.992153593164,23397.903404796372,24181.479829997683,23023.05924999888,26908.8977499987,14506.122250000373,46890.415249992235,156013.24572477143,130143.464583587,336070.23905848234,855172.5957247274,3147901.505856662
2034,'B2',1.0,15983.50074999823,21348.512461920753,34674.0639999974,9807.045000000759,60743.37177631724,16130.404249999629,12605.054249999965,49176.166181834364,23257.926523836497,25095.694076717708,23023.05924999888,26908.8977499987,14509.260250000374,47069.11149999213,152587.25611847176,130590.40615214687,333262.95652075193,899934.875225417,3299561.5435423935
2034,'B2',0.2,16045.216249998228,21312.840622960754,34633.7494999974,9863.993500000754,60802.90120247723,16162.232749999625,12571.735249999956,49098.28070495436,23244.4722738365,25113.118576717712,23035.914499998875,26962.68399999868,14492.442750000379,47154.042499992094,152647.07107831183,130515.35480262694,333339.58188107325,900158.5794711857,3298337.683984425
2034,'B2',0.1,15970.262499998242,21312.679752400745,34616.671999997394,9861.139500000756,60771.648316637235,16167.46624999962,12523.169499999964,49166.41959079437,23260.21427383649,25133.555494877706,23048.11324999888,26996.666749998676,14426.567500000372,47106.84649999211,152556.2012875118,130575.34414102689,333254.5746786722,899126.1202173851,3298928.5165604083
2034,'B2',0.5,16042.76549999822,21359.974017520737,34589.2202499974,9823.600250000756,60797.22579351724,16118.942999999637,12581.597249999957,49101.26075023437,23334.600023836476,25045.500326717713,23029.539249998877,26962.768999998683,14471.559500000372,47098.441249992116,152553.17285695177,130583.8273048669,333258.5549119523,898727.7647498497,3297065.697298455
2035,'B2',0.2,15799.2162499983,19071.027680335486,34639.6664999974,9872.979500000754,59174.58870886065,16162.232749999625,12352.03374999997,48124.258891129844,23290.9406690684,24154.579903277674,23035.388749998874,26965.821999998683,14492.442750000379,46347.09449999234,149527.60637859168,128251.22522406766,327135.1781025993,942185.9073145321,3446698.4114338793
2035,'B2',0.5,15830.666499998282,19129.830586543416,34601.1489999974,9809.194250000759,59165.904181692655,16118.942999999637,12382.979249999978,48156.05712735385,23416.85991906836,24101.28766233369,23028.077249998878,26962.768999998683,14471.559500000372,46365.91824999235,149432.57476980763,128360.60145717162,327175.2772269194,940823.3241565912,3445454.1477479087
2035,'B2',1.0,15813.14074999828,19112.332928095468,34679.1672499974,9792.425000000754,59118.11646793266,16130.404249999629,12394.526249999975,48211.093572633836,23344.138169068385,24163.810212141678,23023.05924999888,26908.8977499987,14509.260250000374,46350.31324999234,149458.77464694367,128368.17070291564,327200.37209979835,942129.4110496995,3447949.993991847
