year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868575.0,796125.0,172325.0,579675.0,110650.0,470900.0,37.0,400.0,36.0,200.0,0.0,675.0
2016,847200.0,815550.0,151900.0,601750.0,111225.0,470625.0,37.0,400.0,36.0,200.0,0.0,1050.0
2017,836125.0,825150.0,136025.0,618300.0,111525.0,471125.0,37.0,400.0,36.0,200.0,125.0,48500.0
2018,828725.0,831275.0,122050.0,632450.0,112275.0,471475.0,37.0,400.0,36.0,200.0,0.0,42550.0
2019,823300.0,835850.0,111250.0,643425.0,112750.0,471675.0,37.0,400.0,36.0,200.0,125100.0,66475.0
2020,786275.0,871425.0,102975.0,652150.0,123200.0,462225.0,37.0,400.0,36.0,200.0,156050.0,67775.0
2021,779950.0,877975.0,95775.0,659400.0,126175.0,458975.0,37.0,400.0,36.0,200.0,147675.0,68850.0
2022,774075.0,883775.0,89425.0,665750.0,127375.0,457850.0,37.0,400.0,36.0,200.0,150.0,55275.0
2023,768650.0,888875.0,84225.0,670975.0,127900.0,457625.0,37.0,400.0,36.0,200.0,100.0,31850.0
2024,763900.0,892950.0,79875.0,675350.0,128175.0,458000.0,37.0,400.0,36.0,200.0,625.0,49450.0
2025,759875.0,896600.0,76200.0,679025.0,128300.0,458250.0,37.0,400.0,36.0,200.0,200.0,21050.0
2026,756500.0,899775.0,73225.0,682000.0,128450.0,458300.0,37.0,400.0,36.0,200.0,0.0,18975.0
2027,753625.0,902375.0,70825.0,684400.0,128525.0,458500.0,37.0,400.0,36.0,200.0,5500.0,61950.0
2028,750750.0,905025.0,68475.0,686750.0,128625.0,458625.0,37.0,400.0,36.0,200.0,154550.0,60325.0
2029,747600.0,908025.0,66100.0,689125.0,128725.0,458675.0,37.0,400.0,36.0,200.0,400.0,48275.0
2030,745050.0,910250.0,64125.0,691100.0,128850.0,458875.0,37.0,400.0,36.0,200.0,375.0,51800.0
2031,742775.0,912325.0,62025.0,693200.0,128950.0,458975.0,37.0,400.0,36.0,200.0,2225.0,19375.0
2032,740725.0,914275.0,60125.0,695100.0,129000.0,459025.0,37.0,400.0,36.0,200.0,132025.0,53975.0
2033,738725.0,916100.0,58400.0,696825.0,129050.0,459150.0,37.0,400.0,36.0,200.0,0.0,43625.0
2034,736875.0,917700.0,56625.0,698600.0,129225.0,459225.0,37.0,400.0,36.0,200.0,375.0,15325.0
2035,735200.0,919150.0,54875.0,700350.0,129400.0,459275.0,37.0,400.0,36.0,200.0,150.0,50800.0
2036,733650.0,920575.0,53250.0,701975.0,129475.0,459325.0,37.0,400.0,36.0,200.0,5025.0,38050.0
2037,732200.0,922000.0,52150.0,703075.0,129475.0,459350.0,37.0,400.0,36.0,200.0,5050.0,55300.0
2038,730550.0,923400.0,51200.0,704025.0,129575.0,459500.0,37.0,400.0,36.0,200.0,75.0,55050.0
2039,728850.0,925050.0,50275.0,704950.0,129550.0,459575.0,37.0,400.0,36.0,200.0,182100.0,53725.0
2040,727200.0,926525.0,49350.0,705875.0,129600.0,459700.0,37.0,400.0,36.0,200.0,4125.0,53100.0
2041,725625.0,928025.0,48425.0,706800.0,129650.0,459725.0,37.0,400.0,36.0,200.0,157225.0,53350.0
2042,724200.0,929325.0,47675.0,707550.0,129650.0,459850.0,37.0,400.0,36.0,200.0,7925.0,51600.0
2043,722875.0,930625.0,47025.0,708200.0,129675.0,459850.0,37.0,400.0,36.0,200.0,193900.0,52525.0
2044,721725.0,931800.0,46450.0,708775.0,129675.0,459825.0,37.0,400.0,36.0,200.0,154900.0,53025.0
2045,720600.0,932850.0,45700.0,709525.0,129650.0,459925.0,37.0,400.0,36.0,200.0,4850.0,51100.0
2046,719325.0,933950.0,45025.0,710200.0,129700.0,460050.0,37.0,400.0,36.0,200.0,101925.0,52400.0
2047,718125.0,935150.0,44375.0,710850.0,129775.0,459975.0,37.0,400.0,36.0,200.0,191975.0,52625.0
2048,717075.0,936175.0,43650.0,711575.0,129775.0,460000.0,37.0,400.0,36.0,200.0,183375.0,49525.0
2049,716075.0,937025.0,42900.0,712325.0,129800.0,460125.0,37.0,400.0,36.0,200.0,55950.0,49350.0
2050,715475.0,937625.0,42175.0,713050.0,129825.0,460100.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,714850.0,938175.0,41425.0,713800.0,129850.0,460150.0,37.0,400.0,36.0,200.0,0.0,0.0
