year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,647525.0,839675.0,87800.0,704375.0,166175.0,552700.0,37.0,400.0,36.5,180.0,169150.0,62925.0
2030,433100.0,856625.0,41100.0,753550.0,254600.0,659275.0,37.0,400.0,36.5,180.0,350.0,825.0
2040,310400.0,861425.0,23650.0,771200.0,294425.0,737150.0,37.0,400.0,36.5,180.0,6850.0,21075.0
2050,234075.0,859250.0,16275.0,778725.0,324875.0,785050.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,809100.0,803825.0,164525.0,610475.0,111450.0,498875.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768825.0,814650.0,142600.0,640825.0,118400.0,512950.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,734575.0,821750.0,124300.0,662650.0,125275.0,529700.0,37.0,400.0,36.5,180.0,175.0,29275.0
2018,704700.0,826150.0,109225.0,680050.0,130625.0,547500.0,37.0,400.0,36.5,180.0,0.0,7275.0
2019,679025.0,829625.0,97450.0,693350.0,134450.0,564350.0,37.0,400.0,36.5,180.0,134425.0,35200.0
2020,645950.0,837900.0,87800.0,704375.0,169600.0,552625.0,37.0,400.0,36.5,180.0,169150.0,61025.0
2021,615600.0,840850.0,79250.0,713525.0,190200.0,558825.0,37.0,400.0,36.5,180.0,156450.0,45925.0
2022,589150.0,843600.0,72325.0,720900.0,204175.0,568100.0,37.0,400.0,36.5,180.0,175.0,1275.0
2023,565025.0,846375.0,66675.0,726925.0,212750.0,580500.0,37.0,400.0,36.5,180.0,125.0,1125.0
2024,543750.0,848775.0,61725.0,732150.0,219525.0,592325.0,37.0,400.0,36.5,180.0,450.0,450.0
2025,523675.0,850725.0,57375.0,736750.0,226025.0,603700.0,37.0,400.0,36.5,180.0,125.0,950.0
2026,505350.0,852250.0,53450.0,740800.0,231600.0,614800.0,37.0,400.0,36.5,180.0,0.0,425.0
2027,486425.0,854350.0,49975.0,744375.0,236775.0,626350.0,37.0,400.0,36.5,180.0,5925.0,27475.0
2028,469100.0,855950.0,46550.0,747875.0,241725.0,637050.0,37.0,400.0,36.5,180.0,170700.0,36125.0
2029,452975.0,857700.0,43525.0,751025.0,246425.0,646600.0,37.0,400.0,36.5,180.0,375.0,25.0
2030,436700.0,859425.0,41100.0,753525.0,251600.0,655900.0,37.0,400.0,36.5,180.0,375.0,450.0
2031,420150.0,860800.0,38675.0,755975.0,256775.0,665875.0,37.0,400.0,36.5,180.0,3325.0,550.0
2032,404825.0,862200.0,36300.0,758350.0,261475.0,675100.0,37.0,400.0,36.5,180.0,143450.0,32950.0
2033,390400.0,863100.0,34125.0,760525.0,266075.0,684025.0,37.0,400.0,36.5,180.0,0.0,2525.0
2034,377700.0,863625.0,31975.0,762675.0,269875.0,692400.0,37.0,400.0,36.5,180.0,325.0,150.0
2035,366075.0,864025.0,30175.0,764500.0,273450.0,700025.0,37.0,400.0,36.5,180.0,125.0,25000.0
2036,354350.0,863875.0,28575.0,766200.0,276600.0,708650.0,37.0,400.0,36.5,180.0,5800.0,5750.0
2037,343400.0,864725.0,27075.0,767725.0,279775.0,715550.0,37.0,400.0,36.5,180.0,5100.0,14325.0
2038,333050.0,864900.0,25800.0,769000.0,282800.0,722700.0,37.0,400.0,36.5,180.0,125.0,21375.0
2039,323650.0,865250.0,24700.0,770100.0,285800.0,728750.0,37.0,400.0,36.5,180.0,203675.0,34800.0
2040,314275.0,865325.0,23650.0,771175.0,288925.0,734900.0,37.0,400.0,36.5,180.0,7375.0,20300.0
2041,305575.0,865000.0,22700.0,772150.0,291625.0,741200.0,37.0,400.0,36.5,180.0,172675.0,32000.0
2042,297075.0,865625.0,21700.0,773150.0,294475.0,746225.0,37.0,400.0,36.5,180.0,12550.0,30675.0
2043,288500.0,865450.0,20825.0,774025.0,297450.0,752000.0,37.0,400.0,36.5,180.0,212100.0,31800.0
2044,280425.0,864800.0,20000.0,774850.0,300300.0,757875.0,37.0,400.0,36.5,180.0,168150.0,31100.0
2045,272675.0,864650.0,19150.0,775725.0,303025.0,763025.0,37.0,400.0,36.5,180.0,6000.0,17325.0
2046,265175.0,864525.0,18425.0,776475.0,305875.0,767775.0,37.0,400.0,36.5,180.0,109650.0,28850.0
2047,258875.0,864050.0,17750.0,777150.0,308175.0,772250.0,37.0,400.0,36.5,180.0,213225.0,28900.0
2048,252000.0,863750.0,17175.0,777725.0,310450.0,777150.0,37.0,400.0,36.5,180.0,205575.0,30100.0
2049,245900.0,863150.0,16700.0,778200.0,312900.0,781400.0,37.0,400.0,36.5,180.0,67725.0,28300.0
2050,239650.0,862775.0,16200.0,778850.0,315225.0,785550.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,233500.0,862450.0,15850.0,779200.0,317400.0,789850.0,37.0,400.0,36.5,180.0,0.0,0.0
