year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,869125.0,795800.0,172325.0,579725.0,110850.0,470425.0,37.0,400.0,36.0,200.0,0.0,775.0
2016,847625.0,815200.0,151900.0,601775.0,111500.0,470250.0,37.0,400.0,36.0,200.0,0.0,1100.0
2017,836575.0,824775.0,136025.0,618325.0,111900.0,470650.0,37.0,400.0,36.0,200.0,125.0,47875.0
2018,829450.0,830800.0,122050.0,632475.0,112750.0,470725.0,37.0,400.0,36.0,200.0,0.0,39325.0
2019,824300.0,835000.0,111250.0,643450.0,113225.0,471025.0,37.0,400.0,36.0,200.0,125400.0,64950.0
2020,819125.0,839150.0,102975.0,651850.0,113625.0,471525.0,37.0,400.0,36.0,200.0,155450.0,74100.0
2021,813900.0,843300.0,95775.0,659100.0,114150.0,472025.0,37.0,400.0,36.0,200.0,146475.0,75125.0
2022,808200.0,848150.0,89425.0,665450.0,114600.0,472425.0,37.0,400.0,36.0,200.0,150.0,60650.0
2023,802125.0,853300.0,84225.0,670675.0,115050.0,472875.0,37.0,400.0,36.0,200.0,75.0,39300.0
2024,797025.0,857675.0,79875.0,675050.0,115475.0,473150.0,37.0,400.0,36.0,200.0,500.0,55650.0
2025,792850.0,861450.0,76200.0,678725.0,115750.0,473275.0,37.0,400.0,36.0,200.0,75.0,27125.0
2026,789300.0,864500.0,73225.0,681700.0,116050.0,473475.0,37.0,400.0,36.0,200.0,0.0,24275.0
2027,786275.0,867100.0,70825.0,684125.0,116175.0,473750.0,37.0,400.0,36.0,200.0,5350.0,66075.0
2028,783100.0,869950.0,68475.0,686500.0,116250.0,473975.0,37.0,400.0,36.0,200.0,154750.0,67425.0
2029,780275.0,872500.0,66100.0,688875.0,116350.0,474150.0,37.0,400.0,36.0,200.0,325.0,52725.0
2030,777750.0,874725.0,64125.0,690850.0,116475.0,474325.0,37.0,400.0,36.0,200.0,350.0,55525.0
2031,775225.0,877025.0,62025.0,692950.0,116550.0,474475.0,37.0,400.0,36.0,200.0,2225.0,20400.0
2032,772925.0,879025.0,60125.0,694850.0,116650.0,474675.0,37.0,400.0,36.0,200.0,132025.0,56450.0
2033,770850.0,880900.0,58400.0,696575.0,116725.0,474800.0,37.0,400.0,36.0,200.0,0.0,49575.0
2034,768950.0,882625.0,56625.0,698350.0,116675.0,475025.0,37.0,400.0,36.0,200.0,475.0,13875.0
2035,767125.0,884300.0,54875.0,700100.0,116650.0,475200.0,37.0,400.0,36.0,200.0,150.0,56775.0
2036,765350.0,885950.0,53250.0,701725.0,116650.0,475325.0,37.0,400.0,36.0,200.0,5250.0,46125.0
2037,763775.0,887400.0,52150.0,702825.0,116675.0,475425.0,37.0,400.0,36.0,200.0,4775.0,61025.0
2038,762400.0,888750.0,51200.0,703775.0,116600.0,475525.0,37.0,400.0,36.0,200.0,75.0,59900.0
2039,760825.0,890200.0,50275.0,704700.0,116600.0,475650.0,37.0,400.0,36.0,200.0,182175.0,61225.0
2040,759225.0,891575.0,49350.0,705625.0,116600.0,475875.0,37.0,400.0,36.0,200.0,4075.0,61175.0
2041,757850.0,892825.0,48425.0,706550.0,116625.0,475975.0,37.0,400.0,36.0,200.0,159650.0,60075.0
2042,756600.0,893975.0,47675.0,707300.0,116650.0,476050.0,37.0,400.0,36.0,200.0,7500.0,59625.0
2043,755300.0,895200.0,47025.0,707950.0,116700.0,476075.0,37.0,400.0,36.0,200.0,193750.0,59975.0
2044,754150.0,896300.0,46450.0,708525.0,116725.0,476100.0,37.0,400.0,36.0,200.0,158800.0,58425.0
2045,752850.0,897450.0,45700.0,709275.0,116775.0,476200.0,37.0,400.0,36.0,200.0,5375.0,58375.0
2046,751525.0,898700.0,45025.0,709950.0,116825.0,476225.0,37.0,400.0,36.0,200.0,103525.0,59450.0
2047,750375.0,899775.0,44375.0,710600.0,116775.0,476350.0,37.0,400.0,36.0,200.0,191900.0,59550.0
2048,749275.0,900800.0,43650.0,711325.0,116750.0,476450.0,37.0,400.0,36.0,200.0,184900.0,57850.0
2049,748325.0,901750.0,42900.0,712075.0,116750.0,476450.0,37.0,400.0,36.0,200.0,55925.0,57050.0
2050,747525.0,902550.0,42175.0,712800.0,116750.0,476450.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,747075.0,903000.0,41425.0,713550.0,116750.0,476450.0,37.0,400.0,36.0,200.0,0.0,0.0
