year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868700.0,795875.0,157500.0,594500.0,110725.0,470950.0,37.0,400.0,36.0,200.0,0.0,700.0
2016,848700.0,813650.0,128425.0,625250.0,111550.0,470675.0,37.0,400.0,36.0,200.0,0.0,1125.0
2017,838775.0,822100.0,106150.0,648225.0,112125.0,470875.0,37.0,400.0,36.0,200.0,175.0,50900.0
2018,833250.0,826475.0,88375.0,666250.0,112900.0,471000.0,37.0,400.0,36.0,200.0,0.0,41550.0
2019,829825.0,829075.0,75125.0,679550.0,113425.0,471250.0,37.0,400.0,36.0,200.0,132925.0,68725.0
2020,793675.0,863975.0,63325.0,691900.0,123875.0,461500.0,37.0,400.0,36.0,200.0,164850.0,70125.0
2021,790400.0,867800.0,53375.0,701950.0,126675.0,458050.0,37.0,400.0,36.0,200.0,153200.0,69825.0
2022,787625.0,870450.0,44700.0,710675.0,128100.0,456700.0,37.0,400.0,36.0,200.0,100.0,57350.0
2023,785300.0,872275.0,37325.0,718075.0,128750.0,456525.0,37.0,400.0,36.0,200.0,125.0,36525.0
2024,783325.0,873925.0,30950.0,724475.0,128950.0,456625.0,37.0,400.0,36.0,200.0,675.0,52125.0
2025,781550.0,875350.0,25775.0,729650.0,129225.0,456700.0,37.0,400.0,36.0,200.0,50.0,23350.0
2026,779825.0,876650.0,21300.0,734125.0,129425.0,456925.0,37.0,400.0,36.0,200.0,0.0,22525.0
2027,778250.0,877900.0,17700.0,737725.0,129650.0,457025.0,37.0,400.0,36.0,200.0,5850.0,66375.0
2028,776450.0,879400.0,14500.0,740925.0,129825.0,457150.0,37.0,400.0,36.0,200.0,156375.0,65525.0
2029,774600.0,880900.0,11700.0,743725.0,129950.0,457375.0,37.0,400.0,36.0,200.0,425.0,50850.0
2030,773200.0,882075.0,9150.0,746275.0,130050.0,457500.0,37.0,400.0,36.0,200.0,175.0,54750.0
2031,771350.0,883625.0,7150.0,748350.0,130125.0,457650.0,37.0,400.0,36.0,200.0,2825.0,21650.0
2032,769825.0,884925.0,5150.0,750375.0,130300.0,457675.0,37.0,400.0,36.0,200.0,135175.0,56675.0
2033,768425.0,886075.0,3500.0,752025.0,130400.0,457825.0,37.0,400.0,36.0,200.0,0.0,48925.0
2034,767050.0,887225.0,2125.0,753400.0,130475.0,457975.0,37.0,400.0,36.0,200.0,500.0,15200.0
2035,766075.0,888175.0,1275.0,754250.0,130575.0,457900.0,37.0,400.0,36.0,200.0,300.0,58175.0
2036,765175.0,889025.0,900.0,754625.0,130550.0,457975.0,37.0,400.0,36.0,200.0,4950.0,46000.0
2037,764375.0,889725.0,500.0,755025.0,130500.0,458125.0,37.0,400.0,36.0,200.0,4750.0,62000.0
2038,763725.0,890200.0,300.0,755225.0,130500.0,458300.0,37.0,400.0,36.0,200.0,125.0,61300.0
2039,763225.0,890675.0,125.0,755400.0,130525.0,458300.0,37.0,400.0,36.0,200.0,180800.0,61925.0
2040,762750.0,891525.0,0.0,756600.0,130050.0,457325.0,37.0,400.0,36.0,200.0,4400.0,63175.0
2041,760075.0,894275.0,0.0,756700.0,130000.0,457200.0,37.0,400.0,36.0,200.0,157450.0,62375.0
2042,757900.0,896500.0,0.0,756725.0,130050.0,457075.0,37.0,400.0,36.0,200.0,8375.0,58875.0
2043,755850.0,898550.0,0.0,756750.0,129975.0,457125.0,37.0,400.0,36.0,200.0,186700.0,60625.0
2044,753925.0,900450.0,0.0,756775.0,130075.0,457025.0,37.0,400.0,36.0,200.0,152625.0,57950.0
2045,752150.0,902200.0,0.0,756775.0,130225.0,456900.0,37.0,400.0,36.0,200.0,4950.0,58575.0
2046,750500.0,903625.0,0.0,756775.0,130400.0,456950.0,37.0,400.0,36.0,200.0,106325.0,57350.0
2047,748925.0,905100.0,0.0,756775.0,130525.0,456925.0,37.0,400.0,36.0,200.0,185775.0,57150.0
2048,747675.0,906175.0,0.0,756775.0,130650.0,456975.0,37.0,400.0,36.0,200.0,179950.0,59325.0
2049,746575.0,907250.0,0.0,756775.0,130725.0,456925.0,37.0,400.0,36.0,200.0,48425.0,56825.0
2050,745525.0,912700.0,0.0,760775.0,127900.0,451350.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,743325.0,914900.0,0.0,761000.0,127775.0,451250.0,37.0,400.0,36.0,200.0,0.0,0.0
