'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2035,'B2',0.1,4481.339615137843,49909.82749155348,3686.222576597108,1105.4887943962938,81947.32531321867,279.4418153617773,5699.0852361712605,17659.967181373893,7580.680415078232,21946.56543432511,1610.2493142983749,0.0,0.0,11225.65893749026,138825.09123779237,45037.337601609805,195906.19318730384,36211.41050922939,159694.7826781973,11917878.899999224
2036,'B2',0.1,4714.8266881968675,50146.37334722942,3713.7516201455396,1170.7428235481318,81947.32531321867,292.47511793088484,6037.590512396571,17832.278602102735,8840.03421535658,22461.460508100645,1721.385082697599,0.0,0.0,11618.715135046237,139545.91373960892,46895.509545648245,198878.24383069633,38018.131441374935,160860.11238947004,11913289.299999222
2037,'B2',0.1,5091.751057993454,50375.936327770425,3740.8179977639115,1233.8977046576663,81947.32531321867,292.47511793088484,6391.458338296026,18478.86428965273,9977.82242574026,22938.63072092824,1862.731721371319,0.0,0.0,12495.56251532169,140242.80996228612,48769.32722690338,202331.71101507967,40438.06609214345,161893.64492310243,11908602.199999223
2038,'B2',0.1,5461.836637961383,50623.319736839214,3769.514473215957,1301.1859919245314,81947.32531321867,292.47511793088484,6708.109101904949,19110.1867495986,10088.005511177182,23402.721996342992,1974.5490222706685,0.0,0.0,13295.772886156734,140242.80996228612,50316.635493128924,204679.22965215152,42750.606200118484,161928.62345218225,11903423.649999224
2039,'B2',0.1,6086.593956808273,60540.677758936356,6975.188681696181,1461.5613331139994,99349.51391521702,489.2408021568158,7065.1383939347925,23539.98676599459,11152.810403045669,27028.16463784655,2093.195793618198,0.0,5.787226006645,14630.322263822563,173415.18943240086,56524.8052928977,245787.85966818582,45044.31138953022,200743.5482787878,11897701.549999222
2040,'B2',0.1,6450.031017444905,60780.15151531406,7006.536352694489,1512.5012984862733,99349.51391521702,489.2408021568158,7390.370480542237,24071.917558247125,11297.155161768182,28452.819203421786,2204.8718715497216,0.0,5.787226006645,15299.292746751933,174309.74377996876,58143.91796827683,249010.89640266798,47263.13872738744,201747.75767541275,11035968.599999223
2041,'B2',0.1,6986.646694780823,71331.26142234712,10359.014321375107,1672.1533374315,115628.36762691563,598.9210222002357,7758.918849719649,25364.150646677095,12426.482566898945,31991.780819096482,2343.583515375014,0.0,11.559869166825,16273.666697564578,204217.8079929078,64400.15607674906,286472.8406918725,49304.14458567293,237168.69610634696,10622831.0499993
2042,'B2',0.1,7258.810285237675,71556.2630909907,10386.525442432117,1711.4549389414965,115628.36762691563,616.2866801337357,8084.139602215021,26224.71447139738,13592.35112704735,32457.504796989295,2448.715299414255,0.0,11.559869166825,16885.0870316085,205392.88417974062,66076.99222626134,289976.69323081657,51268.242121139556,238708.45110978076,10420654.349999305
2043,'B2',0.1,7722.5728631876,81697.56870529594,13673.762650818056,1841.1065423702842,133498.84781583815,767.583484077865,8471.243581977518,31989.18788292909,14781.165139038469,36182.51931551834,2566.0402431547745,0.0,11.559869166825,18039.92408520961,240773.0598712677,72366.9259023889,333203.15809352224,53208.13683043358,279995.0212630466,10367720.549999308
2044,'B2',0.1,8256.568222539034,91624.01316383043,14942.303287348055,1962.2735888596033,146937.306926858,973.8807744750238,8839.76310882058,37485.91897385745,15819.035255371105,39702.89864482475,2687.5089715066933,0.0,11.559869166825,19285.816122448752,269579.81355707644,78172.3142735206,369243.0307876175,55079.950021431214,314163.08076618525,10343805.049999308
2045,'B2',0.1,8549.078590454179,91827.06159791622,14977.484946719293,2008.5123411761076,146937.306926858,986.7299539117738,9190.574512265204,37867.891275603004,16947.86181229162,40124.073367012614,2804.001895543704,0.0,11.559869166825,19920.2689296301,270237.154955956,79863.70437433654,372232.13708907936,57014.94128685277,315217.19580222556,10325340.849999309
2046,'B2',0.1,8910.99089965669,94767.46728046572,18309.45273714735,2100.922206596713,160604.3425179241,1142.2410809874925,9559.239685871999,38243.5297899602,18103.996681732227,44019.78869234377,2936.7777580649717,0.0,11.559869166825,20718.84958523593,293581.76760888397,81839.81134508642,398710.3092001534,58910.39292551463,339799.9162746785,10310547.69999931
2047,'B2',0.1,9434.481796435784,105736.33302677372,21881.777591395614,2251.8388632491087,179020.52275958523,1288.2759431776526,9945.9025103383,44460.97400245073,19331.178448588504,47894.60972524259,3067.716504118609,0.0,17.60192305187,22007.314145241427,331151.2586661615,88125.43736539874,444331.2130946677,60823.07901554972,383508.1340791984,10295263.099999309
2048,'B2',0.1,9981.118127251135,116769.88315712263,25182.62349418101,2393.031914948475,197248.81493161333,1508.0410195981544,10320.911802366709,48700.49985302869,20492.624857668856,51821.74196247382,3204.966276478781,0.0,17.60192305187,23175.848830197952,366612.7955808499,94409.2139365045,487641.85932012385,62714.11292108291,424927.7463990948,10284200.99999931
2049,'B2',0.1,10313.067853060402,117114.44554170304,25228.35414047465,2443.064596828798,201912.43769030558,1638.6331811045932,10652.83770804591,53132.113744459384,21572.48443104166,52226.96380946949,3304.4393396949886,0.0,17.60192305187,23936.743851340165,375656.27569232153,96445.39768530938,499556.4439596704,64505.67514384672,435050.76881582773,10273584.94999931
2050,'B2',0.1,10313.067853060402,117114.44554170304,25228.35414047465,2443.064596828798,201912.43769030558,1638.6331811045932,10652.83770804591,53132.113744459384,21572.48443104166,52226.96380946949,3304.4393396949886,0.0,17.60192305187,23936.743851340165,375656.27569232153,96445.39768530938,499556.4439596704,64505.67514384672,435050.76881582773,10048027.949999377
2051,'B2',0.1,10313.067853060402,117114.44554170304,25228.35414047465,2443.064596828798,201912.43769030558,1638.6331811045932,10652.83770804591,53132.113744459384,21572.48443104166,52226.96380946949,3304.4393396949886,0.0,17.60192305187,23936.743851340165,375656.27569232153,96445.39768530938,499556.4439596704,64505.67514384672,435050.76881582773,9909876.749999404
