'An Giang';'Bạc Liêu';'Bến Tre';'Cần Thơ';'Cà Mau';'Đồng Tháp';'Hậu Giang';'Kiên Giang';'Long An';'Sóc Trăng';'Tiền Giang';'Trà Vinh';'Vĩnh Long';'Up stream zone';'Coastal zone';'Midle zone';'total_debt'
136.13641579617283;63.890213102999454;29.05203823628391;15.462541138933211;165.72442462317963;95.73413595550697;2.0213034460733845;180.09576175556313;129.7123583575421;57.952934830293245;8.230332635643782;25.45128515282638;2.603527999515399;424.94166116513026;446.273707351473;37.773221472990215;906.8125919128112
472.5618778978584;222.4404964034028;100.73596040336892;53.38151441177056;579.5985129862245;334.1529332381875;7.0702204780066324;627.7060156428535;450.46618976920274;201.03975696798574;28.666722054975036;86.50857622881864;8.987930792554316;1480.095476895795;1550.9005266546628;131.65860159375927;3155.090053166085
799.2806132878732;375.1796514761318;170.75242475983904;90.04606294109438;974.7051182195592;565.744877448218;11.974172769283975;1059.4056822740254;759.803261482035;339.45615124177414;48.21948520431782;145.21701899764292;15.057874265552377;2501.1037805556034;2613.701181152296;221.9698337226087;5322.372302925115
1084.9109852592846;508.42649413868185;231.3401863694224;121.4308058621727;1322.3849193989681;765.9597135775796;16.255262039683537;1434.3904136035933;1029.3109554957418;461.00982360684856;65.07606896700429;196.8465912836265;20.38865859032013;3388.525931123634;3543.512375486144;300.83193359400934;7211.362867702875
