2015,'B2',0.5,16333.594749998132,39412.60349999747,33929.38374999734,10008.883000000762,73373.80699999463,16336.107249999679,12815.279749999947,42959.246749996535,22967.554249996316,24936.76324999787,23103.85974999887,25686.173999998708,14447.62450000037,47895.428999992015,169988.33624999144,135404.00274998532,356310.8815000527,50760.63999998766,161853.80474998994
2016,'B2',0.5,16327.710499998126,40133.92849999737,34192.287499997314,9980.778000000755,74995.3849999946,16264.227999999679,12810.937249999946,45177.32499999639,23171.500749996332,25114.750499997877,23022.125249998866,26256.67399999872,14451.21650000037,47757.516249992,174804.78199999259,136313.4349999853,361898.84675005166,100326.82599997187,332232.4319999785
2017,'B2',0.5,16230.588249998154,40326.69074999744,34391.043749997334,9903.58450000075,76152.43274999455,16219.530499999666,12275.845249999984,46533.98699999612,23168.63824999641,24203.993749997753,22805.20474999896,26578.969499998715,14454.35450000037,47579.339499991984,178071.87024999395,134570.54024998596,363244.86350005097,146401.7559999572,508931.9032499666
2018,'B2',0.5,16325.47199999813,41011.09349999736,34527.545499997344,9868.706000000759,77060.6429999945,16197.642249999652,12299.405499999979,47835.54274999566,23531.571249996363,24348.44949999776,23016.06074999886,26768.54424999871,14460.630500000372,47651.31699999201,180840.4797499951,135736.3964999858,367251.30675005174,192700.37199994246,690676.9605013519
2019,'B2',0.5,15965.854999998239,29965.127749998246,34368.890499997426,9843.601000000763,57634.461749996146,16176.580749999644,12209.86874999999,47132.35424999548,23354.033499996433,20621.841749998006,22826.370499998968,26831.824249998714,14463.768500000373,46764.96449999226,150562.03024999076,131162.29274998637,331394.5782500474,237209.4999999283,839299.9635025901
2020,'B2',0.5,15037.464749998393,30689.796499998156,30701.0884999979,9703.682250000724,55731.57649999634,15809.493749999727,12224.804249999985,47109.25924999513,21658.928499996575,20578.468999997804,22832.89124999888,26874.566249998727,14466.906500000374,44487.93949999266,145367.59774999093,130928.39849998655,323418.92725003883,279522.7039999148,982558.5660037836
2021,'B2',0.5,15122.213999998385,30478.742249998162,34499.93349999744,9795.84275000075,56967.48874999625,15883.980999999665,12312.611999999977,44846.9384999949,21867.165249996513,22150.865249997725,22864.39224999887,26892.751249998724,14469.304750000374,44682.7707499926,149049.1734999906,131528.85799998647,328152.2315000402,321661.9299999014,1131812.267255027
2022,'B2',0.5,15345.568999998295,42738.57249999723,34544.07424999743,9870.635750000754,78702.82249999439,15851.228749999655,12356.264749999964,51064.52274999432,22942.047249996438,25067.68649999756,22885.168999998867,26899.249749998726,14469.304750000374,44980.66099999254,187686.24874999694,137047.12424998594,372737.1475000497,364368.4119998878,1325845.5442566436
2023,'B2',0.5,15580.79474999822,42710.946499997284,34542.50824999743,9876.483750000752,78951.72049999438,15838.218749999653,12496.490249999979,52914.26799999374,22970.935249996426,25202.93574999756,22863.566499998873,26904.268749998726,14474.101250000374,45832.54724999226,188953.282999997,137518.29449998584,375327.2382500514,408156.77399987384,1521923.3925082772
2024,'B2',0.5,15244.69399999833,42817.781249997286,34700.20824999739,9805.782000000747,79132.67924999437,15815.49324999965,12319.568499999974,52966.793749993696,22827.93424999645,25388.883499997577,23072.246749998765,26908.886249998723,14474.101250000374,44916.59474999255,190080.0749999971,137462.19974998586,375475.05225005106,450917.3499998602,1719623.0362599243
