year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808775.0,803400.0,164525.0,610475.0,111600.0,499475.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769900.0,814550.0,142600.0,640825.0,118375.0,512000.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,735850.0,822150.0,124300.0,662700.0,125075.0,528175.0,37.0,400.0,36.5,180.0,250.0,28925.0
2018,706350.0,827475.0,109200.0,680125.0,130625.0,544475.0,37.0,400.0,36.5,180.0,0.0,7575.0
2019,680700.0,830900.0,97425.0,693400.0,134325.0,561500.0,37.0,400.0,36.5,180.0,136975.0,35400.0
2020,647000.0,838825.0,87750.0,704425.0,168075.0,552175.0,37.0,400.0,36.5,180.0,169875.0,61050.0
2021,615500.0,842750.0,79200.0,713600.0,189475.0,557725.0,37.0,400.0,36.5,180.0,161425.0,47675.0
2022,588825.0,844975.0,72275.0,720975.0,203075.0,568125.0,37.0,400.0,36.5,180.0,125.0,1700.0
2023,564425.0,847225.0,66625.0,727000.0,212375.0,580600.0,37.0,400.0,36.5,180.0,125.0,1450.0
2024,542900.0,849175.0,61700.0,732200.0,219525.0,592750.0,37.0,400.0,36.5,180.0,550.0,475.0
2025,522350.0,851050.0,57350.0,736800.0,226600.0,604100.0,37.0,400.0,36.5,180.0,100.0,1325.0
2026,502300.0,852025.0,53425.0,740850.0,233525.0,616125.0,37.0,400.0,36.5,180.0,0.0,500.0
2027,483600.0,853525.0,49950.0,744425.0,239525.0,627225.0,37.0,400.0,36.5,180.0,6375.0,28250.0
2028,465550.0,854775.0,46500.0,747950.0,244900.0,638575.0,37.0,400.0,36.5,180.0,167125.0,35000.0
2029,449425.0,856250.0,43525.0,751050.0,249625.0,648375.0,37.0,400.0,36.5,180.0,250.0,125.0
2030,427625.0,885850.0,41150.0,785425.0,247675.0,610525.0,37.0,400.0,36.5,180.0,350.0,675.0
2031,412200.0,888575.0,38725.0,788625.0,252125.0,618000.0,37.0,400.0,36.5,180.0,3375.0,775.0
2032,397550.0,890775.0,36275.0,791250.0,256950.0,625450.0,37.0,400.0,36.5,180.0,145575.0,33125.0
2033,384200.0,893125.0,34050.0,793575.0,261250.0,632050.0,37.0,400.0,36.5,180.0,0.0,1925.0
2034,370900.0,895375.0,31825.0,795850.0,266225.0,638075.0,37.0,400.0,36.5,180.0,475.0,225.0
2035,358925.0,897125.0,29950.0,797750.0,270350.0,644150.0,37.0,400.0,36.5,180.0,200.0,24025.0
2036,346400.0,898675.0,28275.0,799450.0,274425.0,651025.0,37.0,400.0,36.5,180.0,6400.0,6100.0
2037,335025.0,900875.0,26700.0,801025.0,277975.0,656650.0,37.0,400.0,36.5,180.0,6600.0,13525.0
2038,323500.0,902700.0,25325.0,802400.0,281675.0,662650.0,37.0,400.0,36.5,180.0,100.0,20425.0
2039,312575.0,904650.0,24150.0,803575.0,285450.0,667850.0,37.0,400.0,36.5,180.0,210250.0,34300.0
2040,272775.0,959575.0,23150.0,827825.0,270325.0,644600.0,37.0,400.0,36.5,180.0,11600.0,16550.0
2041,237900.0,989625.0,22175.0,829050.0,271725.0,647775.0,37.0,400.0,36.5,180.0,182025.0,27800.0
2042,222325.0,999950.0,21150.0,830150.0,272850.0,651825.0,37.0,400.0,36.5,180.0,13050.0,24150.0
2043,212850.0,1004125.0,20275.0,831050.0,273925.0,656025.0,37.0,400.0,36.5,180.0,228800.0,25725.0
2044,205675.0,1007450.0,19450.0,831900.0,273675.0,660100.0,37.0,400.0,36.5,180.0,178475.0,24225.0
2045,198800.0,1010450.0,18600.0,832750.0,272800.0,664850.0,37.0,400.0,36.5,180.0,6775.0,10725.0
2046,191800.0,1013600.0,17875.0,833475.0,273425.0,668075.0,37.0,400.0,36.5,180.0,124625.0,21650.0
2047,185950.0,1016325.0,17225.0,834125.0,273400.0,671225.0,37.0,400.0,36.5,180.0,225775.0,23050.0
2048,179900.0,1019050.0,16700.0,834650.0,273450.0,674500.0,37.0,400.0,36.5,180.0,217700.0,20300.0
2049,174325.0,1021400.0,16225.0,835125.0,273375.0,677800.0,37.0,400.0,36.5,180.0,70000.0,21025.0
2050,164825.0,1037100.0,15725.0,837950.0,261675.0,680975.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,156650.0,1043325.0,15375.0,838300.0,260575.0,684025.0,37.0,400.0,36.5,180.0,0.0,0.0
