year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808550.0,804100.0,164525.0,610475.0,111225.0,499375.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769475.0,815125.0,142600.0,640825.0,118300.0,511925.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,736375.0,822500.0,124300.0,662675.0,124925.0,527475.0,37.0,400.0,36.5,180.0,175.0,29575.0
2018,707500.0,827600.0,109225.0,680100.0,129925.0,543900.0,37.0,400.0,36.5,180.0,0.0,7075.0
2019,682075.0,831025.0,97450.0,693375.0,133425.0,560900.0,37.0,400.0,36.5,180.0,133275.0,38100.0
2020,658675.0,833500.0,87800.0,704375.0,136725.0,577175.0,37.0,400.0,36.5,180.0,171125.0,63525.0
2021,637500.0,834950.0,79250.0,713550.0,139000.0,594000.0,37.0,400.0,36.5,180.0,160600.0,47950.0
2022,617550.0,835750.0,72325.0,720925.0,141025.0,610675.0,37.0,400.0,36.5,180.0,150.0,1225.0
2023,599325.0,836425.0,66675.0,726950.0,142600.0,626275.0,37.0,400.0,36.5,180.0,125.0,1050.0
2024,582075.0,836625.0,61725.0,732175.0,143675.0,641975.0,37.0,400.0,36.5,180.0,525.0,850.0
2025,566275.0,836300.0,57375.0,736775.0,144850.0,656675.0,37.0,400.0,36.5,180.0,125.0,1250.0
2026,551550.0,835400.0,53450.0,740825.0,146050.0,670975.0,37.0,400.0,36.5,180.0,0.0,525.0
2027,537625.0,834375.0,49975.0,744400.0,147050.0,684825.0,37.0,400.0,36.5,180.0,6000.0,31000.0
2028,523600.0,833250.0,46550.0,747900.0,147925.0,699025.0,37.0,400.0,36.5,180.0,165975.0,39650.0
2029,511975.0,831625.0,43525.0,751050.0,148450.0,711625.0,37.0,400.0,36.5,180.0,375.0,175.0
2030,499275.0,830750.0,41100.0,753550.0,148800.0,724775.0,37.0,400.0,36.5,180.0,200.0,1050.0
2031,487900.0,829325.0,38675.0,756000.0,148825.0,737525.0,37.0,400.0,36.5,180.0,2525.0,450.0
2032,476675.0,827725.0,36300.0,758375.0,148950.0,750225.0,37.0,400.0,36.5,180.0,142650.0,39525.0
2033,466475.0,826150.0,34125.0,760550.0,149375.0,761575.0,37.0,400.0,36.5,180.0,0.0,2350.0
2034,456125.0,824950.0,31975.0,762700.0,149550.0,772950.0,37.0,400.0,36.5,180.0,325.0,450.0
2035,447875.0,822875.0,30175.0,764525.0,149625.0,783175.0,37.0,400.0,36.5,180.0,175.0,26425.0
2036,439125.0,821375.0,28575.0,766225.0,149475.0,793475.0,37.0,400.0,36.5,180.0,5250.0,7900.0
2037,430650.0,819875.0,27075.0,767750.0,149700.0,803200.0,37.0,400.0,36.5,180.0,5050.0,18750.0
2038,422325.0,818150.0,25800.0,769025.0,149550.0,813400.0,37.0,400.0,36.5,180.0,75.0,23300.0
2039,414700.0,816425.0,24700.0,770125.0,149475.0,822825.0,37.0,400.0,36.5,180.0,201475.0,40050.0
2040,407400.0,814025.0,23650.0,771200.0,149400.0,832575.0,37.0,400.0,36.5,180.0,7025.0,25175.0
2041,401325.0,811925.0,22700.0,772175.0,149225.0,840900.0,37.0,400.0,36.5,180.0,170500.0,36775.0
2042,394200.0,809750.0,21700.0,773175.0,149150.0,850275.0,37.0,400.0,36.5,180.0,12050.0,33600.0
2043,388550.0,807450.0,20825.0,774050.0,149125.0,858250.0,37.0,400.0,36.5,180.0,214275.0,36025.0
2044,383050.0,805750.0,20000.0,774875.0,149000.0,865575.0,37.0,400.0,36.5,180.0,167975.0,35400.0
2045,376900.0,803625.0,19150.0,775725.0,148925.0,873925.0,37.0,400.0,36.5,180.0,6225.0,19600.0
2046,371550.0,801250.0,18425.0,776450.0,148950.0,881625.0,37.0,400.0,36.5,180.0,112525.0,34525.0
