'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2015,'B2',0.5,15668.837249998052,39199.78824999766,33988.599749997265,9190.259249999759,75484.86549999478,14952.382249998249,13128.096749999271,44888.659249997414,27195.79074999728,27102.992999997183,23576.37949999881,25106.48999999836,13877.425249999855,49408.186249992825,176164.1362499895,134633.43874998484,363360.5667500549
2016,'B2',0.5,16155.801999998059,39662.032249997625,34388.91149999723,9277.403999999771,77196.54049999503,15323.48749999831,13216.576499999284,46949.83724999722,27573.554249997276,27619.339499997124,24035.49274999887,26252.41524999842,14258.960499999916,50093.76049999281,181285.76024998992,137376.02749998443,371910.35375005467
2017,'B2',0.5,16629.908499998124,39770.11349999771,34727.98199999718,9367.441999999794,78297.96674999497,15737.456249998379,12949.12424999942,48717.106249996665,27857.48049999728,27269.355249997414,24269.923749998932,27113.012249998403,14627.987249999973,50857.938999992766,184969.83799999053,138352.27599998465,377334.85850005597
2018,'B2',0.5,17114.092749998115,40271.48924999762,35053.07549999713,9474.637249999803,79126.90374999492,16111.264499998442,13068.677999999409,50219.70274999626,28339.94549999722,27501.797249997388,24596.928499998856,27810.16249999839,15065.85975000005,51654.51349999274,187948.12199999084,140997.09624998405,383754.53725005465
2019,'B2',0.5,17320.46599999818,29286.84299999856,35169.43149999716,9572.736999999808,59385.88524999588,16447.73174999847,13106.746499999408,49772.88499999604,28468.55874999722,23321.774499997748,24645.57449999891,28402.807999998357,15355.0732500001,51793.87099999293,156507.05074999106,138911.67974998427,350256.5150000574
2020,'B2',0.5,17189.814999998256,30473.179499998467,31231.934499997682,9539.674499999837,57542.08124999607,16601.31724999849,13200.63874999943,49357.8287499959,27565.963749997212,23558.880749997756,24745.61799999891,28938.840249998313,15712.910000000156,51462.031249993175,151035.0672499915,140394.9002499839,345658.68225006165
2021,'B2',0.5,17989.379999998197,31058.580249998402,35665.3992499971,9791.159999999822,57840.845999996025,17064.573499998452,13335.610999999451,46663.341249995654,27971.85799999715,25363.107999997526,24874.8592499989,29409.37424999827,16112.079500000222,52801.64049999308,154358.11999999124,142964.21924998338,353140.170250058
2022,'B2',0.5,18514.623499998128,42309.00399999736,35860.840249997076,9970.683249999805,81197.05774999462,17375.43974999843,13456.135249999448,53131.478999995335,29504.58449999702,28713.550499997324,24983.681999998884,29842.948499998205,16422.530000000264,53745.36249999288,195054.64824999205,149327.74199998236,401282.55825005687
2023,'B2',0.5,19047.12224999802,42604.729499997375,36044.79949999705,10059.104749999822,81480.19324999457,17721.277999998405,13664.284249999397,54305.59549999497,29802.91549999696,29001.884999997314,25082.26574999886,30224.348249998115,16721.844750000197,54996.69949999264,196192.71599999222,151416.1452499818,405760.36625005386
2024,'B2',0.5,19168.826999998073,42865.56249999737,36266.15474999699,10084.41124999985,81719.62149999454,18085.659999998363,13595.170749999459,54374.75049999489,30044.65749999689,29320.415749997286,25253.443499998782,30606.836749998074,16968.468500000145,55029.56299999285,197273.8052499924,152902.73724998152,408353.9802500573
2025,'B2',0.5,19692.013999997947,43387.307749997264,36381.04274999697,10207.400749999846,81955.7952499945,18386.530249998337,13874.872499999392,55316.22624999459,30394.567499996847,29579.0769999973,25262.655499998826,30958.779249998017,17220.744250000098,56107.01399999266,198301.3442499926,155053.84924998088,412617.0130000576
2026,'B2',0.5,20011.5782499979,43464.17199999729,36451.35524999696,10267.81624999985,82204.52099999445,18668.035249998313,13883.562999999407,55771.304499994425,30691.927249996766,30014.36674999723,25368.0769999988,31356.566999997947,17482.78300000006,56638.31474999266,199279.4942499928,156563.45199998055,415636.06650005624
2027,'B2',0.5,19990.239749997996,43460.40099999735,36523.78274999694,10267.600249999881,82408.26174999442,18836.197499998314,13809.524249999453,55650.53599999445,29418.317999996816,30174.783999997286,25380.3697499988,31637.20224999792,17688.189750000023,56149.199249993035,199038.38774999307,156903.01449998067,415245.4070000559
2028,'B2',0.5,20273.380499997962,31950.33899999833,36683.73524999691,10371.07199999988,59616.40949999576,19202.10524999823,13822.844249999465,49131.97799999449,29743.794999996764,27618.302249997476,25504.054999998778,31909.27899999785,17914.83349999998,56747.203249993,160203.8302499913,153733.31999998077,373742.12850005913
2029,'B2',0.5,20666.67049999787,43804.84974999734,36788.46924999688,10458.742999999886,82864.44049999434,19469.143249998167,13895.092999999453,56590.86099999417,31338.42749999658,30636.4139999973,25645.465749998686,32157.49799999781,18145.01674999993,57676.64949999277,201800.7049999933,159835.86299998,422461.0922500533
2030,'B2',0.5,20920.467999997865,44082.20674999726,36787.15324999688,10521.932249999896,83034.94099999432,19702.106499998117,13905.345999999465,56848.755499994084,31539.708749996527,30869.022999997305,25618.20024999873,32461.884249997758,18362.183249999885,58089.714499992784,202546.27674999344,160870.04274997974,424653.90875005646
2031,'B2',0.5,21197.06974999781,44267.718249997226,36873.764499996854,10627.999999999904,83230.54549999427,19924.134499998076,14223.310499999385,57399.117499993896,31083.461499996505,31466.142749997194,25701.743249998715,32705.35924999771,18571.013749999845,58607.45949999275,202727.17724999363,162781.93874997913,427271.3810000542
2032,'B2',0.5,21447.665499997787,31893.48949999842,36860.836749996866,10632.208499999932,62784.094499995364,20154.435249997998,13925.282749999482,55597.69824999397,31868.504749996435,27660.251749997555,25783.21899999869,33031.26824999768,18746.847499999814,58893.667499992735,170562.00724999403,157851.56024997972,390385.80225005216
2033,'B2',0.5,21697.82649999777,44191.79374999733,36947.18424999683,10708.667499999938,83569.5697499942,20432.36499999793,14038.357499999483,57938.471499993684,32195.978499996367,31595.637749997346,25902.24549999864,33244.71624999763,18873.128249999787,59569.10624999259,204570.54199999396,164041.48824997907,431335.94200005016
2034,'B2',0.5,21904.12474999774,44524.58224999723,36988.51699999682,10780.07699999995,83736.69924999417,20660.594999997866,14190.59674999943,58715.2754999934,32316.151499996333,32142.98024999719,25957.65549999863,33512.45049999761,19048.961999999752,60183.920999992435,205362.58624999414,165777.35449997854,434478.6672500507
