year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868875.0,795925.0,172325.0,579675.0,110650.0,470800.0,37.0,400.0,36.0,200.0,0.0,1025.0
2016,848975.0,813825.0,151900.0,601825.0,111475.0,470250.0,37.0,400.0,36.0,200.0,0.0,1300.0
2017,839025.0,822200.0,136000.0,618400.0,112050.0,470575.0,37.0,400.0,36.0,200.0,125.0,50775.0
2018,833325.0,826700.0,122025.0,632625.0,112875.0,470700.0,37.0,400.0,36.0,200.0,0.0,41625.0
2019,829725.0,829375.0,111225.0,643500.0,113500.0,470925.0,37.0,400.0,36.0,200.0,127250.0,67000.0
2020,827125.0,831250.0,102950.0,651875.0,113875.0,471175.0,37.0,400.0,36.0,200.0,156825.0,74900.0
2021,824075.0,833450.0,95725.0,659200.0,114350.0,471450.0,37.0,400.0,36.0,200.0,144075.0,75725.0
2022,820775.0,835975.0,89400.0,665600.0,114775.0,471725.0,37.0,400.0,36.0,200.0,75.0,63450.0
2023,818025.0,837900.0,84225.0,670800.0,115375.0,471925.0,37.0,400.0,36.0,200.0,75.0,41625.0
2024,815625.0,839700.0,79875.0,675175.0,115675.0,472200.0,37.0,400.0,36.0,200.0,450.0,57550.0
2025,813600.0,841300.0,76200.0,678850.0,115925.0,472375.0,37.0,400.0,36.0,200.0,100.0,28400.0
2026,811950.0,842750.0,73225.0,681825.0,116075.0,472425.0,37.0,400.0,36.0,200.0,0.0,26875.0
2027,810050.0,844400.0,70825.0,684225.0,116150.0,472600.0,37.0,400.0,36.0,200.0,5500.0,71650.0
2028,808025.0,846300.0,68475.0,686575.0,116175.0,472700.0,37.0,400.0,36.0,200.0,156500.0,71225.0
2029,806275.0,847825.0,66100.0,688950.0,116250.0,472850.0,37.0,400.0,36.0,200.0,350.0,56450.0
2030,804800.0,849175.0,64125.0,690925.0,116325.0,472900.0,37.0,400.0,36.0,200.0,300.0,61275.0
2031,803175.0,850575.0,62025.0,693075.0,116350.0,473050.0,37.0,400.0,36.0,200.0,2525.0,22200.0
2032,801750.0,851850.0,60125.0,695025.0,116350.0,473150.0,37.0,400.0,36.0,200.0,134300.0,64050.0
2033,800800.0,852600.0,58400.0,696800.0,116325.0,473325.0,37.0,400.0,36.0,200.0,0.0,55625.0
2034,799675.0,853550.0,56625.0,698775.0,116150.0,473475.0,37.0,400.0,36.0,200.0,375.0,15050.0
2035,798875.0,854275.0,54875.0,700550.0,116150.0,473525.0,37.0,400.0,36.0,200.0,225.0,64325.0
2036,798000.0,854950.0,53250.0,702350.0,116150.0,473550.0,37.0,400.0,36.0,200.0,5375.0,50975.0
2037,797225.0,855600.0,52150.0,703575.0,116175.0,473525.0,37.0,400.0,36.0,200.0,4975.0,68650.0
2038,796400.0,856325.0,51200.0,704600.0,116225.0,473500.0,37.0,400.0,36.0,200.0,75.0,67975.0
2039,795575.0,857075.0,50275.0,705600.0,116300.0,473425.0,37.0,400.0,36.0,200.0,186375.0,68475.0
2040,794725.0,857775.0,49350.0,706525.0,116375.0,473500.0,37.0,400.0,36.0,200.0,3975.0,70475.0
2041,792625.0,859725.0,48425.0,707525.0,116450.0,473500.0,37.0,400.0,36.0,200.0,158725.0,67800.0
2042,790900.0,861150.0,47675.0,708425.0,116550.0,473550.0,37.0,400.0,36.0,200.0,8025.0,67375.0
2043,789050.0,862475.0,47025.0,709225.0,116850.0,473625.0,37.0,400.0,36.0,200.0,193875.0,66675.0
2044,785225.0,865850.0,46500.0,710050.0,117050.0,473575.0,37.0,400.0,36.0,200.0,156625.0,65325.0
2045,781775.0,868925.0,45750.0,710875.0,117325.0,473600.0,37.0,400.0,36.0,200.0,5750.0,63825.0
2046,779025.0,871300.0,45075.0,711725.0,117475.0,473650.0,37.0,400.0,36.0,200.0,102875.0,62925.0
2047,776325.0,873625.0,44500.0,712425.0,117700.0,473675.0,37.0,400.0,36.0,200.0,193100.0,64550.0
2048,773125.0,876425.0,43875.0,713325.0,117950.0,473550.0,37.0,400.0,36.0,200.0,188525.0,63050.0
2049,769700.0,879400.0,43150.0,714400.0,118250.0,473350.0,37.0,400.0,36.0,200.0,54275.0,61125.0
2050,766300.0,882250.0,42425.0,715525.0,118600.0,473150.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,763250.0,884775.0,41600.0,716750.0,118825.0,473050.0,37.0,400.0,36.0,200.0,0.0,0.0
