'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2015,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.945494754410003,0.0,0.0,0.0,0.0,12.161900179980002,0.0,8.783594574430001,20.945494754410003,20.945494754410003,0.0,13238157.849998694
2016,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758870288,38.40295290241,0.0,0.0,0.0,0.0,28.97278580398,0.0,17.189037386429998,46.16182319041,25.216328435999994,0.0,13087264.24999874
2017,'B2',0.5,43.303025993337506,219.17993156627674,0.0,23.983214396310018,0.0,0.6662003998975,234.50254076391903,127.00874186965295,146.48724974504273,482.9952899256832,91.93565518585517,0.0,0.0,102.63167685508247,161.88669717509293,1105.5434758158,1370.0618498459778,1296.4259782005402,27.474048455035003,13019735.099998761
2018,'B2',0.5,43.303025993337506,461.65036438088447,0.0,54.382492540229975,0.0,0.6662003998975,498.6867436813282,264.5292858540531,167.4772275110827,1004.1257723928643,91.93565518585517,0.0,0.0,119.27890060056247,335.59685799749366,2131.8810093414495,2586.7567679396575,1216.6949180935408,0.0,12986995.699998768
2019,'B2',0.5,221.80977468057142,8088.558464811417,152.44160396741694,107.21686990458221,13080.573248412726,1.456053270195,852.387268043535,1305.9964241984933,352.1672059896951,4083.0889796557194,214.3628500819668,0.0,0.0,604.7990893568655,21607.903036253425,6126.369458224686,28460.058743013775,2136.552014154656,23736.74996092073,12971760.09999877
2020,'B2',0.5,774.4023916408713,15658.02965931686,2992.1060291817344,231.9246352911601,27965.79477553223,138.9077939192101,1150.8742250945704,3247.1683364506694,1339.544913503741,7447.138831978007,339.3200653085076,0.0,0.0,1832.8293200168296,48415.23562819301,10673.650238528928,61285.21165719047,2540.590120022643,30284.562794178255,12965795.649998771
2021,'B2',0.5,1133.026961806661,24051.033784277904,3137.987210266085,296.18182219737486,43804.171616526844,139.7761342828076,1486.0536054432262,7368.622286068555,2269.3075344090066,10143.356244815013,470.34517282374964,0.0,0.0,2718.15934133438,75645.2229561672,15501.36303781631,94299.86237286837,2739.6138471500676,30275.036868556672,12961724.749998774
2022,'B2',0.5,1341.6043968863682,24226.386495185623,3314.262830178581,305.4109122451501,43804.171616526844,140.69904328758508,1774.0012149337956,8015.581498417559,2420.986244363169,10789.39254815924,594.9378884687102,0.0,0.0,3339.1768889105974,75912.86656755274,17040.274194590027,96727.43468859435,2394.948867397549,32.623448337869995,12959134.099998776
2023,'B2',0.5,1389.6023595070524,24554.37257309408,3499.2549777791346,315.4104877911248,43804.171616526844,143.6989159513776,1993.9918769452645,8015.581498417559,2597.218679675078,11525.361308342728,724.9323705663816,0.0,0.0,3421.9562082702287,76208.85400371344,18497.669415013013,98563.5966645342,1794.9238105025574,41.238165441235,12959266.349998776
2024,'B2',0.5,1673.616330754705,24907.500210348913,3499.2549777791346,387.7638568922454,43804.171616526844,156.4232095795376,2357.9185245135495,8574.97023266222,2902.410767382902,12338.526784957072,724.9323705663816,0.0,0.0,4146.618933642018,76491.7880739297,20234.878396349355,101327.48888191018,2611.200693828334,152.69152353792006,12959042.549998777
2025,'B2',0.5,1734.9154266549663,24908.63537879151,3499.2549777791346,397.98037287562283,43804.171616526844,156.4232095795376,2528.1937909031985,8574.97023266222,3073.328160215225,13169.470084938226,883.855952530038,0.0,0.0,4232.768474779448,76718.82176244914,21325.405488185395,102731.19920341182,1376.959320870764,26.751000622420005,12958792.299998775
2026,'B2',0.5,1734.9154266549663,25059.342002120025,3714.881377310364,397.98037287562283,43804.171616526844,158.7417730153576,2693.971076564305,8596.996585302506,3214.760529800225,13767.6594513797,1032.2440124225122,0.0,0.0,4254.794827419737,77039.9427983102,22426.723120199815,104175.66422392067,1444.4650205158616,0.0,12959156.249998774
2027,'B2',0.5,2203.409053654299,25443.38851876473,3948.876220454962,500.08337427954257,43804.171616526844,317.12044569540757,3110.504911837073,9510.122291039386,4798.746437391937,14568.239803296407,1207.3174955630982,0.0,0.0,5711.963123739262,78423.42307407389,24822.390492648054,109411.98016843431,3602.6115836268887,1633.704360904773,12958834.149998773
2028,'B2',0.5,2671.992069723936,37439.94738008903,4163.547257373564,587.7984216226354,65107.16514905881,338.6732442941201,3529.209035278241,15776.230297786768,6245.316620734744,18228.2136747065,1375.6973970115835,0.0,0.0,7011.860207952495,115923.19196331664,31931.744325695712,155463.7905475513,3609.012540024103,42442.79783914886,12958324.549998773
