'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2025,'M1',0.2,14589.925749998127,42655.85799999725,34572.268999997345,9040.726999999784,77843.0169999944,14333.692999998206,12621.496749999265,50521.71199999507,26569.07899999752,25712.777749998095,23192.733249999048,25755.446749998417,13624.689249999805,46789.337749993254,185104.80224999014,135984.4789999856,371033.42450005445
2025,'M1',1.0,14547.791749998123,42820.92849999724,34571.09274999734,9079.941499999779,77792.4529999944,14384.95924999821,12670.81999999925,50402.54474999508,26591.25499999752,25622.883999998117,23180.950249999056,25755.68899999842,13626.999499999807,46848.48199999325,185109.13049999013,135935.89124998558,371048.3092500553
2025,'M1',0.5,14553.952249998121,42819.85149999724,34569.42774999733,9019.14799999978,77761.83599999441,14397.632999998203,12707.912499999253,50488.494999995055,26596.804249997524,25553.72699999813,23198.59024999905,25760.352749998416,13622.58099999981,46813.62699999326,185126.60349999013,135955.27524998557,371050.31125005474
2026,'M1',0.1,14623.861249998134,42825.93599999727,34536.06499999737,9081.873749999791,77894.3029999944,14397.211999998206,12609.870999999283,50715.77074999493,26652.261499997516,25904.139999997977,23237.25399999904,25771.68649999843,13583.315249999812,46871.60424999325,185642.5602499902,136164.57999998555,371833.55000005075
2026,'M1',1.0,14593.33399999813,42858.02449999728,34589.25799999735,9087.722999999778,77902.0537499944,14387.44899999821,12651.224499999278,50642.47324999497,26655.148499997515,25813.070749998005,23205.573249999048,25772.12949999842,13637.61799999981,46905.19474999324,185538.00299999022,136197.07674998554,371795.0800000517
2026,'M1',0.2,14640.66599999812,42692.037499997285,34586.58474999735,9046.029499999782,77957.3829999944,14338.303749998206,12621.544749999277,50759.210249994954,26646.086249997512,25915.332499997978,23215.411999999043,25770.74599999842,13631.768249999806,46868.08424999325,185533.6747499902,136264.53999998554,371821.1045000506
2026,'M1',0.5,14609.410499998128,42856.977999997274,34570.94574999735,9023.433499999779,77879.33999999441,14398.784999998203,12727.741749999272,50712.55124999495,26655.723499997508,25780.001249998022,23193.615249999057,25768.572999998418,13626.12049999981,46876.33849999326,185558.6139999902,136213.46124998553,371803.21925005043
2027,'M1',0.1,14240.420249998258,42814.149499997315,34531.16949999736,9013.34274999982,77994.3732499944,14267.936749998202,12413.307499999346,50162.97424999508,25342.68799999766,25732.766249998098,23233.861749999047,25784.58749999843,13593.933749999815,45706.7922499937,185024.4494999903,135260.25599998602,369125.5110000521
2027,'M1',1.0,14189.850249998264,42821.99049999733,34580.03174999735,9022.9889999998,78005.2619999944,14202.044749998198,12497.519749999316,50068.27924999511,25406.402999997645,25678.1989999981,23204.37699999905,25781.49099999842,13643.55574999981,45697.748999993724,185054.71449999028,135201.65474998602,369101.99300005205
2027,'M1',0.5,14191.193499998264,42859.924999997325,34570.80999999735,8955.919499999807,77979.4102499944,14226.864749998194,12533.97174999934,50165.786249995086,25273.64574999765,25627.532999998126,23198.21424999906,25787.411749998417,13633.199499999811,45677.63549999372,184961.2954999903,135217.07949998602,369003.8852500516
