year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868850.0,795900.0,172325.0,579700.0,110650.0,470825.0,37.0,400.0,36.0,200.0,0.0,700.0
2016,847325.0,815325.0,151900.0,601775.0,111300.0,470625.0,37.0,400.0,36.0,200.0,0.0,675.0
2017,836375.0,824950.0,136025.0,618325.0,111675.0,470900.0,37.0,400.0,36.0,200.0,300.0,48550.0
2018,828700.0,831250.0,122050.0,632475.0,112575.0,471200.0,37.0,400.0,36.0,200.0,0.0,41100.0
2019,823425.0,835300.0,111250.0,643450.0,113275.0,471550.0,37.0,400.0,36.0,200.0,124750.0,66575.0
2020,786475.0,871425.0,102975.0,652175.0,123400.0,461800.0,37.0,400.0,36.0,200.0,156775.0,68475.0
2021,780675.0,877375.0,95775.0,659425.0,125975.0,459025.0,37.0,400.0,36.0,200.0,144600.0,66550.0
2022,775475.0,882675.0,89425.0,665775.0,127075.0,457825.0,37.0,400.0,36.0,200.0,75.0,53775.0
2023,770725.0,887125.0,84225.0,671000.0,127800.0,457375.0,37.0,400.0,36.0,200.0,75.0,33325.0
2024,765850.0,891400.0,79875.0,675375.0,128175.0,457575.0,37.0,400.0,36.0,200.0,650.0,48075.0
2025,761775.0,895200.0,76200.0,679050.0,128450.0,457575.0,37.0,400.0,36.0,200.0,75.0,22475.0
2026,758150.0,898425.0,73225.0,682025.0,128575.0,457850.0,37.0,400.0,36.0,200.0,0.0,20275.0
2027,755125.0,901150.0,70825.0,684425.0,128650.0,458075.0,37.0,400.0,36.0,200.0,6075.0,59075.0
2028,752400.0,903625.0,68475.0,686775.0,128775.0,458200.0,37.0,400.0,36.0,200.0,154750.0,60200.0
2029,749500.0,906275.0,66100.0,689150.0,128825.0,458400.0,37.0,400.0,36.0,200.0,450.0,48075.0
2030,747150.0,908350.0,64125.0,691125.0,128975.0,458525.0,37.0,400.0,36.0,200.0,300.0,49425.0
2031,744900.0,910375.0,62025.0,693225.0,128975.0,458750.0,37.0,400.0,36.0,200.0,2750.0,19300.0
2032,742675.0,912375.0,60125.0,695125.0,129050.0,458900.0,37.0,400.0,36.0,200.0,133850.0,52625.0
2033,740350.0,914375.0,58400.0,696850.0,129150.0,459125.0,37.0,400.0,36.0,200.0,0.0,42950.0
2034,738175.0,916325.0,56625.0,698625.0,129225.0,459275.0,37.0,400.0,36.0,200.0,525.0,15125.0
2035,736075.0,918200.0,54875.0,700375.0,129300.0,459425.0,37.0,400.0,36.0,200.0,175.0,50500.0
2036,734250.0,919900.0,53250.0,702000.0,129300.0,459550.0,37.0,400.0,36.0,200.0,4975.0,39350.0
2037,732425.0,921550.0,52150.0,703100.0,129300.0,459725.0,37.0,400.0,36.0,200.0,4825.0,55250.0
2038,730750.0,923125.0,51200.0,704050.0,129300.0,459825.0,37.0,400.0,36.0,200.0,125.0,54925.0
2039,729250.0,924525.0,50275.0,704975.0,129250.0,459975.0,37.0,400.0,36.0,200.0,185275.0,53375.0
2040,727725.0,926025.0,49350.0,705900.0,129175.0,460075.0,37.0,400.0,36.0,200.0,3825.0,53250.0
2041,726200.0,927525.0,48425.0,706825.0,129225.0,460050.0,37.0,400.0,36.0,200.0,159775.0,53000.0
2042,724675.0,929025.0,47675.0,707575.0,129175.0,460125.0,37.0,400.0,36.0,200.0,7975.0,52800.0
2043,722925.0,930775.0,47025.0,708225.0,129225.0,460075.0,37.0,400.0,36.0,200.0,195600.0,52250.0
2044,721525.0,932100.0,46450.0,708800.0,129225.0,460150.0,37.0,400.0,36.0,200.0,154350.0,51525.0
2045,720400.0,933150.0,45700.0,709550.0,129300.0,460150.0,37.0,400.0,36.0,200.0,5600.0,50100.0
2046,719225.0,934150.0,45025.0,710225.0,129350.0,460275.0,37.0,400.0,36.0,200.0,103975.0,50900.0
2047,718000.0,935150.0,44375.0,710875.0,129350.0,460500.0,37.0,400.0,36.0,200.0,191725.0,52950.0
2048,717000.0,936075.0,43650.0,711600.0,129425.0,460500.0,37.0,400.0,36.0,200.0,186300.0,50675.0
2049,715925.0,937050.0,42900.0,712350.0,129425.0,460600.0,37.0,400.0,36.0,200.0,56000.0,52675.0
2050,715075.0,937900.0,42175.0,713075.0,129425.0,460600.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,714275.0,938725.0,41425.0,713825.0,129475.0,460525.0,37.0,400.0,36.0,200.0,0.0,0.0
