'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_debt_5','total_debt_34','total_wu'
2015,'B2',10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.350783723290004,0.0,0.0,0.0,0.0,16.891528027750002,0.0,9.459255695540001,26.350783723290004,26.350783723290004,0.0,13.529998399987377
2016,'B2',10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.345160384,45.74795944329,0.0,0.0,0.0,0.0,36.93527627175,0.0,19.157843555539998,56.093119827289996,29.742336103999993,0.0,13.34829304998786
2017,'B2',10.0,35.97482159446503,232.50393956422656,0.0,30.645218395285035,0.0,0.6662003998975,229.8391379646366,131.5936331653454,158.42332075082498,469.6712819277334,83.9412503870851,0.0,0.0,88.89890746375502,154.55849277622048,1129.8014039095258,1373.2588041495023,1285.7667718021812,31.398912520040003,13.280234899988182
2018,'B2',10.0,35.97482159446503,478.59333406263494,0.0,65.387250559765,0.0,0.6662003998975,471.5857784424847,273.4569311703059,173.62295982278496,983.5638410273158,83.9412503870851,0.0,0.0,100.479584851915,321.7545225677805,2144.5582600470157,2566.792367466857,1193.5335633172217,0.0,13.307541249988299
2019,'B2',10.0,207.37289444902154,8585.329276975892,129.5358707287896,122.96074514590211,14476.578931274413,0.6662003998975,775.3360737247106,2004.4958242089547,327.31917810855686,4812.163557847123,170.8250661198095,0.0,0.0,557.6508352230876,24398.109357851878,6563.756380383185,31612.583618979574,2033.0812881456695,27012.70996336821,13.373446099988318
2020,'B2',10.0,715.2223939633807,16947.295530870157,3382.486902213744,219.21187083964742,31073.91619611734,160.72234585278255,1125.6179456849056,4678.600941475789,1454.9053224210081,9046.758412922869,297.9838925837227,0.0,0.0,1746.808911736773,55101.60922996672,11884.775952835116,69102.72175490741,2491.194330261996,34998.943805698305,13.46202334998835
2021,'B2',10.0,1073.8469641291704,25625.23381832188,3524.8947218437056,266.10225047391225,48646.53391214076,160.72234585278255,1424.0441685985231,11985.830350206736,2565.8529452533317,11723.96662514807,402.95878919103984,0.0,0.0,2588.1364366748157,87197.66174827972,17147.461704710073,107399.98689110052,2584.180922066146,35713.08421415717,13.559654249988359
2022,'B2',10.0,1280.5785811993228,25807.046892263043,3664.253981565103,269.79388649302234,48646.53391214076,160.72234585278255,1736.9103212180842,12605.102292412415,2708.00192724266,12358.928020434967,522.0140508073397,0.0,0.0,3202.493195939551,87414.54536440238,18676.120649792218,109759.88621156102,2310.9641479627994,48.93517250680499,13.651390199988358
2023,'B2',10.0,1319.5769258286286,26135.032970171498,3810.2477845363505,274.7936742660097,48646.53391214076,160.72234585278255,1928.9021717008206,12605.102292412415,2825.6711821772333,13003.900643150117,639.0090846952439,0.0,0.0,3263.3820279340175,87639.53581418667,19979.848143315132,111349.49298685968,1571.9332758272958,17.673499474815,13.748109299988366
2024,'B2',10.0,1588.4722826372426,26496.799815677216,3810.2477845363505,333.1083299594502,48646.53391214076,174.52654051230257,2276.6303037987072,13120.215084371303,3108.796211761542,13723.11473003611,641.168886757964,0.0,0.0,3991.660801186768,87863.0753276784,21598.15075182777,113919.61388212508,2391.980784462275,178.1401107942401,13.830983799988395
2025,'B2',10.0,1638.4196941115297,26497.934984119813,3810.2477845363505,335.3786668446452,48646.53391214076,174.52654051230257,2438.9593910901726,13120.215084371303,3290.81876801988,14466.65005993728,779.6594367548646,0.0,0.0,4063.0531525704305,88058.32429980511,22611.239868567234,115199.34432238278,1239.6039393164747,40.126500933630005,13.926741299988368
2026,'B2',10.0,1638.4196941115297,26652.119452602063,3947.043027249711,335.3786668446452,48646.53391214076,174.52654051230257,2602.4181133154593,13135.28574670413,3410.224784964593,15028.90169312355,924.5696514936081,0.0,0.0,4079.2830966211695,88346.98544756457,23602.425737380207,116495.42128299987,1296.0769606233737,0.0,14.01950629998832
2027,'B2',10.0,2144.2936556127993,26995.556820961072,4083.575914508759,406.154610999635,48646.53391214076,319.2340469923126,2945.855481674065,14068.13589589403,4901.741342939757,15828.321783660665,1079.5407356485925,0.0,0.0,5480.076131268921,89639.68697058303,25825.618514584683,121418.94420095351,3378.681137366041,1544.8417806045143,14.111521699988334
2028,'B2',10.0,2581.7147469684455,39310.91640090591,4201.2987412060575,465.01602434828686,72295.37256715071,333.9872945113801,3351.613363999642,23484.869664317303,6457.631883521572,19519.88605431923,1203.0342891447776,0.0,0.0,6696.221888534478,132994.79909825153,32884.36778417849,173205.3410302239,3312.3971825613035,48473.99964679516,14.203603399988351
2029,'B2',10.0,2865.823949394964,39688.195017892904,4201.2987412060575,534.0304055045375,72295.37256715071,333.9872945113801,3719.690063499585,24091.045978805552,6680.055167466917,20327.354313846274,1205.3347685166527,0.0,0.0,7389.592791978364,133237.49967198458,34671.59046214925,175942.18826760823,2635.1991204827855,101.648116921875,14.286226799988295
2030,'B2',10.0,3130.195746329735,39851.14832376231,4302.717232271551,603.5419555606626,72295.37256715071,333.9872945113801,4093.457086752192,24859.091630245974,6858.616663632922,21041.84188573521,1314.729994834489,0.0,0.0,8212.609448792233,133452.87152379798,36369.00059935274,178684.7003805666,2661.9505070673686,80.56160592294002,14.37156164998832
2031,'B2',10.0,3385.8203533114647,39851.14832376231,4302.717232271551,625.9651666994131,72295.37256715071,335.10845506831765,4093.457086752192,25276.16335742652,7830.532982479898,21041.84188573521,1450.3904222239157,0.0,0.0,8878.604324890726,134230.16735836235,36729.527340784625,180488.5178326633,945.1383494983273,858.6791025962511,14.450606799988318
2032,'B2',10.0,3628.7262316845195,51608.09616181169,4403.836421458483,744.8146521577022,92453.24083486236,335.10845506831765,4534.9709433120815,28450.11394661992,8108.685764485348,26380.410707015475,1571.2938005996443,0.0,0.0,9769.564582185665,168257.58494073313,43451.274220839245,222219.29791879453,2872.0047972343327,38858.775288946956,14.531397099988306
2033,'B2',10.0,3824.8385152353026,51989.54532871913,4403.836421458483,791.1488729966333,92453.24083486236,335.10845506831765,4862.54310924306,29001.81443660847,8225.060086592433,27112.06038026201,1573.4488806386644,0.0,0.0,10259.8452910627,168476.32556469296,45095.60029061098,224572.6453213781,2353.347402609823,0.0,14.612078049988337
2034,'B2',10.0,4079.7709131936467,51989.54532871913,4403.836421458483,860.9643844706951,92453.24083486236,335.10845506831765,5033.908455588503,29002.87224738838,8399.278347195754,27112.06038026201,1573.4488806386644,0.0,0.0,10602.600047887161,168476.32556469296,45424.23486094759,225244.03464854622,596.6052798692489,74.78404729176002,14.694522299988302
2035,'B2',10.0,4465.139481653471,52332.32599608231,4403.836421458483,930.5592472383722,92453.24083486236,335.10845506831765,5365.263100706249,29747.641151932028,8535.48830370007,27795.5442563983,1574.4876099337043,0.0,0.0,11519.234071381845,168678.87777722607,46987.409661177604,227938.63485875254,2645.6435144667967,48.95669572095999,14.761078399988342
2036,'B2',10.0,4693.528583685006,52676.948837541226,4473.1688274323415,986.636928540733,92453.24083486236,335.10845506831765,5703.76837693156,29932.187703126823,9814.56972178137,28458.28048997077,1674.4078420724563,0.0,0.0,11880.438231720165,169764.0971277929,48786.177329704995,231201.84660070942,2073.8546139818745,1189.3571279973917,14.837639099988317
2037,'B2',10.0,5087.494746796864,53008.76257797386,4540.333542263116,1041.7721422077827,92453.24083486236,335.10845506831765,6008.5157397458215,30700.070860744338,11143.025104006376,29122.910429266347,1791.5866280290543,0.0,0.0,12909.22389184403,170907.8544789118,50644.608778413254,235232.82106064164,2784.829519401288,1246.1449405499798,14.905376649988312
2038,'B2',10.0,5433.831519494123,53321.45520703681,4594.7578922584,1100.154626748151,92453.24083486236,335.10845506831765,6297.4595615389635,31488.729168858536,11266.954213380159,29773.034028301514,1893.5085925656294,0.0,0.0,13818.39040964056,171125.55187889322,52243.15789978045,237958.23409980233,2684.604755220758,40.808283926515,14.97695974998831
2039,'B2',10.0,6019.509570351959,64408.87716710922,8135.6422099228585,1298.969257140558,112297.63881166726,491.3635572477334,6689.212209608678,40089.85645489503,12558.336571233065,35279.364745064195,2030.1793673963211,0.0,0.0,15286.214618367047,213872.8607218656,58917.33704110365,289298.9499212389,2681.7195576374916,48658.99626386215,15.043261249988285
2040,'B2',10.0,6346.700886396798,64742.39393648219,8196.37832248208,1359.7053696998078,112297.63881166726,491.3635572477334,6964.483945562569,40858.85400907513,12658.917777436538,38625.35370755128,2134.018527578264,0.0,0.0,16162.969791600983,216719.88439745802,60530.0178932154,294675.80885078496,2652.7966582329404,2724.062271303145,15.112654749988325
2041,'B2',10.0,7017.470483066695,75641.77753156202,11812.86377478914,1532.0953232670636,130233.24111033662,653.9774053190833,7314.863230398007,43971.84989208573,14035.595393226435,44372.78552586705,2257.926183251228,0.0,0.0,17684.267497034198,252309.78081465093,67281.51068516125,338844.44585285924,2617.151535033929,41551.48546697303,15.18277929998828
2042,'B2',10.0,7368.237276543577,75951.27764345167,11874.763797167414,1588.1001054188087,130233.24111033662,682.9201685415833,7598.817301307863,46375.94241779894,15537.413381919881,45000.6286099907,2364.0405073282186,0.0,0.0,18801.71830231929,255052.8252354491,69128.79771513195,344575.3823195519,2680.3692229818757,3050.567243651533,15.245665949988314
2043,'B2',10.0,7988.856325234944,86480.9793445657,15598.970347545634,1719.9416631851516,150472.09819176694,822.5787567977027,7939.927141795193,57187.293243709246,16833.612762179277,50310.24125485564,2493.776891710388,0.0,0.0,20461.52053311537,299739.9841652559,75612.47796192532,397848.2759233578,2675.7508999467186,50597.14270363395,15.306833099988264
2044,'B2',10.0,8555.144777038246,97082.37349375735,17446.446282163302,1891.1298465202703,164761.0926895602,970.2184343140618,8317.08314467325,66178.51688577022,18230.181851801462,55768.54683192435,2597.2158938057473,0.0,0.0,22189.543773632897,335579.8031463517,81789.00830324573,441797.9501313494,2672.3120237422154,41277.362184219804,15.364939899988302
2045,'B2',10.0,8927.065176105612,97384.93576435054,17501.731746889633,1948.4256917820258,164761.0926895602,970.2184343140618,8621.655795801391,66979.65352916814,19583.82590888903,56425.941267033806,2707.7868232582578,0.0,0.0,23260.90403915123,336758.9754966122,83552.85838329213,445812.3328271743,2741.1538601543984,1273.2288356674999,15.422804299988258
2046,'B2',10.0,9341.30587679926,100440.50443235313,21372.337999405037,2056.2846219679122,179157.8343384425,1126.7448006177708,8981.294054528993,67748.1896247529,21095.67665418607,62119.21265794086,2854.5555586259457,0.0,0.0,24506.41043141682,363407.83162185986,85823.10020698824,476293.9406197189,2722.8716094692168,27758.736183014003,15.478222949988277
2047,'B2',10.0,10027.885567145904,111463.121872586,25050.788555974545,2232.395063109565,199942.49970304695,1290.9058244630662,9369.896657084031,79064.60659147409,22481.780240332835,68007.3272909446,2999.6295503478273,0.0,0.0,26383.93230894935,409974.4277210387,92605.01886302137,531930.836916638,2762.882748814684,52874.0135480278,15.526627899988307
2048,'B2',10.0,10656.042815007837,122605.58372625368,28947.337846151695,2397.1952983024917,221351.28089772296,1480.1479736029428,9704.832350543371,87964.76217678704,23939.24278787743,74069.34783266712,3157.3779573157476,0.0,0.0,27922.585763825486,455462.93323972623,99450.12155509205,586273.1516618247,2715.83554323817,51626.47920244074,15.582545499988257
2049,'B2',10.0,11088.39899282635,123166.6891081217,28993.409580694,2478.526830378737,227248.66629098987,1591.1866107147816,10036.644560139695,97204.15004697113,25652.395948305013,74701.78709774563,3252.662681028115,0.0,0.0,29235.796939190826,470763.9537061293,101890.89261465569,605414.5177475008,2701.4789799769196,16439.88710572588,15.640782149988274
2050,'B2',10.0,11088.39899282635,123166.6891081217,28993.409580694,2478.526830378737,227248.66629098987,1591.1866107147816,10036.644560139695,97204.15004697113,25652.395948305013,74701.78709774563,3252.662681028115,0.0,0.0,29235.796939190826,470763.9537061293,101890.89261465569,605414.5177475008,0.0,0.0,15.687170399988249
2051,'B2',10.0,11088.39899282635,123166.6891081217,28993.409580694,2478.526830378737,227248.66629098987,1591.1866107147816,10036.644560139695,97204.15004697113,25652.395948305013,74701.78709774563,3252.662681028115,0.0,0.0,29235.796939190826,470763.9537061293,101890.89261465569,605414.5177475008,0.0,0.0,15.74313179998827
