year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,868925.0,795875.0,172325.0,579725.0,110700.0,470700.0,37.0,400.0,36.0,200.0,0.0,650.0
2016,847625.0,815125.0,151900.0,601775.0,111300.0,470525.0,37.0,400.0,36.0,200.0,0.0,1000.0
2017,836700.0,824625.0,136025.0,618325.0,111700.0,470875.0,37.0,400.0,36.0,200.0,175.0,49525.0
2015,868800.0,795675.0,172325.0,579700.0,110675.0,471075.0,37.0,400.0,36.0,200.0,0.0,800.0
2016,847375.0,815100.0,151900.0,601750.0,111275.0,470850.0,37.0,400.0,36.0,200.0,0.0,1100.0
2017,836425.0,824550.0,136025.0,618300.0,111625.0,471325.0,37.0,400.0,36.0,200.0,150.0,48525.0
2018,828975.0,830875.0,122050.0,632450.0,112425.0,471475.0,37.0,400.0,36.0,200.0,0.0,39925.0
2019,823250.0,835500.0,111250.0,643425.0,113025.0,471800.0,37.0,400.0,36.0,200.0,124850.0,66075.0
2020,818175.0,839550.0,102975.0,651825.0,113500.0,472225.0,37.0,400.0,36.0,200.0,161000.0,75650.0
2021,812250.0,844550.0,95775.0,659075.0,114000.0,472600.0,37.0,400.0,36.0,200.0,145875.0,73400.0
2022,806800.0,849150.0,89425.0,665425.0,114475.0,472975.0,37.0,400.0,36.0,200.0,200.0,62075.0
2023,800875.0,854150.0,84225.0,670650.0,114950.0,473400.0,37.0,400.0,36.0,200.0,75.0,38700.0
2024,795750.0,858650.0,79875.0,675025.0,115250.0,473700.0,37.0,400.0,36.0,200.0,800.0,54825.0
2025,791375.0,862675.0,76200.0,678700.0,115425.0,473875.0,37.0,400.0,36.0,200.0,100.0,26600.0
2026,787525.0,866250.0,73225.0,681675.0,115475.0,474100.0,37.0,400.0,36.0,200.0,0.0,24475.0
2027,784525.0,868875.0,70825.0,684100.0,115450.0,474475.0,37.0,400.0,36.0,200.0,5975.0,64475.0
2028,781925.0,871250.0,68475.0,686475.0,115525.0,474600.0,37.0,400.0,36.0,200.0,157775.0,66050.0
2029,779375.0,873550.0,66100.0,688850.0,115550.0,474825.0,37.0,400.0,36.0,200.0,275.0,51725.0
2030,777250.0,875400.0,64125.0,690825.0,115525.0,475125.0,37.0,400.0,36.0,200.0,375.0,55250.0
2031,775300.0,877175.0,62025.0,692950.0,115550.0,475250.0,37.0,400.0,36.0,200.0,2600.0,20475.0
2032,772550.0,879650.0,60125.0,694950.0,115600.0,475375.0,37.0,400.0,36.0,200.0,131525.0,58150.0
2033,769800.0,882200.0,58400.0,696775.0,115625.0,475450.0,37.0,400.0,36.0,200.0,0.0,48700.0
2034,767100.0,884600.0,56625.0,698850.0,115500.0,475575.0,37.0,400.0,36.0,200.0,275.0,14900.0
2035,764725.0,886700.0,54875.0,700725.0,115525.0,475700.0,37.0,400.0,36.0,200.0,250.0,54975.0
2036,762150.0,889075.0,53250.0,702525.0,115625.0,475625.0,37.0,400.0,36.0,200.0,5675.0,45425.0
2037,759650.0,891200.0,52150.0,703750.0,115825.0,475675.0,37.0,400.0,36.0,200.0,5175.0,62200.0
2038,757125.0,893450.0,51225.0,704875.0,115900.0,475675.0,37.0,400.0,36.0,200.0,75.0,59525.0
2039,754675.0,895725.0,50300.0,705950.0,115950.0,475650.0,37.0,400.0,36.0,200.0,181625.0,57150.0
2040,752275.0,898025.0,49375.0,707025.0,115875.0,475675.0,37.0,400.0,36.0,200.0,4275.0,59175.0
2041,749025.0,900525.0,48450.0,708075.0,116725.0,475450.0,37.0,400.0,36.0,200.0,160250.0,57375.0
2042,742300.0,906900.0,47700.0,709125.0,117000.0,475225.0,37.0,400.0,36.0,200.0,8925.0,56175.0
2043,735325.0,913875.0,47050.0,710000.0,116825.0,475175.0,37.0,400.0,36.0,200.0,193850.0,54850.0
2044,727725.0,921675.0,46525.0,711150.0,116175.0,475000.0,37.0,400.0,36.0,200.0,161350.0,52850.0
2045,720350.0,929050.0,45775.0,712275.0,116025.0,474775.0,37.0,400.0,36.0,200.0,5250.0,50525.0
2046,713525.0,935600.0,45100.0,713350.0,115825.0,474850.0,37.0,400.0,36.0,200.0,105250.0,47750.0
2047,705750.0,942600.0,44575.0,714225.0,116400.0,474700.0,37.0,400.0,36.0,200.0,192400.0,45025.0
2048,698500.0,949725.0,43925.0,715675.0,115800.0,474625.0,37.0,400.0,36.0,200.0,183925.0,44375.0
2049,691600.0,955975.0,43200.0,717275.0,115625.0,474575.0,37.0,400.0,36.0,200.0,55675.0,41900.0
2050,685275.0,961950.0,42475.0,718900.0,115150.0,474500.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,679000.0,967550.0,41650.0,720425.0,115025.0,474600.0,37.0,400.0,36.0,200.0,0.0,0.0
