'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2015,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.174810620000004,0.0,0.0,0.0,0.0,6.587405310000002,0.0,6.587405310000002,13.174810620000004,257357.89999984525
2016,'B2',0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9417752000000004,18.63810742,0.0,0.0,0.0,0.0,12.891209310000004,0.0,8.688673310000002,21.579882619999992,253142.39999983314
2017,'B2',0.5,21.650557825,133.36743620200008,0.0,18.619479729499993,0.0,0.0,139.4295923929999,78.28571643100013,92.06686577704511,284.0553186639973,46.76520490200006,0.0,0.0,56.303379586020014,93.09739864750013,664.8393936900211,814.2401719235609,249422.49999982375
2018,'B2',0.5,21.650557825,268.85538423400163,0.0,40.73036013750004,0.0,0.0,287.61953555300056,152.61591014299992,99.12352973704502,563.9696557439853,46.76520490200006,0.0,0.0,61.94871075402003,192.83158261550005,1226.5498449059985,1481.3301382755321,246417.49999981475
2019,'B2',0.5,128.9473365735008,7779.30646614747,79.57416605750016,82.38011282941027,13527.295066928466,0.0,456.6867044200315,1129.615441427194,235.3804731025545,4011.6688278991496,98.6167582685005,0.0,0.0,396.173495722299,22414.813154273288,4630.071010410146,27529.471353651497,244203.9999998078
2020,'B2',0.5,536.6645226948654,15736.259664614621,2896.516937174094,189.379142921086,29537.7597984441,121.2546556461251,645.3840981854773,2894.6161190385237,1206.7828462916407,7442.005450470143,176.91253169622635,0.0,0.0,1298.32796381137,50852.80627483707,8843.276289271307,61383.53576715338,242469.79999980069
2021,'B2',0.5,743.7979781903483,24063.478084590723,2965.9376865636023,223.80731944758662,46179.310142033086,121.2546556461251,799.5004858150701,7570.104254417384,2183.6386975144637,9728.378329610301,236.73854336522746,0.0,0.0,1771.3644693286076,79614.96880345195,12948.40407886258,94815.94617715738,240949.19999979474
2022,'B2',0.5,863.1709915018502,24162.45570869315,3025.324261025103,226.20677700158666,46179.310142033086,121.2546556461251,957.2648199905725,7907.827905142633,2255.2533311048337,10037.308489687572,294.9253890497283,0.0,0.0,2130.1602974379025,79725.34385093582,13693.589496951932,96030.30247083223,239813.29999978995
2023,'B2',0.5,876.1698662318491,24344.439954912657,3092.9184096211097,226.85672073808666,46179.310142033086,121.2546556461251,1053.4564929925702,7907.827905142633,2311.965127632757,10344.731877052101,357.3199877537289,0.0,0.0,2154.249888551508,79859.23226065477,14321.560165000283,96816.25113971111,238974.29999978436
2024,'B2',0.5,1015.1469976238408,24540.271367328995,3092.9184096211097,260.54814653008617,46179.310142033086,127.61680246020511,1231.7402878085884,8224.386926646726,2470.09187089035,10684.453753787806,357.3199877537289,0.0,0.0,2600.0225470149007,79975.74844151869,15126.824878400163,98183.80469242806,238289.99999977986
2025,'B2',0.5,1025.4765747348408,24540.271367328995,3092.9184096211097,262.0238004030862,46179.310142033086,127.61680246020511,1304.78515452208,8224.386926646726,2532.258564464766,11040.824164117264,426.67571978473154,0.0,0.0,2619.253355091006,80083.47117424768,15572.614271227443,98756.5476260604,237744.8999997762
2026,'B2',0.5,1025.4765747348408,24613.360855107105,3152.4448996671276,262.0238004030862,46179.310142033086,127.61680246020511,1392.9446397800798,8233.428925134718,2563.9055591727756,11305.302619891025,484.6952100827315,0.0,0.0,2621.513854713006,80206.29165370972,16031.495694493262,99340.51002841129,237279.99999977156
2027,'B2',0.5,1275.1441514068576,24819.240154005412,3234.935912697259,299.73063170308575,46179.310142033086,319.0131292607651,1570.1667468900775,8679.877807726309,4053.8692611130427,11636.368598704721,573.9250992808309,0.0,0.0,3498.4882468440496,81388.58624385271,17266.462735474106,102641.58163476182,236903.299999768
