'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2015,'B2',0.5,16317.348999998132,39110.83824999751,33785.516249997345,10046.09300000077,72639.30174999466,16290.74149999968,12799.422749999958,41817.15724999663,22805.80649999631,24924.07174999786,23095.647749998876,25384.45674999869,14490.379250000366,47801.23449999202,167836.1069999907,134846.3267499853,353506.7817500526
2016,'B2',0.5,16300.444749998127,39498.99724999747,33938.11074999732,10020.386250000764,73753.32374999463,16215.322749999681,12791.942249999956,43495.50899999652,22932.176999996325,25041.572749997857,23017.71024999886,25946.688249998715,14495.450750000366,47653.23124999201,171237.56624999177,135533.7247499853,357447.6357500525
2017,'B2',0.5,16209.384499998156,39427.340249997535,34028.89349999731,9925.648750000757,74598.29949999461,16168.102749999667,12287.766249999988,44604.499999996435,22787.538249996403,24119.301499997742,22791.64274999897,26250.81524999873,14504.864750000368,47499.62974999199,173592.57674999235,133588.77799998596,357704.0980000518
2018,'B2',0.5,16301.745749998132,39889.19024999748,34123.27899999732,9896.618250000756,75288.57024999456,16149.941499999652,12245.056499999982,45735.74399999625,23096.468999996345,24095.938749997735,23012.920249998864,26457.047749998725,14510.40100000037,47554.58649999201,175774.36074999327,134450.86149998583,360802.9222500516
2019,'B2',0.5,15972.171749998226,29463.535499998325,33893.212499997426,9889.088500000757,57078.17774999613,16128.220999999641,12224.31924999998,45134.537749996125,22883.241999996415,20231.341499997976,22810.366249998966,26594.20474999872,14515.19750000037,46665.129749992266,146794.94924999063,130486.8999999863,326817.61600004765
2020,'B2',0.5,15490.11749999833,29798.03224999826,30207.66749999791,9794.650500000746,54865.24749999634,15946.92224999971,12217.388499999988,44468.300249995904,21754.42024999653,20400.061499997977,22789.05499999898,26698.655249998705,14516.941000000372,45580.11574999243,140221.8009999911,130510.55099998647,318947.459250044
2021,'B2',0.5,15721.572249998315,30123.59199999823,34079.99974999742,9893.802000000755,55209.68699999634,16115.228999999632,12271.965749999985,42185.330999995516,22129.279999996474,21437.276749997935,22827.23399999897,26774.265499998703,14530.147750000373,46105.15399999238,143154.92199999094,131140.94674998638,323299.38275004417
2022,'B2',0.5,15977.234749998237,41729.21949999728,34179.415499997405,9961.054000000759,76716.10824999449,16108.804999999626,12318.370499999977,47199.06249999561,23152.563249996405,24353.176999997755,22823.055999998967,26821.030499998702,14533.285750000374,46566.191749992286,180268.2979999946,136014.77924998594,365872.3825000517
2023,'B2',0.5,16241.455249998147,41799.13774999733,34243.36399999741,9966.902000000755,76903.05799999449,16104.130999999625,12495.272499999986,48545.14749999518,23183.75449999641,24387.61649999775,22839.930249998964,26859.892249998706,14538.822000000375,47430.87049999201,180926.77199999508,136727.72749998583,368108.4835000524
2024,'B2',0.5,15940.898749998243,42012.87049999733,34536.68124999734,9886.492000000757,77067.26949999448,16096.992999999626,12273.984749999987,48112.626999995264,23110.572249996447,24335.039499997758,23055.618999998864,26878.065749998703,14538.822000000375,46609.575999992274,181608.60099999548,136618.5062499859,367845.9352500522
2025,'B2',0.5,16239.762249998152,42712.580749997156,34577.20149999734,9962.516000000758,77210.22699999447,16100.792499999623,12585.39074999997,49191.99574999489,23231.428999996424,24363.196749997747,22853.17574999896,26881.203749998702,14541.960000000376,47436.71899999201,182173.6427499955,137817.9564999856,370451.4317500524
2026,'B2',0.5,16331.637249998139,42664.71974999722,34345.93624999742,9978.598000000753,77324.59299999446,16098.062749999624,12578.080749999992,49421.865499994776,23342.540999996403,24682.291999997775,22840.757499998963,26888.2194999987,14545.098000000376,47556.35324999201,182496.52899999594,137966.40549998567,371042.40125005227
2027,'B2',0.5,15757.071249998304,42510.8362499973,34352.77549999742,9873.33400000076,77424.66324999447,15890.73599999971,12307.610749999982,48534.98149999491,22097.838499996553,24431.20724999776,22846.605499998965,26889.698999998694,14545.098000000376,45901.25199999241,181941.174249996,136617.7092499861,367462.45675004914
2028,'B2',0.5,15729.29324999831,30693.808999998146,34336.54699999743,9879.18200000076,55510.505999996356,16076.196999999636,12278.370749999993,43157.434499995026,21915.20424999656,21595.98624999793,22846.60549999897,26892.836999998697,14545.098000000376,45945.631749992404,144506.37524999096,132044.32674998647,325457.0705000415
