'An Giang';'Bạc Liêu';'Bến Tre';'Cần Thơ';'Cà Mau';'Đồng Tháp';'Hậu Giang';'Kiên Giang';'Long An';'Sóc Trăng';'Tiền Giang';'Trà Vinh';'Vĩnh Long';'Up stream zone';'Coastal zone';'Midle zone';'total_benefit'
294.0559000000146;156.0029999999937;140.28380000000192;60.98850000000005;357.8094999999722;220.21960000002338;53.080999999998326;417.96780000000575;310.10810000002243;149.99059999999096;92.41439999999491;97.65989999999097;53.93019999999894;918.0575999998664;961.0802999997981;518.4136999999579;2406.465200001775
294.5084000000143;156.33349999999425;140.26540000000014;60.96590000000003;358.114199999972;225.50760000002404;53.05919999999993;418.0577000000018;309.7772000000017;149.9090999999873;92.43939999999506;97.64639999999387;53.77039999999838;918.5931999998661;960.2769999997988;518.1844999999466;2404.1292000018584
294.34220000001426;156.30139999999398;140.23770000000547;60.974300000001456;358.141899999972;225.38630000002544;53.02679999999955;418.1919999999271;310.12370000002016;149.95939999999055;92.47129999999518;97.72909999999335;53.92599999999884;919.3964999998656;961.6107999997992;518.3795999999506;2412.8459000033386
294.4530000000143;154.73579999999487;140.2286000000002;60.96500000000016;358.03109999997207;225.36280000002495;53.07219999999835;417.6723000000219;310.130200000023;149.8414999999934;92.39439999999502;97.5366999999913;53.93019999999883;918.6208999998661;961.6342999998001;518.0982999999507;2395.982400001995
