year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808575.0,804125.0,164525.0,610475.0,111725.0,498825.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769400.0,814925.0,142600.0,640825.0,118450.0,512050.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,735200.0,821775.0,124300.0,662650.0,125025.0,529300.0,37.0,400.0,36.5,180.0,75.0,29125.0
2018,705650.0,826700.0,109225.0,680075.0,130375.0,546225.0,37.0,400.0,36.5,180.0,0.0,7575.0
2019,679175.0,830300.0,97450.0,693375.0,134375.0,563575.0,37.0,400.0,36.5,180.0,133750.0,36525.0
2020,646050.0,839125.0,87800.0,704375.0,167800.0,553100.0,37.0,400.0,36.5,180.0,169925.0,62200.0
2021,614350.0,843050.0,79250.0,713550.0,189400.0,558650.0,37.0,400.0,36.5,180.0,159300.0,47600.0
2022,587300.0,845950.0,72325.0,720925.0,202875.0,568875.0,37.0,400.0,36.5,180.0,150.0,1325.0
2023,562975.0,848800.0,66675.0,726950.0,212550.0,580300.0,37.0,400.0,36.5,180.0,175.0,1225.0
2024,541625.0,851400.0,61725.0,732175.0,220125.0,591200.0,37.0,400.0,36.5,180.0,650.0,600.0
2025,521250.0,854000.0,57375.0,736775.0,226550.0,602300.0,37.0,400.0,36.5,180.0,125.0,725.0
2026,501700.0,855575.0,53450.0,740825.0,232700.0,614000.0,37.0,400.0,36.5,180.0,0.0,375.0
2027,482150.0,857475.0,49975.0,744400.0,238475.0,625775.0,37.0,400.0,36.5,180.0,5625.0,27525.0
2028,465450.0,858375.0,46550.0,747900.0,243575.0,636400.0,37.0,400.0,36.5,180.0,169000.0,37050.0
2029,448350.0,859575.0,43525.0,751050.0,248600.0,647150.0,37.0,400.0,36.5,180.0,500.0,50.0
2030,422350.0,896600.0,41150.0,785850.0,244950.0,607350.0,37.0,400.0,36.5,180.0,200.0,775.0
2031,402825.0,903825.0,38725.0,789225.0,249425.0,614225.0,37.0,400.0,36.5,180.0,2825.0,650.0
2032,387950.0,907925.0,36325.0,791900.0,253125.0,621025.0,37.0,400.0,36.5,180.0,147450.0,31150.0
2033,373650.0,911200.0,34125.0,794200.0,257075.0,628000.0,37.0,400.0,36.5,180.0,0.0,2000.0
2034,360625.0,913675.0,31925.0,796500.0,260975.0,634550.0,37.0,400.0,36.5,180.0,400.0,400.0
2035,348325.0,916200.0,30075.0,798400.0,264825.0,640425.0,37.0,400.0,36.5,180.0,200.0,23300.0
2036,335900.0,918050.0,28425.0,800100.0,269150.0,646625.0,37.0,400.0,36.5,180.0,5750.0,5975.0
2037,324100.0,920075.0,26900.0,801650.0,272475.0,653050.0,37.0,400.0,36.5,180.0,6100.0,13750.0
2038,312875.0,922000.0,25575.0,803000.0,275900.0,658900.0,37.0,400.0,36.5,180.0,200.0,19150.0
2039,302850.0,923800.0,24375.0,804225.0,279150.0,663850.0,37.0,400.0,36.5,180.0,211200.0,32125.0
2040,260950.0,980900.0,23325.0,824800.0,261775.0,646500.0,37.0,400.0,36.5,180.0,10425.0,15675.0
2041,225500.0,1009600.0,22275.0,825975.0,264500.0,650400.0,37.0,400.0,36.5,180.0,180900.0,26675.0
2042,209025.0,1019800.0,21225.0,827050.0,266425.0,654725.0,37.0,400.0,36.5,180.0,13825.0,23125.0
2043,199375.0,1025350.0,20325.0,827975.0,266125.0,659100.0,37.0,400.0,36.5,180.0,222300.0,23450.0
2044,192375.0,1028800.0,19475.0,828825.0,266475.0,662300.0,37.0,400.0,36.5,180.0,182050.0,23950.0
2045,186950.0,1031000.0,18600.0,829700.0,265925.0,666075.0,37.0,400.0,36.5,180.0,6000.0,10650.0
2046,180975.0,1035000.0,17825.0,830475.0,264675.0,669300.0,37.0,400.0,36.5,180.0,120375.0,21275.0
2047,175900.0,1037700.0,17125.0,831175.0,263825.0,672525.0,37.0,400.0,36.5,180.0,224850.0,21350.0
2048,171000.0,1040625.0,16575.0,831725.0,262600.0,675725.0,37.0,400.0,36.5,180.0,222525.0,20875.0
2049,166725.0,1042400.0,16075.0,832225.0,262125.0,678700.0,37.0,400.0,36.5,180.0,67775.0,20650.0
2050,158875.0,1054175.0,15575.0,833550.0,254725.0,681350.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,150875.0,1058875.0,15225.0,833900.0,254175.0,685200.0,37.0,400.0,36.5,180.0,0.0,0.0
