year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,647400.0,839100.0,87800.0,704375.0,165225.0,554350.0,37.0,400.0,36.5,180.0,171925.0,61825.0
2030,429075.0,882925.0,41150.0,782375.0,245575.0,617150.0,37.0,400.0,36.5,180.0,500.0,700.0
2040,287600.0,940600.0,23325.0,826700.0,275600.0,644425.0,37.0,400.0,36.5,180.0,11600.0,17375.0
2050,191275.0,976425.0,15575.0,835275.0,301275.0,678425.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,807850.0,803750.0,164525.0,610475.0,111675.0,499975.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,767775.0,814500.0,142600.0,640825.0,118500.0,514050.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733275.0,821250.0,124300.0,662650.0,125225.0,531550.0,37.0,400.0,36.5,180.0,225.0,29200.0
2018,704400.0,826375.0,109225.0,680050.0,130350.0,547850.0,37.0,400.0,36.5,180.0,0.0,8175.0
2019,678725.0,829900.0,97450.0,693350.0,134550.0,564275.0,37.0,400.0,36.5,180.0,134825.0,36100.0
2020,645200.0,838425.0,87800.0,704375.0,169850.0,552600.0,37.0,400.0,36.5,180.0,167900.0,62200.0
2021,615950.0,842125.0,79250.0,713525.0,190275.0,557125.0,37.0,400.0,36.5,180.0,156675.0,47700.0
2022,590125.0,845400.0,72325.0,720900.0,202975.0,566525.0,37.0,400.0,36.5,180.0,175.0,1375.0
2023,565900.0,848125.0,66675.0,726925.0,212100.0,578525.0,37.0,400.0,36.5,180.0,125.0,1325.0
2024,543650.0,850400.0,61725.0,732150.0,219425.0,590900.0,37.0,400.0,36.5,180.0,425.0,500.0
2025,522950.0,852850.0,57375.0,736750.0,226325.0,602000.0,37.0,400.0,36.5,180.0,50.0,1025.0
2026,503525.0,854400.0,53450.0,740800.0,232075.0,614000.0,37.0,400.0,36.5,180.0,0.0,200.0
2027,484975.0,855975.0,49975.0,744375.0,237550.0,625400.0,37.0,400.0,36.5,180.0,6325.0,27800.0
2028,467100.0,857725.0,46550.0,747875.0,243025.0,635975.0,37.0,400.0,36.5,180.0,164150.0,36250.0
2029,450625.0,859525.0,43525.0,751025.0,247900.0,645650.0,37.0,400.0,36.5,180.0,300.0,75.0
2030,430700.0,884375.0,41150.0,782075.0,245700.0,614250.0,37.0,400.0,36.5,180.0,425.0,625.0
2031,416300.0,886425.0,38750.0,785025.0,250275.0,621475.0,37.0,400.0,36.5,180.0,3400.0,575.0
