year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808100.0,803425.0,164525.0,610475.0,111625.0,500100.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769800.0,814150.0,142600.0,640825.0,118050.0,512825.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,735775.0,821700.0,124300.0,662650.0,124725.0,529100.0,37.0,400.0,36.5,180.0,200.0,28675.0
2018,706500.0,826800.0,109225.0,680050.0,129975.0,545700.0,37.0,400.0,36.5,180.0,0.0,7325.0
2019,680550.0,829975.0,97450.0,693350.0,134025.0,562900.0,37.0,400.0,36.5,180.0,137200.0,36200.0
2020,647550.0,838975.0,87800.0,704375.0,167900.0,551650.0,37.0,400.0,36.5,180.0,168725.0,61200.0
2021,616650.0,843025.0,79250.0,713525.0,189575.0,556225.0,37.0,400.0,36.5,180.0,159975.0,47075.0
2022,590150.0,845750.0,72325.0,720900.0,203275.0,565850.0,37.0,400.0,36.5,180.0,75.0,1375.0
2023,566525.0,848175.0,66675.0,726925.0,212675.0,577275.0,37.0,400.0,36.5,180.0,150.0,1350.0
2024,543925.0,850125.0,61725.0,732150.0,220525.0,589800.0,37.0,400.0,36.5,180.0,750.0,350.0
2025,523875.0,851875.0,57375.0,736750.0,227425.0,600950.0,37.0,400.0,36.5,180.0,150.0,1150.0
2026,504075.0,853175.0,53450.0,740800.0,233950.0,612800.0,37.0,400.0,36.5,180.0,0.0,300.0
2027,484450.0,854450.0,49975.0,744375.0,240200.0,624800.0,37.0,400.0,36.5,180.0,6600.0,26900.0
2028,466375.0,856025.0,46550.0,747875.0,245750.0,635675.0,37.0,400.0,36.5,180.0,168400.0,33950.0
2029,449900.0,857150.0,43525.0,751025.0,250800.0,645850.0,37.0,400.0,36.5,180.0,550.0,150.0
2030,434275.0,858575.0,41100.0,753525.0,255525.0,655250.0,37.0,400.0,36.5,180.0,300.0,625.0
2031,419225.0,860375.0,38675.0,755975.0,260300.0,663700.0,37.0,400.0,36.5,180.0,3000.0,475.0
2032,404125.0,861525.0,36300.0,758350.0,265150.0,672800.0,37.0,400.0,36.5,180.0,142475.0,35925.0
2033,390300.0,862050.0,34125.0,760525.0,269600.0,681650.0,37.0,400.0,36.5,180.0,0.0,1925.0
2034,377475.0,862675.0,31975.0,762675.0,273675.0,689775.0,37.0,400.0,36.5,180.0,375.0,275.0
2035,365275.0,862975.0,30175.0,764500.0,277650.0,697675.0,37.0,400.0,36.5,180.0,225.0,24075.0
2036,353750.0,863575.0,28575.0,766200.0,281225.0,704925.0,37.0,400.0,36.5,180.0,5575.0,6125.0
2037,342525.0,864475.0,27075.0,767725.0,284400.0,712050.0,37.0,400.0,36.5,180.0,5300.0,14275.0
2038,332075.0,864675.0,25800.0,769000.0,287875.0,718825.0,37.0,400.0,36.5,180.0,75.0,20750.0
2039,321275.0,864700.0,24700.0,770100.0,291050.0,726425.0,37.0,400.0,36.5,180.0,199625.0,33500.0
2040,311675.0,864575.0,23650.0,771175.0,294400.0,732775.0,37.0,400.0,36.5,180.0,7825.0,21600.0
2041,302975.0,864625.0,22700.0,772150.0,297900.0,737900.0,37.0,400.0,36.5,180.0,171100.0,33400.0
2042,294225.0,864475.0,21700.0,773150.0,300800.0,743900.0,37.0,400.0,36.5,180.0,12025.0,29175.0
2043,286225.0,864000.0,20825.0,774025.0,303625.0,749550.0,37.0,400.0,36.5,180.0,210850.0,31925.0
2044,278125.0,863825.0,20000.0,774850.0,306675.0,754775.0,37.0,400.0,36.5,180.0,168400.0,30625.0
2045,270925.0,863450.0,19150.0,775700.0,309325.0,759700.0,37.0,400.0,36.5,180.0,5725.0,16900.0
2046,263300.0,863350.0,18425.0,776425.0,312225.0,764525.0,37.0,400.0,36.5,180.0,112475.0,28150.0
2047,255925.0,862850.0,17775.0,777075.0,315450.0,769175.0,37.0,400.0,36.5,180.0,213050.0,28075.0
2048,248375.0,862800.0,17250.0,777600.0,318675.0,773550.0,37.0,400.0,36.5,180.0,203425.0,27550.0
2049,241200.0,862450.0,16775.0,778075.0,321850.0,777900.0,37.0,400.0,36.5,180.0,67000.0,27775.0
2050,234600.0,862375.0,16275.0,778575.0,324550.0,781875.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,228000.0,862525.0,15925.0,778925.0,327100.0,785775.0,37.0,400.0,36.5,180.0,0.0,0.0
