year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808425.0,803925.0,164525.0,610475.0,111450.0,499450.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768825.0,814950.0,142600.0,640825.0,118275.0,512775.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,734900.0,822175.0,124300.0,662675.0,124875.0,529325.0,37.0,400.0,36.5,180.0,225.0,29775.0
2018,706500.0,827175.0,109225.0,680100.0,130000.0,545250.0,37.0,400.0,36.5,180.0,0.0,6750.0
2019,679075.0,830775.0,97450.0,693375.0,134325.0,563250.0,37.0,400.0,36.5,180.0,135050.0,35775.0
2020,645275.0,839025.0,87800.0,704375.0,169100.0,552675.0,37.0,400.0,36.5,180.0,166150.0,63150.0
2021,613875.0,842875.0,79250.0,713550.0,190925.0,557775.0,37.0,400.0,36.5,180.0,157850.0,48625.0
2022,586300.0,845175.0,72325.0,720925.0,205050.0,568475.0,37.0,400.0,36.5,180.0,125.0,1575.0
2023,562925.0,847675.0,66675.0,726950.0,214575.0,579450.0,37.0,400.0,36.5,180.0,150.0,1225.0
2024,541050.0,849300.0,61725.0,732175.0,222550.0,591450.0,37.0,400.0,36.5,180.0,625.0,475.0
2025,520225.0,851075.0,57375.0,736775.0,229600.0,603200.0,37.0,400.0,36.5,180.0,75.0,900.0
2026,500525.0,852575.0,53450.0,740825.0,235950.0,614925.0,37.0,400.0,36.5,180.0,0.0,250.0
2027,482075.0,854025.0,49975.0,744400.0,241325.0,626450.0,37.0,400.0,36.5,180.0,6900.0,28500.0
2028,465175.0,855100.0,46550.0,747900.0,246775.0,636750.0,37.0,400.0,36.5,180.0,168200.0,35175.0
2029,448725.0,856575.0,43525.0,751050.0,252350.0,646025.0,37.0,400.0,36.5,180.0,325.0,75.0
2030,431425.0,859925.0,41100.0,756100.0,257775.0,651925.0,37.0,400.0,36.5,180.0,350.0,525.0
2031,415750.0,860725.0,38675.0,758550.0,262875.0,661675.0,37.0,400.0,36.5,180.0,3100.0,500.0
2032,400775.0,862175.0,36300.0,760925.0,267875.0,670200.0,37.0,400.0,36.5,180.0,142625.0,34350.0
2033,387200.0,863000.0,34125.0,763100.0,272725.0,678100.0,37.0,400.0,36.5,180.0,0.0,2125.0
2034,373025.0,864200.0,31975.0,765250.0,277475.0,686325.0,37.0,400.0,36.5,180.0,325.0,150.0
2035,359700.0,864625.0,30175.0,767075.0,281875.0,694800.0,37.0,400.0,36.5,180.0,225.0,24825.0
2036,347950.0,865675.0,28575.0,768775.0,285475.0,701800.0,37.0,400.0,36.5,180.0,5725.0,6400.0
2037,336650.0,866650.0,27075.0,770300.0,289125.0,708450.0,37.0,400.0,36.5,180.0,5700.0,14350.0
2038,325775.0,866725.0,25800.0,771575.0,292700.0,715675.0,37.0,400.0,36.5,180.0,125.0,21075.0
2039,315200.0,867450.0,24700.0,772675.0,296350.0,721875.0,37.0,400.0,36.5,180.0,200350.0,35850.0
2040,304950.0,887050.0,23650.0,810125.0,293675.0,678800.0,37.0,400.0,36.5,180.0,12375.0,20375.0
2041,296200.0,887875.0,22650.0,811675.0,296675.0,683175.0,37.0,400.0,36.5,180.0,180100.0,32500.0
2042,287650.0,888875.0,21575.0,812900.0,299425.0,687825.0,37.0,400.0,36.5,180.0,14525.0,30425.0
2043,279050.0,889550.0,20625.0,813900.0,302400.0,692725.0,37.0,400.0,36.5,180.0,226675.0,31050.0
2044,271050.0,889900.0,19700.0,814925.0,305100.0,697575.0,37.0,400.0,36.5,180.0,179000.0,30475.0
2045,263725.0,890125.0,18700.0,815975.0,307500.0,702225.0,37.0,400.0,36.5,180.0,6700.0,18625.0
2046,256975.0,890275.0,17875.0,816825.0,310050.0,706250.0,37.0,400.0,36.5,180.0,120675.0,28950.0
2047,250475.0,890675.0,17150.0,817550.0,311950.0,710450.0,37.0,400.0,36.5,180.0,222800.0,28400.0
2048,244375.0,890900.0,16525.0,818175.0,314150.0,714125.0,37.0,400.0,36.5,180.0,216925.0,29000.0
2049,238825.0,891150.0,16000.0,818700.0,316100.0,717475.0,37.0,400.0,36.5,180.0,71075.0,25725.0
2050,222150.0,916525.0,15425.0,846125.0,312225.0,685800.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,207275.0,927775.0,14975.0,847100.0,313025.0,688100.0,37.0,400.0,36.5,180.0,0.0,0.0
