year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,645325.0,839750.0,87800.0,704375.0,168125.0,552875.0,37.0,400.0,36.5,180.0,167950.0,62125.0
2030,429275.0,863400.0,41100.0,755800.0,257625.0,651050.0,37.0,400.0,36.5,180.0,275.0,675.0
2040,300925.0,888475.0,23650.0,808650.0,294825.0,681725.0,37.0,400.0,36.5,180.0,12325.0,20900.0
2050,217775.0,913900.0,15425.0,844500.0,317775.0,688875.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,808600.0,803950.0,164525.0,610475.0,111200.0,499500.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,767525.0,814775.0,142600.0,640825.0,118100.0,514425.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733025.0,821975.0,124300.0,662650.0,124550.0,531750.0,37.0,400.0,36.5,180.0,150.0,29000.0
2018,703475.0,826950.0,109225.0,680050.0,129000.0,549550.0,37.0,400.0,36.5,180.0,0.0,7175.0
2019,677900.0,830975.0,97450.0,693350.0,132150.0,566425.0,37.0,400.0,36.5,180.0,135825.0,38450.0
2020,645400.0,839425.0,87800.0,704375.0,167450.0,553800.0,37.0,400.0,36.5,180.0,169150.0,62125.0
2021,614450.0,843575.0,79250.0,713550.0,187000.0,560425.0,37.0,400.0,36.5,180.0,160950.0,47250.0
2022,589125.0,846350.0,72325.0,720925.0,201100.0,568425.0,37.0,400.0,36.5,180.0,50.0,1425.0
2023,565625.0,848800.0,66675.0,726950.0,210675.0,579525.0,37.0,400.0,36.5,180.0,75.0,1450.0
2024,542975.0,850725.0,61725.0,732175.0,218825.0,591825.0,37.0,400.0,36.5,180.0,575.0,525.0
2025,521850.0,852450.0,57375.0,736775.0,225750.0,604050.0,37.0,400.0,36.5,180.0,250.0,1075.0
2026,501850.0,853925.0,53450.0,740825.0,232200.0,616000.0,37.0,400.0,36.5,180.0,0.0,500.0
2027,483075.0,855325.0,49975.0,744400.0,238400.0,627075.0,37.0,400.0,36.5,180.0,6325.0,28100.0
2028,464875.0,856600.0,46550.0,747900.0,244175.0,638150.0,37.0,400.0,36.5,180.0,166725.0,36700.0
2029,448550.0,857675.0,43525.0,751050.0,249625.0,647825.0,37.0,400.0,36.5,180.0,450.0,150.0
2030,431850.0,861125.0,41100.0,755875.0,254725.0,653575.0,37.0,400.0,36.5,180.0,275.0,825.0
2031,415850.0,862275.0,38675.0,758325.0,259900.0,663225.0,37.0,400.0,36.5,180.0,2975.0,525.0
2032,400600.0,863300.0,36300.0,760700.0,264475.0,672875.0,37.0,400.0,36.5,180.0,142575.0,36600.0
2033,386425.0,864050.0,34125.0,762875.0,269025.0,681750.0,37.0,400.0,36.5,180.0,0.0,2325.0
2034,373125.0,865175.0,31975.0,765025.0,273500.0,689450.0,37.0,400.0,36.5,180.0,350.0,225.0
2035,360250.0,865725.0,30175.0,766850.0,277550.0,697700.0,37.0,400.0,36.5,180.0,250.0,24025.0
2036,348750.0,865900.0,28575.0,768550.0,281075.0,705400.0,37.0,400.0,36.5,180.0,5725.0,6600.0
2037,337925.0,866225.0,27075.0,770075.0,284025.0,712925.0,37.0,400.0,36.5,180.0,5975.0,15100.0
2038,327250.0,866500.0,25800.0,771350.0,287225.0,720125.0,37.0,400.0,36.5,180.0,125.0,21000.0
2039,317525.0,867375.0,24700.0,772450.0,290150.0,726050.0,37.0,400.0,36.5,180.0,203150.0,33600.0
2040,307050.0,885675.0,23650.0,810000.0,287725.0,684150.0,37.0,400.0,36.5,180.0,12700.0,20025.0
2041,298700.0,885775.0,22675.0,811425.0,290575.0,689100.0,37.0,400.0,36.5,180.0,182725.0,31625.0
2042,291150.0,886425.0,21625.0,812625.0,293275.0,693150.0,37.0,400.0,36.5,180.0,13125.0,28275.0
2043,283175.0,886825.0,20675.0,813600.0,296200.0,697775.0,37.0,400.0,36.5,180.0,220650.0,30650.0
2044,275325.0,887400.0,19750.0,814575.0,299425.0,701775.0,37.0,400.0,36.5,180.0,180400.0,31750.0
2045,267800.0,887525.0,18750.0,815575.0,302325.0,706275.0,37.0,400.0,36.5,180.0,6775.0,16925.0
2046,260675.0,887950.0,17925.0,816400.0,305050.0,710250.0,37.0,400.0,36.5,180.0,119700.0,27525.0
2047,253450.0,888025.0,17200.0,817125.0,307975.0,714475.0,37.0,400.0,36.5,180.0,222625.0,26150.0
2048,246850.0,888150.0,16600.0,817725.0,310775.0,718150.0,37.0,400.0,36.5,180.0,214475.0,28250.0
2049,240450.0,888375.0,16025.0,818300.0,313425.0,721675.0,37.0,400.0,36.5,180.0,69350.0,26750.0
2050,223375.0,914550.0,15450.0,844900.0,310675.0,689300.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,208075.0,924950.0,15000.0,845750.0,312300.0,692175.0,37.0,400.0,36.5,180.0,0.0,0.0
