year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808675.0,803725.0,164525.0,610475.0,111525.0,499325.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769500.0,814925.0,142600.0,640825.0,118225.0,512175.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,735550.0,822000.0,124300.0,662675.0,124950.0,528775.0,37.0,400.0,36.5,180.0,125.0,28225.0
2018,706500.0,826950.0,109225.0,680100.0,129600.0,545875.0,37.0,400.0,36.5,180.0,0.0,7100.0
2019,680450.0,830925.0,97450.0,693375.0,133500.0,562550.0,37.0,400.0,36.5,180.0,136575.0,37150.0
2020,656550.0,833200.0,87800.0,704375.0,136625.0,579700.0,37.0,400.0,36.5,180.0,168775.0,63750.0
2021,634925.0,834400.0,79250.0,713550.0,139000.0,597125.0,37.0,400.0,36.5,180.0,159350.0,47575.0
2022,614800.0,835575.0,72325.0,720925.0,141400.0,613225.0,37.0,400.0,36.5,180.0,175.0,1500.0
2023,596575.0,836025.0,66675.0,726950.0,143225.0,628800.0,37.0,400.0,36.5,180.0,175.0,1150.0
2024,578675.0,835325.0,61725.0,732175.0,144550.0,645800.0,37.0,400.0,36.5,180.0,500.0,700.0
2025,562650.0,835025.0,57375.0,736775.0,145800.0,660625.0,37.0,400.0,36.5,180.0,175.0,1200.0
2026,548150.0,833475.0,53450.0,740825.0,147075.0,675275.0,37.0,400.0,36.5,180.0,0.0,325.0
2027,534675.0,832100.0,49975.0,744400.0,147800.0,689300.0,37.0,400.0,36.5,180.0,6475.0,31725.0
2028,521525.0,830775.0,46550.0,747900.0,148425.0,703075.0,37.0,400.0,36.5,180.0,167275.0,37900.0
2029,508925.0,828675.0,43525.0,751050.0,149250.0,716825.0,37.0,400.0,36.5,180.0,325.0,100.0
2030,496775.0,827175.0,41100.0,753550.0,149900.0,729750.0,37.0,400.0,36.5,180.0,250.0,800.0
2031,484700.0,825625.0,38675.0,756000.0,150350.0,742900.0,37.0,400.0,36.5,180.0,3225.0,350.0
2032,474325.0,824550.0,36300.0,758375.0,150800.0,753900.0,37.0,400.0,36.5,180.0,144175.0,37975.0
2033,463650.0,823350.0,34125.0,760550.0,150900.0,765675.0,37.0,400.0,36.5,180.0,0.0,2225.0
2034,454050.0,822050.0,31975.0,762700.0,151150.0,776325.0,37.0,400.0,36.5,180.0,400.0,375.0
2035,444275.0,820300.0,30175.0,764525.0,151425.0,787550.0,37.0,400.0,36.5,180.0,175.0,26450.0
2036,435125.0,818625.0,28575.0,766225.0,151725.0,797975.0,37.0,400.0,36.5,180.0,5625.0,7975.0
2037,426325.0,816675.0,27075.0,767750.0,151675.0,808750.0,37.0,400.0,36.5,180.0,5400.0,16100.0
2038,418350.0,814775.0,25800.0,769025.0,151875.0,818425.0,37.0,400.0,36.5,180.0,75.0,22625.0
2039,410275.0,813025.0,24700.0,770125.0,151875.0,828250.0,37.0,400.0,36.5,180.0,201325.0,39025.0
2040,403025.0,810825.0,23650.0,771200.0,152000.0,837550.0,37.0,400.0,36.5,180.0,6950.0,23500.0
2041,396300.0,808400.0,22700.0,772175.0,152000.0,846675.0,37.0,400.0,36.5,180.0,172175.0,37100.0
2042,389775.0,806425.0,21700.0,773175.0,151925.0,855250.0,37.0,400.0,36.5,180.0,11825.0,33400.0
2043,383275.0,804750.0,20825.0,774050.0,151825.0,863525.0,37.0,400.0,36.5,180.0,210150.0,35675.0
2044,377900.0,802725.0,20000.0,774875.0,151775.0,870975.0,37.0,400.0,36.5,180.0,169975.0,34800.0
2045,372900.0,800625.0,19150.0,775725.0,151700.0,878150.0,37.0,400.0,36.5,180.0,5650.0,20525.0
2046,366900.0,798825.0,18425.0,776450.0,151625.0,886025.0,37.0,400.0,36.5,180.0,113150.0,32950.0
2047,361425.0,797025.0,17775.0,777100.0,151625.0,893300.0,37.0,400.0,36.5,180.0,212400.0,34200.0
2048,355725.0,795050.0,17250.0,777625.0,151750.0,900850.0,37.0,400.0,36.5,180.0,206550.0,32250.0
2049,350425.0,793550.0,16775.0,778100.0,151950.0,907450.0,37.0,400.0,36.5,180.0,66100.0,30275.0
2050,345775.0,791700.0,16275.0,778600.0,152025.0,913875.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,341025.0,789500.0,15925.0,778950.0,152000.0,920850.0,37.0,400.0,36.5,180.0,0.0,0.0
