year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,807900.0,803900.0,164525.0,610475.0,111250.0,500200.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,768175.0,815100.0,142600.0,640850.0,118125.0,513400.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733075.0,822000.0,124300.0,662700.0,125175.0,531000.0,37.0,400.0,36.5,180.0,175.0,29925.0
2018,703575.0,827025.0,109225.0,680100.0,130375.0,547950.0,37.0,400.0,36.5,180.0,0.0,6825.0
2019,677050.0,831200.0,97450.0,693375.0,134400.0,564775.0,37.0,400.0,36.5,180.0,134500.0,36200.0
2020,654750.0,832750.0,87800.0,704375.0,137200.0,581375.0,37.0,400.0,36.5,180.0,169200.0,62850.0
2021,633675.0,833950.0,79250.0,713525.0,139600.0,598250.0,37.0,400.0,36.5,180.0,157375.0,47325.0
2022,613200.0,834975.0,72325.0,720900.0,141875.0,614975.0,37.0,400.0,36.5,180.0,100.0,1475.0
2023,595025.0,835350.0,66675.0,726925.0,143325.0,630950.0,37.0,400.0,36.5,180.0,175.0,1200.0
2024,578200.0,835550.0,61725.0,732150.0,144750.0,645875.0,37.0,400.0,36.5,180.0,775.0,900.0
2025,562575.0,834550.0,57375.0,736750.0,146300.0,660700.0,37.0,400.0,36.5,180.0,75.0,950.0
2026,547575.0,833500.0,53450.0,740800.0,147525.0,675400.0,37.0,400.0,36.5,180.0,0.0,425.0
2027,533700.0,832425.0,49975.0,744375.0,148500.0,689275.0,37.0,400.0,36.5,180.0,6075.0,27975.0
2028,520175.0,831175.0,46550.0,747875.0,149350.0,703125.0,37.0,400.0,36.5,180.0,165475.0,38225.0
2029,506600.0,829950.0,43525.0,751025.0,150150.0,717000.0,37.0,400.0,36.5,180.0,325.0,200.0
2030,494550.0,828450.0,41100.0,753525.0,150900.0,729725.0,37.0,400.0,36.5,180.0,350.0,1225.0
2031,483700.0,827475.0,38675.0,755975.0,151300.0,741125.0,37.0,400.0,36.5,180.0,2675.0,625.0
2032,473000.0,826575.0,36300.0,758350.0,151500.0,752525.0,37.0,400.0,36.5,180.0,140000.0,37325.0
2033,462900.0,825000.0,34125.0,760525.0,151775.0,763925.0,37.0,400.0,36.5,180.0,0.0,2450.0
2034,453375.0,823625.0,31975.0,762675.0,152050.0,774550.0,37.0,400.0,36.5,180.0,350.0,525.0
2035,443475.0,822000.0,30175.0,764500.0,152600.0,785500.0,37.0,400.0,36.5,180.0,125.0,25600.0
2036,434025.0,820850.0,28575.0,766200.0,152625.0,795975.0,37.0,400.0,36.5,180.0,5275.0,8025.0
2037,425075.0,819075.0,27075.0,767725.0,152775.0,806525.0,37.0,400.0,36.5,180.0,6000.0,17350.0
2038,417075.0,817800.0,25800.0,769000.0,153050.0,815525.0,37.0,400.0,36.5,180.0,125.0,23250.0
2039,409275.0,816250.0,24700.0,770100.0,152900.0,825025.0,37.0,400.0,36.5,180.0,202050.0,38250.0
2040,401375.0,815000.0,23650.0,771175.0,152875.0,834175.0,37.0,400.0,36.5,180.0,6875.0,23675.0
2041,394450.0,812825.0,22700.0,772150.0,152975.0,843150.0,37.0,400.0,36.5,180.0,170100.0,36100.0
2042,387825.0,811300.0,21700.0,773150.0,153125.0,851150.0,37.0,400.0,36.5,180.0,12475.0,32300.0
2043,381650.0,809525.0,20825.0,774025.0,152950.0,859275.0,37.0,400.0,36.5,180.0,211025.0,35675.0
2044,375550.0,807325.0,20000.0,774850.0,152950.0,867575.0,37.0,400.0,36.5,180.0,169925.0,34650.0
2045,369225.0,805075.0,19150.0,775700.0,152925.0,876175.0,37.0,400.0,36.5,180.0,5625.0,18525.0
2046,362825.0,803225.0,18425.0,776425.0,152950.0,884400.0,37.0,400.0,36.5,180.0,111975.0,32825.0
2047,357025.0,801450.0,17775.0,777075.0,153100.0,891825.0,37.0,400.0,36.5,180.0,210800.0,34375.0
2048,351550.0,799950.0,17250.0,777600.0,153250.0,898650.0,37.0,400.0,36.5,180.0,203375.0,31225.0
2049,345550.0,797650.0,16775.0,778075.0,153325.0,906875.0,37.0,400.0,36.5,180.0,66600.0,31475.0
2050,340675.0,795750.0,16275.0,778575.0,153325.0,913650.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,335675.0,794100.0,15925.0,778925.0,153100.0,920525.0,37.0,400.0,36.5,180.0,0.0,0.0
