year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808300.0,803900.0,164525.0,610475.0,111275.0,499775.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,769275.0,815100.0,142600.0,640825.0,118225.0,512225.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,734800.0,822425.0,124300.0,662650.0,124475.0,529600.0,37.0,400.0,36.5,180.0,225.0,29525.0
2018,704850.0,828150.0,109225.0,680050.0,129700.0,546275.0,37.0,400.0,36.5,180.0,0.0,7000.0
2019,679800.0,831725.0,97450.0,693350.0,133375.0,562550.0,37.0,400.0,36.5,180.0,135075.0,36650.0
2020,647475.0,839800.0,87800.0,704375.0,167075.0,551725.0,37.0,400.0,36.5,180.0,168875.0,61475.0
2021,616700.0,843875.0,79250.0,713525.0,187875.0,557025.0,37.0,400.0,36.5,180.0,157950.0,47550.0
2022,588925.0,847025.0,72325.0,720900.0,201225.0,567850.0,37.0,400.0,36.5,180.0,150.0,1350.0
2023,564700.0,849650.0,66675.0,726925.0,211025.0,579275.0,37.0,400.0,36.5,180.0,125.0,1325.0
2024,542075.0,852400.0,61725.0,732150.0,218925.0,590975.0,37.0,400.0,36.5,180.0,525.0,350.0
2025,520675.0,854275.0,57375.0,736750.0,226475.0,602700.0,37.0,400.0,36.5,180.0,75.0,1125.0
2026,500375.0,855825.0,53450.0,740800.0,232925.0,614875.0,37.0,400.0,36.5,180.0,0.0,400.0
2027,481750.0,857325.0,49975.0,744375.0,238800.0,626025.0,37.0,400.0,36.5,180.0,5650.0,26925.0
2028,463550.0,858600.0,46550.0,747875.0,244450.0,637225.0,37.0,400.0,36.5,180.0,167300.0,37325.0
2029,447375.0,859625.0,43525.0,751025.0,249375.0,647325.0,37.0,400.0,36.5,180.0,350.0,25.0
2030,431900.0,860150.0,41100.0,753525.0,254350.0,657225.0,37.0,400.0,36.5,180.0,175.0,600.0
2031,416825.0,860750.0,38675.0,755975.0,259150.0,666875.0,37.0,400.0,36.5,180.0,3075.0,575.0
2032,402550.0,860900.0,36300.0,758350.0,264150.0,676000.0,37.0,400.0,36.5,180.0,142675.0,35700.0
2033,388800.0,861725.0,34125.0,760525.0,269125.0,683950.0,37.0,400.0,36.5,180.0,0.0,2575.0
2034,374800.0,861975.0,31975.0,762675.0,273650.0,693175.0,37.0,400.0,36.5,180.0,400.0,100.0
2035,362075.0,862250.0,30175.0,764500.0,278125.0,701125.0,37.0,400.0,36.5,180.0,250.0,25000.0
2036,350025.0,862275.0,28575.0,766200.0,282000.0,709175.0,37.0,400.0,36.5,180.0,5050.0,7100.0
2037,338525.0,862225.0,27075.0,767725.0,285575.0,717125.0,37.0,400.0,36.5,180.0,5400.0,14475.0
2038,327575.0,862375.0,25800.0,769000.0,289500.0,724000.0,37.0,400.0,36.5,180.0,125.0,20450.0
2039,316850.0,862300.0,24700.0,770100.0,293300.0,731000.0,37.0,400.0,36.5,180.0,202025.0,33725.0
2040,306725.0,862525.0,23650.0,771175.0,297075.0,737100.0,37.0,400.0,36.5,180.0,7475.0,19825.0
2041,297600.0,861800.0,22700.0,772150.0,300550.0,743450.0,37.0,400.0,36.5,180.0,169250.0,31675.0
2042,288825.0,861500.0,21700.0,773150.0,303800.0,749275.0,37.0,400.0,36.5,180.0,12275.0,28475.0
2043,280650.0,860600.0,20825.0,774025.0,306900.0,755250.0,37.0,400.0,36.5,180.0,208850.0,30925.0
2044,272825.0,860150.0,20000.0,774850.0,310350.0,760075.0,37.0,400.0,36.5,180.0,171400.0,31150.0
2045,265875.0,859650.0,19150.0,775700.0,313300.0,764575.0,37.0,400.0,36.5,180.0,5700.0,17375.0
2046,258675.0,859300.0,18425.0,776425.0,315975.0,769450.0,37.0,400.0,36.5,180.0,111700.0,27125.0
2047,251925.0,859000.0,17775.0,777075.0,318575.0,773900.0,37.0,400.0,36.5,180.0,214150.0,28600.0
2048,245000.0,858600.0,17250.0,777600.0,321175.0,778625.0,37.0,400.0,36.5,180.0,208250.0,27550.0
2049,239500.0,858100.0,16775.0,778075.0,323525.0,782275.0,37.0,400.0,36.5,180.0,66375.0,26150.0
2050,234100.0,857975.0,16275.0,778575.0,325475.0,785850.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,228275.0,857650.0,15925.0,778925.0,327500.0,789975.0,37.0,400.0,36.5,180.0,0.0,0.0
