year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2020,646825.0,839425.0,87800.0,704375.0,168700.0,551125.0,37.0,400.0,36.5,180.0,165275.0,63475.0
2030,424225.0,896050.0,41150.0,787025.0,241550.0,608250.0,37.0,400.0,36.5,180.0,450.0,825.0
2040,264100.0,980900.0,23675.0,825900.0,256925.0,646750.0,37.0,400.0,36.5,180.0,10475.0,16625.0
2050,159750.0,1055800.0,15800.0,835200.0,248050.0,683650.0,37.0,400.0,36.5,180.0,0.0,0.0
2015,807425.0,804100.0,164525.0,610475.0,111550.0,500175.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,767450.0,814575.0,142600.0,640825.0,118475.0,514325.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,734250.0,822250.0,124300.0,662650.0,125000.0,529800.0,37.0,400.0,36.5,180.0,200.0,29125.0
2018,705200.0,827575.0,109225.0,680050.0,130200.0,546000.0,37.0,400.0,36.5,180.0,0.0,7075.0
2019,679125.0,831975.0,97450.0,693350.0,133775.0,562575.0,37.0,400.0,36.5,180.0,137025.0,37075.0
2020,645525.0,840725.0,87800.0,704375.0,167050.0,552775.0,37.0,400.0,36.5,180.0,169450.0,61625.0
2021,615075.0,844225.0,79250.0,713525.0,187625.0,558550.0,37.0,400.0,36.5,180.0,159225.0,45850.0
2022,589050.0,848000.0,72325.0,720900.0,200075.0,567900.0,37.0,400.0,36.5,180.0,175.0,1650.0
2023,564575.0,850550.0,66675.0,726925.0,208900.0,580625.0,37.0,400.0,36.5,180.0,50.0,1375.0
2024,542975.0,852800.0,61725.0,732150.0,215975.0,592625.0,37.0,400.0,36.5,180.0,550.0,525.0
2025,522675.0,854525.0,57375.0,736750.0,222325.0,604600.0,37.0,400.0,36.5,180.0,150.0,925.0
2026,504100.0,856375.0,53450.0,740800.0,227700.0,615825.0,37.0,400.0,36.5,180.0,0.0,150.0
2027,485900.0,857625.0,49975.0,744375.0,232725.0,627650.0,37.0,400.0,36.5,180.0,5400.0,28050.0
2028,468725.0,858725.0,46550.0,747875.0,237750.0,638625.0,37.0,400.0,36.5,180.0,170850.0,36375.0
2029,451375.0,860775.0,43525.0,751025.0,242700.0,648850.0,37.0,400.0,36.5,180.0,450.0,0.0
2030,424400.0,896900.0,41150.0,787475.0,240200.0,608125.0,37.0,400.0,36.5,180.0,450.0,625.0
2031,404800.0,903400.0,38750.0,790950.0,244825.0,615525.0,37.0,400.0,36.5,180.0,2775.0,525.0
2032,389150.0,907725.0,36375.0,793625.0,249500.0,621875.0,37.0,400.0,36.5,180.0,150350.0,31675.0
2033,374650.0,910000.0,34200.0,795925.0,254000.0,629475.0,37.0,400.0,36.5,180.0,0.0,2200.0
2034,361325.0,912075.0,32050.0,798175.0,258500.0,636125.0,37.0,400.0,36.5,180.0,400.0,150.0
2035,348575.0,914075.0,30275.0,800000.0,262825.0,642500.0,37.0,400.0,36.5,180.0,300.0,23700.0
2036,336700.0,916250.0,28650.0,801675.0,266950.0,648025.0,37.0,400.0,36.5,180.0,6175.0,6050.0
2037,324825.0,918350.0,27150.0,803200.0,270600.0,654125.0,37.0,400.0,36.5,180.0,6275.0,14900.0
2038,313450.0,920150.0,25850.0,804525.0,274300.0,659975.0,37.0,400.0,36.5,180.0,125.0,18700.0
2039,303200.0,922275.0,24675.0,805725.0,277150.0,665225.0,37.0,400.0,36.5,180.0,211750.0,31425.0
2040,263850.0,980125.0,23675.0,826375.0,257025.0,647200.0,37.0,400.0,36.5,180.0,10425.0,15900.0
2041,229050.0,1008750.0,22700.0,827550.0,257800.0,652400.0,37.0,400.0,36.5,180.0,182725.0,26150.0
2042,212725.0,1018900.0,21675.0,828625.0,259700.0,656625.0,37.0,400.0,36.5,180.0,13150.0,23125.0
2043,203250.0,1024700.0,20775.0,829550.0,258250.0,661725.0,37.0,400.0,36.5,180.0,225375.0,24275.0
2044,196675.0,1027200.0,19925.0,830400.0,258150.0,665900.0,37.0,400.0,36.5,180.0,179725.0,23400.0
2045,190650.0,1030825.0,19025.0,831300.0,257450.0,669000.0,37.0,400.0,36.5,180.0,6175.0,10425.0
2046,185175.0,1033250.0,18250.0,832075.0,256875.0,672625.0,37.0,400.0,36.5,180.0,121425.0,22375.0
2047,179775.0,1034850.0,17575.0,832750.0,256650.0,676650.0,37.0,400.0,36.5,180.0,222900.0,23500.0
2048,174925.0,1038350.0,17000.0,833325.0,254725.0,679925.0,37.0,400.0,36.5,180.0,220425.0,21100.0
2049,170300.0,1040700.0,16500.0,833825.0,253900.0,683025.0,37.0,400.0,36.5,180.0,69050.0,21175.0
2050,162225.0,1051900.0,15950.0,835725.0,247225.0,685225.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,154500.0,1059475.0,15550.0,836125.0,244225.0,688375.0,37.0,400.0,36.5,180.0,0.0,0.0
