'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2020,'B1',0.2,365.093841479499,15919.2820670478,2685.528188739486,163.0629297800004,29547.55386282487,96.94706714000004,475.27504117349434,2848.5431668514807,1210.0396703564936,7056.0300520921755,74.79194402399978,0.0,0.0,944.5656666809925,51276.05885785053,8221.523306977662,60442.14783150847,240504.89999980608
2020,'B1',0.1,389.89718203349844,15601.282801404843,2787.3540855569854,122.06032215299982,29525.213664636874,150.26795406700006,436.33529735449486,2705.636481469481,1201.6027113279936,7079.778831372177,95.51867757399974,0.0,0.0,967.6940607544915,51004.83102336409,8122.42292483167,60094.94800894958,240609.1999998053
2020,'B1',0.5,425.9060926854973,15742.168757129812,2714.675261522486,133.83027146499998,29564.063112735865,106.64177385400005,437.8168112014942,2878.21308691198,1181.1287760429936,7036.055656056674,80.29819685349973,0.0,0.0,996.311957675491,51469.25547497053,7835.230363813142,60300.79779645844,240662.8999998053
2020,'B1',1.0,382.24843615199836,15855.14251167328,2502.461908711487,132.53875995599995,29629.424189439873,140.57324735300006,409.2240082144954,2709.2259310964805,1141.9740053734938,7135.478292787679,91.55906226199974,0.0,0.0,1037.9274120214911,51237.22204675255,7854.700894245649,60129.850353019,240552.3999998049
2030,'B1',0.2,440.3208939149982,36638.00425894301,2886.059088570519,230.69326527300026,69345.70827306573,294.5540241490003,1039.7197697449885,14722.611129610086,5885.038133551456,12932.127326361426,288.1390048959981,0.0,0.0,2301.009153721955,123058.09395689039,19343.87205743492,144702.9751680635,233957.39999976492
2030,'B1',0.1,462.3978371359978,36473.93135830552,2967.569843217016,189.67788263899965,69118.46115635391,359.13628250500045,987.4049854809927,14504.914404215035,5612.677490725971,12806.376838315926,322.6743988744974,0.0,0.0,2365.0972000644515,121952.33300533597,19487.792272335406,143805.2224777527,234113.09999976386
2030,'B1',0.5,498.3911519744966,36895.25650267804,2909.844156842022,193.54458465099992,68868.46630571014,351.48867245800045,987.9416153554935,14553.604252461068,5637.625206894964,12969.313066548437,294.91405259799757,0.0,0.0,2421.2291053089575,122542.33082569623,19196.8296371339,144160.38956815517,234127.39999976382
2030,'B1',1.0,477.27670178799747,36935.818572649,2687.8270278930204,199.40700834799986,68285.21360891481,358.16580545900047,948.5904425404954,13999.408248777498,5778.08597736946,12633.748417047935,280.1226297679984,0.0,0.0,2530.0065520479548,121090.83157009607,18962.82631837843,142583.66444053844,234188.09999976243
2040,'B1',0.2,1342.5775302164918,58689.710733342334,6452.199862559439,466.1498716304988,109432.47353233995,480.5150905170004,1588.2030553644706,25711.119695374487,11291.890608719965,22966.05361288162,504.214038926495,0.0,0.0,5095.1417415540345,201501.87034287472,32328.09554739245,238925.10763190093,233160.6999997429
2040,'B1',0.1,1340.4275430874875,58333.93008106822,6569.2630274484245,393.35932271699875,107732.75780293743,504.42018380600047,1511.4580050224768,24966.72101374747,10735.624256956487,22951.49738123506,533.1454822974969,0.0,0.0,4971.310587211023,197960.07981006574,32641.21370299295,235572.6041003523,233262.39999974202
2040,'B1',0.5,1417.8943186409856,59307.76355311546,6334.787122073445,413.4140277009994,108106.94534335608,555.9572871930001,1518.6225580899795,25168.479898272457,10603.004294997481,23095.791247779707,511.63046630399464,0.0,0.0,5064.506131186013,199820.12191112956,32149.662075155968,237034.2901175528,233485.99999974124
2040,'B1',1.0,1340.8531581949883,58835.903995602515,5970.207721028473,404.00190661099884,107509.1256339468,561.975920506,1527.875711983978,24237.495628935707,11084.944476195938,22572.840623044838,476.62960654799593,0.0,5.783845837,5131.367859497011,197242.9563287761,32153.314040107878,234527.63822846342,233432.39999974016
2050,'B1',0.2,4197.231379279012,114097.64948154928,25758.275165770203,1219.4382154925024,223547.40127150534,1615.988588829998,2788.7960879165234,75438.97142286765,23227.0289923123,48308.41134164707,989.1140234910075,0.0,0.0,12541.018040812462,445972.28402498557,62675.00390454252,521188.30597018654,233983.89999972878
2050,'B1',0.1,4263.939171146964,113574.17531591482,25483.517094594095,1175.3952772005011,221660.35399632,1671.6324778229991,2787.6171861280263,73795.27923170816,22356.97747188754,48491.711062917566,1109.2532870320028,0.0,0.0,12457.839937574481,440823.720468166,63088.29116662991,516369.8515722189,234089.09999972818
2050,'B1',0.5,4482.325057009855,115798.31490091691,24943.692876581856,1163.315682126501,221095.28884043326,1674.5151838799968,2820.925210563034,75326.36452421134,22459.42892248254,48473.348282805804,1050.8160023690036,0.0,0.0,12723.571249049623,444205.49281898333,62359.27141502578,519288.3354829124,234314.5999997266
2050,'B1',1.0,4443.995875584371,114042.14722409131,24769.124553011672,1163.4801022569993,222174.85339765908,1667.7084536419977,2808.934904088524,74231.89024650422,22975.18159399986,47625.13824872978,993.2769781885077,0.0,11.761549569,12931.570438030129,441426.26777430606,62549.65491467671,516907.4931268775,234218.4999997263
