year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,807500.0,803475.0,164525.0,610475.0,111450.0,500825.0,37.0,400.0,36.5,180.0,0.0,0.0
2016,767825.0,814625.0,142600.0,640825.0,118450.0,513925.0,37.0,400.0,36.5,180.0,0.0,0.0
2017,733525.0,821725.0,124300.0,662650.0,124825.0,531225.0,37.0,400.0,36.5,180.0,225.0,29825.0
2018,704550.0,826050.0,109225.0,680050.0,129250.0,549125.0,37.0,400.0,36.5,180.0,0.0,7275.0
2019,679925.0,829775.0,97450.0,693350.0,132625.0,565125.0,37.0,400.0,36.5,180.0,134550.0,36025.0
2020,656750.0,831850.0,87800.0,704375.0,135125.0,582350.0,37.0,400.0,36.5,180.0,169075.0,61800.0
2021,636750.0,832950.0,79250.0,713525.0,137450.0,598325.0,37.0,400.0,36.5,180.0,160175.0,48750.0
2022,617125.0,833925.0,72325.0,720900.0,139400.0,614575.0,37.0,400.0,36.5,180.0,175.0,1225.0
2023,598500.0,834475.0,66675.0,726925.0,140825.0,630850.0,37.0,400.0,36.5,180.0,200.0,1700.0
2024,581050.0,834150.0,61725.0,732150.0,141800.0,647375.0,37.0,400.0,36.5,180.0,775.0,825.0
2025,565550.0,834125.0,57375.0,736750.0,143050.0,661400.0,37.0,400.0,36.5,180.0,150.0,1375.0
2026,549500.0,832825.0,53450.0,740800.0,144300.0,677375.0,37.0,400.0,36.5,180.0,0.0,350.0
2027,535300.0,831700.0,49975.0,744375.0,145100.0,691800.0,37.0,400.0,36.5,180.0,5850.0,29375.0
2028,521925.0,830350.0,46550.0,747875.0,145900.0,705650.0,37.0,400.0,36.5,180.0,168425.0,38625.0
2029,508650.0,829125.0,43525.0,751025.0,146475.0,719450.0,37.0,400.0,36.5,180.0,575.0,175.0
2030,495925.0,827850.0,41100.0,753525.0,146900.0,732950.0,37.0,400.0,36.5,180.0,300.0,1050.0
2031,484975.0,825925.0,38675.0,755975.0,147375.0,745325.0,37.0,400.0,36.5,180.0,3125.0,700.0
2032,473950.0,824375.0,36300.0,758350.0,147850.0,757425.0,37.0,400.0,36.5,180.0,139975.0,37325.0
2033,463400.0,823125.0,34125.0,760525.0,148125.0,768950.0,37.0,400.0,36.5,180.0,0.0,2700.0
2034,453250.0,822125.0,31975.0,762675.0,148125.0,780100.0,37.0,400.0,36.5,180.0,425.0,350.0
2035,443625.0,820950.0,30175.0,764500.0,148250.0,790750.0,37.0,400.0,36.5,180.0,225.0,25125.0
2036,434625.0,819375.0,28575.0,766200.0,148275.0,801200.0,37.0,400.0,36.5,180.0,5900.0,7225.0
2037,426525.0,818100.0,27075.0,767725.0,148500.0,810325.0,37.0,400.0,36.5,180.0,5200.0,17525.0
2038,418900.0,816425.0,25800.0,769000.0,148625.0,819500.0,37.0,400.0,36.5,180.0,200.0,23275.0
2039,410950.0,814925.0,24700.0,770100.0,148700.0,828875.0,37.0,400.0,36.5,180.0,199725.0,38000.0
2040,403200.0,812575.0,23650.0,771175.0,149025.0,838625.0,37.0,400.0,36.5,180.0,7450.0,23375.0
2041,396800.0,810150.0,22700.0,772150.0,148850.0,847600.0,37.0,400.0,36.5,180.0,173225.0,36350.0
2042,390550.0,808025.0,21700.0,773150.0,148725.0,856100.0,37.0,400.0,36.5,180.0,12000.0,33275.0
2043,384350.0,805725.0,20825.0,774025.0,148475.0,864850.0,37.0,400.0,36.5,180.0,210075.0,35825.0
2044,378825.0,803100.0,20000.0,774850.0,148525.0,872950.0,37.0,400.0,36.5,180.0,170625.0,35200.0
2045,372750.0,800625.0,19150.0,775700.0,148525.0,881500.0,37.0,400.0,36.5,180.0,5400.0,20200.0
2046,366975.0,798475.0,18425.0,776425.0,148625.0,889325.0,37.0,400.0,36.5,180.0,110850.0,33150.0
2047,361275.0,796550.0,17775.0,777075.0,148800.0,896775.0,37.0,400.0,36.5,180.0,211975.0,34800.0
2048,355675.0,794325.0,17250.0,777600.0,149075.0,904325.0,37.0,400.0,36.5,180.0,201300.0,33850.0
2049,350350.0,792100.0,16775.0,778075.0,149100.0,911850.0,37.0,400.0,36.5,180.0,66200.0,30600.0
2050,345450.0,789950.0,16275.0,778575.0,149250.0,918750.0,37.0,400.0,36.5,180.0,0.0,0.0
2051,340600.0,788050.0,15925.0,778925.0,149325.0,925425.0,37.0,400.0,36.5,180.0,0.0,0.0
