'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2020,0.3,31693.0,19124.0,23085.0,9753.0,39062.0,26494.0,10682.0,48006.0,36711.0,18021.0,18321.0,15209.0,11063.0,99546.0,105346.0,102332.0,307224.0
2020,0.15,31695.0,18881.0,23069.0,10062.0,38696.0,26162.0,10692.0,48265.0,36506.0,18065.0,18134.0,14777.0,11081.0,99646.0,104264.0,102175.0,306085.0
2020,0.2,31758.0,18444.0,23215.0,9946.0,38596.0,26534.0,10781.0,48821.0,36762.0,18297.0,18133.0,15017.0,11171.0,100616.0,104721.0,102138.0,307475.0
2020,0.1,32281.0,19092.0,23067.0,9779.0,39192.0,27035.0,10731.0,47588.0,36407.0,17965.0,17915.0,14955.0,11094.0,100308.0,104380.0,102413.0,307101.0
