year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,tong_lnk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2019,734050.0,672250.0,121200.0,668100.0,188550.0,523575.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,754450.0,704300.0,111850.0,683200.0,195625.0,521450.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,755050.0,715375.0,111750.0,683200.0,195150.0,525725.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,753250.0,714850.0,111850.0,683800.0,194125.0,521675.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,752325.0,718050.0,111875.0,683075.0,191525.0,526175.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,743225.0,716575.0,111675.0,675650.0,193625.0,525175.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,705925.0,711425.0,98550.0,682500.0,195750.0,524650.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,737675.0,716500.0,111475.0,680650.0,194450.0,524425.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,751800.0,715975.0,111725.0,637400.0,194975.0,525175.0,33.0,400.0,33.5,120.0,0.0,0.0
2020,744450.0,719725.0,111800.0,681175.0,193725.0,525150.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,706925.0,721025.0,102875.0,690100.0,199825.0,529250.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,741350.0,720375.0,102900.0,695000.0,200750.0,528550.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,741325.0,700200.0,102925.0,695050.0,199775.0,526050.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,741975.0,719975.0,102825.0,677350.0,199850.0,518625.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,743000.0,719050.0,102825.0,696025.0,199375.0,501450.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,732425.0,716850.0,102850.0,691825.0,199475.0,526825.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,736750.0,716000.0,102450.0,687575.0,199550.0,511750.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,736300.0,711575.0,102850.0,694550.0,199450.0,527625.0,33.0,400.0,33.5,120.0,0.0,0.0
2021,715100.0,719175.0,102800.0,647850.0,198750.0,527350.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,730000.0,721375.0,94950.0,655700.0,204050.0,529400.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,731450.0,722875.0,94975.0,704825.0,204350.0,530575.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,732925.0,722950.0,94975.0,707325.0,203650.0,530375.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,731825.0,722800.0,94875.0,705975.0,203900.0,522425.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,734100.0,722750.0,95000.0,703075.0,203050.0,530425.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,730675.0,722150.0,94875.0,705675.0,205450.0,515950.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,732275.0,721900.0,94675.0,703000.0,204150.0,529325.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,732350.0,698950.0,94975.0,691475.0,203500.0,526075.0,33.0,400.0,33.5,120.0,0.0,0.0
2022,714925.0,722200.0,94800.0,659750.0,200050.0,529750.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,716300.0,723425.0,87975.0,715150.0,207825.0,524600.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,719375.0,698750.0,87950.0,714950.0,206900.0,528225.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,724075.0,724125.0,88000.0,717375.0,206900.0,532375.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,716925.0,723475.0,87975.0,716225.0,208325.0,533425.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,675475.0,715925.0,88000.0,715825.0,207700.0,530450.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,708450.0,717525.0,88000.0,708275.0,207600.0,533875.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,716575.0,722150.0,87925.0,715200.0,207200.0,531450.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,708550.0,701450.0,87975.0,714725.0,207325.0,531100.0,33.0,400.0,33.5,120.0,0.0,0.0
2023,719650.0,723075.0,88000.0,717375.0,209350.0,527100.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,715250.0,725150.0,81725.0,723000.0,210200.0,534675.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,714725.0,724575.0,81775.0,720350.0,210975.0,534800.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,715750.0,725575.0,81775.0,721550.0,210275.0,532150.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,715625.0,725475.0,81775.0,724425.0,209900.0,534700.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,714825.0,692925.0,81750.0,724600.0,210675.0,531750.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,715275.0,716750.0,81725.0,725275.0,210575.0,526175.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,681175.0,711950.0,81650.0,724175.0,210675.0,535350.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,710825.0,716250.0,81775.0,725475.0,211075.0,534475.0,33.0,400.0,33.5,120.0,0.0,0.0
2024,708800.0,721100.0,81700.0,717975.0,212225.0,532300.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,703950.0,725650.0,75725.0,731225.0,214825.0,513375.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,702550.0,725150.0,75750.0,731625.0,213600.0,531025.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,695575.0,714025.0,75775.0,731525.0,202600.0,536975.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,708350.0,707200.0,75675.0,733325.0,212075.0,536125.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,706500.0,723650.0,75700.0,730175.0,212800.0,535075.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,698300.0,724675.0,75750.0,729850.0,212575.0,534225.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,705075.0,722000.0,75725.0,700975.0,208000.0,534600.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,703400.0,702225.0,75750.0,715550.0,212825.0,533075.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,681225.0,726000.0,75775.0,731625.0,213650.0,538125.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,700950.0,726925.0,69975.0,738250.0,214125.0,537925.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,700225.0,726325.0,69950.0,728525.0,214700.0,540025.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,701950.0,714775.0,69975.0,737675.0,213750.0,538375.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,696900.0,712125.0,69950.0,737575.0,214775.0,510925.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,701425.0,727900.0,69950.0,740000.0,214475.0,538175.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,698625.0,725350.0,70000.0,711225.0,215200.0,537000.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,674850.0,722975.0,69975.0,738900.0,215725.0,539875.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,655775.0,716425.0,69975.0,740250.0,214525.0,521750.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,695575.0,726400.0,69975.0,738575.0,216450.0,537325.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,694800.0,720650.0,64475.0,688750.0,216075.0,530250.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,691850.0,727250.0,64475.0,734000.0,217425.0,542275.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,691300.0,702675.0,64450.0,741850.0,209500.0,541950.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,694075.0,727525.0,64450.0,746550.0,217500.0,540450.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,686350.0,728775.0,64450.0,747975.0,218200.0,535850.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,693700.0,726475.0,64475.0,748000.0,214200.0,522225.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,644450.0,720700.0,64475.0,747100.0,216525.0,528775.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,693125.0,709000.0,64450.0,718025.0,215450.0,539525.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,693925.0,727100.0,64425.0,744550.0,215350.0,534000.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,689050.0,728550.0,60000.0,751375.0,217575.0,529000.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,688050.0,719175.0,59975.0,749125.0,216175.0,543200.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,679225.0,728100.0,60000.0,753500.0,219175.0,543850.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,686700.0,729325.0,59925.0,753400.0,217625.0,543650.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,688150.0,727825.0,59925.0,749350.0,213800.0,544175.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,632100.0,729950.0,60000.0,753975.0,216775.0,540650.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,680100.0,728100.0,59925.0,750950.0,219575.0,541100.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,686250.0,726750.0,59925.0,635850.0,218925.0,541675.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,686850.0,721350.0,59850.0,735100.0,217275.0,539875.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,633350.0,717725.0,55800.0,757450.0,221350.0,541275.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,648700.0,730775.0,55875.0,756975.0,219225.0,543025.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,683025.0,730625.0,55825.0,734425.0,219300.0,538675.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,681800.0,730425.0,55425.0,759125.0,220625.0,537675.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,662000.0,718150.0,55875.0,714025.0,219175.0,517300.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,682400.0,730325.0,55875.0,745275.0,218400.0,539850.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,666650.0,692300.0,55775.0,752275.0,211275.0,519775.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,680650.0,730525.0,55850.0,759100.0,220750.0,524050.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,682550.0,728625.0,55875.0,753225.0,219525.0,535175.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,677275.0,686675.0,52300.0,762075.0,219350.0,541375.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,671150.0,726575.0,52300.0,763350.0,222675.0,546075.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,669800.0,731600.0,52300.0,756325.0,220625.0,545525.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,677325.0,707200.0,52300.0,760850.0,220675.0,543725.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,641675.0,732425.0,52275.0,764350.0,220700.0,547775.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,661300.0,705775.0,52275.0,752575.0,220725.0,545300.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,676175.0,730075.0,52300.0,762700.0,213675.0,545525.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,675325.0,726375.0,50475.0,755075.0,219300.0,542375.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,670400.0,726200.0,52275.0,748550.0,221975.0,522075.0,33.0,400.0,33.5,120.0,0.0,0.0
2015,814425.0,641900.0,170150.0,560550.0,139125.0,520575.0,33.0,400.0,33.5,120.0,0.0,0.0
2016,822350.0,704200.0,155400.0,465475.0,156100.0,517700.0,33.0,400.0,33.5,120.0,0.0,0.0
2015,871900.0,713075.0,168700.0,543950.0,139750.0,523275.0,33.0,400.0,33.5,120.0,115900.0,297125.0
2015,869300.0,713150.0,170575.0,571700.0,139450.0,523900.0,33.0,400.0,33.5,120.0,116050.0,294750.0
2015,849525.0,713075.0,170600.0,572375.0,139500.0,523750.0,33.0,400.0,33.5,120.0,116100.0,301500.0
2015,867625.0,713700.0,170650.0,571725.0,139500.0,521800.0,33.0,400.0,33.5,120.0,117275.0,298775.0
2015,866000.0,712875.0,170450.0,572200.0,139600.0,522975.0,33.0,400.0,33.5,120.0,117425.0,297050.0
2015,871450.0,711650.0,169975.0,567250.0,139475.0,522450.0,33.0,400.0,33.5,120.0,116725.0,284225.0
2015,872300.0,693400.0,170450.0,572025.0,139500.0,523750.0,33.0,400.0,33.5,120.0,117100.0,292450.0
2015,860625.0,709125.0,170300.0,570200.0,139425.0,521625.0,33.0,400.0,33.5,120.0,116575.0,297950.0
2015,846700.0,673075.0,170525.0,547100.0,139500.0,522375.0,33.0,400.0,33.5,120.0,115550.0,297575.0
2016,830050.0,684250.0,155400.0,610925.0,156825.0,515825.0,33.0,400.0,33.5,120.0,128375.0,275850.0
2016,821575.0,705750.0,154875.0,610400.0,156550.0,520825.0,33.0,400.0,33.5,120.0,132350.0,277925.0
2016,832300.0,714300.0,155625.0,610550.0,156725.0,495500.0,33.0,400.0,33.5,120.0,129925.0,277600.0
2016,832000.0,713150.0,137300.0,609625.0,156975.0,517850.0,33.0,400.0,33.5,120.0,132700.0,265075.0
2016,813300.0,712000.0,155675.0,595600.0,156250.0,519275.0,33.0,400.0,33.5,120.0,128900.0,275600.0
2016,770200.0,709550.0,155425.0,610650.0,156700.0,519550.0,33.0,400.0,33.5,120.0,129600.0,279200.0
2016,818550.0,675250.0,153425.0,585575.0,156200.0,516700.0,33.0,400.0,33.5,120.0,128100.0,273675.0
2016,800350.0,713700.0,155550.0,611300.0,156575.0,519925.0,33.0,400.0,33.5,120.0,131375.0,276200.0
2016,825900.0,710550.0,155675.0,583875.0,156625.0,520500.0,33.0,400.0,33.5,120.0,131425.0,278550.0
2017,788675.0,714900.0,142875.0,636925.0,169475.0,502650.0,33.0,400.0,33.5,120.0,136175.0,265125.0
2017,805525.0,711625.0,142900.0,635950.0,169800.0,520775.0,33.0,400.0,33.5,120.0,137600.0,263650.0
2017,804825.0,713450.0,142875.0,636575.0,169750.0,519700.0,33.0,400.0,33.5,120.0,137800.0,239275.0
2017,805500.0,709025.0,142850.0,637650.0,160150.0,521100.0,33.0,400.0,33.5,120.0,138225.0,263650.0
2017,767100.0,714325.0,142925.0,636925.0,169625.0,508100.0,33.0,400.0,33.5,120.0,138250.0,266725.0
2017,800600.0,714050.0,139675.0,627900.0,164900.0,519300.0,33.0,400.0,33.5,120.0,136675.0,265850.0
2017,804750.0,713875.0,142925.0,632425.0,169750.0,520400.0,33.0,400.0,33.5,120.0,136425.0,264425.0
2017,805725.0,714100.0,142950.0,631625.0,169600.0,518925.0,33.0,400.0,33.5,120.0,137900.0,267550.0
2017,786075.0,710950.0,142950.0,635200.0,169100.0,518875.0,33.0,400.0,33.5,120.0,135150.0,264325.0
2018,784800.0,713675.0,131725.0,581125.0,181450.0,504850.0,33.0,400.0,33.5,120.0,139825.0,252850.0
2018,784125.0,716400.0,131750.0,654550.0,181000.0,519400.0,33.0,400.0,33.5,120.0,139450.0,254325.0
2018,760900.0,714550.0,131700.0,655925.0,181625.0,522300.0,33.0,400.0,33.5,120.0,142950.0,255550.0
2018,769775.0,715750.0,131700.0,655425.0,181725.0,514150.0,33.0,400.0,33.5,120.0,143025.0,251225.0
2018,772300.0,714800.0,131600.0,652975.0,180925.0,510875.0,33.0,400.0,33.5,120.0,140750.0,255775.0
2018,716550.0,713300.0,131575.0,654925.0,180950.0,521800.0,33.0,400.0,33.5,120.0,139800.0,256150.0
2018,781975.0,713675.0,131700.0,655100.0,180850.0,519900.0,33.0,400.0,33.5,120.0,142625.0,256475.0
2018,781300.0,716125.0,131750.0,651625.0,181075.0,522725.0,33.0,400.0,33.5,120.0,136250.0,253550.0
2018,784300.0,716350.0,131300.0,625825.0,181375.0,521850.0,33.0,400.0,33.5,120.0,140075.0,256150.0
2019,767500.0,717950.0,121300.0,670450.0,189625.0,524850.0,33.0,400.0,33.5,120.0,145400.0,244775.0
2019,767350.0,718625.0,121350.0,665925.0,189375.0,523900.0,33.0,400.0,33.5,120.0,147225.0,245425.0
2019,741525.0,718000.0,121325.0,670300.0,189475.0,524275.0,33.0,400.0,33.5,120.0,142875.0,245325.0
2019,768200.0,718100.0,121325.0,670925.0,189325.0,524400.0,33.0,400.0,33.5,120.0,144900.0,244750.0
2019,736775.0,717525.0,121200.0,668700.0,184700.0,524200.0,33.0,400.0,33.5,120.0,143750.0,242975.0
2019,767325.0,677300.0,121350.0,670325.0,186625.0,523550.0,33.0,400.0,33.5,120.0,144950.0,246200.0
2019,763425.0,685900.0,119825.0,667675.0,189725.0,515225.0,33.0,400.0,33.5,120.0,145775.0,248650.0
2019,764900.0,718225.0,121325.0,628525.0,189250.0,523500.0,33.0,400.0,33.5,120.0,145575.0,243550.0
2019,765050.0,661150.0,121225.0,550375.0,189700.0,522475.0,33.0,400.0,33.5,120.0,144600.0,246425.0
2020,753625.0,705175.0,111775.0,647075.0,195175.0,526350.0,33.0,400.0,33.5,120.0,146750.0,239825.0
2020,728750.0,719900.0,111800.0,682775.0,195825.0,525550.0,33.0,400.0,33.5,120.0,146800.0,238050.0
2020,754750.0,720625.0,111800.0,684400.0,195150.0,526125.0,33.0,400.0,33.5,120.0,146100.0,240175.0
2020,753825.0,719775.0,111800.0,684425.0,195300.0,491325.0,33.0,400.0,33.5,120.0,147775.0,238775.0
2020,750950.0,719550.0,111850.0,684175.0,196150.0,520100.0,33.0,400.0,33.5,120.0,148150.0,238775.0
2020,754300.0,704400.0,111800.0,655350.0,195850.0,525450.0,33.0,400.0,33.5,120.0,147575.0,237975.0
2020,753800.0,720100.0,107200.0,684450.0,195275.0,527125.0,33.0,400.0,33.5,120.0,146525.0,239000.0
2020,699275.0,715150.0,111675.0,672925.0,194900.0,521875.0,33.0,400.0,33.5,120.0,146575.0,238425.0
2020,747125.0,633275.0,111675.0,663200.0,194700.0,522525.0,33.0,400.0,33.5,120.0,145600.0,237775.0
2021,740300.0,720975.0,102900.0,693625.0,200100.0,527850.0,33.0,400.0,33.5,120.0,150450.0,232100.0
2021,742375.0,687150.0,102875.0,696075.0,200425.0,528825.0,33.0,400.0,33.5,120.0,148350.0,234800.0
2021,739050.0,714475.0,102850.0,677075.0,200075.0,528125.0,33.0,400.0,33.5,120.0,150275.0,232650.0
2021,741125.0,721350.0,102900.0,676425.0,199725.0,483875.0,33.0,400.0,33.5,120.0,149825.0,231500.0
2021,742325.0,686775.0,102900.0,696250.0,199500.0,527450.0,33.0,400.0,33.5,120.0,151625.0,233200.0
2021,732425.0,720925.0,102875.0,695675.0,196000.0,528075.0,33.0,400.0,33.5,120.0,150250.0,232650.0
2021,740725.0,720650.0,102900.0,696550.0,199925.0,529000.0,33.0,400.0,33.5,120.0,151125.0,233750.0
2021,736575.0,716525.0,102750.0,693175.0,199475.0,506675.0,33.0,400.0,33.5,120.0,149050.0,234100.0
2021,698175.0,720050.0,102875.0,691950.0,199225.0,526050.0,33.0,400.0,33.5,120.0,149525.0,232150.0
2022,731375.0,722850.0,95000.0,696425.0,204650.0,529575.0,33.0,400.0,33.5,120.0,150275.0,226575.0
2022,702925.0,692100.0,94900.0,705400.0,203550.0,489975.0,33.0,400.0,33.5,120.0,152925.0,227250.0
2022,733675.0,721350.0,95025.0,706625.0,203525.0,530175.0,33.0,400.0,33.5,120.0,150575.0,229175.0
2022,731825.0,710825.0,94950.0,706375.0,204300.0,530425.0,33.0,400.0,33.5,120.0,153475.0,229150.0
2022,730050.0,679600.0,95025.0,703025.0,204850.0,530275.0,33.0,400.0,33.5,120.0,149550.0,228300.0
2022,728325.0,707275.0,95025.0,707575.0,204475.0,531350.0,33.0,400.0,33.5,120.0,150850.0,224275.0
2022,730700.0,692175.0,94975.0,670050.0,203775.0,530800.0,33.0,400.0,33.5,120.0,151950.0,227375.0
2022,721925.0,722400.0,94975.0,692425.0,204400.0,530750.0,33.0,400.0,33.5,120.0,150050.0,228625.0
2022,732600.0,722750.0,95000.0,700875.0,203700.0,531750.0,33.0,400.0,33.5,120.0,148625.0,226675.0
2023,721900.0,720625.0,87975.0,716675.0,198200.0,533950.0,33.0,400.0,33.5,120.0,156075.0,223650.0
2023,721700.0,723625.0,88000.0,716200.0,209175.0,532300.0,33.0,400.0,33.5,120.0,154375.0,224075.0
2023,723025.0,724125.0,87875.0,716175.0,200375.0,532050.0,33.0,400.0,33.5,120.0,153025.0,224900.0
2023,715425.0,723675.0,87950.0,716250.0,208600.0,532625.0,33.0,400.0,33.5,120.0,155000.0,222325.0
2023,720450.0,723175.0,87950.0,717400.0,208575.0,533575.0,33.0,400.0,33.5,120.0,149850.0,222025.0
2023,697525.0,720725.0,87925.0,715725.0,207950.0,516675.0,33.0,400.0,33.5,120.0,145950.0,222075.0
2023,716775.0,721875.0,88000.0,691475.0,207525.0,533625.0,33.0,400.0,33.5,120.0,156375.0,220475.0
2023,714675.0,697225.0,87950.0,714950.0,207650.0,531375.0,33.0,400.0,33.5,120.0,151525.0,223925.0
2023,683100.0,673675.0,88000.0,716725.0,207100.0,530150.0,33.0,400.0,33.5,120.0,155725.0,223350.0
2024,712000.0,711225.0,81775.0,720475.0,211950.0,536400.0,33.0,400.0,33.5,120.0,152575.0,216150.0
2024,714675.0,725525.0,81775.0,724950.0,211350.0,533950.0,33.0,400.0,33.5,120.0,145375.0,216400.0
2024,705875.0,725050.0,81775.0,725075.0,212400.0,534325.0,33.0,400.0,33.5,120.0,153300.0,218850.0
2024,714200.0,724950.0,81775.0,695325.0,210775.0,533375.0,33.0,400.0,33.5,120.0,156025.0,218525.0
2024,714875.0,725325.0,81775.0,725500.0,210700.0,534925.0,33.0,400.0,33.5,120.0,156650.0,218725.0
2024,711425.0,725550.0,81775.0,724200.0,211425.0,534850.0,33.0,400.0,33.5,120.0,153800.0,216600.0
2024,689450.0,725425.0,81750.0,722525.0,211825.0,513550.0,33.0,400.0,33.5,120.0,154675.0,218850.0
2024,709200.0,705175.0,81675.0,720375.0,210300.0,532650.0,33.0,400.0,33.5,120.0,152175.0,217350.0
2024,710200.0,723175.0,81675.0,662650.0,210300.0,533375.0,33.0,400.0,33.5,120.0,154225.0,207025.0
2025,696425.0,706900.0,74825.0,731775.0,214125.0,537825.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,682350.0,726600.0,75775.0,732150.0,214050.0,535475.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,706300.0,726650.0,75750.0,731900.0,212900.0,538075.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,706425.0,710350.0,75725.0,733600.0,212750.0,537325.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,705950.0,707900.0,75775.0,733200.0,215025.0,529825.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,696050.0,725150.0,75725.0,733150.0,213050.0,537625.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,705475.0,725125.0,75775.0,732575.0,212800.0,537525.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,704575.0,723625.0,75625.0,722950.0,213425.0,535175.0,33.0,400.0,33.5,120.0,0.0,0.0
2025,702950.0,714525.0,75650.0,725600.0,214500.0,537500.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,698975.0,726950.0,70000.0,735025.0,216325.0,512450.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,699800.0,725375.0,69875.0,739350.0,214750.0,539975.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,690500.0,727000.0,70000.0,736275.0,214425.0,524100.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,698750.0,726950.0,69950.0,740250.0,216025.0,538075.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,695925.0,707475.0,69950.0,725950.0,216600.0,538125.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,698450.0,722875.0,69950.0,739725.0,215700.0,538600.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,699150.0,718475.0,69850.0,738050.0,214400.0,540250.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,695925.0,726250.0,69975.0,733000.0,216125.0,538800.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,684725.0,679825.0,69975.0,736925.0,214325.0,503100.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,690725.0,722675.0,64450.0,747475.0,218150.0,541525.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,693875.0,727450.0,64475.0,746950.0,216450.0,540400.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,692650.0,727900.0,64475.0,747300.0,218025.0,540775.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,693475.0,729325.0,64475.0,743000.0,217875.0,540125.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,692050.0,727050.0,64475.0,714800.0,218225.0,535750.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,694400.0,728675.0,64475.0,747800.0,216025.0,523800.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,692225.0,726350.0,64475.0,745950.0,216075.0,540525.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,685675.0,716375.0,64450.0,744425.0,217125.0,536600.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,690675.0,723700.0,64425.0,740550.0,215675.0,540400.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,686225.0,729200.0,59950.0,753400.0,217950.0,543400.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,678775.0,728800.0,59950.0,751900.0,217950.0,542075.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,687600.0,729425.0,59975.0,753225.0,219600.0,541400.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,686800.0,729050.0,60000.0,753350.0,220025.0,542250.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,685600.0,723825.0,59975.0,753550.0,219525.0,542825.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,670050.0,729500.0,60000.0,753125.0,219225.0,542175.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,680200.0,681375.0,59975.0,673300.0,216750.0,538700.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,685250.0,727125.0,60000.0,678800.0,217775.0,501700.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,685325.0,726450.0,59975.0,752100.0,219550.0,532025.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,681450.0,730375.0,55775.0,757350.0,219600.0,517125.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,680125.0,713000.0,55875.0,757575.0,221050.0,543850.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,682175.0,730300.0,55875.0,736125.0,219525.0,544700.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,680725.0,730450.0,55875.0,759775.0,221725.0,535100.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,665200.0,718850.0,55875.0,749875.0,218750.0,546025.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,678925.0,727775.0,55750.0,759250.0,221150.0,544350.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,664000.0,723200.0,55800.0,756675.0,220975.0,526550.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,671025.0,729625.0,55875.0,759050.0,219200.0,544775.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,639650.0,727500.0,55875.0,754400.0,220750.0,543000.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,674175.0,729775.0,52300.0,761300.0,221100.0,545850.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,673325.0,730375.0,52300.0,762700.0,223250.0,546700.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,677900.0,728900.0,52225.0,763550.0,220775.0,546325.0,33.0,400.0,33.5,120.0,0.0,0.0
