year,tong_luc,total_2rice_luk,total_rice_shrimp,tong_tsl,tong_bhk,total_fruit_tree_lnk,climate_maxTAS_shrimp,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,area_shrimp_tsl_risk,area_rice_fruit_tree_risk
2015,808775.0,803950.0,164525.0,610475.0,111475.0,499050.0,37.0,400.0,36.0,200.0,0.0,575.0
2016,769800.0,814475.0,142600.0,640825.0,117775.0,512775.0,37.0,400.0,36.0,200.0,0.0,750.0
2017,734900.0,821475.0,124300.0,662650.0,124425.0,530500.0,37.0,400.0,36.0,200.0,150.0,42600.0
2018,705400.0,826700.0,109225.0,680050.0,129550.0,547325.0,37.0,400.0,36.0,200.0,0.0,36500.0
2019,680750.0,830325.0,97450.0,693350.0,132700.0,563675.0,37.0,400.0,36.0,200.0,136550.0,55925.0
2020,657225.0,832625.0,87800.0,704375.0,135150.0,581075.0,37.0,400.0,36.0,200.0,169550.0,61200.0
2021,635950.0,834250.0,79250.0,713550.0,136950.0,598300.0,37.0,400.0,36.0,200.0,158075.0,62400.0
2022,615725.0,835000.0,72325.0,720925.0,139150.0,615125.0,37.0,400.0,36.0,200.0,175.0,49725.0
2023,597250.0,834900.0,66675.0,726950.0,140625.0,631850.0,37.0,400.0,36.0,200.0,175.0,29000.0
2024,579425.0,835000.0,61725.0,732175.0,142275.0,647650.0,37.0,400.0,36.0,200.0,400.0,44700.0
2025,563400.0,834850.0,57375.0,736775.0,143425.0,662425.0,37.0,400.0,36.0,200.0,125.0,17425.0
2026,547250.0,833975.0,53450.0,740825.0,144950.0,677800.0,37.0,400.0,36.0,200.0,0.0,18025.0
2027,533325.0,832750.0,49975.0,744400.0,146275.0,691525.0,37.0,400.0,36.0,200.0,6300.0,49000.0
2028,520000.0,831325.0,46550.0,747900.0,146975.0,705500.0,37.0,400.0,36.0,200.0,165750.0,50275.0
2029,508175.0,829975.0,43525.0,751050.0,147325.0,718200.0,37.0,400.0,36.0,200.0,225.0,37800.0
2030,497050.0,828050.0,41100.0,753550.0,147350.0,731150.0,37.0,400.0,36.0,200.0,250.0,39775.0
2031,485450.0,827175.0,38675.0,756000.0,147425.0,743525.0,37.0,400.0,36.0,200.0,2600.0,14800.0
2032,473950.0,825525.0,36300.0,758375.0,147550.0,756550.0,37.0,400.0,36.0,200.0,139900.0,41825.0
2033,464000.0,823975.0,34125.0,760550.0,147825.0,767775.0,37.0,400.0,36.0,200.0,0.0,36575.0
2034,453725.0,821950.0,31975.0,762700.0,148200.0,779700.0,37.0,400.0,36.0,200.0,350.0,9300.0
2035,444875.0,819075.0,30175.0,764525.0,148575.0,791025.0,37.0,400.0,36.0,200.0,200.0,38500.0
2036,435550.0,817700.0,28575.0,766225.0,148600.0,801600.0,37.0,400.0,36.0,200.0,5100.0,29800.0
2037,426800.0,815875.0,27075.0,767750.0,148750.0,812000.0,37.0,400.0,36.0,200.0,4925.0,41725.0
2038,418800.0,813700.0,25800.0,769025.0,148975.0,821950.0,37.0,400.0,36.0,200.0,200.0,38875.0
2039,411225.0,812175.0,24700.0,770125.0,148925.0,831100.0,37.0,400.0,36.0,200.0,203850.0,38600.0
2040,403800.0,809600.0,23650.0,771200.0,148650.0,841350.0,37.0,400.0,36.0,200.0,8000.0,36500.0
2041,396500.0,807550.0,22700.0,772175.0,148675.0,850650.0,37.0,400.0,36.0,200.0,171025.0,36725.0
2042,389525.0,805700.0,21700.0,773175.0,148725.0,859425.0,37.0,400.0,36.0,200.0,13075.0,37575.0
2043,383550.0,803750.0,20825.0,774050.0,148575.0,867500.0,37.0,400.0,36.0,200.0,214825.0,35675.0
2044,377525.0,801475.0,20000.0,774875.0,148550.0,875825.0,37.0,400.0,36.0,200.0,170325.0,33900.0
2045,371875.0,799250.0,19150.0,775750.0,148625.0,883600.0,37.0,400.0,36.0,200.0,5600.0,35250.0
2046,366200.0,797075.0,18400.0,776525.0,148750.0,891300.0,37.0,400.0,36.0,200.0,110950.0,34825.0
2047,360550.0,795475.0,17700.0,777225.0,148825.0,898475.0,37.0,400.0,36.0,200.0,215300.0,33600.0
2048,354875.0,793725.0,17175.0,777750.0,149050.0,905675.0,37.0,400.0,36.0,200.0,206300.0,34700.0
2049,349625.0,791450.0,16700.0,778225.0,148925.0,913325.0,37.0,400.0,36.0,200.0,66875.0,32075.0
2050,344925.0,790100.0,16200.0,778725.0,148900.0,919400.0,37.0,400.0,36.0,200.0,0.0,0.0
2051,340075.0,788550.0,15850.0,779075.0,148875.0,925825.0,37.0,400.0,36.0,200.0,0.0,0.0
